2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1240,Full Result
2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1310,Full Result
2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1345,Full Result
2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1420,Full Result
2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1455,Full Result
2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1530,Full Result
2024-06-01,Worcester,,https://www.racingtv.com/results/2024-06-01/worcester/1605,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1325,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1400,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1435,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1510,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1545,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1630,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1715,Full Result
2024-06-01,Epsom,,https://www.racingtv.com/results/2024-06-01/epsom-downs/1750,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1340,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1415,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1450,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1525,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1600,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1645,Full Result
2024-06-01,Musselburgh,,https://www.racingtv.com/results/2024-06-01/musselburgh/1720,Full Result
2024-06-01,Hexham,,https://www.racingtv.com/results/2024-06-01/hexham/1615,Full Result
2024-06-01,Hexham,,https://www.racingtv.com/results/2024-06-01/hexham/1655,Full Result
2024-06-01,Hexham,,https://www.racingtv.com/results/2024-06-01/hexham/1730,Full Result
2024-06-01,Hexham,,https://www.racingtv.com/results/2024-06-01/hexham/1805,Full Result
2024-06-01,Hexham,,https://www.racingtv.com/results/2024-06-01/hexham/1835,Full Result
2024-06-01,Hexham,,https://www.racingtv.com/results/2024-06-01/hexham/1907,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1638,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1708,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1740,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1815,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1850,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1920,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/1950,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/2020,Full Result
2024-06-01,Doncaster,,https://www.racingtv.com/results/2024-06-01/doncaster/2050,Full Result
2024-06-01,Stratford,,https://www.racingtv.com/results/2024-06-01/stratford-on-avon/1723,Full Result
2024-06-01,Stratford,,https://www.racingtv.com/results/2024-06-01/stratford-on-avon/1755,Full Result
2024-06-01,Stratford,,https://www.racingtv.com/results/2024-06-01/stratford-on-avon/1828,Full Result
