cfg,mean_rll,mean_auc,mean_iter,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,reg_lambda,reg_alpha,gamma
0,1.909705343455699,0.7439567604615741,248.33333333333334,5,1.0,0.9583031006965126,0.4161660468308217,0.8,26.026032613827635,0.0057634173148486765,0.0011557585762524052
1,1.9120922227580637,0.7430237900147443,237.33333333333334,5,20.0,0.8681442336409935,0.7074293880898963,1.0,4.438393533091865,8.387925359045115,0.08670742122760307
