cfg,mean_rll,mean_auc,mean_iter,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,reg_lambda,reg_alpha,gamma
0,2.0508847724129295,0.7384007053032677,133.33333333333334,5,1.0,0.9583031006965126,0.4161660468308217,0.8,26.026032613827635,0.0057634173148486765,0.0011557585762524052
1,2.0549904721191012,0.7377560295085885,159.66666666666666,3,20.0,0.8487534371185531,0.6213958742378746,1.0,3.4211338449353943,0.44809676654593683,0.003040102699640505
