============================================================
INFERENCE LOG FOR EVENT DATE: 2026-02-03
Execution Time: 2026-02-02 23:39:55
Input File: Inference_Inputs\Input_2026-02-03.csv
============================================================

### DATA QUALITY SUMMARY
Total Entries Processed: 296
Missing Values (NaNs) found in key features (before zero-fill):
 - No missing values found. Data is clean.

### HORSE PREDICTION SUMMARY
Horse Name                | Runs Found | Win Prob   | Source    
Spirit Of Mara            | 0          | 0.0476     | Fallback  
Exhibition Match          | 0          | 0.0340     | Fallback  
Miss Ayala                | 0          | 0.0226     | Fallback  
Ezera                     | 0          | 0.0290     | Fallback  
Blue Mountains            | 0          | 0.0266     | Fallback  
Doctor Steinberg          | 0          | 0.0759     | Fallback  
Frankie John              | 0          | 0.0080     | Fallback  
Jalon d'Oudairies         | 0          | 0.0086     | Fallback  
Kazansky                  | 0          | 0.0220     | Fallback  
Love Me Tender            | 0          | 0.0068     | Fallback  
Riskaway                  | 0          | 0.0192     | Fallback  
Santo Sospir              | 0          | 0.0067     | Fallback  
Tackletommywoowoo         | 0          | 0.0077     | Fallback  
Yeshil                    | 0          | 0.0193     | Fallback  
Barbizon                  | 0          | 0.0181     | Fallback  
Bertutea                  | 0          | 0.0072     | Fallback  
Immediate Effect          | 0          | 0.0075     | Fallback  
Narciso Has               | 0          | 0.0071     | Fallback  
North Shore               | 0          | 0.0070     | Fallback  
Mange Tout                | 0          | 0.0207     | Fallback  
Selma De Vary             | 0          | 0.0686     | Fallback  
Staffordshire Knot        | 0          | 0.0064     | Fallback  
D Art D Art               | 0          | 0.0075     | Fallback  
Daily Present             | 0          | 0.0072     | Fallback  
Yeats Star                | 0          | 0.0081     | Fallback  
Grann's Boy               | 0          | 0.0199     | Fallback  
Minella Sixo              | 0          | 0.0089     | Fallback  
Son Of Anarchy            | 0          | 0.0237     | Fallback  
Wendrock                  | 0          | 0.0069     | Fallback  
Champagne Kid             | 0          | 0.0218     | Fallback  
Timmy Tuesday             | 0          | 0.0190     | Fallback  
County Final              | 0          | 0.0089     | Fallback  
Duke Silver               | 0          | 0.0079     | Fallback  
I Love My Baie            | 0          | 0.0145     | Fallback  
Sysko                     | 0          | 0.0203     | Fallback  
Eclipse Chaser            | 0          | 0.0106     | Fallback  
He Can't Dance            | 0          | 0.0234     | Fallback  
Road To Home              | 0          | 0.0307     | Fallback  
Barra Rua                 | 0          | 0.0481     | Fallback  
Littlefoot                | 0          | 0.0099     | Fallback  
Dippedinmoonlight         | 0          | 0.0109     | Fallback  
Hartur d'Arc              | 0          | 0.0249     | Fallback  
Saint Le Fort             | 0          | 0.0245     | Fallback  
Savante                   | 0          | 0.0109     | Fallback  
Small Town Hero           | 0          | 0.0114     | Fallback  
Downmexicoway             | 0          | 0.0245     | Fallback  
Romeo Coolio              | 0          | 0.0999     | Lookup    
Kargese                   | 0          | 0.0836     | Fallback  
Affordale Fury            | 0          | 0.0502     | Fallback  
Champ Kiely               | 0          | 0.0480     | Fallback  
Fact To File              | 0          | 0.0192     | Fallback  
Firefox                   | 0          | 0.0205     | Fallback  
Gaelic Warrior            | 0          | 0.0729     | Fallback  
Galopin Des Champs        | 0          | 0.0696     | Fallback  
Grangeclare West          | 0          | 0.0408     | Fallback  
I Am Maximus              | 0          | 0.0168     | Fallback  
Inothewayurthinkin        | 0          | 0.0161     | Fallback  
Lecky Watson              | 0          | 0.0205     | Fallback  
Monty's Star              | 0          | 0.0457     | Fallback  
Stellar Story             | 0          | 0.0415     | Fallback  
Spindleberry              | 0          | 0.0337     | Fallback  
Inthepocket               | 4          | 0.1374     | Lookup    
Jacob's Ladder            | 0          | 0.0193     | Fallback  
Addragoole                | 0          | 0.0063     | Fallback  
Ballysax Hank             | 0          | 0.0071     | Fallback  
Western Diego             | 0          | 0.0215     | Fallback  
Drumgill                  | 0          | 0.0163     | Fallback  
Jasko Des Dames           | 0          | 0.0219     | Fallback  
Golden Joy                | 0          | 0.0168     | Fallback  
More Coko                 | 0          | 0.0419     | Fallback  
An Peann Dearg            | 0          | 0.0141     | Fallback  
Battle Of Ridgeway        | 0          | 0.0065     | Fallback  
Dont Go Yet               | 0          | 0.0097     | Fallback  
Milan Forth               | 0          | 0.0100     | Fallback  
Grange Walk               | 0          | 0.0185     | Fallback  
Broadway Ted              | 0          | 0.0061     | Fallback  
Charismatic Kid           | 0          | 0.0250     | Fallback  
Generous Risk             | 0          | 0.0155     | Fallback  
It's Only A Game          | 0          | 0.0058     | Fallback  
Mossy Way                 | 0          | 0.0070     | Fallback  
Rojuco Mac                | 0          | 0.0071     | Fallback  
With Nolimit              | 0          | 0.0059     | Fallback  
Aj's Diamond              | 0          | 0.0080     | Fallback  
Appleshaw                 | 0          | 0.0083     | Fallback  
Approaching Storm         | 0          | 0.0127     | Fallback  
Connies Hill              | 0          | 0.0084     | Fallback  
Four Decades              | 0          | 0.0060     | Fallback  
Georgia's Charm           | 0          | 0.0170     | Fallback  
Jem's Lilly               | 0          | 0.0081     | Fallback  
Kapability                | 0          | 0.0079     | Fallback  
Lady Magic                | 0          | 0.0057     | Fallback  
Miracles Do Happen        | 0          | 0.0225     | Lookup    
Onefournine               | 0          | 0.0081     | Fallback  
Our Peggy                 | 0          | 0.0065     | Fallback  
Queenofthejukebox         | 0          | 0.0080     | Fallback  
Sevarana                  | 0          | 0.0080     | Fallback  
Sheezer Dancer            | 0          | 0.0069     | Fallback  
Cecilia Star              | 0          | 0.0136     | Fallback  
I'll Give It A Go         | 0          | 0.0136     | Fallback  
Saint Anapolino           | 0          | 0.0072     | Fallback  
Il Va De Soi              | 0          | 0.0068     | Fallback  
Magical King              | 0          | 0.0078     | Fallback  
Don't Tell Su             | 0          | 0.0073     | Fallback  
Aviation                  | 0          | 0.0073     | Fallback  
Hawaii Du Mestivel        | 0          | 0.0181     | Fallback  
I Play County             | 0          | 0.0185     | Fallback  
Ignore The Door           | 0          | 0.0169     | Fallback  
Moonshine Man             | 0          | 0.0082     | Fallback  
Youdecide                 | 0          | 0.0095     | Fallback  
Religous Cross            | 0          | 0.0081     | Fallback  
Step Ahead                | 0          | 0.0081     | Fallback  
Sunset Boulevard          | 0          | 0.0082     | Fallback  
Betgoodwin                | 0          | 0.0094     | Fallback  
Coumeenoole               | 0          | 0.0082     | Fallback  
Fury Lad                  | 0          | 0.0202     | Fallback  
Hillwalk                  | 0          | 0.0089     | Fallback  
Jaja Jimmy                | 0          | 0.0092     | Fallback  
Kiss Gold                 | 0          | 0.0092     | Fallback  
Monansunu                 | 0          | 0.0111     | Fallback  
Neon Dream                | 0          | 0.0085     | Fallback  
Padre Arthur              | 0          | 0.0077     | Fallback  
Peter's Last Deal         | 0          | 0.0065     | Fallback  
Pop's Folly               | 0          | 0.0084     | Fallback  
Reckless Spending         | 0          | 0.0084     | Fallback  
Tom Desjy                 | 0          | 0.0364     | Fallback  
What A Dragon             | 0          | 0.0073     | Fallback  
Ice In The Veins          | 0          | 0.0081     | Fallback  
Filibustering             | 0          | 0.0069     | Fallback  
Frontier Prince           | 0          | 0.0067     | Fallback  
Wild Goose                | 0          | 0.0080     | Fallback  
Tradecraft                | 0          | 0.0080     | Fallback  
Gooloogong                | 0          | 0.0080     | Fallback  
Soleil d'Arizona          | 0          | 0.0084     | Fallback  
Sage Green                | 0          | 0.0086     | Fallback  
Swinging London           | 0          | 0.0077     | Fallback  
Graecia                   | 0          | 0.0068     | Fallback  
Tyson                     | 0          | 0.0090     | Fallback  
Madara                    | 0          | 0.0199     | Fallback  
Arclight                  | 0          | 0.0180     | Fallback  
Issam                     | 0          | 0.0159     | Fallback  
Petit Tonnerre            | 0          | 0.0163     | Fallback  
Scarface                  | 0          | 0.0160     | Fallback  
Rightsotom                | 0          | 0.0161     | Fallback  
Yes Indeed                | 0          | 0.0161     | Fallback  
Geezer Rockstar           | 0          | 0.0078     | Fallback  
Spitalfield               | 0          | 0.0072     | Fallback  
The Two Harrys            | 0          | 0.0076     | Fallback  
Walk Tall                 | 0          | 0.0073     | Fallback  
Grand Conqueror           | 0          | 0.0063     | Fallback  
Guchen                    | 0          | 0.0056     | Fallback  
Peking Opera              | 0          | 0.0075     | Fallback  
Island Run                | 0          | 0.0070     | Fallback  
Washington Singer         | 0          | 0.0080     | Fallback  
Sheezer Diva              | 0          | 0.0080     | Fallback  
Snapdance                 | 0          | 0.0079     | Fallback  
This Sway                 | 0          | 0.0071     | Fallback  
Eternity Rose             | 0          | 0.0051     | Fallback  
Inishbofin                | 0          | 0.0107     | Fallback  
In The Congo              | 0          | 0.0102     | Fallback  
Intrastellar              | 0          | 0.0102     | Fallback  
Louxor De Grugy           | 0          | 0.0102     | Fallback  
Lover Desbois             | 0          | 0.0061     | Fallback  
Pitch And Toss            | 0          | 0.0119     | Fallback  
Sassella Storm            | 0          | 0.0061     | Fallback  
Testing Patience          | 0          | 0.0122     | Fallback  
Wiseman's Bridge          | 0          | 0.0109     | Fallback  
Six Blue                  | 0          | 0.0182     | Fallback  
Aribidia                  | 0          | 0.0120     | Fallback  
Chocks Away               | 0          | 0.0133     | Fallback  
Soldier In Defence        | 0          | 0.0111     | Fallback  
Ebony Ebbs                | 0          | 0.0116     | Fallback  
Salley Gardens            | 0          | 0.0118     | Fallback  
Abingworth                | 0          | 0.0219     | Fallback  
Dunstall Rambler          | 0          | 0.0225     | Fallback  
Roger Rarebit             | 0          | 0.0290     | Fallback  
Whatsyourproblem          | 0          | 0.0227     | Fallback  
Duhallow Tommy            | 0          | 0.0236     | Fallback  
Line Of Descent           | 0          | 0.0236     | Fallback  
Ostend                    | 0          | 0.0145     | Fallback  
Lively Citizen            | 0          | 0.0142     | Fallback  
Daytime Dreaming          | 0          | 0.0162     | Fallback  
Mr Grey Sky               | 0          | 0.0149     | Fallback  
Benmore                   | 0          | 0.0161     | Fallback  
Dromlac Jury              | 0          | 0.0188     | Fallback  
Flash In The Park         | 0          | 0.0200     | Fallback  
Dino Moon                 | 0          | 0.0228     | Fallback  
Golly Gosh                | 0          | 0.0111     | Fallback  
Good Boy Griff            | 0          | 0.0176     | Fallback  
Hobnail                   | 0          | 0.0226     | Fallback  
Joeybottles               | 0          | 0.0096     | Fallback  
Lawsky                    | 0          | 0.0246     | Fallback  
Myrighthandman            | 0          | 0.0095     | Fallback  
Promethean                | 0          | 0.0198     | Fallback  
Tread Carefully           | 0          | 0.0090     | Fallback  
Wilstar                   | 0          | 0.0097     | Fallback  
Desertmore News           | 0          | 0.0227     | Fallback  
Fouroneohfever            | 0          | 0.0078     | Fallback  
Geordie Bay               | 0          | 0.0136     | Fallback  
Herbygoesbananas          | 0          | 0.0082     | Fallback  
Moyganny Phil             | 0          | 0.0088     | Fallback  
Mr Jukebox                | 0          | 0.0179     | Fallback  
Quinta Brigada            | 0          | 0.0161     | Fallback  
River Glance              | 0          | 0.0158     | Fallback  
Stung By Tariffs          | 0          | 0.0083     | Fallback  
Rose Of The Shires        | 0          | 0.0191     | Fallback  
By The Grace              | 0          | 0.0148     | Fallback  
Kupka Vallis              | 0          | 0.0196     | Fallback  
Getarose                  | 0          | 0.0194     | Fallback  
Kellebelle                | 0          | 0.0230     | Fallback  
Somebodycomegether        | 0          | 0.0168     | Fallback  
Snapaudaciaheros          | 0          | 0.0187     | Fallback  
Time Was                  | 0          | 0.0153     | Fallback  
Little Lady Lucy          | 0          | 0.0156     | Fallback  
Liloo d'Ores              | 0          | 0.0202     | Fallback  
Parish Star               | 0          | 0.0165     | Fallback  
Raincloud                 | 0          | 0.0170     | Fallback  
Prince Imperial           | 0          | 0.0139     | Fallback  
Beau Quali                | 0          | 0.0172     | Fallback  
Pike Road                 | 0          | 0.0169     | Fallback  
Thankyourluckystar        | 0          | 0.0168     | Fallback  
Firm But Fair             | 0          | 0.0187     | Fallback  
Eureka Creek              | 0          | 0.0188     | Fallback  
Jackpot Cash              | 0          | 0.0261     | Fallback  
Bitsnbuckles              | 0          | 0.0176     | Fallback  
Motazzen                  | 0          | 0.0192     | Fallback  
Sweet Magic               | 0          | 0.0204     | Fallback  
Bobalot                   | 0          | 0.0207     | Fallback  
Check The Score           | 0          | 0.0289     | Fallback  
La Higuera                | 0          | 0.0316     | Fallback  
Bombay Pete               | 0          | 0.0471     | Fallback  
Hobb's Delight            | 0          | 0.0275     | Fallback  
Moveonbuy                 | 0          | 0.0301     | Fallback  
