============================================================
INFERENCE LOG FOR EVENT DATE: 2026-01-21
Execution Time: 2026-01-20 11:55:26
Input File: Inference_Inputs\Input_2026-01-21.csv
============================================================

### DATA QUALITY SUMMARY
Total Entries Processed: 312
Missing Values (NaNs) found in key features (before zero-fill):
 - No missing values found. Data is clean.

### HORSE PREDICTION SUMMARY
Horse Name                | Runs Found | Win Prob   | Source    
Hot To Go                 | 0          | 0.0126     | Fallback  
Skuna Bay                 | 0          | 0.0236     | Fallback  
Starzand                  | 0          | 0.0249     | Fallback  
Ubatuba                   | 0          | 0.0232     | Fallback  
Bresiliant                | 0          | 0.0290     | Fallback  
Could Be You              | 0          | 0.0296     | Fallback  
Tombereau                 | 0          | 0.0381     | Fallback  
Fine As Wine              | 0          | 0.0235     | Fallback  
Lac De Constance          | 0          | 0.0405     | Fallback  
Jipcot                    | 0          | 0.0241     | Fallback  
Happy And Fine            | 0          | 0.0204     | Fallback  
Taras Halls               | 0          | 0.0231     | Fallback  
Landen Calling            | 0          | 0.0223     | Fallback  
Heeztheboy                | 0          | 0.0221     | Fallback  
No Tackle                 | 0          | 0.0220     | Fallback  
Ayyadieh                  | 0          | 0.0291     | Fallback  
Francky Blue              | 0          | 0.0348     | Fallback  
Garavogue                 | 0          | 0.0238     | Fallback  
Josh Central              | 0          | 0.0296     | Fallback  
Kastellion                | 0          | 0.0260     | Fallback  
Le Fabuleux Buck's        | 0          | 0.0225     | Fallback  
Mister Ursus              | 0          | 0.0227     | Fallback  
Saint Polo                | 0          | 0.0243     | Fallback  
Seaview Rock              | 0          | 0.0301     | Fallback  
Sutherland                | 0          | 0.0250     | Fallback  
Three Dons                | 0          | 0.0244     | Fallback  
Annie McGrath             | 0          | 0.0273     | Fallback  
Celtic Queen              | 0          | 0.0273     | Fallback  
Razzle Dazzle Boy         | 0          | 0.0244     | Fallback  
Ilot de L'Isle            | 0          | 0.0426     | Fallback  
Carrigmoorna Rowan        | 0          | 0.0205     | Fallback  
At The Oche               | 0          | 0.0301     | Fallback  
Tigers Moon               | 0          | 0.0322     | Fallback  
Morning Air               | 0          | 0.0319     | Fallback  
Best Women                | 0          | 0.0240     | Fallback  
Snapius                   | 0          | 0.0253     | Fallback  
Zarakerjack               | 0          | 0.0234     | Fallback  
Comedaygoday              | 0          | 0.0436     | Fallback  
Bossofthebus              | 0          | 0.0336     | Fallback  
Hall Lane                 | 0          | 0.0285     | Fallback  
Devon Dude                | 0          | 0.0351     | Fallback  
Jeu d'Opale               | 0          | 0.0328     | Fallback  
Another Day Out           | 0          | 0.0222     | Fallback  
Le Galli Bier             | 0          | 0.0228     | Fallback  
Mixedwave                 | 0          | 0.0220     | Fallback  
Streamsforth Lad          | 0          | 0.0429     | Fallback  
Kapamazov                 | 0          | 0.0295     | Fallback  
River Run Free            | 0          | 0.0254     | Fallback  
Nine Nine Nine            | 0          | 0.0223     | Fallback  
Kantagua Du Large         | 0          | 0.0251     | Fallback  
Sophie Power              | 0          | 0.0219     | Fallback  
Subtle Fortune            | 0          | 0.0229     | Fallback  
Walkinthecotswolds        | 0          | 0.0252     | Fallback  
Chosen Hero               | 0          | 0.0240     | Fallback  
Pearl Smoke               | 0          | 0.0236     | Fallback  
After Many Days           | 0          | 0.0266     | Fallback  
Take A Hike               | 0          | 0.0237     | Fallback  
Queen Of Steel            | 0          | 0.0254     | Fallback  
Natus Vincere             | 0          | 0.0248     | Fallback  
Shesupincourt             | 0          | 0.0240     | Fallback  
The English Rogue         | 0          | 0.0302     | Fallback  
Asian Journey             | 0          | 0.0599     | Fallback  
Outrun The Storm          | 0          | 0.0642     | Fallback  
Zu Run                    | 0          | 0.0771     | Fallback  
No Knee Never             | 0          | 0.0645     | Fallback  
Onemorenomore             | 0          | 0.0780     | Fallback  
Rainwater                 | 0          | 0.0636     | Fallback  
Overlooked                | 0          | 0.0618     | Fallback  
Prince Of Bel Lir         | 0          | 0.0649     | Fallback  
Headshot                  | 0          | 0.0609     | Fallback  
Dequinto                  | 0          | 0.0673     | Fallback  
Shoptilyoudrop            | 0          | 0.0521     | Fallback  
Ararat                    | 0          | 0.0299     | Fallback  
Gunlock                   | 0          | 0.0299     | Fallback  
Hierarchy                 | 0          | 0.0311     | Fallback  
Hunky Dory                | 0          | 0.0229     | Fallback  
Sergeant Pep              | 0          | 0.0290     | Fallback  
Bosh                      | 0          | 0.0305     | Fallback  
Amazonian Dream           | 0          | 0.0300     | Fallback  
Beattie Is Back           | 0          | 0.1367     | Lookup    
Papa Cocktail             | 0          | 0.0272     | Fallback  
Hundred Caps              | 0          | 0.0202     | Fallback  
Sweetstevie               | 0          | 0.0322     | Fallback  
Kurios Lady               | 0          | 0.0350     | Fallback  
Baggie Boy                | 0          | 0.0312     | Fallback  
Silver State              | 0          | 0.0261     | Fallback  
Itica                     | 0          | 0.0194     | Fallback  
Rajendra                  | 0          | 0.0271     | Fallback  
Big Moonrise              | 0          | 0.0259     | Fallback  
Rawson                    | 0          | 0.0289     | Fallback  
Si White                  | 0          | 0.0348     | Fallback  
Poor Relation             | 0          | 0.0266     | Fallback  
Si Grass                  | 0          | 0.0194     | Fallback  
Star Suepreme             | 0          | 0.0355     | Fallback  
The Spotlight Kid         | 0          | 0.0448     | Fallback  
Pebble Dash               | 0          | 0.0350     | Fallback  
Ratafia                   | 0          | 0.0411     | Fallback  
Pride Eye                 | 0          | 0.0359     | Fallback  
Roaring Ralph             | 0          | 0.0458     | Fallback  
How's The Guvnor          | 0          | 0.0385     | Fallback  
War Memorial              | 0          | 0.0401     | Fallback  
Whatacracker              | 0          | 0.0460     | Fallback  
Timely Affair             | 0          | 0.0371     | Fallback  
Cable Beach               | 0          | 0.0366     | Fallback  
Emperor's Logic           | 0          | 0.0478     | Fallback  
Evoluir                   | 0          | 0.0375     | Fallback  
Dollar's Dream            | 0          | 0.0309     | Fallback  
Haliphon                  | 0          | 0.0411     | Fallback  
Shibuya Song              | 0          | 0.0422     | Fallback  
Smokey Malone             | 0          | 0.0378     | Fallback  
Innisfree Pearl           | 0          | 0.0335     | Fallback  
Destination Unkown        | 0          | 0.0227     | Fallback  
Yurinov                   | 0          | 0.0272     | Fallback  
Socks Off                 | 0          | 0.0276     | Fallback  
Manny Oh                  | 0          | 0.0319     | Fallback  
Achnamara                 | 0          | 0.0311     | Fallback  
Forglen                   | 0          | 0.0272     | Fallback  
Hedonista                 | 0          | 0.0309     | Fallback  
Stintino Sunset           | 0          | 0.0344     | Fallback  
Flame Dancer              | 0          | 0.0231     | Fallback  
Abstract                  | 0          | 0.0273     | Fallback  
Himself                   | 0          | 0.0276     | Fallback  
West Wickham              | 0          | 0.0240     | Fallback  
Jodhpur Blue              | 0          | 0.0248     | Fallback  
It's A Love Thing         | 0          | 0.0226     | Fallback  
Brodie's Boy              | 0          | 0.0186     | Fallback  
Bearwith                  | 0          | 0.0252     | Fallback  
Boubyan                   | 0          | 0.0187     | Fallback  
Karthala                  | 0          | 0.0229     | Fallback  
Dust Cover                | 0          | 0.0171     | Fallback  
Catch Cunningham          | 0          | 0.0351     | Fallback  
Special Acclaim           | 0          | 0.0305     | Fallback  
Azucena                   | 0          | 0.0346     | Fallback  
Street Life               | 0          | 0.0301     | Fallback  
Shalaa Asker              | 0          | 0.0367     | Fallback  
Stash The Cash            | 0          | 0.0311     | Fallback  
Fortunate Star            | 0          | 0.0349     | Fallback  
Juno Star                 | 0          | 0.0260     | Fallback  
Tilsworth Turf            | 0          | 0.0324     | Fallback  
