strategy,init_bankroll,final_bankroll,total_profit,total_staked,roi,bets_placed,wins,win_rate_on_bets,max_drawdown,seed
kelly_fractional,1000.0,290058.97371191095,289058.9737119125,1463902.8652565605,0.19745775527343656,6027,735,0.12195121951219512,178748.3982339204,2066
kelly_fractional,1000.0,380047.04821237293,379047.0482123727,1583363.252218598,0.23939361209833215,5937,730,0.12295772275560048,132466.5821063973,2067
kelly_fractional,1000.0,348696.2448444411,347696.24484444136,1531392.285732875,0.2270458380153359,6103,752,0.12321808946419793,122474.4105382594,2068
kelly_fractional,1000.0,344128.2707597718,343128.27075976925,1788713.3131195507,0.19182966227346232,6104,748,0.12254259501965924,187744.54226666366,2069
kelly_fractional,1000.0,483935.5754588667,482935.57545886573,1808479.8311683584,0.2670395141464574,5881,761,0.1293997619452474,97263.64149817592,2070
kelly_fractional,1000.0,330435.59717167594,329435.59717167675,1480530.1747262378,0.22251191012205618,6032,743,0.1231763925729443,158105.97572836844,2071
kelly_fractional,1000.0,471329.12285025883,470329.12285025883,1729933.000343989,0.27187707428942975,5964,735,0.12323943661971831,108834.40735882754,2072
kelly_fractional,1000.0,327614.7796678541,326614.77966785553,1474285.5431149406,0.22154105844229355,5997,759,0.1265632816408204,97210.42316555243,2073
kelly_fractional,1000.0,332749.08355222835,331749.083552227,1714224.258879489,0.1935272364941775,5937,742,0.12497894559541856,172124.87520335364,2074
kelly_fractional,1000.0,422106.7097430263,421106.7097430245,1789666.5436006067,0.23529897859955823,5981,747,0.12489550242434376,86599.59480579518,2075
kelly_fractional,1000.0,364765.09300049575,363765.0930004956,1788442.3109336412,0.203397722574901,6050,777,0.1284297520661157,159656.60738327735,2076
kelly_fractional,1000.0,387643.9337003415,386643.9337003419,1629472.0852974257,0.23728171669155548,6001,721,0.12014664222629562,99142.05900227546,2077
kelly_fractional,1000.0,383217.5956577478,382217.59565774817,1569236.2432857,0.24356918678952566,6095,752,0.12337981952420016,82763.11412336802,2078
kelly_fractional,1000.0,270298.50595068856,269298.5059506889,1420515.0558492409,0.18957807229272305,6121,725,0.11844469857866362,112684.63909273423,2079
kelly_fractional,1000.0,338415.6582574819,337415.65825748007,1747848.0491011553,0.19304633399396404,5955,725,0.12174643157010916,182927.4235318407,2080
kelly_fractional,1000.0,368729.4023065382,367729.40230653825,1742993.6444294427,0.21097575626956,5946,744,0.12512613521695257,167002.6990083137,2081
kelly_fractional,1000.0,386553.5759029984,385553.57590299833,1782526.6201339765,0.21629611112007952,5943,759,0.12771327612317013,108670.58266759996,2082
kelly_fractional,1000.0,362152.59428553056,361152.5942855298,1737535.9875474423,0.2078533031107471,5907,737,0.12476722532588454,205758.20748309238,2083
kelly_fractional,1000.0,282493.08920711116,281493.08920711174,1567848.7916779085,0.17954096766299665,6024,755,0.125332005312085,127721.57541161584,2084
kelly_fractional,1000.0,377298.7871338409,376298.7871338394,1521276.3326376108,0.24735728747019098,6082,754,0.12397237750739888,138689.1884164862,2085
kelly_fractional,1000.0,425780.8563488633,424780.8563488624,1754999.9305320904,0.24204038356860508,6092,757,0.1242613263296126,167672.68945930072,2086
kelly_fractional,1000.0,366032.27351203567,365032.2735120362,1696590.1905325,0.21515642112575542,6068,757,0.12475280158206987,82900.54031313088,2087
kelly_fractional,1000.0,345611.0816915873,344611.08169158606,1572770.7391853745,0.21911081704767685,6177,782,0.12659867249473855,181294.53601059198,2088
kelly_fractional,1000.0,297492.31120150205,296492.31120150205,1427485.1284503944,0.20770255695998677,6072,721,0.11874176548089592,136094.86899020453,2089
kelly_fractional,1000.0,524777.6163053392,523777.6163053394,1877393.5845604432,0.27899190697829734,6002,760,0.12662445851382872,107691.23110770166,2090
kelly_fractional,1000.0,298727.9464864,297727.94648639986,1652448.206620872,0.18017384465878683,6050,733,0.12115702479338843,175278.66007041218,2091
kelly_fractional,1000.0,425174.5459960239,424174.5459960239,1583952.2774607653,0.26779502894873725,6108,763,0.12491814014407335,70499.10885308788,2092
kelly_fractional,1000.0,403155.4954303024,402155.4954303031,1779209.7545171438,0.22603040164842356,5970,732,0.12261306532663317,197344.44548197533,2093
kelly_fractional,1000.0,371099.80148364225,370099.8014836424,1643654.924453138,0.22516879667231776,6037,724,0.1199271161172768,90589.26135761503,2094
kelly_fractional,1000.0,274209.01602369914,273209.01602369884,1493888.0764714396,0.18288452818300682,6026,742,0.12313308994357783,92839.42381312352,2095
kelly_fractional,1000.0,324481.5625843958,323481.56258439756,1557669.1395622224,0.20767026473626546,6083,762,0.12526713792536578,106157.8800251492,2096
kelly_fractional,1000.0,425405.25011213066,424405.2501121301,1498465.5530480342,0.28322656416682107,5958,736,0.12353138637126553,140214.5012692218,2097
kelly_fractional,1000.0,408034.84076136694,407034.8407613671,1624903.1774124275,0.25049790437947733,5960,733,0.12298657718120805,99590.60320251386,2098
kelly_fractional,1000.0,465549.4591897036,464549.45918970264,1619440.4866351115,0.28685800004602074,5994,760,0.12679346012679346,131166.87749480814,2099
kelly_fractional,1000.0,398627.4368913948,397627.43689139484,1661090.640429265,0.23937732668738565,5997,756,0.12606303151575787,116973.67746183253,2100
kelly_fractional,1000.0,378449.81271077273,377449.81271077204,1606169.8462576347,0.23499993701801067,5840,737,0.1261986301369863,173329.23718970202,2101
kelly_fractional,1000.0,306227.7647842306,305227.7647842294,1668319.0935885282,0.18295526674557758,6026,753,0.12495851310985728,152095.48053660107,2102
kelly_fractional,1000.0,300154.6412916798,299154.64129167993,1672581.7125684442,0.178858012761776,6079,703,0.1156440203980918,128590.03276361927,2103
kelly_fractional,1000.0,332088.2091015026,331088.2091015028,1711838.1190298204,0.1934109337915352,5917,751,0.12692242690552644,188938.9807599742,2104
kelly_fractional,1000.0,448066.32887378306,447066.32887378166,1993065.6831090832,0.22431088581906666,5769,732,0.12688507540301613,199928.92888057808,2105
kelly_fractional,1000.0,363153.6022335275,362153.6022335267,1545438.7730101738,0.23433707537189027,6071,763,0.12567945972656894,136757.21141215807,2106
kelly_fractional,1000.0,387356.5309071163,386356.5309071153,1559469.5825116877,0.2477486802178264,6048,752,0.12433862433862433,144700.31381241162,2107
kelly_fractional,1000.0,467594.8566328943,466594.85663289693,1827201.3084365458,0.25536039979751396,5980,738,0.1234113712374582,170585.32292438688,2108
kelly_fractional,1000.0,300910.5202020579,299910.52020205837,1507389.528891347,0.19896019871030693,5990,740,0.12353923205342238,196323.93862372532,2109
kelly_fractional,1000.0,420056.5091357798,419056.509135779,1744131.6530564707,0.24026655809004516,5848,755,0.12910396716826267,154644.91354988993,2110
kelly_fractional,1000.0,420517.2738573281,419517.2738573268,1881279.7652812449,0.22299568708464285,5937,762,0.12834765032844872,167143.8706099596,2111
kelly_fractional,1000.0,279846.18282681366,278846.18282681407,1381339.033600654,0.2018665773166218,6065,739,0.12184666117065128,102839.1155537992,2112
kelly_fractional,1000.0,322933.7116285543,321933.7116285538,1572233.7642836913,0.20476198828818984,6133,753,0.12277841187021034,130160.1270762104,2113
kelly_fractional,1000.0,387114.7246015406,386114.7246015399,1575135.6855991923,0.24513108815426224,6037,749,0.124068245817459,155910.47464982007,2114
kelly_fractional,1000.0,390343.2507978614,389343.25079785945,1764380.6570419879,0.22066851007684452,5955,751,0.12611251049538202,165327.316743223,2115
kelly_fractional,1000.0,304164.4139645916,303164.413964591,1696915.1227447295,0.17865620377890676,5908,708,0.11983750846310089,169392.08333462576,2116
kelly_fractional,1000.0,290357.10998363624,289357.1099836367,1679326.3969940841,0.17230546158362808,6223,756,0.12148481439820022,136849.9990841097,2117
kelly_fractional,1000.0,348976.95251309144,347976.9525130915,1857645.5751129228,0.18732149833906753,5970,772,0.12931323283082077,196032.94515153652,2118
kelly_fractional,1000.0,307610.83226214163,306610.83226213953,1609212.2286936908,0.19053473916926222,6061,760,0.12539184952978055,178172.2004948651,2119
kelly_fractional,1000.0,374798.56040953466,373798.56040953356,1623431.7264016094,0.230252097658625,5885,720,0.12234494477485132,134664.58271906647,2120
kelly_fractional,1000.0,338187.76095195784,337187.7609519594,1761713.6529494214,0.19139759766716188,6057,762,0.1258048538880634,145177.05024837542,2121
kelly_fractional,1000.0,371325.19460878824,370325.19460878836,1907502.8502121626,0.19414135846119382,5932,752,0.126770060687795,153483.39116464835,2122
kelly_fractional,1000.0,392118.28346524644,391118.2834652466,1737172.2715846414,0.22514651532428048,5900,748,0.12677966101694915,184964.74749361217,2123
kelly_fractional,1000.0,433496.8303928583,432496.8303928571,1753577.3739133843,0.2466368674840234,5870,741,0.1262350936967632,176341.866213569,2124
kelly_fractional,1000.0,285013.13397824584,284013.1339782461,1672630.5386851244,0.16980028010340664,5966,756,0.12671806905799532,165048.4648224394,2125
kelly_fractional,1000.0,683075.8323037742,682075.8323037755,1744781.1590946899,0.3909234282754878,5883,751,0.1276559578446371,141990.35842439416,2126
kelly_fractional,1000.0,516501.67871044425,515501.678710443,1806307.112262254,0.28538982945420543,5909,720,0.12184802843120664,156937.8375591,2127
kelly_fractional,1000.0,348239.3004788287,347239.3004788292,1786961.6387876577,0.19431827351056594,5960,750,0.12583892617449666,157646.26765906258,2128
kelly_fractional,1000.0,430854.53386918304,429854.53386918525,1922558.5551666014,0.2235846251413319,5974,756,0.12654837629728824,177997.8850883213,2129
kelly_fractional,1000.0,330692.73782084027,329692.7378208401,1569230.331013512,0.210098371988453,6074,761,0.125288113269674,83543.3665060444,2130
kelly_fractional,1000.0,479030.20828305016,478030.20828304975,1896040.1531087686,0.25212029792684826,5938,721,0.12142135399124285,78024.90881401114,2131
kelly_fractional,1000.0,306502.1621500227,305502.1621500227,1440106.7752954636,0.2121385493012096,6033,735,0.12182993535554451,155456.87689573443,2132
kelly_fractional,1000.0,366836.6290283946,365836.6290283946,1602618.0178430944,0.22827437664825512,6019,764,0.1269313839508224,182001.12329661893,2133
kelly_fractional,1000.0,250626.89345613218,249626.89345613227,1443826.4479196523,0.17289258956006032,6155,754,0.12250203086921202,150956.7252218752,2134
kelly_fractional,1000.0,431133.2407461223,430133.2407461213,1518227.222905022,0.2833128231774762,5967,747,0.12518853695324283,89008.11902340554,2135
kelly_fractional,1000.0,555314.5274427913,554314.527442792,1785046.7267472525,0.3105322225670108,5871,724,0.12331800374723216,187777.91596951627,2136
kelly_fractional,1000.0,327088.12117679534,326088.1211767954,1530698.5427345815,0.2130322281448321,6070,766,0.12619439868204282,129017.35026750251,2137
kelly_fractional,1000.0,343015.2325087159,342015.23250871635,1645880.209198258,0.20780080506303616,6013,756,0.12572759022118743,213479.34150965526,2138
kelly_fractional,1000.0,414362.88767065376,413362.8876706534,1729240.9835299482,0.23904296255276355,5994,758,0.1264597931264598,145968.58500477503,2139
kelly_fractional,1000.0,324272.9746342642,323272.9746342633,1478250.9700924405,0.21868612378725372,6039,759,0.12568306010928962,155441.4141803955,2140
kelly_fractional,1000.0,453277.53710992,452277.5371099202,1601422.563781776,0.2824223583073927,6044,729,0.12061548643282595,160858.5387756592,2141
kelly_fractional,1000.0,300332.87079815485,299332.8707981542,1430500.2219231431,0.20925048889243483,6089,756,0.12415831827886352,146855.03649778463,2142
kelly_fractional,1000.0,342340.642333388,341340.6423333887,1515583.4359530513,0.22522062080913538,6177,804,0.13016027197668772,166547.88422392373,2143
kelly_fractional,1000.0,357615.3976018335,356615.3976018362,1790990.7272371284,0.19911627245104105,5948,737,0.12390719569603229,163837.38080244436,2144
kelly_fractional,1000.0,340604.5521466931,339604.55214669113,1689264.5357843735,0.2010369275816254,5997,774,0.12906453226613307,177982.89764679284,2145
kelly_fractional,1000.0,308413.42702012224,307413.4270201226,1655904.7169808599,0.1856468091839344,6045,770,0.1273779983457403,160466.9855663378,2146
kelly_fractional,1000.0,332234.7769394989,331234.7769394993,1596664.638745567,0.20745419476424096,6002,755,0.12579140286571142,125121.58139069346,2147
kelly_fractional,1000.0,448982.83431607,447982.8343160688,1664933.4514393457,0.2690695138167743,5937,763,0.12851608556510022,71149.47036497589,2148
kelly_fractional,1000.0,382440.8890419776,381440.8890419778,1715463.7391914376,0.22235438752075587,5946,752,0.12647157753111335,207501.7481560795,2149
kelly_fractional,1000.0,395981.3329885572,394981.332988557,1693050.735535682,0.23329562705844414,5975,735,0.12301255230125523,102687.20204284583,2150
kelly_fractional,1000.0,322642.1974620472,321642.1974620484,1477757.6018300457,0.21765558645323746,6196,766,0.1236281471917366,157845.76486275872,2151
kelly_fractional,1000.0,389810.56040746864,388810.56040747004,1574396.5919038807,0.24695846167787405,6059,737,0.12163723386697475,104524.34990940933,2152
kelly_fractional,1000.0,339636.2009862074,338636.2009862052,1777329.4320688348,0.19053091389592766,5947,736,0.12375987893055322,209237.1325673209,2153
kelly_fractional,1000.0,406925.09936108586,405925.09936108603,1534886.782142237,0.26446582515652234,6007,741,0.123356084568004,120932.59445624324,2154
kelly_fractional,1000.0,321640.4783152723,320640.4783152735,1556039.301146727,0.2060619407742315,6046,751,0.12421435659940457,156853.57598725896,2155
kelly_fractional,1000.0,415527.3275867998,414527.3275867981,1738815.7859564149,0.23839634476218668,5984,765,0.1278409090909091,149725.0164870888,2156
kelly_fractional,1000.0,329311.6201468595,328311.6201468588,1547072.0749972016,0.2122148188522197,5979,732,0.12242849974912193,136230.08961956092,2157
kelly_fractional,1000.0,331446.96646567376,330446.96646567347,1667195.4385794597,0.19820529664310507,5960,736,0.12348993288590604,128423.1306915198,2158
kelly_fractional,1000.0,393364.68505488074,392364.6850548819,1833533.7257095713,0.21399371037096038,5871,712,0.12127405893374212,131734.92833652138,2159
kelly_fractional,1000.0,322376.93740305863,321376.9374030591,1868314.4734516651,0.17201437015542845,5991,749,0.12502086463027876,217663.5615286427,2160
kelly_fractional,1000.0,327742.97980569827,326742.97980569844,1584944.2470315797,0.2061542419663347,5971,755,0.12644448166136327,105335.32023319055,2161
kelly_fractional,1000.0,402493.14175148285,401493.1417514832,1671243.933181529,0.2402361102290825,5980,751,0.12558528428093646,154137.63934185638,2162
kelly_fractional,1000.0,484520.5540580752,483520.55405807437,1704594.3047281015,0.28365726244474365,5962,731,0.12260986246226098,97875.73660282872,2163
kelly_fractional,1000.0,405441.9773297279,404441.97732972796,1814216.068331324,0.2229293326134658,5796,741,0.12784679089026915,95663.9833621381,2164
kelly_fractional,1000.0,502321.9031270764,501321.9031270782,1735112.7120895404,0.28892757204421166,5893,746,0.12659087052435092,194676.85376984498,2165
kelly_fractional,1000.0,317552.7504437971,316552.7504437977,1594918.4861562238,0.19847581753641486,5994,735,0.12262262262262262,227378.80855494438,2166
kelly_fractional,1000.0,396275.5640586849,395275.5640586845,1784976.6682241317,0.22144578755303457,5932,745,0.125590020229265,195204.96708104727,2167
kelly_fractional,1000.0,244710.66998064777,243710.66998064698,1678144.0957476906,0.14522630720341248,6075,754,0.12411522633744856,105035.83875785404,2168
kelly_fractional,1000.0,394921.7173955553,393921.717395555,1668819.5843479706,0.23604811514089782,6041,765,0.12663466313524252,149734.603345098,2169
kelly_fractional,1000.0,429285.8887466045,428285.88874660374,1795246.6492282534,0.23856659970969266,5958,783,0.13141993957703926,166787.7896639079,2170
kelly_fractional,1000.0,480690.52296657115,479690.5229665717,1820666.3003455903,0.26346976536860106,5960,745,0.125,105997.04500764544,2171
kelly_fractional,1000.0,317111.2558500947,316111.25585009455,1654769.23639779,0.1910304161432359,5891,733,0.12442709217450348,128484.17972043488,2172
kelly_fractional,1000.0,303180.22650626587,302180.22650626657,1493623.217355966,0.20231355739179688,6002,753,0.12545818060646452,163146.7776933852,2173
kelly_fractional,1000.0,381331.49934667075,380331.49934667104,1622256.19987001,0.23444601375365168,5965,751,0.1259010896898575,133206.237771157,2174
kelly_fractional,1000.0,356861.25314127386,355861.25314127235,1716462.4553214563,0.20732248004494058,5864,742,0.12653478854024558,204281.66362084274,2175
kelly_fractional,1000.0,397509.7792312058,396509.779231206,1457465.4951241016,0.272054316591175,6064,752,0.12401055408970976,114231.29775211844,2176
kelly_fractional,1000.0,231410.2241087274,230410.22410872678,1485808.7823844426,0.15507394143879125,6068,747,0.12310481212920238,161179.06331097,2177
kelly_fractional,1000.0,247964.31430244946,246964.3143024485,1447935.5393395135,0.17056305863940815,6104,751,0.1230340760157274,116014.64258126065,2178
kelly_fractional,1000.0,282233.5710816981,281233.5710816975,1595241.9764157846,0.17629524250206705,6033,714,0.1183490800596718,173238.3991851741,2179
kelly_fractional,1000.0,472012.2432696115,471012.2432696122,1840133.7146319675,0.25596631349359095,5800,770,0.13275862068965516,171139.0365365959,2180
kelly_fractional,1000.0,313965.8275495291,312965.8275495289,1772042.6807287908,0.17661303023514927,5910,720,0.1218274111675127,185396.97495911154,2181
kelly_fractional,1000.0,363528.756034548,362528.75603454787,1640782.7339320234,0.2209486658637445,6214,779,0.12536208561313164,158541.66143669473,2182
kelly_fractional,1000.0,341480.1031783008,340480.10317830095,1608673.4383208696,0.21165271649769607,5894,725,0.12300644723447574,159968.22779181346,2183
kelly_fractional,1000.0,386286.5501633683,385286.55016336916,1768812.9269808116,0.2178221022055821,5962,745,0.12495806776249581,136919.57917105342,2184
kelly_fractional,1000.0,431136.90671303007,430136.90671303123,1836894.946844086,0.23416521856736364,5956,721,0.12105439892545332,200452.47032481077,2185
kelly_fractional,1000.0,340398.13616360695,339398.1361636058,1633569.68674561,0.20776471240706795,5999,752,0.12535422570428403,100132.64350439206,2186
kelly_fractional,1000.0,403208.1123644001,402208.1123644003,1376442.5998269208,0.292208416402526,5998,745,0.12420806935645215,67846.34269769513,2187
kelly_fractional,1000.0,302790.0568214649,301790.0568214654,1452690.4724204503,0.20774560207490553,6086,747,0.12274071639829116,114905.63880144194,2188
kelly_fractional,1000.0,343059.173003257,342059.173003258,1632355.8219876753,0.2095493938244064,6040,761,0.12599337748344372,218516.34018608063,2189
kelly_fractional,1000.0,247807.07500089039,246807.07500089036,1386398.0357768177,0.17802035824625284,6207,777,0.125181246979217,148109.64251902478,2190
kelly_fractional,1000.0,292494.1066170973,291494.1066170973,1453372.8055289558,0.2005638921467282,6023,733,0.12170014942719574,146728.0691105973,2191
kelly_fractional,1000.0,299002.36056630244,298002.3605663029,1487058.4745587027,0.20039720405395467,6068,750,0.12359920896506263,116799.2308540057,2192
kelly_fractional,1000.0,335133.34020953544,334133.3402095356,1583371.8370748558,0.21102645151679494,6129,757,0.1235111763746125,175835.29814816284,2193
kelly_fractional,1000.0,422254.9035073576,421254.90350735723,1864855.696164697,0.22589142118273242,5946,770,0.1294988227379751,220722.80174997647,2194
kelly_fractional,1000.0,350352.15343606146,349352.15343606053,1590325.5993552122,0.21967335090229526,6045,749,0.123904052936311,181177.75477647586,2195
kelly_fractional,1000.0,458036.16364797077,457036.1636479701,1782430.1564059402,0.2564118218071049,5987,764,0.1276098212794388,105475.98731985886,2196
kelly_fractional,1000.0,281754.4816061634,280754.48160616274,1488053.3562463648,0.1886723217468289,6056,747,0.12334874504623514,173992.93019541795,2197
kelly_fractional,1000.0,319523.47911837377,318523.4791183729,1467640.9560507983,0.21703092831060794,5994,759,0.12662662662662663,143192.042004346,2198
kelly_fractional,1000.0,423423.8014169259,422423.80141692515,1827257.1701139268,0.2311791729844944,5945,777,0.13069806560134567,162599.84272073593,2199
kelly_fractional,1000.0,380404.641023633,379404.64102363295,1540879.3257796275,0.2462260572103324,6077,738,0.12144150074049695,97967.38592729671,2200
kelly_fractional,1000.0,376394.11661978427,375394.1166197859,1695385.0907081105,0.22142115008395838,6042,752,0.1244620986428335,145900.0243397464,2201
kelly_fractional,1000.0,341625.32593395765,340625.32593395765,1595397.272035775,0.21350501966153512,5930,724,0.12209106239460371,110540.09023549774,2202
kelly_fractional,1000.0,401479.38662960875,400479.3866296095,1562159.1618762326,0.25636272948565203,6061,755,0.12456690315129516,123247.26605657543,2203
kelly_fractional,1000.0,283412.07726015954,282412.07726016035,1448203.1321336455,0.19500860824964597,6116,753,0.12311968606932636,99728.90748948872,2204
kelly_fractional,1000.0,353495.0640799569,352495.06407995726,1663837.8632695428,0.2118566188818921,5905,743,0.1258255715495343,229432.92443892913,2205
kelly_fractional,1000.0,310090.927652632,309090.92765263317,1538613.8937538874,0.2008892087270301,6015,725,0.12053200332502079,156919.6160815481,2206
kelly_fractional,1000.0,304309.9631502472,303309.9631502469,1311135.7522277855,0.23133375978412982,5995,732,0.12210175145954963,171170.24576853088,2207
kelly_fractional,1000.0,507556.3067595697,506556.3067595695,1985231.0309497358,0.25516239614551695,5910,737,0.12470389170896785,258322.37982921145,2208
kelly_fractional,1000.0,346948.7945952488,345948.79459524987,1514472.6015033384,0.2284285593888225,6016,741,0.12317154255319149,143223.2331105165,2209
kelly_fractional,1000.0,371501.6041289415,370501.6041289417,1346317.826741429,0.27519624027090855,5919,736,0.12434532860280453,191539.81692344084,2210
kelly_fractional,1000.0,283165.23837129597,282165.23837129585,1368200.150366683,0.2062309657659915,6044,738,0.12210456651224355,111895.43236036948,2211
kelly_fractional,1000.0,462086.34234890086,461086.34234890016,1645796.6169832186,0.28015997699283257,5932,748,0.1260957518543493,73356.57452200292,2212
kelly_fractional,1000.0,307449.89628194185,306449.8962819417,1506692.600159962,0.20339244796809025,6003,764,0.12726969848409128,56145.239078973944,2213
kelly_fractional,1000.0,588627.1369608452,587627.1369608445,1896752.5294263894,0.30980696102646194,5928,737,0.12432523616734142,115511.74406090274,2214
kelly_fractional,1000.0,493667.4856203864,492667.48562038486,1779148.6187359376,0.2769119344118755,6001,758,0.12631228128645225,212836.80519747495,2215
kelly_fractional,1000.0,268259.73415062984,267259.73415062984,1541031.1030125476,0.17342916286904672,5975,734,0.12284518828451883,142183.84131504822,2216
kelly_fractional,1000.0,258816.24736070284,257816.24736070182,1421477.3462360676,0.18137204088645797,6160,746,0.1211038961038961,107301.38573418357,2217
kelly_fractional,1000.0,233967.0005965784,232967.00059657803,1612032.3407360637,0.14451757245155758,5938,737,0.12411586392724823,177626.74393960118,2218
