race_id,track_name,time,horse_name,horse_name_odds,win_probability,decimal_odds,implied_prob,raw_edge,edge,ev,roi_pct,kelly_stake,action,trend
Wolverhampton (AW) | 6:00,Wolverhampton (AW),6:00,Thequietman,Thequietman,0.27281702,11.0,0.09090909090909091,0.1819079290909091,0.16190792909090912,2.0009872200000003,200.09872200000004,3.0,STRONG BET,drifting
