track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,True Artist (IRE),C. D. Hayes,0,G. O'Leary,RR,N/A,4,9-9b,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Comeragh Belle (IRE),R. P. Cleary,0,Michael Flannery,7th,3 1/2 l,4,9-4,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Alqabeela (IRE),Jack Cleary,7,M. C. Grassick,6th,1/2 l,4,9-4b1,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Classy Kate (IRE),Julie Burke,0,Kevin Thomas Coleman,5th,1 3/4 l,4,9-4,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Jaafel (IRE),J. M. Sheridan,3,Denis Hogan,4th,1/2 l,4,9-9tb,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Weddell Sea (IRE),C. T. Keane,0,Andrew McNamara,3rd,7 l,4,9-9tp,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Six Feet Apart (IRE),J. Coen,5,Joseph Patrick O'Brien,2nd,1 1/2 l,4,9-4,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Roman Bull (IRE),William James Lee,0,Michael O'Meara,1st,N/A,4,9-9,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,True Artist (IRE),C. D. Hayes,0,G. O'Leary,RR,N/A,4,9-9b,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Comeragh Belle (IRE),R. P. Cleary,0,Michael Flannery,7th,3 1/2 l,4,9-4,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Alqabeela (IRE),Jack Cleary,7,M. C. Grassick,6th,1/2 l,4,9-4b1,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Classy Kate (IRE),Julie Burke,0,Kevin Thomas Coleman,5th,1 3/4 l,4,9-4,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Jaafel (IRE),J. M. Sheridan,3,Denis Hogan,4th,1/2 l,4,9-9tb,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Weddell Sea (IRE),C. T. Keane,0,Andrew McNamara,3rd,7 l,4,9-9tp,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Six Feet Apart (IRE),J. Coen,5,Joseph Patrick O'Brien,2nd,1 1/2 l,4,9-4,-,True,18,1
Clonmel Racing Results | 1st September 2022 16:50,N/A,16:50,Good,1m 1f 136y,Roman Bull (IRE),William James Lee,0,Michael O'Meara,1st,N/A,4,9-9,-,True,18,1
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Madame Montgomery (IRE),A. J. Slattery,0,T. G. McCourt,10th,3 3/4 l,3,8-13v1,47,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Bayou Belle (IRE),J. A. Powell,7,Jarlath P. Fahey,9th,1/2 l,3,9-6,54,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,The Rebel Breen,C. T. Keane,0,Noel Meade,8th,Nose,3,10-0tb1,62,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Grizabella (IRE),William James Lee,0,John Joseph Hanlon,7th,Short Head,3,10-2,64,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Raleigh Bridge (FR),Ben Martin Coen,0,G. O'Leary,6th,1 1/4 l,3,10-1,63,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Black Bridie (IRE),C. D. Maxwell,0,John Larkin,5th,3 3/4 l,3,9-1t,49,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Runhoney (IRE),Gearoid Patrick Brouder,5,Gearoid Patrick Brouder,4th,1/2 l,3,8-13p,47,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Invincible Ourse (IRE),S. D. Bowen,7,David Kenneth Budds,3rd,1 1/2 l,3,8-13t,47,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Sioux Princess,James J. Doyle,0,Anthony McCann,2nd,2 1/4 l,3,8-13tv,47,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Serafina (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,3,9-9b1,57,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Madame Montgomery (IRE),A. J. Slattery,0,T. G. McCourt,10th,3 3/4 l,3,8-13v1,47,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,Bayou Belle (IRE),J. A. Powell,7,Jarlath P. Fahey,9th,1/2 l,3,9-6,54,True,18,2
Clonmel Racing Results | 1st September 2022 17:20,N/A,17:20,Good,1m 1f 136y,The Rebel Breen,C. T. Keane,0,Noel Meade,8th,Nose,3,10-0tb1,62,True,18,2
