track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Draco Pulchrac (IRE),J. Coen,5,A. J. Martin,17th,23 l,4,9-0t,49,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Pride of Pimlico (IRE),K. J. Manning,0,Brendan Duke,16th,3 3/4 l,6,9-3p,52,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Tooso (IRE),S. P. Davis,0,Peter Cluskey,15th,7 1/2 l,4,9-5v1,54,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Han Solo,D. B. McMonagle,0,Augustine Leahy,14th,20 l,6,9-2b1,51,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Lady De Vesci (IRE),R. P. Whelan,0,M. Halford,13th,1 1/4 l,9,9-3t,52,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Sod's Law,C. D. Hayes,0,Luke Comer,12th,2 l,7,9-2p,51,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Chateau Musar (IRE),G. P. Halpin,0,John Geoghegan,11th,1/2 l,5,9-8tp1,57,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Is Fantastic (IRE),Ben Martin Coen,0,Miss Hilary McLoughlin,10th,2 l,6,9-7,56,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Fancy Red Diamond (IRE),G. M. Ryan,0,Barry Fitzgerald,9th,Neck,4,8-12,47,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Barretstown (IRE),C. G. O'Dwyer,7,Conor O'Dwyer,8th,Neck,4,9-13,62,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,French Company (IRE),C. T. Keane,0,J. G. Coogan,7th,1 1/2 l,4,10-1,64,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Mr Rango (IRE),R. Whearty,7,Ross O'Sullivan,6th,3/4 l,4,10-0,63,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Complete Fiction (IRE),R. P. Cleary,0,Jarlath P. Fahey,5th,1/2 l,5,9-10,59,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Matilda with Me (IRE),Sarah Verling,10,Rodger Sweeney,4th,1/2 l,5,9-12p,61,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Lily of the Glen (IRE),Shane Foley,0,L. Smyth,3rd,1 1/4 l,4,9-5,54,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Spirituoso,James J. Doyle,0,L. Smyth,2nd,Head,4,8-13b,48,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Out On Friday (IRE),K. J. Leonard,0,Philip Michael Byrne,1st,N/A,6,9-12,61,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Draco Pulchrac (IRE),J. Coen,5,A. J. Martin,17th,23 l,4,9-0t,49,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Pride of Pimlico (IRE),K. J. Manning,0,Brendan Duke,16th,3 3/4 l,6,9-3p,52,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Tooso (IRE),S. P. Davis,0,Peter Cluskey,15th,7 1/2 l,4,9-5v1,54,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Han Solo,D. B. McMonagle,0,Augustine Leahy,14th,20 l,6,9-2b1,51,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Lady De Vesci (IRE),R. P. Whelan,0,M. Halford,13th,1 1/4 l,9,9-3t,52,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Sod's Law,C. D. Hayes,0,Luke Comer,12th,2 l,7,9-2p,51,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Chateau Musar (IRE),G. P. Halpin,0,John Geoghegan,11th,1/2 l,5,9-8tp1,57,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Is Fantastic (IRE),Ben Martin Coen,0,Miss Hilary McLoughlin,10th,2 l,6,9-7,56,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Fancy Red Diamond (IRE),G. M. Ryan,0,Barry Fitzgerald,9th,Neck,4,8-12,47,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Barretstown (IRE),C. G. O'Dwyer,7,Conor O'Dwyer,8th,Neck,4,9-13,62,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,French Company (IRE),C. T. Keane,0,J. G. Coogan,7th,1 1/2 l,4,10-1,64,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Mr Rango (IRE),R. Whearty,7,Ross O'Sullivan,6th,3/4 l,4,10-0,63,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Complete Fiction (IRE),R. P. Cleary,0,Jarlath P. Fahey,5th,1/2 l,5,9-10,59,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Matilda with Me (IRE),Sarah Verling,10,Rodger Sweeney,4th,1/2 l,5,9-12p,61,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Lily of the Glen (IRE),Shane Foley,0,L. Smyth,3rd,1 1/4 l,4,9-5,54,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Spirituoso,James J. Doyle,0,L. Smyth,2nd,Head,4,8-13b,48,True,14,1
N/A,N/A,16:50,Good (Good To Firm In Places),1m 1f 100y,Out On Friday (IRE),K. J. Leonard,0,Philip Michael Byrne,1st,N/A,6,9-12,61,True,14,1
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Himalayan Beauty (IRE),T. P. Madden,0,Mrs J. Harrington,12th,6 l,4,9-9p,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Lullaby (IRE),M. C. Hussey,0,Aidan O'Brien,11th,1 3/4 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Lady Of Inishfree (IRE),C. T. Keane,0,Noel Meade,10th,2 1/4 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,West Coast (IRE),Seamie Heffernan,0,Aidan O'Brien,9th,5 1/2 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Coill Na Sionainne (IRE),N. M. Crosse,0,W. McCreery,8th,3/4 l,6,9-9,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Female Soldier (IRE),J. Coen,0,Thomas Mullins,7th,1 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Neptune Rock (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,6th,3/4 l,4,9-9,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Contarelli Chapel (IRE),W. M. Lordan,0,Aidan O'Brien,5th,1/2 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Lyrical Poetry (IRE),Ben Martin Coen,0,John Patrick Murtagh,4th,1/2 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Show of Stars,C. D. Hayes,0,P. Twomey,3rd,1/2 l,3,9-1p,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Didn'thavemuchtodo (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,2nd,Neck,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Paris Peacock (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,3,9-1p,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Himalayan Beauty (IRE),T. P. Madden,0,Mrs J. Harrington,12th,6 l,4,9-9p,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Lullaby (IRE),M. C. Hussey,0,Aidan O'Brien,11th,1 3/4 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Lady Of Inishfree (IRE),C. T. Keane,0,Noel Meade,10th,2 1/4 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,West Coast (IRE),Seamie Heffernan,0,Aidan O'Brien,9th,5 1/2 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Coill Na Sionainne (IRE),N. M. Crosse,0,W. McCreery,8th,3/4 l,6,9-9,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Female Soldier (IRE),J. Coen,0,Thomas Mullins,7th,1 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Neptune Rock (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,6th,3/4 l,4,9-9,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Contarelli Chapel (IRE),W. M. Lordan,0,Aidan O'Brien,5th,1/2 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Lyrical Poetry (IRE),Ben Martin Coen,0,John Patrick Murtagh,4th,1/2 l,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Show of Stars,C. D. Hayes,0,P. Twomey,3rd,1/2 l,3,9-1p,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Didn'thavemuchtodo (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,2nd,Neck,3,9-1,-,True,14,2
N/A,N/A,17:20,Good (Good To Firm In Places),1m 1f 100y,Paris Peacock (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,3,9-1p,-,True,14,2
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Lan Mara (IRE),K. J. Manning,0,J. S. Bolger,10th,3/4 l,2,8-9,-,True,14,3
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Doctor Grace (IRE),N. G. McCullagh,0,M. Halford,9th,1 3/4 l,2,8-9,-,True,14,3
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Chiketto (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,8th,Neck,2,9-4,-,True,14,3
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Jalo (IRE),C. T. Keane,0,Noel Meade,7th,1 3/4 l,2,9-0,-,True,14,3
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Florida Taiga (IRE),C. D. Hayes,0,D. K. Weld,6th,Head,2,8-9,-,True,14,3
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Jackstaff (IRE),G. F. Carroll,0,Joseph G. Murphy,5th,1 3/4 l,2,9-8,-,True,14,3
N/A,N/A,17:55,Good (Good To Firm In Places),7f,Wild Rover (IRE),Shane Foley,0,Mrs J. Harrington,4th,2 1/4 l,2,9-8,-,True,14,3
