track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Rising Sky (IRE),L T McAteer,0,A McCann,10th,1 l,3,9-3,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Highland Harvey (IRE),N G McCullagh,0,A J Martin,9th,3/4 l,3,9-8,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Some Good Men Gone (FR),J M Sheridan,0,A Slattery,8th,1 3/4 l,3,9-8,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,All Told (IRE),M P Sheehy,0,J P O'Brien,7th,Neck,3,9-8t,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Eutropia,R C Colgan,0,Kevin Coleman,6th,3 l,3,9-3,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Nepal (IRE),K G Kennedy,5,J J Murphy,5th,1/2 l,3,9-8,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Mveve (USA),H J Horgan,5,J P O'Brien,4th,1/2 l,3,9-3t1,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Hopes Are High (IRE),L F Roche,0,J J Murphy,3rd,1/2 l,3,9-8,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Lady Plimsoll (IRE),R M Mulligan,7,John O'Donoghue,2nd,2 3/4 l,3,9-3,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Calm The Jets,R P Cleary,0,C W J Farrell,1st,N/A,3,9-8,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Rising Sky (IRE),L T McAteer,0,A McCann,10th,1 l,3,9-3,-,True,158,1
Dundalk Racing Results | 10th January 2025 17:30,N/A,17:30,Standard,1m,Highland Harvey (IRE),N G McCullagh,0,A J Martin,9th,3/4 l,3,9-8,-,True,158,1
