track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,16:55,Yielding,1m 1f,Angel Of The Sea (IRE),M. W. Hassett,7,Luke Comer,PU,N/A,3,9-5,54,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Lisgin (IRE),Amy Jo Hayes,7,A. Slattery,13th,1 1/4 l,3,9-5,54,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Below Deck (IRE),C. J. MacRedmond,0,Luke Comer,12th,2 1/2 l,3,9-2,51,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,So Messi (IRE),J. Kearney,4,Patrick Martin,11th,3 3/4 l,3,8-13t,48,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Water Mint (IRE),T. Marshall,7,Joseph G. Murphy,10th,5 1/2 l,3,8-12b1,47,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Curzon Queen (IRE),D. N. Curran,7,Kieran Patrick Cotter,9th,Short Head,3,8-13,48,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Aurum Sky (IRE),R. Whearty,2,A. J. Martin,8th,2 l,3,8-12,47,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Believe Me Now (IRE),C. Horgan,7,A. Slattery,7th,3 1/4 l,3,9-6,55,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Eagles Reign (IRE),J. A. Powell,0,Ross O'Sullivan,6th,Head,3,9-9p1,58,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Ruler Of The River (IRE),J. J. G. Ryan,4,Jack W. Davison,5th,1/2 l,3,9-6,55,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Miss Langmore (IRE),Siobhan Rutledge,0,John McConnell,4th,1/2 l,3,8-12,47,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Ano Manna (IRE),H. J. Horgan,4,J. J. Feane,3rd,1 3/4 l,3,10-1,64,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Snowhaven (IRE),S. McCullagh,0,Mrs J. Harrington,2nd,1/2 l,3,9-10p1,59,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Silkies Sib (IRE),S. D. Bowen,4,Timothy Doyle,1st,N/A,3,9-6h,55,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Angel Of The Sea (IRE),M. W. Hassett,7,Luke Comer,PU,N/A,3,9-5,54,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Lisgin (IRE),Amy Jo Hayes,7,A. Slattery,13th,1 1/4 l,3,9-5,54,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Below Deck (IRE),C. J. MacRedmond,0,Luke Comer,12th,2 1/2 l,3,9-2,51,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,So Messi (IRE),J. Kearney,4,Patrick Martin,11th,3 3/4 l,3,8-13t,48,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Water Mint (IRE),T. Marshall,7,Joseph G. Murphy,10th,5 1/2 l,3,8-12b1,47,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Curzon Queen (IRE),D. N. Curran,7,Kieran Patrick Cotter,9th,Short Head,3,8-13,48,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Aurum Sky (IRE),R. Whearty,2,A. J. Martin,8th,2 l,3,8-12,47,True,78,1
N/A,N/A,16:55,Yielding,1m 1f,Believe Me Now (IRE),C. Horgan,7,A. Slattery,7th,3 1/4 l,3,9-6,55,True,78,1
