track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,13:50,Soft (Yielding To Soft In Places),2m 1f 33y,Knocknagappagh (IRE),Davy Russell,0,Gordon Elliott,6th,4 3/4 l,7,11-13,103,True,39,29
N/A,N/A,13:50,Soft (Yielding To Soft In Places),2m 1f 33y,Kelly's Birr (IRE),Liam Quinlan,5,John Patrick Ryan,5th,1 1/4 l,6,11-4,94,True,39,29
N/A,N/A,13:50,Soft (Yielding To Soft In Places),2m 1f 33y,Thefaithfulindian (IRE),S. D. Torrens,0,Aidan Anthony Howard,4th,4 3/4 l,8,11-0ht,90,True,39,29
N/A,N/A,13:50,Soft (Yielding To Soft In Places),2m 1f 33y,Circus Act (IRE),Gavin Peter Brouder,0,James A. Nash,3rd,3 1/4 l,4,10-4,93,True,39,29
N/A,N/A,13:50,Soft (Yielding To Soft In Places),2m 1f 33y,Kalanisi Dubh (IRE),Niall Moore,0,Seamus Fahey,2nd,Head,7,11-2,92,True,39,29
N/A,N/A,13:50,Soft (Yielding To Soft In Places),2m 1f 33y,Karen's Gift (IRE),J. P. O'Sullivan,5,P. J. Rothwell,1st,N/A,9,11-8p,98,True,39,29
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Slige Dala (IRE),Sam Ewing,0,Gordon Elliott,5th,1 l,8,11-5t,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Alko Rouge (FR),D. J. O'Keeffe,0,T. Gibney,4th,8 l,9,11-8t,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Chameron (FR),M. J. M. O'Sullivan,5,Patrick Griffin,3rd,24 l,10,11-5t,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Irish Blaze (IRE),Jordan Colin Gainford,0,Gordon Elliott,2nd,8 l,7,11-4,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Limerick Lace (IRE),L. P. Dempsey,0,Gavin Patrick Cromwell,1st,N/A,6,11-12,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Slige Dala (IRE),Sam Ewing,0,Gordon Elliott,5th,1 l,8,11-5t,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Alko Rouge (FR),D. J. O'Keeffe,0,T. Gibney,4th,8 l,9,11-8t,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Chameron (FR),M. J. M. O'Sullivan,5,Patrick Griffin,3rd,24 l,10,11-5t,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Irish Blaze (IRE),Jordan Colin Gainford,0,Gordon Elliott,2nd,8 l,7,11-4,-,True,39,30
N/A,N/A,14:25,Soft (Yielding To Soft In Places),2m 50y,Limerick Lace (IRE),L. P. Dempsey,0,Gavin Patrick Cromwell,1st,N/A,6,11-12,-,True,39,30
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Spancil Hill (IRE),Keith Donoghue,0,T. G. McCourt,PU,N/A,13,12-0v,95,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Kings Halo (IRE),Phillip Enright,0,James Daniel Dullea,PU,N/A,8,11-10,91,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Ringhill Lady (IRE),Miss A. McGuinness,7,J. J. Lambe,PU,N/A,8,10-13tp,80,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Cluan Dara (IRE),Liam Quinlan,5,John Patrick Ryan,9th,12 l,11,10-9,76,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Bidentime (IRE),Richard Deegan,0,Liam P. Cusack,8th,1 1/2 l,7,11-2,83,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,So Ladylike (IRE),S. O'Callaghan,7,Colin A. McBratney,7th,2 3/4 l,9,11-1p,82,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Four Horsemen (IRE),Mr J. C. Barry,3,Karl Thornton,6th,19 l,9,11-7,88,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Finnians Row (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,5th,3 l,7,11-3tp,84,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Garrai Phaidin (IRE),R. J. Condon,5,Shane Kieran Ryder,4th,1 3/4 l,14,10-3t,70,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Monoxide,Gearoid Patrick Brouder,5,Neill McCluskey,3rd,1 3/4 l,8,10-10tb,77,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Aodhan May (IRE),P. Byrnes,5,Charles Byrnes,2nd,Head,7,11-2t1,83,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Wee Small Hours (IRE),D. P. Maxwell,7,M. M. Rice,1st,N/A,14,10-7t,74,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Spancil Hill (IRE),Keith Donoghue,0,T. G. McCourt,PU,N/A,13,12-0v,95,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Kings Halo (IRE),Phillip Enright,0,James Daniel Dullea,PU,N/A,8,11-10,91,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Ringhill Lady (IRE),Miss A. McGuinness,7,J. J. Lambe,PU,N/A,8,10-13tp,80,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Cluan Dara (IRE),Liam Quinlan,5,John Patrick Ryan,9th,12 l,11,10-9,76,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Bidentime (IRE),Richard Deegan,0,Liam P. Cusack,8th,1 1/2 l,7,11-2,83,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,So Ladylike (IRE),S. O'Callaghan,7,Colin A. McBratney,7th,2 3/4 l,9,11-1p,82,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Four Horsemen (IRE),Mr J. C. Barry,3,Karl Thornton,6th,19 l,9,11-7,88,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Finnians Row (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,5th,3 l,7,11-3tp,84,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Garrai Phaidin (IRE),R. J. Condon,5,Shane Kieran Ryder,4th,1 3/4 l,14,10-3t,70,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Monoxide,Gearoid Patrick Brouder,5,Neill McCluskey,3rd,1 3/4 l,8,10-10tb,77,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Aodhan May (IRE),P. Byrnes,5,Charles Byrnes,2nd,Head,7,11-2t1,83,True,39,31
N/A,N/A,15:00,Soft (Yielding To Soft In Places),2m 4f,Wee Small Hours (IRE),D. P. Maxwell,7,M. M. Rice,1st,N/A,14,10-7t,74,True,39,31
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Portstorm,S. O'Callaghan,0,Colin A. McBratney,UR,N/A,8,11-7tp1,116,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Glenquin Castle (IRE),C. Brassil,5,Martin Brassil,6th,18 l,9,11-7tp,116,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,From The Ashes (IRE),P. Byrnes,5,Charles Byrnes,5th,6 l,6,11-3,112,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Archies Charm,B. W. Harvey,5,B. R. Hamilton,4th,1 1/4 l,8,12-0p,123,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Arverne (FR),L. P. Dempsey,0,Gavin Patrick Cromwell,3rd,6 l,8,10-8b,103,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Ballykeel (IRE),Corey McGivern,7,Gordon Elliott,2nd,1/2 l,7,11-13,122,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Angels Dawn (IRE),C. M. Quirke,7,S. Curling,1st,N/A,8,11-13,122,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Portstorm,S. O'Callaghan,0,Colin A. McBratney,UR,N/A,8,11-7tp1,116,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Glenquin Castle (IRE),C. Brassil,5,Martin Brassil,6th,18 l,9,11-7tp,116,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,From The Ashes (IRE),P. Byrnes,5,Charles Byrnes,5th,6 l,6,11-3,112,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Archies Charm,B. W. Harvey,5,B. R. Hamilton,4th,1 1/4 l,8,12-0p,123,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Arverne (FR),L. P. Dempsey,0,Gavin Patrick Cromwell,3rd,6 l,8,10-8b,103,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Ballykeel (IRE),Corey McGivern,7,Gordon Elliott,2nd,1/2 l,7,11-13,122,True,39,32
N/A,N/A,15:35,Soft (Yielding To Soft In Places),3m,Angels Dawn (IRE),C. M. Quirke,7,S. Curling,1st,N/A,8,11-13,122,True,39,32
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Soldier Solid (IRE),Mr J. L. Gleeson,7,Patrick J. Flynn,RR,N/A,6,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Cappy Cross (IRE),Mr T. P. Harney,7,R. K. Watson,7th,62 l,7,11-7,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Data Breach,Mr L. D. Andrews,7,John McConnell,6th,28 l,6,12-0tp1,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,I'm For Home (IRE),Mr Pat Taaffe,7,R. K. Watson,5th,3 1/2 l,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Flidais (IRE),Mr A. P. Ryan,7,John Patrick Ryan,4th,16 l,5,11-7,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Macdermott (FR),Mr P. W. Mullins,0,W. P. Mullins,3rd,1/2 l,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Soldante (IRE),Mr H. C. Swan,7,Ciaran Murphy,2nd,15 l,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,No Time To Wait (IRE),Mr J. J. Codd,0,Gordon Elliott,1st,N/A,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Soldier Solid (IRE),Mr J. L. Gleeson,7,Patrick J. Flynn,RR,N/A,6,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Cappy Cross (IRE),Mr T. P. Harney,7,R. K. Watson,7th,62 l,7,11-7,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Data Breach,Mr L. D. Andrews,7,John McConnell,6th,28 l,6,12-0tp1,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,I'm For Home (IRE),Mr Pat Taaffe,7,R. K. Watson,5th,3 1/2 l,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Flidais (IRE),Mr A. P. Ryan,7,John Patrick Ryan,4th,16 l,5,11-7,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Macdermott (FR),Mr P. W. Mullins,0,W. P. Mullins,3rd,1/2 l,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,Soldante (IRE),Mr H. C. Swan,7,Ciaran Murphy,2nd,15 l,5,12-0,-,True,39,33
N/A,N/A,16:10,Soft (Yielding To Soft In Places),2m 1f 33y,No Time To Wait (IRE),Mr J. J. Codd,0,Gordon Elliott,1st,N/A,5,12-0,-,True,39,33
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Killer Mode (IRE),B. J. Cooper,0,Noel Meade,F,N/A,8,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Conna Cottage (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,F,N/A,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Natural Ability (IRE),J. J. Slevin,0,A. J. Martin,14th,3/4 l,5,11-8,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Getaway Beauty (IRE),B. Hayes,0,James Daniel Dullea,13th,36 l,6,11-5,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Atlantian (IRE),Denis O'Regan,0,A. J. Martin,12th,4 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Cru Bourgeois (FR),Jordan Colin Gainford,0,Paul Nolan,11th,Head,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Always Giving (IRE),Richard Deegan,0,J. T. R. Dreaper,10th,2 1/4 l,5,11-1,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Harvey's Quay (IRE),L. P. Dempsey,0,E. J. O'Grady,9th,1 1/4 l,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,All For Rachel (IRE),Phillip Enright,0,Oliver McKiernan,8th,5 1/2 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Brookie (IRE),Peter Carberry,0,A. J. Martin,7th,10 l,6,11-12t,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Flindt (IRE),E. Walsh,0,Ciaran Murphy,6th,14 l,8,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Read To Return (IRE),S. D. Torrens,0,A. J. Martin,5th,21 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Henn See (FR),S. F. O'Keeffe,0,W. P. Mullins,4th,2 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Ideal Pal (IRE),Sam Ewing,0,Cian Michael Collins,3rd,6 l,7,11-12t,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Golf Marin (FR),K. C. Sexton,0,A. J. Martin,2nd,25 l,7,11-12t,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Chavez (IRE),D. E. Mullins,0,W. P. Mullins,1st,N/A,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Killer Mode (IRE),B. J. Cooper,0,Noel Meade,F,N/A,8,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Conna Cottage (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,F,N/A,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Natural Ability (IRE),J. J. Slevin,0,A. J. Martin,14th,3/4 l,5,11-8,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Getaway Beauty (IRE),B. Hayes,0,James Daniel Dullea,13th,36 l,6,11-5,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Atlantian (IRE),Denis O'Regan,0,A. J. Martin,12th,4 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Cru Bourgeois (FR),Jordan Colin Gainford,0,Paul Nolan,11th,Head,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Always Giving (IRE),Richard Deegan,0,J. T. R. Dreaper,10th,2 1/4 l,5,11-1,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Harvey's Quay (IRE),L. P. Dempsey,0,E. J. O'Grady,9th,1 1/4 l,7,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,All For Rachel (IRE),Phillip Enright,0,Oliver McKiernan,8th,5 1/2 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Brookie (IRE),Peter Carberry,0,A. J. Martin,7th,10 l,6,11-12t,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Flindt (IRE),E. Walsh,0,Ciaran Murphy,6th,14 l,8,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Read To Return (IRE),S. D. Torrens,0,A. J. Martin,5th,21 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Henn See (FR),S. F. O'Keeffe,0,W. P. Mullins,4th,2 l,6,11-12,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Ideal Pal (IRE),Sam Ewing,0,Cian Michael Collins,3rd,6 l,7,11-12t,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Golf Marin (FR),K. C. Sexton,0,A. J. Martin,2nd,25 l,7,11-12t,-,True,39,34
N/A,N/A,12:53,Soft To Heavy (Soft In Places),2m,Chavez (IRE),D. E. Mullins,0,W. P. Mullins,1st,N/A,7,11-12,-,True,39,34
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Mont Saint Vincent (FR),C. P. McNamara,0,Eric McNamara,PU,N/A,7,11-4,105,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Kalli's Quest (IRE),A. M. McCurtin,3,Terence O'Brien,F,N/A,10,11-3,104,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Broken Ice (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,6th,4 l,7,11-11,112,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Norwigi (IRE),L. P. Dempsey,0,Enda Bolger,5th,7 1/2 l,8,11-8p,109,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Ciao Bella (FR),Sean Flanagan,0,Miss Elizabeth Doyle,4th,14 l,7,11-5p,106,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Difficult Decision (IRE),Phillip Enright,0,Oliver McKiernan,3rd,12 l,10,11-12tp,113,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Sweet Will (IRE),K. E. Buckley,0,Gavin Patrick Cromwell,2nd,3/4 l,6,11-4,105,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,The Tack Room,S. D. Torrens,0,John E. Kiely,1st,N/A,9,11-5,106,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Mont Saint Vincent (FR),C. P. McNamara,0,Eric McNamara,PU,N/A,7,11-4,105,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Kalli's Quest (IRE),A. M. McCurtin,3,Terence O'Brien,F,N/A,10,11-3,104,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Broken Ice (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,6th,4 l,7,11-11,112,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Norwigi (IRE),L. P. Dempsey,0,Enda Bolger,5th,7 1/2 l,8,11-8p,109,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Ciao Bella (FR),Sean Flanagan,0,Miss Elizabeth Doyle,4th,14 l,7,11-5p,106,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Difficult Decision (IRE),Phillip Enright,0,Oliver McKiernan,3rd,12 l,10,11-12tp,113,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,Sweet Will (IRE),K. E. Buckley,0,Gavin Patrick Cromwell,2nd,3/4 l,6,11-4,105,True,39,35
N/A,N/A,13:23,Soft To Heavy (Soft In Places),2m 5f,The Tack Room,S. D. Torrens,0,John E. Kiely,1st,N/A,9,11-5,106,True,39,35
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Mosaaheb,J. S. McGarvey,0,John Joseph Hanlon,4th,99 l,5,11-4,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Time To Rocco (IRE),M. J. M. O'Sullivan,5,Colin Motherway,3rd,31 l,6,11-3h1,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Spanish Harlem (FR),D. E. Mullins,0,W. P. Mullins,2nd,12 l,5,11-10,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Three Card Brag (IRE),A. P. Heskin,0,Gordon Elliott,1st,N/A,6,11-10,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Mosaaheb,J. S. McGarvey,0,John Joseph Hanlon,4th,99 l,5,11-4,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Time To Rocco (IRE),M. J. M. O'Sullivan,5,Colin Motherway,3rd,31 l,6,11-3h1,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Spanish Harlem (FR),D. E. Mullins,0,W. P. Mullins,2nd,12 l,5,11-10,-,True,39,36
N/A,N/A,13:53,Soft To Heavy (Soft In Places),2m 3f 110y,Three Card Brag (IRE),A. P. Heskin,0,Gordon Elliott,1st,N/A,6,11-10,-,True,39,36
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Huckleberry River (IRE),B. P. Kennedy,7,Shane Crawley,PU,N/A,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Coeur d'Or (IRE),Keith Donoghue,0,D. K. Weld,15th,24 l,7,11-12t,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Small Money (IRE),D. E. Mullins,0,Anthony Mullins,14th,3/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Walk Out (IRE),Phillip Enright,0,John E. Kiely,13th,8 l,5,10-11,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Eikonix,Shane Fenelon,7,John Joseph Hanlon,12th,18 l,5,11-12,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Newgirlintown (IRE),Gearoid Patrick Brouder,5,G. O'Leary,11th,7 1/2 l,7,11-5,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Master Breffni (IRE),Peter Carberry,0,J. T. R. Dreaper,10th,3/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,On My Bike (IRE),Sean Flanagan,0,Gavin Patrick Cromwell,9th,2 1/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Take My Hand (IRE),Jordan Colin Gainford,0,Michael Mulvany,8th,4 3/4 l,6,11-5,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Kelce (IRE),L. A. McKenna,7,Colm A. Murphy,7th,3 3/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Fiveonefive (IRE),Denis O'Regan,0,Cian Michael Collins,6th,Short Head,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Make The Plan (IRE),J. I. Duggan,7,Oliver McKiernan,5th,9 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Neigh Botha (IRE),Sam Ewing,0,Gordon Elliott,4th,9 l,6,11-12,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Firm Footings (IRE),Davy Russell,0,Gordon Elliott,3rd,20 l,5,11-12,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Birdie Or Bust (IRE),Rachael Blackmore,0,Henry de Bromhead,2nd,11 l,5,10-11,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,In Excess (FR),S. F. O'Keeffe,0,W. P. Mullins,1st,N/A,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Huckleberry River (IRE),B. P. Kennedy,7,Shane Crawley,PU,N/A,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Coeur d'Or (IRE),Keith Donoghue,0,D. K. Weld,15th,24 l,7,11-12t,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Small Money (IRE),D. E. Mullins,0,Anthony Mullins,14th,3/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Walk Out (IRE),Phillip Enright,0,John E. Kiely,13th,8 l,5,10-11,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Eikonix,Shane Fenelon,7,John Joseph Hanlon,12th,18 l,5,11-12,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Newgirlintown (IRE),Gearoid Patrick Brouder,5,G. O'Leary,11th,7 1/2 l,7,11-5,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Master Breffni (IRE),Peter Carberry,0,J. T. R. Dreaper,10th,3/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,On My Bike (IRE),Sean Flanagan,0,Gavin Patrick Cromwell,9th,2 1/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Take My Hand (IRE),Jordan Colin Gainford,0,Michael Mulvany,8th,4 3/4 l,6,11-5,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Kelce (IRE),L. A. McKenna,7,Colm A. Murphy,7th,3 3/4 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Fiveonefive (IRE),Denis O'Regan,0,Cian Michael Collins,6th,Short Head,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Make The Plan (IRE),J. I. Duggan,7,Oliver McKiernan,5th,9 l,5,11-4,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Neigh Botha (IRE),Sam Ewing,0,Gordon Elliott,4th,9 l,6,11-12,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Firm Footings (IRE),Davy Russell,0,Gordon Elliott,3rd,20 l,5,11-12,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,Birdie Or Bust (IRE),Rachael Blackmore,0,Henry de Bromhead,2nd,11 l,5,10-11,-,True,39,37
N/A,N/A,14:23,Soft To Heavy (Soft In Places),2m,In Excess (FR),S. F. O'Keeffe,0,W. P. Mullins,1st,N/A,5,11-4,-,True,39,37
