track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,I'vedoneitall (IRE),H E Sexton,7,E Sheehy,NR,N/A,7,10-13b,80,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Beechfield (IRE),Non Runner,5,D Commins,NR,N/A,6,11-13t1,94,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Rideau Canal (IRE),D J O'Keeffe,0,Mrs D Foster,NR,N/A,9,11-6t,87,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Royal Time (IRE),J Smith,7,S Crawley,NR,N/A,5,11-7t,88,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Evolving,K M Donoghue,0,A Kinirons,F,N/A,4,11-11h1,93,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Glas Acres (IRE),Niall Moore,7,Frank Hayes,F,N/A,6,11-3,84,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Head For Home (IRE),P T Enright,0,O McKiernan,BD,N/A,4,11-4,86,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,French Milan (IRE),J B Foley,0,A A Howard,11th,3 3/4 l,6,11-6t,87,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Inch Alainn (IRE),R A Doyle,0,W J Burke,10th,1 l,5,11-4p,85,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Fly With Me Chik (IRE),P M O'Brien,7,D A McLoughlin,9th,16 l,6,10-13tp,80,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Kate Ill Know (IRE),J P Shinnick,5,D Budds,8th,2 3/4 l,11,11-9t,90,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Sandyman,Alex Harvey,0,William Harvey,7th,8 1/2 l,8,11-12t,93,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Demanding Gerry (IRE),K C Sexton,0,James Andrew Fahey,6th,1 1/2 l,5,11-4,85,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Hurricane Honey (IRE),Eoin G Kelly,7,A Murray,5th,1 1/2 l,5,11-11t,92,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Hees Dynamite (IRE),C P McNamara,0,E McNamara,4th,Neck,6,12-0,95,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Klassman (IRE),S Fitzgerald,0,S Nolan,3rd,4 l,6,10-13tp,80,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Lariat,B W Harvey,0,J C McConnell,2nd,1/2 l,8,11-2p,83,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Delias Pet (IRE),Mr D Doyle,7,T Doyle,1st,N/A,9,11-0,81,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,I'vedoneitall (IRE),H E Sexton,7,E Sheehy,NR,N/A,7,10-13b,80,True,150,1
N/A,N/A,15:25,Good (Good To Yielding In Places),2m 4f 110y,Beechfield (IRE),Non Runner,5,D Commins,NR,N/A,6,11-13t1,94,True,150,1
