track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Benji Bee (IRE),S Foley,0,Mrs J Harrington,6th,15 l,3,9-8b1,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Lord Talbot (IRE),J J G Ryan,3,T G McCourt,5th,4 1/2 l,3,9-8t,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Firesky (IRE),B M Coen,0,Ciaran Murphy,4th,10 l,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Silent Guardian,C T Keane,0,E Mullins,3rd,2 3/4 l,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Thequietman,D McMonagle,0,J P O'Brien,2nd,1 1/4 l,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Ata Rangi (IRE),W J Lee,0,H De Bromhead,1st,N/A,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Benji Bee (IRE),S Foley,0,Mrs J Harrington,6th,15 l,3,9-8b1,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Lord Talbot (IRE),J J G Ryan,3,T G McCourt,5th,4 1/2 l,3,9-8t,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Firesky (IRE),B M Coen,0,Ciaran Murphy,4th,10 l,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Silent Guardian,C T Keane,0,E Mullins,3rd,2 3/4 l,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Thequietman,D McMonagle,0,J P O'Brien,2nd,1 1/4 l,3,9-8,-,True,146,1
N/A,N/A,13:35,Soft (Soft To Heavy In Places)  (Turf),7f 111y,Ata Rangi (IRE),W J Lee,0,H De Bromhead,1st,N/A,3,9-8,-,True,146,1
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Uncle Albert (IRE),G M Ryan,0,K P Cotter,12th,1/2 l,3,9-5b1,71,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Karlsberg (IRE),J A Heffernan,0,S Crawley,11th,2 1/4 l,6,9-5,69,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Current Option (IRE),Adam Caffrey,3,A McGuinness,10th,1/2 l,8,10-2,80,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Top Of The Pops,W Joyce,5,J G Murray,9th,4 1/2 l,6,9-1,65,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Victor's Choice (IRE),R Whearty,3,A Murray,8th,4 3/4 l,3,9-6,72,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Una Matata (IRE),W J Lee,0,C Timmons,7th,3/4 l,3,9-11,77,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Von Krolock (IRE),M W Hassett,5,T Doyle,6th,2 1/2 l,5,9-0p,64,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Dragon Of Malta (IRE),S Foley,0,P F O'Donnell,5th,1 1/2 l,7,9-7tb,71,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Goldrush Kid (IRE),R C Colgan,0,P Magee,4th,1/2 l,3,9-0p1,66,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Blue Soul (IRE),C T Keane,0,G M Lyons,3rd,1 1/4 l,3,9-11,77,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Mercurial (IRE),D S O'Sullivan,7,J Nallen,2nd,Neck,5,10-2p,80,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Merisi Diamond (IRE),R P Whelan,0,Ms J Morgan,1st,N/A,5,10-1t,79,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Uncle Albert (IRE),G M Ryan,0,K P Cotter,12th,1/2 l,3,9-5b1,71,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Karlsberg (IRE),J A Heffernan,0,S Crawley,11th,2 1/4 l,6,9-5,69,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Current Option (IRE),Adam Caffrey,3,A McGuinness,10th,1/2 l,8,10-2,80,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Top Of The Pops,W Joyce,5,J G Murray,9th,4 1/2 l,6,9-1,65,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Victor's Choice (IRE),R Whearty,3,A Murray,8th,4 3/4 l,3,9-6,72,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Una Matata (IRE),W J Lee,0,C Timmons,7th,3/4 l,3,9-11,77,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Von Krolock (IRE),M W Hassett,5,T Doyle,6th,2 1/2 l,5,9-0p,64,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Dragon Of Malta (IRE),S Foley,0,P F O'Donnell,5th,1 1/2 l,7,9-7tb,71,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Goldrush Kid (IRE),R C Colgan,0,P Magee,4th,1/2 l,3,9-0p1,66,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Blue Soul (IRE),C T Keane,0,G M Lyons,3rd,1 1/4 l,3,9-11,77,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Mercurial (IRE),D S O'Sullivan,7,J Nallen,2nd,Neck,5,10-2p,80,True,146,2
N/A,N/A,14:05,Soft (Soft To Heavy In Places),7f 111y,Merisi Diamond (IRE),R P Whelan,0,Ms J Morgan,1st,N/A,5,10-1t,79,True,146,2
