track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,13:40,Yielding To Soft (Soft In Places),2m 3f 100y,Sa Majeste (FR),D E Mullins,0,W P Mullins,5th,1 3/4 l,6,11-12,-,True,157,1
N/A,N/A,13:40,Yielding To Soft (Soft In Places),2m 3f 100y,Good Land (FR),Mr F Maguire,0,B Connell,4th,11 l,8,11-12,-,True,157,1
N/A,N/A,13:40,Yielding To Soft (Soft In Places),2m 3f 100y,Search For Glory (IRE),Sam Ewing,0,G Elliott,3rd,1/2 l,7,11-12tp,-,True,157,1
N/A,N/A,13:40,Yielding To Soft (Soft In Places),2m 3f 100y,Jordans (FR),R Deegan,0,J P O'Brien,2nd,4 l,5,11-12h,-,True,157,1
N/A,N/A,13:40,Yielding To Soft (Soft In Places),2m 3f 100y,Impaire Et Passe (FR),D A Jacob,0,W P Mullins,1st,N/A,6,11-12,-,True,157,1
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Positive Thinker (IRE),C M Quirke,5,M J McDonagh,NR,N/A,7,10-10,129,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Dutch Schultz,Sam Ewing,0,G P Cromwell,UR,N/A,7,10-10,129,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Stormy Judge (IRE),H E Sexton,7,P A Fahy,UR,N/A,9,10-6,125,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,The Big Chap (IRE),A P Kelly,5,P W Flynn,PU,N/A,7,11-12p,145,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Arctic Bresil,R A Doyle,0,H De Bromhead,PU,N/A,7,10-9t,128,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Shantreusse (IRE),M P O'Connor,0,H De Bromhead,F,N/A,8,11-0p,133,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Macs Charm (IRE),B Hayes,0,Colm Murphy,9th,9 1/2 l,9,11-4,137,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Battle It Out (IRE),C G O'Dwyer,5,C O'Dwyer,8th,2 l,6,10-7,126,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Embittered (IRE),C P McNamara,0,E McNamara,7th,3/4 l,10,11-1t,134,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Glengouly (FR),D E Mullins,0,W P Mullins,6th,14 l,8,11-9,142,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Sainte Dona (FR),Mr A P Ryan,7,T Cooper,5th,4 l,7,10-0,119,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Union Park (FR),S D Torrens,0,P J Rothwell,4th,1/2 l,8,10-4t,123,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Law Ella (IRE),K E Buckley,0,G P Cromwell,3rd,4 l,7,11-0t,133,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,La Malmason (IRE),C Stone-Walsh,5,G P Cromwell,2nd,6 l,6,11-8,141,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Dancing Jeremy (IRE),P K Donovan,5,James Andrew Fahey,1st,N/A,9,10-0,119,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Positive Thinker (IRE),C M Quirke,5,M J McDonagh,NR,N/A,7,10-10,129,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Dutch Schultz,Sam Ewing,0,G P Cromwell,UR,N/A,7,10-10,129,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Stormy Judge (IRE),H E Sexton,7,P A Fahy,UR,N/A,9,10-6,125,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,The Big Chap (IRE),A P Kelly,5,P W Flynn,PU,N/A,7,11-12p,145,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Arctic Bresil,R A Doyle,0,H De Bromhead,PU,N/A,7,10-9t,128,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Shantreusse (IRE),M P O'Connor,0,H De Bromhead,F,N/A,8,11-0p,133,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Macs Charm (IRE),B Hayes,0,Colm Murphy,9th,9 1/2 l,9,11-4,137,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Battle It Out (IRE),C G O'Dwyer,5,C O'Dwyer,8th,2 l,6,10-7,126,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Embittered (IRE),C P McNamara,0,E McNamara,7th,3/4 l,10,11-1t,134,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Glengouly (FR),D E Mullins,0,W P Mullins,6th,14 l,8,11-9,142,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Sainte Dona (FR),Mr A P Ryan,7,T Cooper,5th,4 l,7,10-0,119,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Union Park (FR),S D Torrens,0,P J Rothwell,4th,1/2 l,8,10-4t,123,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Law Ella (IRE),K E Buckley,0,G P Cromwell,3rd,4 l,7,11-0t,133,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,La Malmason (IRE),C Stone-Walsh,5,G P Cromwell,2nd,6 l,6,11-8,141,True,157,2
N/A,N/A,14:15,Yielding To Soft (Soft In Places),2m 3f 100y,Dancing Jeremy (IRE),P K Donovan,5,James Andrew Fahey,1st,N/A,9,10-0,119,True,157,2
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Cosmo Renfro (IRE),Non Runner,0,S Nolan,NR,N/A,7,11-3p,105,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Milanaway (IRE),Non Runner,0,D Hogan,NR,N/A,6,10-13t,101,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Galon De Vauzelle (FR),P Hanlon,7,P J Rothwell,NR,N/A,8,11-5b,107,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Not So Simple (IRE),G B Noonan,5,N Lee,NR,N/A,10,10-7,95,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Gaye Winnie (IRE),Sam Ewing,0,G Elliott,PU,N/A,6,10-4,92,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Shuil Na Tra (IRE),P K Donovan,5,N Lee,PU,N/A,6,10-3,91,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Plain Or Battered (IRE),S D Torrens,0,P J Rothwell,PU,N/A,7,10-7p,95,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,The Lovely Man (IRE),B Hayes,0,Colm Murphy,PU,N/A,5,12-0tp,116,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Rock On Seamie (IRE),L Quinlan,3,R Hackett,PU,N/A,9,12-0,116,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Street Value (IRE),C M Quirke,5,J P Flavin,12th,1/2 l,9,12-0tp,116,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Doyen Flyer (IRE),C Owens,7,J Barcoe,11th,7 1/2 l,6,10-2,90,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Jerk (FR),O R Brown,5,W Durkan,10th,15 l,5,11-11,113,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Old Soul (FR),R Deegan,0,Liz Doyle,9th,3 1/2 l,7,11-0tp,102,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Hees Dynamite (IRE),C M Hogan,7,E McNamara,8th,Head,6,11-1,103,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Donegal Danny (IRE),Mr A P Ryan,7,M J McDonagh,7th,2 1/2 l,6,10-1t,89,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Jeriko De Baune (FR),Niall Moore,7,P Fenton,6th,4 1/2 l,5,11-9,111,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Thegraveyardbookie (IRE),C P McNamara,0,E McNamara,5th,1 3/4 l,5,11-7t1,109,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Therellbguddaysyet (IRE),J G Gilligan,5,M J O'Connor,4th,5 1/2 l,8,11-7,109,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Dancingondaceiling (IRE),C Stone-Walsh,5,G P Cromwell,3rd,1 l,5,11-10,112,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,The Story So Far (IRE),P Byrnes,0,C Byrnes,2nd,6 1/2 l,6,11-9v1,111,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Doitforjane Sid (IRE),J P Shinnick,5,Donncha Duggan,1st,N/A,8,11-9,111,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Cosmo Renfro (IRE),Non Runner,0,S Nolan,NR,N/A,7,11-3p,105,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Milanaway (IRE),Non Runner,0,D Hogan,NR,N/A,6,10-13t,101,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Galon De Vauzelle (FR),P Hanlon,7,P J Rothwell,NR,N/A,8,11-5b,107,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Not So Simple (IRE),G B Noonan,5,N Lee,NR,N/A,10,10-7,95,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Gaye Winnie (IRE),Sam Ewing,0,G Elliott,PU,N/A,6,10-4,92,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Shuil Na Tra (IRE),P K Donovan,5,N Lee,PU,N/A,6,10-3,91,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Plain Or Battered (IRE),S D Torrens,0,P J Rothwell,PU,N/A,7,10-7p,95,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,The Lovely Man (IRE),B Hayes,0,Colm Murphy,PU,N/A,5,12-0tp,116,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Rock On Seamie (IRE),L Quinlan,3,R Hackett,PU,N/A,9,12-0,116,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Street Value (IRE),C M Quirke,5,J P Flavin,12th,1/2 l,9,12-0tp,116,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Doyen Flyer (IRE),C Owens,7,J Barcoe,11th,7 1/2 l,6,10-2,90,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Jerk (FR),O R Brown,5,W Durkan,10th,15 l,5,11-11,113,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Old Soul (FR),R Deegan,0,Liz Doyle,9th,3 1/2 l,7,11-0tp,102,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Hees Dynamite (IRE),C M Hogan,7,E McNamara,8th,Head,6,11-1,103,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Donegal Danny (IRE),Mr A P Ryan,7,M J McDonagh,7th,2 1/2 l,6,10-1t,89,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Jeriko De Baune (FR),Niall Moore,7,P Fenton,6th,4 1/2 l,5,11-9,111,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Thegraveyardbookie (IRE),C P McNamara,0,E McNamara,5th,1 3/4 l,5,11-7t1,109,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Therellbguddaysyet (IRE),J G Gilligan,5,M J O'Connor,4th,5 1/2 l,8,11-7,109,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Dancingondaceiling (IRE),C Stone-Walsh,5,G P Cromwell,3rd,1 l,5,11-10,112,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,The Story So Far (IRE),P Byrnes,0,C Byrnes,2nd,6 1/2 l,6,11-9v1,111,True,157,3
N/A,N/A,14:50,Yielding To Soft (Soft In Places),3m,Doitforjane Sid (IRE),J P Shinnick,5,Donncha Duggan,1st,N/A,8,11-9,111,True,157,3
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Trackman Tommy (IRE),Miss L Costello,7,P G Kelly,PU,N/A,6,11-7,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Donnrua Dream (IRE),B W Harvey,0,J C McConnell,PU,N/A,7,11-10p,98,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Grace Faraday (IRE),Sam Ewing,0,A McCann,F,N/A,6,11-7h,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Love Like This (IRE),J Aherne,7,J P Ryan,15th,2 l,6,11-6,94,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Kings Halo (IRE),D E Mullins,0,J Dullea,14th,11 l,9,11-8,96,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Hangry (IRE),A Harvey,5,J C McConnell,13th,Neck,4,11-10,98,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,St Anthonys Corner (IRE),C Stone-Walsh,5,N Lee,12th,1 1/2 l,4,11-10,98,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Sheriffhill (IRE),J P Shinnick,5,T O'Brien,11th,9 1/2 l,6,11-9,97,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Tomjackwilliam (IRE),G B Noonan,5,E McCarthy,10th,3 3/4 l,7,12-0,102,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Buck Rogers (IRE),C M Quirke,5,D H Kelly,9th,6 l,9,11-12,100,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Bernie's Legacy (FR),R Deegan,0,P Nolan,8th,1 1/4 l,5,11-5,93,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Lucky Viv (IRE),M P O'Connor,0,Michael Barry,7th,4 3/4 l,6,12-0,102,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Tilloughna (IRE),P Hanlon,7,D Budds,6th,1 1/4 l,6,11-11tp,99,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Westernersunrise (IRE),P Byrnes,0,James Andrew Fahey,5th,1/2 l,5,11-7t,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Dancing After Dark (IRE),P K Donovan,5,J G Bennett,4th,5 l,8,11-7t,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Chef's Kiss (IRE),J P O'Sullivan,0,P J Rothwell,3rd,Neck,4,11-6,94,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Crowsatedappletart (IRE),A P Kelly,5,M Winters,2nd,13 l,7,12-0,102,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Beggars Rock (IRE),K C Sexton,0,D Queally,1st,N/A,5,11-7b1,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Trackman Tommy (IRE),Miss L Costello,7,P G Kelly,PU,N/A,6,11-7,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Donnrua Dream (IRE),B W Harvey,0,J C McConnell,PU,N/A,7,11-10p,98,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Grace Faraday (IRE),Sam Ewing,0,A McCann,F,N/A,6,11-7h,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Love Like This (IRE),J Aherne,7,J P Ryan,15th,2 l,6,11-6,94,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Kings Halo (IRE),D E Mullins,0,J Dullea,14th,11 l,9,11-8,96,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Hangry (IRE),A Harvey,5,J C McConnell,13th,Neck,4,11-10,98,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,St Anthonys Corner (IRE),C Stone-Walsh,5,N Lee,12th,1 1/2 l,4,11-10,98,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Sheriffhill (IRE),J P Shinnick,5,T O'Brien,11th,9 1/2 l,6,11-9,97,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Tomjackwilliam (IRE),G B Noonan,5,E McCarthy,10th,3 3/4 l,7,12-0,102,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Buck Rogers (IRE),C M Quirke,5,D H Kelly,9th,6 l,9,11-12,100,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Bernie's Legacy (FR),R Deegan,0,P Nolan,8th,1 1/4 l,5,11-5,93,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Lucky Viv (IRE),M P O'Connor,0,Michael Barry,7th,4 3/4 l,6,12-0,102,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Tilloughna (IRE),P Hanlon,7,D Budds,6th,1 1/4 l,6,11-11tp,99,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Westernersunrise (IRE),P Byrnes,0,James Andrew Fahey,5th,1/2 l,5,11-7t,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Dancing After Dark (IRE),P K Donovan,5,J G Bennett,4th,5 l,8,11-7t,95,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Chef's Kiss (IRE),J P O'Sullivan,0,P J Rothwell,3rd,Neck,4,11-6,94,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Crowsatedappletart (IRE),A P Kelly,5,M Winters,2nd,13 l,7,12-0,102,True,157,4
N/A,N/A,15:25,Yielding To Soft (Soft In Places),2m 5f,Beggars Rock (IRE),K C Sexton,0,D Queally,1st,N/A,5,11-7b1,95,True,157,4
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Jericho Du Fenoir (FR),Non Runner,0,P T Foley,NR,N/A,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Khmer (FR),Mr R James,7,T Cooper,NR,N/A,4,12-0h1,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Fortunes Told (IRE),Mr J M Halford,0,G Elliott,NR,N/A,5,11-7,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Lady Mamie (IRE),Mr O T Gilligan,0,P J Gilligan,13th,41 l,4,11-7,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Work Place (IRE),Mr L Hackett,0,R Hackett,12th,1/2 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Rusty Finure (IRE),Mr A P Ryan,7,D Howard,11th,17 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Amberjack (IRE),Mr C J Shine,7,D Hassett,10th,2 3/4 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Beckistine (IRE),Mr D O'Connor,0,M A Molloy,9th,10 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,The Night Agent (IRE),Mr B O'Neill,0,D E Fitzgerald,8th,1 1/4 l,6,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Mossy Way (IRE),Mr D Doyle,7,P M J Doyle,7th,4 3/4 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Gillane (IRE),Mr P A O'Donnell,7,K F O'Donnell,6th,2 3/4 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Ballykinlar (IRE),Mr E P O'Brien,5,Donncha Duggan,5th,1 3/4 l,5,12-0t1,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,James The Brave (IRE),Mr D Allen,7,Padraig Butler,4th,6 1/2 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,L' Evangeliste (FR),Mr D McGill,7,E McNamara,3rd,11 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Road Exile (IRE),Mr J H Williamson,7,G Elliott,2nd,Nose,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,I Started A Joke (IRE),Mr R W Barron,5,C Byrnes,1st,N/A,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Jericho Du Fenoir (FR),Non Runner,0,P T Foley,NR,N/A,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Khmer (FR),Mr R James,7,T Cooper,NR,N/A,4,12-0h1,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Fortunes Told (IRE),Mr J M Halford,0,G Elliott,NR,N/A,5,11-7,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Lady Mamie (IRE),Mr O T Gilligan,0,P J Gilligan,13th,41 l,4,11-7,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Work Place (IRE),Mr L Hackett,0,R Hackett,12th,1/2 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Rusty Finure (IRE),Mr A P Ryan,7,D Howard,11th,17 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Amberjack (IRE),Mr C J Shine,7,D Hassett,10th,2 3/4 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Beckistine (IRE),Mr D O'Connor,0,M A Molloy,9th,10 l,5,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,The Night Agent (IRE),Mr B O'Neill,0,D E Fitzgerald,8th,1 1/4 l,6,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Mossy Way (IRE),Mr D Doyle,7,P M J Doyle,7th,4 3/4 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Gillane (IRE),Mr P A O'Donnell,7,K F O'Donnell,6th,2 3/4 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Ballykinlar (IRE),Mr E P O'Brien,5,Donncha Duggan,5th,1 3/4 l,5,12-0t1,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,James The Brave (IRE),Mr D Allen,7,Padraig Butler,4th,6 1/2 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,L' Evangeliste (FR),Mr D McGill,7,E McNamara,3rd,11 l,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,Road Exile (IRE),Mr J H Williamson,7,G Elliott,2nd,Nose,4,12-0,-,True,157,5
N/A,N/A,15:55,Yielding To Soft (Soft In Places),2m 2f,I Started A Joke (IRE),Mr R W Barron,5,C Byrnes,1st,N/A,5,12-0,-,True,157,5
N/A,N/A,12:00,Yielding To Soft (Soft In Places),2m 6f 120y,Drumnasoo (IRE),Mr N McParlan,0,R J Tumilty,PU,N/A,5,12-0,-,True,157,6
N/A,N/A,12:00,Yielding To Soft (Soft In Places),2m 6f 120y,Hitak (FR),Mr B O'Neill,0,Miss T L Cogan,PU,N/A,7,12-0,-,True,157,6
N/A,N/A,12:00,Yielding To Soft (Soft In Places),2m 6f 120y,Jet Fighter (IRE),Mr B T Stone,7,Peter Maher,PU,N/A,7,12-0p,-,True,157,6
N/A,N/A,12:00,Yielding To Soft (Soft In Places),2m 6f 120y,Step Up Son (IRE),Mr C Mullins,7,D K Walsh,PU,N/A,8,12-0,-,True,157,6
N/A,N/A,12:00,Yielding To Soft (Soft In Places),2m 6f 120y,Dromleigh (IRE),Miss L Costello,7,Seamus Murnane,12th,11 l,8,12-0,-,True,157,6
N/A,N/A,12:00,Yielding To Soft (Soft In Places),2m 6f 120y,Look Dont Touch (IRE),Mr I Ryan,7,Conor Maxwell,11th,7 1/2 l,9,12-0tp,-,True,157,6
