track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Coppercoast Paudie (IRE),E. M. O'Sullivan,7,Ms M. Flynn,10th,9 1/2 l,10,10-7,80,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,The Street (IRE),B. W. Harvey,3,Eric McNamara,9th,1 l,7,12-0,101,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Will It Be You (IRE),Richard Deegan,0,Liam P. Cusack,8th,2 1/2 l,6,10-9p1,82,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Keeffelee (IRE),R. A. Doyle,0,Miss J. M. Lee,7th,6 1/2 l,9,10-13p,86,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Old Chap (IRE),Jack G. Gilligan,7,Paul John Gilligan,6th,3/4 l,5,11-11,98,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Phils Choice (IRE),S. D. Torrens,0,P. J. Rothwell,5th,Neck,5,11-11,98,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Walk Out (IRE),A. P. Kelly,5,John E. & Thomas Kiely,4th,Head,5,11-8,95,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Pour The Wine (IRE),E. A. Fitzgerald,7,Peter Fahey,3rd,Neck,7,11-6,93,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Toor Moon (IRE),C. Brassil,5,Ms M. Flynn,2nd,3/4 l,6,11-1,88,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Londonofficecallin (IRE),C. P. McNamara,0,Eric McNamara,1st,N/A,6,11-8t,95,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Rossies Tara,D. King,3,Mark McNiff,UR,N/A,7,10-7t,80,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Nicoles Getaway (IRE),M. P. O'Connor,3,Sean Aherne,PU,N/A,5,10-7t1,80,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Minnie Beets (IRE),Jordan Colin Gainford,0,Gordon Elliott,13th,20 l,5,11-0,87,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,On My Bike (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,12th,4 3/4 l,5,11-5,92,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Oh'herewego (IRE),Phillip Enright,0,V. T. O'Brien,11th,24 l,14,10-7,80,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Coppercoast Paudie (IRE),E. M. O'Sullivan,7,Ms M. Flynn,10th,9 1/2 l,10,10-7,80,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,The Street (IRE),B. W. Harvey,3,Eric McNamara,9th,1 l,7,12-0,101,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Will It Be You (IRE),Richard Deegan,0,Liam P. Cusack,8th,2 1/2 l,6,10-9p1,82,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Keeffelee (IRE),R. A. Doyle,0,Miss J. M. Lee,7th,6 1/2 l,9,10-13p,86,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Old Chap (IRE),Jack G. Gilligan,7,Paul John Gilligan,6th,3/4 l,5,11-11,98,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Phils Choice (IRE),S. D. Torrens,0,P. J. Rothwell,5th,Neck,5,11-11,98,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Walk Out (IRE),A. P. Kelly,5,John E. & Thomas Kiely,4th,Head,5,11-8,95,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Pour The Wine (IRE),E. A. Fitzgerald,7,Peter Fahey,3rd,Neck,7,11-6,93,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Toor Moon (IRE),C. Brassil,5,Ms M. Flynn,2nd,3/4 l,6,11-1,88,True,84,2
Killarney Racing Results | 1st October 2023 15:35,N/A,15:35,Yielding To Soft (Yielding In Places),2m 6f 180y,Londonofficecallin (IRE),C. P. McNamara,0,Eric McNamara,1st,N/A,6,11-8t,95,True,84,2
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Jack Holiday (IRE),P. Byrnes,5,John F. Gleeson,6th,20 l,9,11-1p,103,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Filon D'oudairies (FR),C. G. O'Dwyer,5,J. P. Broderick,5th,1 1/2 l,8,11-3,105,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Marvel Fan (FR),Peter Carberry,0,A. J. Martin,4th,3 l,7,11-5t,107,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Ricky Langford (IRE),S. D. Torrens,0,P. J. Rothwell,3rd,2 1/4 l,9,11-0p,102,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Ardamir (FR),Patrick O'Hanlon,5,P. J. Rothwell,2nd,2 l,11,10-9p,97,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Bythesametoken (IRE),Keith Donoghue,0,Ross O'Sullivan,1st,N/A,9,12-0tp,116,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Jack Holiday (IRE),P. Byrnes,5,John F. Gleeson,6th,20 l,9,11-1p,103,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Filon D'oudairies (FR),C. G. O'Dwyer,5,J. P. Broderick,5th,1 1/2 l,8,11-3,105,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Marvel Fan (FR),Peter Carberry,0,A. J. Martin,4th,3 l,7,11-5t,107,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Ricky Langford (IRE),S. D. Torrens,0,P. J. Rothwell,3rd,2 1/4 l,9,11-0p,102,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Ardamir (FR),Patrick O'Hanlon,5,P. J. Rothwell,2nd,2 l,11,10-9p,97,True,84,3
Killarney Racing Results | 1st October 2023 16:10,N/A,16:10,Yielding To Soft (Yielding In Places),2m 1f,Bythesametoken (IRE),Keith Donoghue,0,Ross O'Sullivan,1st,N/A,9,12-0tp,116,True,84,3
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Definetly Darsi (IRE),Jordan Colin Gainford,0,Cian Michael Collins,PU,N/A,8,10-9,83,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Definiteadare (IRE),D. J. O'Keeffe,0,Charles Coakley,F,N/A,9,11-0,88,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Black Samurai,M. P. O'Connor,3,Sean Aherne,7th,13 l,9,12-0t,102,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,William of Wykeham (IRE),Phillip Enright,0,Mark McNiff,6th,2 1/4 l,8,11-7tp,95,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Leish Oscars Son (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,5th,4 1/2 l,7,11-13,101,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Tullyhogue Fort (IRE),Mr P. J. O'Neill,7,John F. O'Neill,4th,1/2 l,7,11-9,97,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Glenmalure Lodge (IRE),Patrick O'Hanlon,5,P. J. Rothwell,3rd,11 l,9,11-0p,88,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Likable Chancer (IRE),D. King,3,Daniel John Howard,2nd,1 l,9,10-11tb,85,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Avec Espoir,G. B. Noonan,5,V. T. O'Brien,1st,N/A,10,11-7,95,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Definetly Darsi (IRE),Jordan Colin Gainford,0,Cian Michael Collins,PU,N/A,8,10-9,83,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Definiteadare (IRE),D. J. O'Keeffe,0,Charles Coakley,F,N/A,9,11-0,88,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Black Samurai,M. P. O'Connor,3,Sean Aherne,7th,13 l,9,12-0t,102,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,William of Wykeham (IRE),Phillip Enright,0,Mark McNiff,6th,2 1/4 l,8,11-7tp,95,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Leish Oscars Son (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,5th,4 1/2 l,7,11-13,101,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Tullyhogue Fort (IRE),Mr P. J. O'Neill,7,John F. O'Neill,4th,1/2 l,7,11-9,97,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Glenmalure Lodge (IRE),Patrick O'Hanlon,5,P. J. Rothwell,3rd,11 l,9,11-0p,88,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Likable Chancer (IRE),D. King,3,Daniel John Howard,2nd,1 l,9,10-11tb,85,True,84,4
Killarney Racing Results | 1st October 2023 16:45,N/A,16:45,Yielding To Soft (Yielding In Places),2m 7f,Avec Espoir,G. B. Noonan,5,V. T. O'Brien,1st,N/A,10,11-7,95,True,84,4
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Ceanndana (IRE),Keith Donoghue,0,Ross O'Sullivan,PU,N/A,6,11-12p,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Game And Glory (IRE),Patrick O'Hanlon,5,P. J. Rothwell,6th,7 1/2 l,7,11-5p,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Townhill Penny (IRE),Jordan Colin Gainford,0,Gordon Elliott,5th,8 l,7,11-5p,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Coco Lightning (IRE),Shane Fenelon,7,Thomas P. O'Connor,4th,4 1/2 l,6,11-5,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Battle Away (IRE),D. J. O'Keeffe,0,Ross O'Sullivan,3rd,17 l,10,11-5,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Hutchie (IRE),R. A. Doyle,0,Stephen Gerard Carey,2nd,3 l,7,11-12,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Read To Return (IRE),Phillip Enright,0,A. J. Martin,1st,N/A,6,11-12t,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Ceanndana (IRE),Keith Donoghue,0,Ross O'Sullivan,PU,N/A,6,11-12p,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Game And Glory (IRE),Patrick O'Hanlon,5,P. J. Rothwell,6th,7 1/2 l,7,11-5p,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Townhill Penny (IRE),Jordan Colin Gainford,0,Gordon Elliott,5th,8 l,7,11-5p,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Coco Lightning (IRE),Shane Fenelon,7,Thomas P. O'Connor,4th,4 1/2 l,6,11-5,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Battle Away (IRE),D. J. O'Keeffe,0,Ross O'Sullivan,3rd,17 l,10,11-5,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Hutchie (IRE),R. A. Doyle,0,Stephen Gerard Carey,2nd,3 l,7,11-12,-,True,84,5
Killarney Racing Results | 1st October 2023 17:20,N/A,17:20,Yielding To Soft (Yielding In Places),2m 7f,Read To Return (IRE),Phillip Enright,0,A. J. Martin,1st,N/A,6,11-12t,-,True,84,5
N/A,N/A,14:20,Soft,2m,Crystal's Heir (IRE),B. P. Kennedy,7,Paul W. Flynn,UR,N/A,5,10-13h1,-,True,84,6
N/A,N/A,14:20,Soft,2m,Just Chelsea (IRE),T. P. Harney,7,Cian Michael Collins,UR,N/A,5,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Faux Fur (FR),J. W. Kennedy,0,Gordon Elliott,PU,N/A,4,10-12,-,True,84,6
N/A,N/A,14:20,Soft,2m,Tequila Talkin' (IRE),Jordan Colin Gainford,0,Paul Nolan,F,N/A,4,10-12,-,True,84,6
N/A,N/A,14:20,Soft,2m,In The Blood (IRE),C. D. Maxwell,0,Conor David Maxwell,12th,27 l,4,10-12,-,True,84,6
N/A,N/A,14:20,Soft,2m,Lady Goliath (IRE),P. Cleary,7,Dermot Anthony McLoughlin,11th,13 l,8,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Sineads Fancy (IRE),L. A. McKenna,5,Stephen Ryan,10th,9 1/2 l,6,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Fly With Me Chik (IRE),B. W. Harvey,3,Dermot Anthony McLoughlin,9th,1/2 l,5,10-13t,-,True,84,6
N/A,N/A,14:20,Soft,2m,Mrs Millionaire (IRE),S. Fitzgerald,0,Declan Queally,8th,10 l,5,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Sheemore (IRE),E. Walsh,3,Cian Michael Collins,7th,19 l,4,10-12p1,-,True,84,6
N/A,N/A,14:20,Soft,2m,Slamadoor (IRE),P. T. Smithers,7,Jarlath P. Fahey,6th,4 1/2 l,4,11-6,-,True,84,6
N/A,N/A,14:20,Soft,2m,Credit Control (IRE),Phillip Enright,0,Edward Cawley,5th,2 1/2 l,6,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Jetaway To Getaway (IRE),R. A. Doyle,0,Cian Michael Collins,4th,10 l,5,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Mikita (USA),J. Smith,7,Matthew J. Smith,3rd,27 l,5,10-13tp1,-,True,84,6
N/A,N/A,14:20,Soft,2m,Rockstown Girl (IRE),A. P. Heskin,0,Anthony McCann,2nd,1/2 l,5,11-7,-,True,84,6
N/A,N/A,14:20,Soft,2m,Leahs Tricks (IRE),D. E. Mullins,0,P. E. Collins,1st,N/A,5,10-13t,-,True,84,6
N/A,N/A,14:20,Soft,2m,Crystal's Heir (IRE),B. P. Kennedy,7,Paul W. Flynn,UR,N/A,5,10-13h1,-,True,84,6
N/A,N/A,14:20,Soft,2m,Just Chelsea (IRE),T. P. Harney,7,Cian Michael Collins,UR,N/A,5,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Faux Fur (FR),J. W. Kennedy,0,Gordon Elliott,PU,N/A,4,10-12,-,True,84,6
N/A,N/A,14:20,Soft,2m,Tequila Talkin' (IRE),Jordan Colin Gainford,0,Paul Nolan,F,N/A,4,10-12,-,True,84,6
N/A,N/A,14:20,Soft,2m,In The Blood (IRE),C. D. Maxwell,0,Conor David Maxwell,12th,27 l,4,10-12,-,True,84,6
N/A,N/A,14:20,Soft,2m,Lady Goliath (IRE),P. Cleary,7,Dermot Anthony McLoughlin,11th,13 l,8,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Sineads Fancy (IRE),L. A. McKenna,5,Stephen Ryan,10th,9 1/2 l,6,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Fly With Me Chik (IRE),B. W. Harvey,3,Dermot Anthony McLoughlin,9th,1/2 l,5,10-13t,-,True,84,6
N/A,N/A,14:20,Soft,2m,Mrs Millionaire (IRE),S. Fitzgerald,0,Declan Queally,8th,10 l,5,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Sheemore (IRE),E. Walsh,3,Cian Michael Collins,7th,19 l,4,10-12p1,-,True,84,6
N/A,N/A,14:20,Soft,2m,Slamadoor (IRE),P. T. Smithers,7,Jarlath P. Fahey,6th,4 1/2 l,4,11-6,-,True,84,6
N/A,N/A,14:20,Soft,2m,Credit Control (IRE),Phillip Enright,0,Edward Cawley,5th,2 1/2 l,6,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Jetaway To Getaway (IRE),R. A. Doyle,0,Cian Michael Collins,4th,10 l,5,10-13,-,True,84,6
N/A,N/A,14:20,Soft,2m,Mikita (USA),J. Smith,7,Matthew J. Smith,3rd,27 l,5,10-13tp1,-,True,84,6
N/A,N/A,14:20,Soft,2m,Rockstown Girl (IRE),A. P. Heskin,0,Anthony McCann,2nd,1/2 l,5,11-7,-,True,84,6
N/A,N/A,14:20,Soft,2m,Leahs Tricks (IRE),D. E. Mullins,0,P. E. Collins,1st,N/A,5,10-13t,-,True,84,6
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,What's Lariat Now (IRE),Patrick O'Hanlon,5,Francis Casey,PU,N/A,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Liquid Metric,A. P. Heskin,0,Anthony McCann,11th,34 l,4,11-3tp1,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Perfect Pupil (IRE),Miss A. McGuinness,7,S. McConville,10th,17 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,One And Only (IRE),Phillip Enright,0,Oliver McKiernan,9th,20 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Blackcastle Storm,J. Smith,7,Matthew J. Smith,8th,3 3/4 l,6,11-12t,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Solly Attwell (IRE),Jordan Colin Gainford,0,Cian Michael Collins,7th,5 1/2 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Harley Street (IRE),M. P. Walsh,0,Joseph Patrick O'Brien,6th,1 1/4 l,4,11-11,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Makaela's Choice (IRE),D. E. Mullins,0,Thomas Mullins,5th,1 3/4 l,7,11-4h,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Our Uncle Jack (IRE),S. F. O'Keeffe,0,Martin Paul Fitzgerald,4th,15 l,7,11-4h,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Lazer Wolf (IRE),K. E. Buckley,3,Gavin Patrick Cromwell,3rd,17 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,King Of Kingsfield (IRE),J. W. Kennedy,0,Gordon Elliott,2nd,1/2 l,5,11-12,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Redstone (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,1st,N/A,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,What's Lariat Now (IRE),Patrick O'Hanlon,5,Francis Casey,PU,N/A,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Liquid Metric,A. P. Heskin,0,Anthony McCann,11th,34 l,4,11-3tp1,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Perfect Pupil (IRE),Miss A. McGuinness,7,S. McConville,10th,17 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,One And Only (IRE),Phillip Enright,0,Oliver McKiernan,9th,20 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Blackcastle Storm,J. Smith,7,Matthew J. Smith,8th,3 3/4 l,6,11-12t,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Solly Attwell (IRE),Jordan Colin Gainford,0,Cian Michael Collins,7th,5 1/2 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Harley Street (IRE),M. P. Walsh,0,Joseph Patrick O'Brien,6th,1 1/4 l,4,11-11,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Makaela's Choice (IRE),D. E. Mullins,0,Thomas Mullins,5th,1 3/4 l,7,11-4h,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Our Uncle Jack (IRE),S. F. O'Keeffe,0,Martin Paul Fitzgerald,4th,15 l,7,11-4h,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Lazer Wolf (IRE),K. E. Buckley,3,Gavin Patrick Cromwell,3rd,17 l,5,11-4,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,King Of Kingsfield (IRE),J. W. Kennedy,0,Gordon Elliott,2nd,1/2 l,5,11-12,-,True,84,7
N/A,N/A,14:50,Soft  Hurdle (Turf),2m,Redstone (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,1st,N/A,5,11-4,-,True,84,7
N/A,N/A,15:20,Soft,2m,Sceptred Isle,D. J. O'Keeffe,0,John G. Carr,14th,9 l,6,10-11,85,True,84,8
N/A,N/A,15:20,Soft,2m,Fanta Magic (IRE),T. P. Harney,7,Norman Lee,13th,1 1/2 l,7,10-9t1,83,True,84,8
