track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Tyrion's Dream (IRE),R. C. Colgan,0,Aidan Anthony Howard,15th,4 3/4 l,5,9-0tb,49,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Zaur (IRE),M. A. Enright,0,Michael Butler,14th,7 l,4,9-5b,54,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Dutch Schaefer,S. D. Bowen,7,Denis Hogan,13th,2 1/2 l,4,9-7b1,56,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Dahomey (IRE),J. J. G. Ryan,7,T. G. McCourt,12th,2 l,3,8-9,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,The Pocket Flyer (IRE),S. P. Davis,0,R. P. Cody,11th,Head,4,9-11,60,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Gentleman Jimmy (IRE),R. P. Cleary,0,William J. Fitzpatrick,10th,6 1/2 l,3,8-13t1,51,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Tashim (IRE),R. Whearty,7,Paul W. Flynn,9th,1/2 l,5,9-7,56,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Kudbegood (IRE),J. Kearney,7,P. J. F. Murphy,8th,1 l,7,9-6tp,55,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Special Protector (IRE),C. J. MacRedmond,5,Timothy Doyle,7th,4 1/4 l,4,8-12,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Heledd (IRE),Tom Kiely Marshall,7,Joseph G. Murphy,6th,2 l,3,8-9,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Well Suited (IRE),T. P. Madden,0,T. J. O'Mara,5th,3 l,7,9-4v1,53,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Chimeric (IRE),J. M. Sheridan,3,J. F. Levins,4th,Neck,5,8-12p,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Shawaf,C. P. Hoban,0,John McConnell,3rd,3/4 l,6,8-12t,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Wrist Art (IRE),Julie Burke,0,Timothy Doyle,2nd,6 l,5,8-12,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Facethepuckout (IRE),Emmet McNamara,0,M. D. O'Callaghan,1st,N/A,6,9-12,61,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Tyrion's Dream (IRE),R. C. Colgan,0,Aidan Anthony Howard,15th,4 3/4 l,5,9-0tb,49,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Zaur (IRE),M. A. Enright,0,Michael Butler,14th,7 l,4,9-5b,54,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Dutch Schaefer,S. D. Bowen,7,Denis Hogan,13th,2 1/2 l,4,9-7b1,56,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Dahomey (IRE),J. J. G. Ryan,7,T. G. McCourt,12th,2 l,3,8-9,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,The Pocket Flyer (IRE),S. P. Davis,0,R. P. Cody,11th,Head,4,9-11,60,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Gentleman Jimmy (IRE),R. P. Cleary,0,William J. Fitzpatrick,10th,6 1/2 l,3,8-13t1,51,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Tashim (IRE),R. Whearty,7,Paul W. Flynn,9th,1/2 l,5,9-7,56,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Kudbegood (IRE),J. Kearney,7,P. J. F. Murphy,8th,1 l,7,9-6tp,55,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Special Protector (IRE),C. J. MacRedmond,5,Timothy Doyle,7th,4 1/4 l,4,8-12,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Heledd (IRE),Tom Kiely Marshall,7,Joseph G. Murphy,6th,2 l,3,8-9,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Well Suited (IRE),T. P. Madden,0,T. J. O'Mara,5th,3 l,7,9-4v1,53,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Chimeric (IRE),J. M. Sheridan,3,J. F. Levins,4th,Neck,5,8-12p,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Shawaf,C. P. Hoban,0,John McConnell,3rd,3/4 l,6,8-12t,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Wrist Art (IRE),Julie Burke,0,Timothy Doyle,2nd,6 l,5,8-12,47,True,27,1
N/A,N/A,16:00,Soft (Heavy In Places),1m 75y,Facethepuckout (IRE),Emmet McNamara,0,M. D. O'Callaghan,1st,N/A,6,9-12,61,True,27,1
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Tribute To Jade,Seamie Heffernan,0,Jennifer Monaghan,10th,67 l,4,9-8,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Hermine (FR),Rachael Blackmore,0,W. P. Mullins,9th,12 l,5,9-8h,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Cinco Saltos (IRE),L. T. McAteer,3,Barry Fitzgerald,8th,Neck,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Insulate (IRE),K. J. Manning,0,J. S. Bolger,7th,2 1/2 l,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Zawahir,C. D. Hayes,0,D. K. Weld,6th,1/2 l,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Kilbarry Chianti (IRE),Shane Foley,0,Con O'Keeffe,5th,1 1/2 l,5,9-8,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Fire Coral,R. P. Cleary,0,C. W. J. Farrell,4th,2 3/4 l,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Chargo,C. T. Keane,0,Gordon Elliott,3rd,5 1/2 l,3,9-3ht,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Engagement Ring (IRE),W. M. Lordan,0,Aidan O'Brien,2nd,9 l,3,9-3b,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Blazing Skies (IRE),William James Lee,0,W. McCreery,1st,N/A,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Tribute To Jade,Seamie Heffernan,0,Jennifer Monaghan,10th,67 l,4,9-8,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Hermine (FR),Rachael Blackmore,0,W. P. Mullins,9th,12 l,5,9-8h,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Cinco Saltos (IRE),L. T. McAteer,3,Barry Fitzgerald,8th,Neck,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Insulate (IRE),K. J. Manning,0,J. S. Bolger,7th,2 1/2 l,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Zawahir,C. D. Hayes,0,D. K. Weld,6th,1/2 l,3,9-3,-,True,27,2
N/A,N/A,16:35,Soft (Heavy In Places),1m 3f 184y,Kilbarry Chianti (IRE),Shane Foley,0,Con O'Keeffe,5th,1 1/2 l,5,9-8,-,True,27,2
