track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Base Money,Non Runner,0,E Mullins,NR,N/A,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Squire Darlin (IRE),Thomas Reilly,7,M Mulvany,16th,26 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Imadpour (IRE),D P Maxwell,7,A McNamara,15th,49 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Katakana (FR),Rachael Blackmore,0,H De Bromhead,14th,36 l,4,11-0h,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Jupiter Rock (IRE),D King,3,D Hogan,13th,3 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Milteye,M M McDonagh,3,E J O'Grady,12th,1 3/4 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Dutch Gold (IRE),Sam Ewing,0,N Meade,11th,6 1/2 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,So Messi (IRE),P J O'Hanlon,3,P Martin,10th,8 l,4,11-7t,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Mr Lincoln,Mr F Maguire,0,J G Murphy,9th,7 1/2 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,San Guido (IRE),D J O'Keeffe,0,H De Bromhead,8th,7 l,4,11-7t,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Leading Lion (IRE),J S McGarvey,0,G Elliott,7th,Short Head,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Caulaincourt (IRE),K E Buckley,0,P Flood,6th,11 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Evening's Empire (IRE),R A Doyle,0,E & P Harty,5th,10 l,4,11-0h,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Charming Star (IRE),K M Donoghue,0,T G McCourt,4th,2 1/4 l,4,11-7p,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Palamon (IRE),S W Flanagan,0,P Nolan,3rd,1 1/4 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Barrier (FR),D J Gilligan,5,G Elliott,2nd,2 1/2 l,4,11-0,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Ndaawi,J W Kennedy,0,G Elliott,1st,N/A,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Base Money,Non Runner,0,E Mullins,NR,N/A,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Squire Darlin (IRE),Thomas Reilly,7,M Mulvany,16th,26 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Imadpour (IRE),D P Maxwell,7,A McNamara,15th,49 l,4,11-7,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Katakana (FR),Rachael Blackmore,0,H De Bromhead,14th,36 l,4,11-0h,-,True,100,2
Naas Racing Results | 28th January 2024 13:35,N/A,13:35,Soft (Soft To Heavy In Places),1m 7f 112y,Jupiter Rock (IRE),D King,3,D Hogan,13th,3 l,4,11-7,-,True,100,2
