track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,14:30,Yielding,2m 1f,Saint Roi (FR),M. P. Walsh,0,W. P. Mullins,UR,N/A,8,11-12t,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Flame Bearer (IRE),B. Hayes,0,W. P. Mullins,7th,20 l,8,11-12t,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Visionarian (IRE),Keith Donoghue,0,Peter Fahey,6th,5 l,8,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Fil Dor (FR),Davy Russell,0,Gordon Elliott,5th,27 l,5,11-10tp1,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Dysart Dynamo (IRE),D. E. Mullins,0,W. P. Mullins,4th,1/2 l,7,11-12t,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Appreciate It (IRE),P. Townend,0,W. P. Mullins,3rd,Nose,9,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Banbridge (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,2nd,10 l,7,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,El Fabiolo (FR),Daryl Jacob,0,W. P. Mullins,1st,N/A,6,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Saint Roi (FR),M. P. Walsh,0,W. P. Mullins,UR,N/A,8,11-12t,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Flame Bearer (IRE),B. Hayes,0,W. P. Mullins,7th,20 l,8,11-12t,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Visionarian (IRE),Keith Donoghue,0,Peter Fahey,6th,5 l,8,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Fil Dor (FR),Davy Russell,0,Gordon Elliott,5th,27 l,5,11-10tp1,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Dysart Dynamo (IRE),D. E. Mullins,0,W. P. Mullins,4th,1/2 l,7,11-12t,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Appreciate It (IRE),P. Townend,0,W. P. Mullins,3rd,Nose,9,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,Banbridge (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,2nd,10 l,7,11-12,-,True,41,1
N/A,N/A,14:30,Yielding,2m 1f,El Fabiolo (FR),Daryl Jacob,0,W. P. Mullins,1st,N/A,6,11-12,-,True,41,1
N/A,N/A,15:05,Yielding,3m 44y,The Big Dog (IRE),Keith Donoghue,0,Peter Fahey,F,N/A,10,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Kemboy (FR),Rachael Blackmore,0,W. P. Mullins,6th,4 3/4 l,11,11-10p,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Franco De Port (FR),D. E. Mullins,0,W. P. Mullins,5th,1 1/2 l,8,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Any Second Now (IRE),M. P. Walsh,0,T. M. Walsh,4th,6 l,11,11-10b,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Fury Road (IRE),Davy Russell,0,Gordon Elliott,3rd,3/4 l,9,11-10tp,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Stattler (IRE),Mr P. W. Mullins,0,W. P. Mullins,2nd,8 l,8,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Galopin Des Champs (FR),P. Townend,0,W. P. Mullins,1st,N/A,7,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,The Big Dog (IRE),Keith Donoghue,0,Peter Fahey,F,N/A,10,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Kemboy (FR),Rachael Blackmore,0,W. P. Mullins,6th,4 3/4 l,11,11-10p,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Franco De Port (FR),D. E. Mullins,0,W. P. Mullins,5th,1 1/2 l,8,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Any Second Now (IRE),M. P. Walsh,0,T. M. Walsh,4th,6 l,11,11-10b,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Fury Road (IRE),Davy Russell,0,Gordon Elliott,3rd,3/4 l,9,11-10tp,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Stattler (IRE),Mr P. W. Mullins,0,W. P. Mullins,2nd,8 l,8,11-10,-,True,41,2
N/A,N/A,15:05,Yielding,3m 44y,Galopin Des Champs (FR),P. Townend,0,W. P. Mullins,1st,N/A,7,11-10,-,True,41,2
N/A,N/A,15:40,Yielding,3m,Blue Sari (FR),P. Townend,0,W. P. Mullins,PU,N/A,8,11-9t,136,True,41,3
