track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,14:05,Yielding,2m 100y,Jesse Evans (IRE),B. J. Cooper,0,Noel Meade,4th,11 l,6,11-12,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,Saldier (FR),D. E. Mullins,0,W. P. Mullins,3rd,3 3/4 l,8,11-12b,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,Sharjah (FR),Mr P. W. Mullins,0,W. P. Mullins,2nd,4 l,9,11-12t,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,State Man (FR),P. Townend,0,W. P. Mullins,1st,N/A,5,11-12,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,Jesse Evans (IRE),B. J. Cooper,0,Noel Meade,4th,11 l,6,11-12,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,Saldier (FR),D. E. Mullins,0,W. P. Mullins,3rd,3 3/4 l,8,11-12b,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,Sharjah (FR),Mr P. W. Mullins,0,W. P. Mullins,2nd,4 l,9,11-12t,-,True,32,1
N/A,N/A,14:05,Yielding,2m 100y,State Man (FR),P. Townend,0,W. P. Mullins,1st,N/A,5,11-12,-,True,32,1
N/A,N/A,14:40,Yielding,2m 5f 80y,Happy Birthday (FR),Jordan Colin Gainford,0,Gordon Elliott,13th,1 1/4 l,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Jimli's Glory,Jonathan Moore,0,R. K. Watson,12th,52 l,5,11-12h,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Doyen Wolf (IRE),K. C. Sexton,0,J. R. Finn,11th,1/2 l,6,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,A Fortune Out West (IRE),Corey McGivern,7,Gordon Elliott,10th,12 l,5,11-12t1,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Stone Mad (IRE),J. J. Slevin,0,Martin Brassil,9th,29 l,6,11-12t,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Top Speed (IRE),Rachael Blackmore,0,Henry de Bromhead,8th,4 1/2 l,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Cocoplum (IRE),Denis O'Regan,0,Colin A. McBratney,7th,4 1/4 l,5,11-5,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Winter Carnival (IRE),Keith Donoghue,0,John Neilan,6th,4 1/2 l,7,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Camino Rock,R. A. Doyle,0,M. F. Morris,5th,8 l,5,11-12t,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Silver King (IRE),R. J. Condon,5,Oliver McKiernan,4th,8 1/2 l,6,11-12tb1,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Seabank Bistro (IRE),P. Townend,0,W. P. Mullins,3rd,5 1/2 l,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Will Do (IRE),J. W. Kennedy,0,Gordon Elliott,2nd,2 3/4 l,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Monbeg Park (IRE),B. J. Cooper,0,Sean Thomas Doyle,1st,N/A,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Happy Birthday (FR),Jordan Colin Gainford,0,Gordon Elliott,13th,1 1/4 l,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Jimli's Glory,Jonathan Moore,0,R. K. Watson,12th,52 l,5,11-12h,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Doyen Wolf (IRE),K. C. Sexton,0,J. R. Finn,11th,1/2 l,6,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,A Fortune Out West (IRE),Corey McGivern,7,Gordon Elliott,10th,12 l,5,11-12t1,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Stone Mad (IRE),J. J. Slevin,0,Martin Brassil,9th,29 l,6,11-12t,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Top Speed (IRE),Rachael Blackmore,0,Henry de Bromhead,8th,4 1/2 l,5,11-12,-,True,32,2
N/A,N/A,14:40,Yielding,2m 5f 80y,Cocoplum (IRE),Denis O'Regan,0,Colin A. McBratney,7th,4 1/4 l,5,11-5,-,True,32,2
