track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,16:17,Yielding,2m 5f 110y,Athagabhain (IRE),D. J. O'Keeffe,0,Adrian Sexton,PU,N/A,5,10-13p1,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Guest (IRE),S. O'Callaghan,7,Harry Smyth,PU,N/A,4,10-11,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Western Dreaming (FR),C. Brassil,0,Mrs Jayne Hearne,7th,19 l,7,11-4t,85,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Chief Black Robe (IRE),J. P. O'Sullivan,5,P. J. Rothwell,6th,1/2 l,6,10-13p,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Money Heist (IRE),K. E. Buckley,5,Gavin Patrick Cromwell,5th,11 l,5,12-5,100,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Howsthewoman (IRE),Thomas Reilly,7,John G. Carr,4th,1 l,8,10-13t,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Helly Hansum (IRE),Sam Ewing,0,Noel C. Kelly,3rd,13 l,8,10-13,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,L'or Des Roses (FR),Mr B. W. Harvey,7,D. Harvey,2nd,25 l,5,12-0,95,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Appian Way (FR),Jack Foley,0,Charles O'Brien,1st,N/A,6,11-6b,87,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Athagabhain (IRE),D. J. O'Keeffe,0,Adrian Sexton,PU,N/A,5,10-13p1,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Guest (IRE),S. O'Callaghan,7,Harry Smyth,PU,N/A,4,10-11,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Western Dreaming (FR),C. Brassil,0,Mrs Jayne Hearne,7th,19 l,7,11-4t,85,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Chief Black Robe (IRE),J. P. O'Sullivan,5,P. J. Rothwell,6th,1/2 l,6,10-13p,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Money Heist (IRE),K. E. Buckley,5,Gavin Patrick Cromwell,5th,11 l,5,12-5,100,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Howsthewoman (IRE),Thomas Reilly,7,John G. Carr,4th,1 l,8,10-13t,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Helly Hansum (IRE),Sam Ewing,0,Noel C. Kelly,3rd,13 l,8,10-13,80,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,L'or Des Roses (FR),Mr B. W. Harvey,7,D. Harvey,2nd,25 l,5,12-0,95,True,25,1
N/A,N/A,16:17,Yielding,2m 5f 110y,Appian Way (FR),Jack Foley,0,Charles O'Brien,1st,N/A,6,11-6b,87,True,25,1
N/A,N/A,16:50,Yielding,2m 3f 55y,Magic Sea (IRE),D. J. O'Keeffe,0,Mrs Sarah Dawson,8th,17 l,7,11-12b,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Son Of Hypnos (IRE),S. O'Callaghan,7,Kevin Michael Smith,7th,7 l,5,11-12p,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Room To Roam (IRE),S. D. Torrens,0,John McConnell,6th,2 3/4 l,8,11-12,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Finnians Row (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,5th,4 l,6,11-12t,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Fierami (FR),J. W. Kennedy,0,Gordon Elliott,4th,13 l,7,11-12t,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Aprils Joy (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,3rd,4 1/4 l,7,11-5t,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Winding River (IRE),Sam Ewing,0,Oliver McKiernan,2nd,1 1/4 l,5,11-12tp,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Clonbury Bridge (IRE),L. P. Dempsey,0,J. P. Dempsey,1st,N/A,6,11-12t,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Magic Sea (IRE),D. J. O'Keeffe,0,Mrs Sarah Dawson,8th,17 l,7,11-12b,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Son Of Hypnos (IRE),S. O'Callaghan,7,Kevin Michael Smith,7th,7 l,5,11-12p,-,True,25,2
N/A,N/A,16:50,Yielding,2m 3f 55y,Room To Roam (IRE),S. D. Torrens,0,John McConnell,6th,2 3/4 l,8,11-12,-,True,25,2
