track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Pinar Del Rio,Non Runner,0,Joe Conlon,NR,N/A,5,9-4p,80,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Giuseppe Cassioli,K G Kennedy,7,Gerard O'Leary,16th,1 1/2 l,7,9-7,83,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Verhoyen,D E Sheehy,0,M C Grassick,15th,1 1/2 l,9,9-9b,85,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Current Option (IRE),Adam Caffrey,3,A McGuinness,14th,1 1/4 l,8,9-9h,85,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Uncle Albert (IRE),A J Slattery,0,K P Cotter,13th,1/2 l,3,8-8,73,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Dagoda (IRE),J A Heffernan,0,Miss Jennifer Anne Lynch,12th,1 l,6,9-1,77,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Profit Refused (IRE),C D Hayes,0,K Prendergast,11th,3/4 l,3,9-3t1,82,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Imperial Dream (IRE),W J Lee,0,P J Flynn,10th,Short Head,4,9-6,82,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Punk Poet (IRE),N M Crosse,0,E Lynam,9th,1 l,7,8-13,75,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Back Down Under (IRE),L F Roche,0,P Roche,8th,3/4 l,3,8-11,76,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Mehman,D P McDonogh,0,Gerard O'Leary,6th,Dead Heat,5,9-0t,76,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Hurricane Ivor (IRE),S Foley,0,Mrs J Harrington,6th,1 1/4 l,7,10-2p,92,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Salah Belle (IRE),W M Lordan,0,S Lavery,5th,Short Head,3,8-12,77,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Merisi Diamond (IRE),R P Whelan,0,Ms J Morgan,4th,2 l,5,9-3t,79,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Genuine Article,J J G Ryan,3,G Keane,3rd,1 l,4,9-7,83,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Chicago Fireball (IRE),J A Powell,3,J P Murtagh,2nd,1/2 l,3,9-11,90,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,No More Porter (IRE),D McMonagle,0,A McGuinness,1st,N/A,6,9-6tp,82,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Pinar Del Rio,Non Runner,0,Joe Conlon,NR,N/A,5,9-4p,80,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Giuseppe Cassioli,K G Kennedy,7,Gerard O'Leary,16th,1 1/2 l,7,9-7,83,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Verhoyen,D E Sheehy,0,M C Grassick,15th,1 1/2 l,9,9-9b,85,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Current Option (IRE),Adam Caffrey,3,A McGuinness,14th,1 1/4 l,8,9-9h,85,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Uncle Albert (IRE),A J Slattery,0,K P Cotter,13th,1/2 l,3,8-8,73,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Dagoda (IRE),J A Heffernan,0,Miss Jennifer Anne Lynch,12th,1 l,6,9-1,77,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Profit Refused (IRE),C D Hayes,0,K Prendergast,11th,3/4 l,3,9-3t1,82,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Imperial Dream (IRE),W J Lee,0,P J Flynn,10th,Short Head,4,9-6,82,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Punk Poet (IRE),N M Crosse,0,E Lynam,9th,1 l,7,8-13,75,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Back Down Under (IRE),L F Roche,0,P Roche,8th,3/4 l,3,8-11,76,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Mehman,D P McDonogh,0,Gerard O'Leary,6th,Dead Heat,5,9-0t,76,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Hurricane Ivor (IRE),S Foley,0,Mrs J Harrington,6th,1 1/4 l,7,10-2p,92,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Salah Belle (IRE),W M Lordan,0,S Lavery,5th,Short Head,3,8-12,77,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Merisi Diamond (IRE),R P Whelan,0,Ms J Morgan,4th,2 l,5,9-3t,79,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Genuine Article,J J G Ryan,3,G Keane,3rd,1 l,4,9-7,83,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,Chicago Fireball (IRE),J A Powell,3,J P Murtagh,2nd,1/2 l,3,9-11,90,True,142,1
N/A,N/A,17:30,Good To Yielding (Go Yielding In Placesod To Yielding In Places),7f,No More Porter (IRE),D McMonagle,0,A McGuinness,1st,N/A,6,9-6tp,82,True,142,1
N/A,N/A,14:15,Soft,2m,Zentopia (IRE),M Hamill,0,S M Duffy,NR,N/A,4,11-7,-,True,142,2
N/A,N/A,14:15,Soft,2m,Herbies Rover (IRE),G B Noonan,5,E McCarthy,NR,N/A,4,11-7,-,True,142,2
N/A,N/A,14:15,Soft,2m,Rhodesia (IRE),S Fitzgerald,0,Charlie Keegan,PU,N/A,4,11-0h1,-,True,142,2
N/A,N/A,14:15,Soft,2m,Shashado (FR),P T Enright,0,M M McNiff,16th,10 l,4,11-7,-,True,142,2
N/A,N/A,14:15,Soft,2m,Getaway Blondie (IRE),B P Kennedy,7,A Sexton,15th,Neck,4,11-7p,-,True,142,2
N/A,N/A,14:15,Soft,2m,Kingkong Ciergues (FR),J P O'Sullivan,0,P J Rothwell,14th,Neck,4,11-7,-,True,142,2
N/A,N/A,14:15,Soft,2m,Dylan's Chance (IRE),T Power Roche,7,E McCarthy,13th,1 1/2 l,4,11-7,-,True,142,2
N/A,N/A,14:15,Soft,2m,Emerald Flyer (IRE),S F O'Keeffe,0,M A Cahill,12th,2 1/2 l,4,11-0h1,-,True,142,2
N/A,N/A,14:15,Soft,2m,To The Wire (IRE),S D Torrens,0,P J Rothwell,11th,9 1/2 l,4,11-7,-,True,142,2
N/A,N/A,14:15,Soft,2m,Edge Of Darkness (IRE),D King,0,D Howard,10th,1 1/4 l,4,11-7p,-,True,142,2
N/A,N/A,14:15,Soft,2m,Randall Poets Lass (IRE),S O'Callaghan,5,S Fahey,9th,Short Head,4,11-0,-,True,142,2
N/A,N/A,14:15,Soft,2m,Korea (GER),P Townend,0,W P Mullins,8th,1/2 l,4,11-0,-,True,142,2
