track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Flemensreva (IRE),M. P. O'Connor,5,Paul Nolan,14th,22 l,5,10-4,85,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Dixon Line,Miss A. M. King,7,Adrian Sexton,13th,12 l,5,10-0,81,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,First Dare (IRE),Richard Deegan,0,Miss Elizabeth Doyle,12th,1 1/4 l,5,11-7h,102,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Must Meet Cecil (IRE),E. Walsh,5,Cian Michael Collins,11th,Neck,5,12-0,109,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Castlehill Boy (IRE),A. M. McCurtin,0,Brendan Maurice Walsh,10th,2 1/2 l,8,11-3,98,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Only One Plan (IRE),Patrick O'Hanlon,5,P. J. Rothwell,9th,1 l,6,10-4p1,85,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Neev's Dream (IRE),Gavin Peter Brouder,5,T. Gibney,8th,Short Head,5,10-8t,89,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Jakie Mac (IRE),L. P. Dempsey,0,Damian Murphy,7th,1/2 l,7,11-5h,100,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Sixhandsinmypocket,C. G. O'Dwyer,7,Conor O'Dwyer,6th,2 1/2 l,6,11-6,101,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Splashing Out (IRE),S. D. Torrens,0,Eoin Griffin,5th,Short Head,5,12-0,109,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Luminous Light,Sean Flanagan,0,Anthony McCann,4th,2 l,4,11-4,109,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Gringo D'ainay (FR),S. F. O'Keeffe,0,John Queally,3rd,Head,7,11-6,101,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Nemean (USA),Peter Carberry,0,A. J. Martin,2nd,Neck,4,10-1,92,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Heliko Conti (FR),D. J. O'Keeffe,0,W. J. Burke,1st,N/A,6,11-11,106,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Flemensreva (IRE),M. P. O'Connor,5,Paul Nolan,14th,22 l,5,10-4,85,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Dixon Line,Miss A. M. King,7,Adrian Sexton,13th,12 l,5,10-0,81,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,First Dare (IRE),Richard Deegan,0,Miss Elizabeth Doyle,12th,1 1/4 l,5,11-7h,102,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Must Meet Cecil (IRE),E. Walsh,5,Cian Michael Collins,11th,Neck,5,12-0,109,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Castlehill Boy (IRE),A. M. McCurtin,0,Brendan Maurice Walsh,10th,2 1/2 l,8,11-3,98,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Only One Plan (IRE),Patrick O'Hanlon,5,P. J. Rothwell,9th,1 l,6,10-4p1,85,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Neev's Dream (IRE),Gavin Peter Brouder,5,T. Gibney,8th,Short Head,5,10-8t,89,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Jakie Mac (IRE),L. P. Dempsey,0,Damian Murphy,7th,1/2 l,7,11-5h,100,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Sixhandsinmypocket,C. G. O'Dwyer,7,Conor O'Dwyer,6th,2 1/2 l,6,11-6,101,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Splashing Out (IRE),S. D. Torrens,0,Eoin Griffin,5th,Short Head,5,12-0,109,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Luminous Light,Sean Flanagan,0,Anthony McCann,4th,2 l,4,11-4,109,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Gringo D'ainay (FR),S. F. O'Keeffe,0,John Queally,3rd,Head,7,11-6,101,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Nemean (USA),Peter Carberry,0,A. J. Martin,2nd,Neck,4,10-1,92,True,44,1
Wexford Racing Results | 5th March 2023 14:50,N/A,14:50,Good To Yielding,2m,Heliko Conti (FR),D. J. O'Keeffe,0,W. J. Burke,1st,N/A,6,11-11,106,True,44,1
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Jiving Jerry (IRE),B. Hayes,0,James M. Barcoe,F,N/A,8,10-7,115,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Braganza (USA),S. F. O'Keeffe,0,W. P. Mullins,6th,3/4 l,8,11-0tp1,122,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Britzka (IRE),Sam Ewing,0,Gordon Elliott,5th,20 l,5,11-12tb,134,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Missiee (IRE),G. B. Noonan,5,Eoin Christopher McCarthy,4th,15 l,7,10-3,111,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Annexation (FR),M. P. O'Connor,5,Henry de Bromhead,3rd,1 3/4 l,7,11-11t,133,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Bythesametoken (IRE),D. J. O'Keeffe,0,Ross O'Sullivan,2nd,10 l,9,10-3t,111,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Doyen Ta Win (IRE),K. C. Sexton,0,Declan Queally,1st,N/A,5,10-0h,108,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Jiving Jerry (IRE),B. Hayes,0,James M. Barcoe,F,N/A,8,10-7,115,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Braganza (USA),S. F. O'Keeffe,0,W. P. Mullins,6th,3/4 l,8,11-0tp1,122,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Britzka (IRE),Sam Ewing,0,Gordon Elliott,5th,20 l,5,11-12tb,134,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Missiee (IRE),G. B. Noonan,5,Eoin Christopher McCarthy,4th,15 l,7,10-3,111,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Annexation (FR),M. P. O'Connor,5,Henry de Bromhead,3rd,1 3/4 l,7,11-11t,133,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Bythesametoken (IRE),D. J. O'Keeffe,0,Ross O'Sullivan,2nd,10 l,9,10-3t,111,True,44,2
Wexford Racing Results | 5th March 2023 15:25,N/A,15:25,Good To Yielding,2m,Doyen Ta Win (IRE),K. C. Sexton,0,Declan Queally,1st,N/A,5,10-0h,108,True,44,2
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,What An Ocean (IRE),Sam Ewing,0,Gordon Elliott,UR,N/A,7,11-5b,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Barbary Master,E. Walsh,5,Noel Meade,PU,N/A,8,11-12t,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Clounts Pride (IRE),G. B. Noonan,5,Eoin Christopher McCarthy,4th,22 l,10,11-12,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Robinstown (IRE),L. P. Dempsey,0,Cian Michael Collins,3rd,12 l,8,11-12t,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Where It All Began (IRE),A. P. Heskin,0,Gordon Elliott,2nd,4 1/4 l,7,11-12,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Mercury Lane (IRE),Sean Flanagan,0,Paul Nolan,1st,N/A,9,11-12tp,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,What An Ocean (IRE),Sam Ewing,0,Gordon Elliott,UR,N/A,7,11-5b,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Barbary Master,E. Walsh,5,Noel Meade,PU,N/A,8,11-12t,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Clounts Pride (IRE),G. B. Noonan,5,Eoin Christopher McCarthy,4th,22 l,10,11-12,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Robinstown (IRE),L. P. Dempsey,0,Cian Michael Collins,3rd,12 l,8,11-12t,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Where It All Began (IRE),A. P. Heskin,0,Gordon Elliott,2nd,4 1/4 l,7,11-12,-,True,44,3
Wexford Racing Results | 5th March 2023 16:00,N/A,16:00,Good To Yielding,3m 1f 100y,Mercury Lane (IRE),Sean Flanagan,0,Paul Nolan,1st,N/A,9,11-12tp,-,True,44,3
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Definetly Darsi (IRE),Sam Ewing,0,Cian Michael Collins,UR,N/A,8,11-7b,86,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Latest Model (IRE),E. Walsh,5,John Joseph Hanlon,UR,N/A,6,11-7t,86,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Aodhan May (IRE),P. Byrnes,5,Charles Byrnes,PU,N/A,7,11-7t,86,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Cru Bourgeois (FR),Richard Deegan,0,Paul Nolan,13th,23 l,7,11-11,90,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Added Bonus (IRE),D. J. O'Keeffe,0,Brendan Maurice Walsh,12th,17 l,9,11-12t,91,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,West is Best (IRE),A. M. King,7,Adrian Sexton,11th,3/4 l,10,11-5,84,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Capture the Drama (IRE),Gavin Peter Brouder,5,Aengus King,10th,1/2 l,15,11-1p,80,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Battle of Benburb (IRE),B. W. Harvey,5,John McConnell,9th,8 1/2 l,6,11-12t,91,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,General Ryan (IRE),C. P. O'Shea,7,G. Ahern,8th,3/4 l,9,11-4p1,83,True,44,4
Wexford Racing Results | 5th March 2023 16:35,N/A,16:35,Good To Yielding,2m 4f,Bugscuffle (IRE),S. F. O'Keeffe,0,Andrew McNamara,7th,5 1/2 l,8,11-6,85,True,44,4
