track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Ollie La Ba Ba (IRE),G B Noonan,5,E McCarthy,F,N/A,7,11-12tp,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Shotgun Jack (IRE),C G O'Dwyer,5,P G Kelly,12th,3/4 l,7,11-12t,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Lehaunstown,B W Harvey,0,B Connell,11th,5 l,7,11-12,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Ballybrittas (IRE),D Robinson,0,P J Rothwell,10th,4 1/2 l,6,11-12,110,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Miss Dishy (IRE),E Walsh,0,Ciaran Murphy,9th,5 1/2 l,6,11-5,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Jhentong Enki (FR),J P O'Sullivan,0,P Nolan,8th,1/2 l,6,11-12t,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Presenting Max (IRE),L Quinlan,3,A J Martin,7th,11 l,6,11-12t,105,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,On Lovers Walk (IRE),T P Harney,5,R O'Sullivan,6th,7 1/2 l,8,11-12t,110,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Gorgeous Suspect (FR),P T Smithers,7,A A Howard,5th,5 l,9,11-12ht1,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Born Bright (IRE),J Smith,5,C O'Connell,4th,1 3/4 l,6,11-5p,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,One Night Standard (IRE),P M O'Brien,7,G P Cromwell,3rd,5 1/2 l,6,11-5,103,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Iamagetaway (IRE),K E Buckley,0,James Andrew Fahey,2nd,5 l,6,11-12t,-,True,180,7
Roscommon Racing Results | 9th June 2025 18:38,N/A,18:38,Good (Good To Yielding In Places),2m 5f 150y,Boston Rover (IRE),K C Sexton,0,G Elliott,1st,N/A,6,11-12,-,True,180,7
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Amyr (IRE),B P Kennedy,7,Miss E McCutcheon,6th,7 1/2 l,8,11-5t,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Kingston Coole (IRE),B W Harvey,0,D McNamara,5th,35 l,6,11-5ht,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Mister Beeton (IRE),K E Buckley,0,S Nolan,4th,17 l,8,11-12p,117,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Luckinthecity,K Callaghan,5,W P Mullins,3rd,11 l,6,11-12,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Uncle Pat (IRE),Anna McGuinness,7,W P Mullins,2nd,7 1/2 l,7,11-12,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Brave Fortune (IRE),J J Doyle,0,P M J Doyle,1st,N/A,6,11-12,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Amyr (IRE),B P Kennedy,7,Miss E McCutcheon,6th,7 1/2 l,8,11-5t,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Kingston Coole (IRE),B W Harvey,0,D McNamara,5th,35 l,6,11-5ht,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Mister Beeton (IRE),K E Buckley,0,S Nolan,4th,17 l,8,11-12p,117,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Luckinthecity,K Callaghan,5,W P Mullins,3rd,11 l,6,11-12,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Uncle Pat (IRE),Anna McGuinness,7,W P Mullins,2nd,7 1/2 l,7,11-12,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:08,N/A,19:08,Good (Good To Yielding In Places),3m 1f 24y,Brave Fortune (IRE),J J Doyle,0,P M J Doyle,1st,N/A,6,11-12,-,True,180,8
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Arrycan (IRE),G Brouder,3,L P Cusack,PU,N/A,11,11-1,115,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,The Gradual Slope (IRE),M M McDonagh,0,S O O'Brien,PU,N/A,8,11-0,114,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Brazil (IRE),P T Smithers,7,P Roche,PU,N/A,7,11-4t,118,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Invictus Machin (FR),P M O'Brien,7,G P Cromwell,F,N/A,7,11-12h,126,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Donacheady Gale (IRE),L A McKenna,5,J P Ryan,F,N/A,11,11-6b,120,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Donkey Years (IRE),G B Noonan,5,E McNamara,10th,3/4 l,11,11-8t,122,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Hascoeur Clermont (FR),P J O'Hanlon,0,C Coakley,9th,54 l,8,11-6,120,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Sea Aster (IRE),J Smith,5,G Elliott,8th,3 1/4 l,7,11-3p,117,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Beggars Rock (IRE),K C Sexton,0,D Queally,7th,7 l,6,11-2v,116,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Dorans Law (IRE),D Robinson,0,P J Rothwell,6th,1 1/2 l,7,10-10p,110,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Hand Over Fist (FR),M P O'Connor,0,H De Bromhead,5th,2 3/4 l,8,11-0p,114,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Slane Hill (IRE),E Walsh,0,B Connell,4th,6 l,8,11-7b,121,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Fairyhill Run (IRE),L Quinlan,3,J P Ryan,3rd,8 l,10,10-4p,104,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Ambitious Fellow (IRE),B W Harvey,0,Peter Fahey,2nd,1 1/4 l,9,11-6p,120,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Mica Malpic (FR),C G O'Dwyer,5,E Bolger,1st,N/A,8,11-4p,118,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Arrycan (IRE),G Brouder,3,L P Cusack,PU,N/A,11,11-1,115,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,The Gradual Slope (IRE),M M McDonagh,0,S O O'Brien,PU,N/A,8,11-0,114,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Brazil (IRE),P T Smithers,7,P Roche,PU,N/A,7,11-4t,118,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Invictus Machin (FR),P M O'Brien,7,G P Cromwell,F,N/A,7,11-12h,126,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Donacheady Gale (IRE),L A McKenna,5,J P Ryan,F,N/A,11,11-6b,120,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Donkey Years (IRE),G B Noonan,5,E McNamara,10th,3/4 l,11,11-8t,122,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Hascoeur Clermont (FR),P J O'Hanlon,0,C Coakley,9th,54 l,8,11-6,120,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Sea Aster (IRE),J Smith,5,G Elliott,8th,3 1/4 l,7,11-3p,117,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Beggars Rock (IRE),K C Sexton,0,D Queally,7th,7 l,6,11-2v,116,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Dorans Law (IRE),D Robinson,0,P J Rothwell,6th,1 1/2 l,7,10-10p,110,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Hand Over Fist (FR),M P O'Connor,0,H De Bromhead,5th,2 3/4 l,8,11-0p,114,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Slane Hill (IRE),E Walsh,0,B Connell,4th,6 l,8,11-7b,121,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Fairyhill Run (IRE),L Quinlan,3,J P Ryan,3rd,8 l,10,10-4p,104,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Ambitious Fellow (IRE),B W Harvey,0,Peter Fahey,2nd,1 1/4 l,9,11-6p,120,True,180,9
Roscommon Racing Results | 9th June 2025 19:38,N/A,19:38,Good (Good To Yielding In Places),3m 1f 24y,Mica Malpic (FR),C G O'Dwyer,5,E Bolger,1st,N/A,8,11-4p,118,True,180,9
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Da Big Fella (IRE),Miss J Townend,0,Eamon Courtney,PU,N/A,11,10-8,76,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Oldtown To Emly (IRE),Mr S Cotter,7,K A Heffernan,PU,N/A,7,10-8p,76,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Max Time (IRE),Mr A P Ryan,7,I Madden,PU,N/A,8,10-7,74,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Great Rainbow (FR),Mr S Connor,7,B McMahon,PU,N/A,7,10-12,80,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Thehairyfella (IRE),Mr H C Swan,0,G Elliott,PU,N/A,10,10-13p,81,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Fr Gilligansvoyge,Mr B M Coonan,7,John G Carr,9th,Neck,12,10-7tv,67,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,The Eye Of Tulla (IRE),Mr E M Nugent,7,B McMahon,8th,Neck,9,10-7p,74,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Cullenwaine (IRE),Miss P Elvin,7,P J Rothwell,7th,11 l,7,11-0p,82,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,West Clare (IRE),Mr D O'Connor,0,B McMahon,6th,2 3/4 l,8,12-0,96,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Smitty Bacall (IRE),Mr J L Gleeson,0,J P Flavin,5th,2 l,14,11-9tp,91,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Ballagh Star (IRE),Mr P J O'Neill,7,Mrs Y Dunleavy,4th,4 1/4 l,7,11-8tp,90,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Il Silenzio,Mr D Doyle,7,M Brassil,3rd,1/2 l,8,11-5t,87,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Burru (IRE),Mr R Sugrue,7,L Kenny,2nd,4 1/2 l,7,12-4,100,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Ardfert Mary (IRE),Mr J M Halford,7,J P Ryan,1st,N/A,8,10-8t1,76,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Da Big Fella (IRE),Miss J Townend,0,Eamon Courtney,PU,N/A,11,10-8,76,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Oldtown To Emly (IRE),Mr S Cotter,7,K A Heffernan,PU,N/A,7,10-8p,76,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Max Time (IRE),Mr A P Ryan,7,I Madden,PU,N/A,8,10-7,74,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Great Rainbow (FR),Mr S Connor,7,B McMahon,PU,N/A,7,10-12,80,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Thehairyfella (IRE),Mr H C Swan,0,G Elliott,PU,N/A,10,10-13p,81,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Fr Gilligansvoyge,Mr B M Coonan,7,John G Carr,9th,Neck,12,10-7tv,67,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,The Eye Of Tulla (IRE),Mr E M Nugent,7,B McMahon,8th,Neck,9,10-7p,74,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Cullenwaine (IRE),Miss P Elvin,7,P J Rothwell,7th,11 l,7,11-0p,82,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,West Clare (IRE),Mr D O'Connor,0,B McMahon,6th,2 3/4 l,8,12-0,96,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Smitty Bacall (IRE),Mr J L Gleeson,0,J P Flavin,5th,2 l,14,11-9tp,91,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Ballagh Star (IRE),Mr P J O'Neill,7,Mrs Y Dunleavy,4th,4 1/4 l,7,11-8tp,90,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Il Silenzio,Mr D Doyle,7,M Brassil,3rd,1/2 l,8,11-5t,87,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Burru (IRE),Mr R Sugrue,7,L Kenny,2nd,4 1/2 l,7,12-4,100,True,180,10
Roscommon Racing Results | 9th June 2025 20:08,N/A,20:08,Good (Good To Yielding In Places)  (,3m 1f 24y,Ardfert Mary (IRE),Mr J M Halford,7,J P Ryan,1st,N/A,8,10-8t1,76,True,180,10
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Mephisto (IRE),K C Sexton,0,G Keane,7th,1 l,8,11-0v,93,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Dreal Deal (IRE),D A Kidd,7,J C McConnell,6th,1/2 l,10,12-0t,132,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Iorens (FR),J Smith,5,T O'Connor,5th,3 1/4 l,7,10-12,91,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Halla Paroiste (IRE),E Walsh,0,C Collins,4th,8 1/2 l,5,10-10p,96,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Rockview Roman (IRE),P Hanlon,7,J C McConnell,3rd,3 l,9,10-6,92,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Must Meet Cecil (IRE),G Brouder,3,C Collins,2nd,4 1/4 l,7,11-4p,109,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Embittered (IRE),P M O'Brien,7,E McNamara,1st,N/A,11,10-10tp1,130,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Mephisto (IRE),K C Sexton,0,G Keane,7th,1 l,8,11-0v,93,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Dreal Deal (IRE),D A Kidd,7,J C McConnell,6th,1/2 l,10,12-0t,132,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Iorens (FR),J Smith,5,T O'Connor,5th,3 1/4 l,7,10-12,91,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Halla Paroiste (IRE),E Walsh,0,C Collins,4th,8 1/2 l,5,10-10p,96,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Rockview Roman (IRE),P Hanlon,7,J C McConnell,3rd,3 l,9,10-6,92,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Must Meet Cecil (IRE),G Brouder,3,C Collins,2nd,4 1/4 l,7,11-4p,109,True,180,11
Sligo Racing Results | 10th June 2025 17:28,N/A,17:28,Good (Good To Yielding In Places),2m 2f 96y,Embittered (IRE),P M O'Brien,7,E McNamara,1st,N/A,11,10-10tp1,130,True,180,11
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Walk Out The D'or (IRE),E Walsh,0,Ciaran Murphy,NR,N/A,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Georginas Jet (IRE),P Hanlon,7,P J Gilligan,RO,N/A,4,11-2,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Ar Aghaidh (IRE),Anna McGuinness,7,H P Finegan,PU,N/A,8,11-7,79,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Carla's Pet (IRE),J Smith,5,D Collins,13th,69 l,6,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Lastofthecitizens (IRE),Conor Clarke,7,E M O'Sullivan,12th,Nose,6,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Silver Pageant,A Leahy,7,J J Hanlon,11th,3 1/4 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Townhill Lass (IRE),B W Harvey,0,D McNamara,10th,Head,6,11-7p1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Run Away Merida (IRE),A M King,7,M M McNiff,9th,4 1/4 l,4,11-2t,81,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Veras Bar (IRE),R J Condon,5,Michael Barry,8th,4 1/2 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Mollys Dolly (IRE),R P Treacy,0,D M O'Brien,7th,1/2 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Kates Choice (IRE),M P O'Connor,0,J J Mangan,6th,1/2 l,5,11-7t1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Emily's Light (IRE),A McCurtin,0,Miss M Harding,5th,3 3/4 l,6,11-7b1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Another Girl (IRE),P J O'Hanlon,0,D A McLoughlin,4th,3 1/4 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Annarubyrose (IRE),P M O'Brien,7,G P Cromwell,3rd,6 l,4,11-2p1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Our Girl Ellie (IRE),T Ryan,5,S Ryan,2nd,2 1/2 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Nashville Notions (IRE),L Quinlan,3,P Kiely,1st,N/A,5,11-7,96,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Walk Out The D'or (IRE),E Walsh,0,Ciaran Murphy,NR,N/A,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Georginas Jet (IRE),P Hanlon,7,P J Gilligan,RO,N/A,4,11-2,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Ar Aghaidh (IRE),Anna McGuinness,7,H P Finegan,PU,N/A,8,11-7,79,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Carla's Pet (IRE),J Smith,5,D Collins,13th,69 l,6,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Lastofthecitizens (IRE),Conor Clarke,7,E M O'Sullivan,12th,Nose,6,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Silver Pageant,A Leahy,7,J J Hanlon,11th,3 1/4 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Townhill Lass (IRE),B W Harvey,0,D McNamara,10th,Head,6,11-7p1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Run Away Merida (IRE),A M King,7,M M McNiff,9th,4 1/4 l,4,11-2t,81,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Veras Bar (IRE),R J Condon,5,Michael Barry,8th,4 1/2 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Mollys Dolly (IRE),R P Treacy,0,D M O'Brien,7th,1/2 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Kates Choice (IRE),M P O'Connor,0,J J Mangan,6th,1/2 l,5,11-7t1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Emily's Light (IRE),A McCurtin,0,Miss M Harding,5th,3 3/4 l,6,11-7b1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Another Girl (IRE),P J O'Hanlon,0,D A McLoughlin,4th,3 1/4 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Annarubyrose (IRE),P M O'Brien,7,G P Cromwell,3rd,6 l,4,11-2p1,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Our Girl Ellie (IRE),T Ryan,5,S Ryan,2nd,2 1/2 l,5,11-7,-,True,180,12
Sligo Racing Results | 10th June 2025 17:58,N/A,17:58,Good (Good To Yielding In Places),2m 1f 157y,Nashville Notions (IRE),L Quinlan,3,P Kiely,1st,N/A,5,11-7,96,True,180,12
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Hope She Flies (IRE),R P Treacy,0,B Cawley,16th,9 l,5,11-5,-,True,180,13
Sligo Racing Results | 10th June 2025 18:28,N/A,18:28,Good (Good To Yielding In Places),2m 1f 157y,Bearami Creek (IRE),M P O'Connor,0,Peter Fahey,15th,2 1/2 l,5,11-5,-,True,180,13
