track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,16:30,Good (Good To Firm In Places),1m 4f,Layfayette (IRE),C. T. Keane,0,Noel Meade,3rd,1/2 l,6,9-12,-,True,79,2
N/A,N/A,16:30,Good (Good To Firm In Places),1m 4f,Al Aasy (IRE),Jim Crowley,0,William Haggas,2nd,1/2 l,6,9-12,-,True,79,2
N/A,N/A,16:30,Good (Good To Firm In Places),1m 4f,Adelaide River (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-1,-,True,79,2
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Jackfinbar (FR),Frankie Dettori,0,W. P. Mullins,14th,4 1/2 l,8,10-0,104,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Merlin Giant (FR),C. D. Hayes,0,Emmet Mullins,13th,1 l,6,8-7p,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Enfranchise (IRE),G. M. Ryan,0,John Joseph Hanlon,12th,3/4 l,5,9-3,93,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Nibiru (IRE),Siobhan Rutledge,3,A. J. Martin,11th,15 l,8,8-7tp,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Etna Rosso (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,10th,2 l,3,9-1,99,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Bold Approach (IRE),R. P. Cleary,0,J. S. Bolger,9th,1 1/4 l,7,8-7p,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Ceallach (IRE),R. P. Whelan,0,M. Halford & T. Collins,8th,2 1/2 l,4,9-3,93,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Golden Twilight (IRE),William James Lee,0,M. Halford & T. Collins,7th,Head,6,9-1tp,91,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Nusret,M. P. Sheehy,0,Joseph Patrick O'Brien,6th,Neck,4,9-1t,91,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Dartan,Oisin Murphy,0,Matthew J. Smith,5th,Neck,6,9-2tb,92,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,No Niki No (IRE),Hollie Doyle,0,E. J. O'Neill,4th,1/2 l,7,8-7b,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Burren Song (IRE),Andrew Joseph Slattery,0,A. Slattery,3rd,1 1/4 l,5,8-12,88,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Comfort Zone (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,2nd,2 1/2 l,4,8-10,86,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Satin,Shane Foley,0,Mrs J. Harrington,1st,N/A,3,8-9p1,93,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Jackfinbar (FR),Frankie Dettori,0,W. P. Mullins,14th,4 1/2 l,8,10-0,104,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Merlin Giant (FR),C. D. Hayes,0,Emmet Mullins,13th,1 l,6,8-7p,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Enfranchise (IRE),G. M. Ryan,0,John Joseph Hanlon,12th,3/4 l,5,9-3,93,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Nibiru (IRE),Siobhan Rutledge,3,A. J. Martin,11th,15 l,8,8-7tp,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Etna Rosso (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,10th,2 l,3,9-1,99,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Bold Approach (IRE),R. P. Cleary,0,J. S. Bolger,9th,1 1/4 l,7,8-7p,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Ceallach (IRE),R. P. Whelan,0,M. Halford & T. Collins,8th,2 1/2 l,4,9-3,93,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Golden Twilight (IRE),William James Lee,0,M. Halford & T. Collins,7th,Head,6,9-1tp,91,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Nusret,M. P. Sheehy,0,Joseph Patrick O'Brien,6th,Neck,4,9-1t,91,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Dartan,Oisin Murphy,0,Matthew J. Smith,5th,Neck,6,9-2tb,92,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,No Niki No (IRE),Hollie Doyle,0,E. J. O'Neill,4th,1/2 l,7,8-7b,83,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Burren Song (IRE),Andrew Joseph Slattery,0,A. Slattery,3rd,1 1/4 l,5,8-12,88,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Comfort Zone (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,2nd,2 1/2 l,4,8-10,86,True,79,3
N/A,N/A,17:05,Good (Good To Firm In Places),1m 4f 180y,Satin,Shane Foley,0,Mrs J. Harrington,1st,N/A,3,8-9p1,93,True,79,3
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Ransom,J. M. Sheridan,0,Adrian Brendan Joyce,17th,2 l,6,9-4t,92,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Cordouan (FR),R. P. Cleary,0,Adrian McGuinness,16th,1 1/2 l,5,8-7,81,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,I Am Superman (IRE),L. F. Roche,0,M. D. O'Callaghan,15th,2 1/4 l,7,9-10,98,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Urban Sprawl,Declan McDonogh,0,Charlie Johnston,14th,Neck,3,8-12,90,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Hodd's Girl (IRE),Adam Caffrey,5,Adrian McGuinness,13th,1 1/4 l,6,9-11,99,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Ice Cold In Alex (IRE),M. W. Hassett,7,K. J. Condon,12th,Neck,9,8-7t,81,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Hotrocket (IRE),C. Stone-Walsh,7,Joseph Patrick O'Brien,11th,Short Head,4,9-8,96,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Darkness (FR),Hollie Doyle,0,David O'Meara,10th,1/2 l,5,9-5v,93,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Bopedro (FR),Daniel Tudhope,0,David O'Meara,9th,1/2 l,7,10-0,102,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Mutasarref,C. T. Keane,0,G. M. Lyons,8th,1/2 l,5,10-0,102,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Rhoscolyn,Oisin Murphy,0,David O'Meara,7th,Neck,5,9-7t,95,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Carrytheone,Wesley Joyce,7,John Patrick Murtagh,6th,Head,6,10-0ht,102,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Current Option (IRE),C. J. MacRedmond,5,Adrian McGuinness,5th,1/2 l,7,9-4,92,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,No More Porter (IRE),J. A. Powell,5,Adrian McGuinness,4th,Short Head,5,8-9t,83,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Kayhana (IRE),C. D. Hayes,0,D. K. Weld,3rd,1 l,3,8-8,86,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Dunum (IRE),William James Lee,0,Miss Natalia Lupini,2nd,1 1/4 l,5,9-13,101,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Broadhurst (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-1p1,93,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Ransom,J. M. Sheridan,0,Adrian Brendan Joyce,17th,2 l,6,9-4t,92,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Cordouan (FR),R. P. Cleary,0,Adrian McGuinness,16th,1 1/2 l,5,8-7,81,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,I Am Superman (IRE),L. F. Roche,0,M. D. O'Callaghan,15th,2 1/4 l,7,9-10,98,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Urban Sprawl,Declan McDonogh,0,Charlie Johnston,14th,Neck,3,8-12,90,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Hodd's Girl (IRE),Adam Caffrey,5,Adrian McGuinness,13th,1 1/4 l,6,9-11,99,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Ice Cold In Alex (IRE),M. W. Hassett,7,K. J. Condon,12th,Neck,9,8-7t,81,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Hotrocket (IRE),C. Stone-Walsh,7,Joseph Patrick O'Brien,11th,Short Head,4,9-8,96,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Darkness (FR),Hollie Doyle,0,David O'Meara,10th,1/2 l,5,9-5v,93,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Bopedro (FR),Daniel Tudhope,0,David O'Meara,9th,1/2 l,7,10-0,102,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Mutasarref,C. T. Keane,0,G. M. Lyons,8th,1/2 l,5,10-0,102,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Rhoscolyn,Oisin Murphy,0,David O'Meara,7th,Neck,5,9-7t,95,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Carrytheone,Wesley Joyce,7,John Patrick Murtagh,6th,Head,6,10-0ht,102,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Current Option (IRE),C. J. MacRedmond,5,Adrian McGuinness,5th,1/2 l,7,9-4,92,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,No More Porter (IRE),J. A. Powell,5,Adrian McGuinness,4th,Short Head,5,8-9t,83,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Kayhana (IRE),C. D. Hayes,0,D. K. Weld,3rd,1 l,3,8-8,86,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Dunum (IRE),William James Lee,0,Miss Natalia Lupini,2nd,1 1/4 l,5,9-13,101,True,79,4
N/A,N/A,17:40,Good (Good To Firm In Places),7f 72y,Broadhurst (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-1p1,93,True,79,4
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Prisoner's Dilemma,D. W. O'Connor,0,J. F. Levins,22nd,4 3/4 l,7,8-11v,88,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Little Queenie (IRE),Wesley Joyce,7,Paul W. Flynn,21st,1/2 l,4,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Heavenly Power (IRE),L. F. Roche,0,Edward Lynam,20th,3 1/2 l,5,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Curraheen Princess (IRE),S. D. Bowen,7,N. Stokes,19th,1 1/4 l,5,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Apache Outlaw (IRE),R. P. Whelan,0,Adrian McGuinness,18th,1 1/4 l,3,9-0t,93,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Volatile Analyst (USA),C. J. MacRedmond,5,Adrian McGuinness,17th,1/2 l,6,8-11,88,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Arnhem (IRE),C. D. Hayes,0,M. G. Quinn,16th,Short Head,7,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Secret Magician (IRE),C. Horgan,7,Martin Hassett,15th,2 l,4,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Master Matt,D. B. McMonagle,0,M. Halford & T. Collins,14th,3 1/4 l,7,9-1tb,92,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,The Organiser,M. W. Hassett,7,J. F. Levins,13th,Neck,4,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Dandyville (IRE),William James Lee,0,Miss Natalia Lupini,12th,Short Head,5,9-1,92,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Laugh A Minute,Adam Caffrey,5,Adrian McGuinness,11th,1 1/2 l,8,8-12,89,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Bellaphina (IRE),C. D. Maxwell,0,John Andrew Kinsella,10th,Head,3,8-7p,86,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Sioux Spirit (IRE),N. G. McCullagh,0,K. J. Condon,9th,1 1/4 l,3,8-7v,86,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Albasheer (IRE),Hollie Doyle,0,Archie Watson,8th,Head,5,9-7b,98,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Jon Riggens (IRE),Ben Martin Coen,0,Edward Lynam,7th,Head,5,9-0t,91,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Fresh,Daniel Tudhope,0,James Fanshawe,6th,1/2 l,6,9-9t,100,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,The Highway Rat (IRE),G. F. Carroll,0,Andrew Oliver,5th,Neck,5,9-12,103,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Summerghand (IRE),C. T. Keane,0,David O'Meara,4th,1 1/2 l,9,10-0v,105,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Mr Wagyu (IRE),Jason Hart,0,John Quinn,3rd,1/2 l,8,9-4v,95,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Never Shout Never (IRE),J. A. Powell,5,J. A. Stack,2nd,1 1/4 l,3,8-7,86,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Big Gossey (IRE),R. Whearty,5,Charles O'Brien,1st,N/A,6,9-7,98,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Prisoner's Dilemma,D. W. O'Connor,0,J. F. Levins,22nd,4 3/4 l,7,8-11v,88,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Little Queenie (IRE),Wesley Joyce,7,Paul W. Flynn,21st,1/2 l,4,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Heavenly Power (IRE),L. F. Roche,0,Edward Lynam,20th,3 1/2 l,5,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Curraheen Princess (IRE),S. D. Bowen,7,N. Stokes,19th,1 1/4 l,5,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Apache Outlaw (IRE),R. P. Whelan,0,Adrian McGuinness,18th,1 1/4 l,3,9-0t,93,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Volatile Analyst (USA),C. J. MacRedmond,5,Adrian McGuinness,17th,1/2 l,6,8-11,88,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Arnhem (IRE),C. D. Hayes,0,M. G. Quinn,16th,Short Head,7,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Secret Magician (IRE),C. Horgan,7,Martin Hassett,15th,2 l,4,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Master Matt,D. B. McMonagle,0,M. Halford & T. Collins,14th,3 1/4 l,7,9-1tb,92,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,The Organiser,M. W. Hassett,7,J. F. Levins,13th,Neck,4,8-7,84,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Dandyville (IRE),William James Lee,0,Miss Natalia Lupini,12th,Short Head,5,9-1,92,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Laugh A Minute,Adam Caffrey,5,Adrian McGuinness,11th,1 1/2 l,8,8-12,89,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Bellaphina (IRE),C. D. Maxwell,0,John Andrew Kinsella,10th,Head,3,8-7p,86,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Sioux Spirit (IRE),N. G. McCullagh,0,K. J. Condon,9th,1 1/4 l,3,8-7v,86,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Albasheer (IRE),Hollie Doyle,0,Archie Watson,8th,Head,5,9-7b,98,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Jon Riggens (IRE),Ben Martin Coen,0,Edward Lynam,7th,Head,5,9-0t,91,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Fresh,Daniel Tudhope,0,James Fanshawe,6th,1/2 l,6,9-9t,100,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,The Highway Rat (IRE),G. F. Carroll,0,Andrew Oliver,5th,Neck,5,9-12,103,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Summerghand (IRE),C. T. Keane,0,David O'Meara,4th,1 1/2 l,9,10-0v,105,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Mr Wagyu (IRE),Jason Hart,0,John Quinn,3rd,1/2 l,8,9-4v,95,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Never Shout Never (IRE),J. A. Powell,5,J. A. Stack,2nd,1 1/4 l,3,8-7,86,True,79,5
N/A,N/A,13:50,Good (Good To Firm In Places),6f,Big Gossey (IRE),R. Whearty,5,Charles O'Brien,1st,N/A,6,9-7,98,True,79,5
N/A,N/A,14:25,Good To Yielding,1m 2f,Mashia (IRE),C. D. Hayes,0,D. K. Weld,11th,9 1/2 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Alanya (FR),G. M. Ryan,0,T. Gibney,10th,2 l,4,9-8,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Caroline Street (USA),Oisin Murphy,0,Joseph Patrick O'Brien,9th,1 3/4 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Never Ending Story (IRE),M. P. Sheehy,0,Aidan O'Brien,8th,1 1/2 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Insinuendo (IRE),William James Lee,0,W. McCreery,7th,Neck,6,9-8,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Unless (USA),Seamie Heffernan,0,Aidan O'Brien,6th,1/2 l,3,9-2b,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Red Riding Hood (IRE),G. F. Carroll,0,Aidan O'Brien,5th,1/2 l,3,9-2t,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Araminta (IRE),C. T. Keane,0,Henry Candy,4th,3/4 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Trevaunance (IRE),Shane Foley,0,Mrs J. Harrington,3rd,1/2 l,4,9-8p1,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Jackie Oh (IRE),Ryan Moore,0,Aidan O'Brien,2nd,3 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Lumiere Rock (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,1st,N/A,3,9-2p1,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Mashia (IRE),C. D. Hayes,0,D. K. Weld,11th,9 1/2 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Alanya (FR),G. M. Ryan,0,T. Gibney,10th,2 l,4,9-8,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Caroline Street (USA),Oisin Murphy,0,Joseph Patrick O'Brien,9th,1 3/4 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Never Ending Story (IRE),M. P. Sheehy,0,Aidan O'Brien,8th,1 1/2 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Insinuendo (IRE),William James Lee,0,W. McCreery,7th,Neck,6,9-8,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Unless (USA),Seamie Heffernan,0,Aidan O'Brien,6th,1/2 l,3,9-2b,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Red Riding Hood (IRE),G. F. Carroll,0,Aidan O'Brien,5th,1/2 l,3,9-2t,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Araminta (IRE),C. T. Keane,0,Henry Candy,4th,3/4 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Trevaunance (IRE),Shane Foley,0,Mrs J. Harrington,3rd,1/2 l,4,9-8p1,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Jackie Oh (IRE),Ryan Moore,0,Aidan O'Brien,2nd,3 l,3,9-2,-,True,79,6
N/A,N/A,14:25,Good To Yielding,1m 2f,Lumiere Rock (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,1st,N/A,3,9-2p1,-,True,79,6
N/A,N/A,14:55,Good To Yielding,5f,Ano Syra (IRE),G. F. Carroll,0,J. J. Feane,10th,1 1/4 l,4,9-3,-,True,79,7
N/A,N/A,14:55,Good To Yielding,5f,Bouttemont (IRE),D. B. McMonagle,0,Y. Barberot,9th,Neck,5,9-6tp,-,True,79,7
N/A,N/A,14:55,Good To Yielding,5f,Aesop's Fables (IRE),Ryan Moore,0,Aidan O'Brien,8th,Neck,3,9-5,-,True,79,7
