track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Partisan Hero (IRE),C. D. Hayes,0,D. K. Weld,8th,7 l,3,9-8,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Skyquake (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,7th,1 1/4 l,3,9-3,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Savigny (IRE),W. M. Lordan,0,Henry de Bromhead,6th,9 l,3,9-8,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Ena's Choice (IRE),J. J. G. Ryan,7,T. G. McCourt,5th,4 1/4 l,3,9-3,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Lady Lunette (IRE),Seamie Heffernan,0,R. P. Cody,4th,Neck,3,9-3,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Cormac T,J. M. Sheridan,0,Denis Hogan,3rd,1 l,3,9-8,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,New Phenomenon (IRE),Shane Foley,0,Mrs J. Harrington,2nd,3/4 l,3,9-3,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:07,N/A,16:07,Good,1m 1f 100y,Dawn Session (IRE),R. P. Cleary,0,J. S. Bolger,1st,N/A,3,9-8,-,True,61,18
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Shanghai Dragon (IRE),Kyanna Van Buuren,10,Patrick T. Foley,13th,19 l,4,10-3,83,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Maralinga (IRE),G. M. Ryan,0,Timothy Doyle,12th,7 l,5,8-13,65,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Secret Spy,G. F. Carroll,0,Andrew Oliver,11th,1/2 l,4,9-4,70,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,New Hill (IRE),R. C. Colgan,0,Ms Sheila Lavery,10th,1 1/2 l,5,9-10,76,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Roman Moon (IRE),R. P. Cleary,0,J. S. Bolger,9th,4 1/2 l,3,8-9,73,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Atlantic Island (IRE),N. M. Crosse,0,Luke Comer,8th,1 l,4,9-2p,68,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Old Peculier,Shane Foley,0,Mark Fahey,7th,1/2 l,4,9-2,68,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Sir Antonino (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,6th,2 1/2 l,4,10-3p,83,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Highland King (IRE),W. M. Lordan,0,Henry de Bromhead,5th,3/4 l,4,9-7t,73,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Gradulations,Ben Martin Coen,0,Andrew Oliver,4th,3/4 l,4,9-8p,74,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Expound,J. M. Sheridan,0,Denis Hogan,3rd,2 1/2 l,4,9-4t,70,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Redstone Well (IRE),Amy Jo Hayes,7,Daniel William O'Sullivan,2nd,1 1/2 l,4,9-13,79,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Getawiggleon (FR),Seamie Heffernan,0,David J. Geary,1st,N/A,6,9-3,69,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Shanghai Dragon (IRE),Kyanna Van Buuren,10,Patrick T. Foley,13th,19 l,4,10-3,83,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Maralinga (IRE),G. M. Ryan,0,Timothy Doyle,12th,7 l,5,8-13,65,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Secret Spy,G. F. Carroll,0,Andrew Oliver,11th,1/2 l,4,9-4,70,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,New Hill (IRE),R. C. Colgan,0,Ms Sheila Lavery,10th,1 1/2 l,5,9-10,76,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Roman Moon (IRE),R. P. Cleary,0,J. S. Bolger,9th,4 1/2 l,3,8-9,73,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Atlantic Island (IRE),N. M. Crosse,0,Luke Comer,8th,1 l,4,9-2p,68,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Old Peculier,Shane Foley,0,Mark Fahey,7th,1/2 l,4,9-2,68,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Sir Antonino (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,6th,2 1/2 l,4,10-3p,83,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Highland King (IRE),W. M. Lordan,0,Henry de Bromhead,5th,3/4 l,4,9-7t,73,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Gradulations,Ben Martin Coen,0,Andrew Oliver,4th,3/4 l,4,9-8p,74,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Expound,J. M. Sheridan,0,Denis Hogan,3rd,2 1/2 l,4,9-4t,70,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Redstone Well (IRE),Amy Jo Hayes,7,Daniel William O'Sullivan,2nd,1 1/2 l,4,9-13,79,True,61,19
Gowran Park Racing Results | 5th June 2023 16:37,N/A,16:37,Good,1m 1f 100y,Getawiggleon (FR),Seamie Heffernan,0,David J. Geary,1st,N/A,6,9-3,69,True,61,19
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Snowhaven (IRE),Shane Foley,0,Mrs J. Harrington,S,N/A,3,10-0,65,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Kodihill (IRE),C. Stone-Walsh,7,Mary E Doyle,15th,3/4 l,3,9-9,60,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Teejaydee (IRE),R. P. Whelan,0,K. J. Condon,14th,12 l,3,8-13v,50,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Slaney Tide (IRE),R. P. Cleary,0,J. S. Bolger,13th,2 3/4 l,3,9-12t,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Bedelia (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,12th,2 1/4 l,3,9-9,60,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Bright N Shine (IRE),D. B. McMonagle,0,P. F. McEnery,11th,7 l,3,9-8,59,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Stepdance (IRE),J. Kearney,7,Andrew McNamara,10th,1 1/4 l,3,9-13,64,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Ranko Express (IRE),A. J. Slattery,0,A. Slattery,9th,Nose,3,9-12,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Spinning Web (IRE),Seamie Heffernan,0,Ms Margaret Mullins,8th,2 1/2 l,3,8-10,47,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Lady Skipper (IRE),Kyanna Van Buuren,10,Barry Fitzgerald,7th,2 l,3,9-1,52,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Silkies Sib (IRE),N. M. Crosse,0,Timothy Doyle,6th,1 3/4 l,3,9-11,62,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Portmagee (IRE),L. F. Roche,0,Richard Brabazon,5th,3/4 l,3,9-12,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Lucky Question,R. C. Colgan,0,Ms Sheila Lavery,4th,1/2 l,3,9-2,53,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Givemefive (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,1 1/2 l,3,10-0v1,65,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Hialeah (IRE),C. D. Hayes,0,Charles Weld,2nd,3 3/4 l,3,9-12,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Booyea (IRE),G. M. Ryan,0,T. Gibney,1st,N/A,3,9-13,64,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Snowhaven (IRE),Shane Foley,0,Mrs J. Harrington,S,N/A,3,10-0,65,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Kodihill (IRE),C. Stone-Walsh,7,Mary E Doyle,15th,3/4 l,3,9-9,60,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Teejaydee (IRE),R. P. Whelan,0,K. J. Condon,14th,12 l,3,8-13v,50,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Slaney Tide (IRE),R. P. Cleary,0,J. S. Bolger,13th,2 3/4 l,3,9-12t,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Bedelia (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,12th,2 1/4 l,3,9-9,60,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Bright N Shine (IRE),D. B. McMonagle,0,P. F. McEnery,11th,7 l,3,9-8,59,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Stepdance (IRE),J. Kearney,7,Andrew McNamara,10th,1 1/4 l,3,9-13,64,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Ranko Express (IRE),A. J. Slattery,0,A. Slattery,9th,Nose,3,9-12,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Spinning Web (IRE),Seamie Heffernan,0,Ms Margaret Mullins,8th,2 1/2 l,3,8-10,47,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Lady Skipper (IRE),Kyanna Van Buuren,10,Barry Fitzgerald,7th,2 l,3,9-1,52,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Silkies Sib (IRE),N. M. Crosse,0,Timothy Doyle,6th,1 3/4 l,3,9-11,62,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Portmagee (IRE),L. F. Roche,0,Richard Brabazon,5th,3/4 l,3,9-12,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Lucky Question,R. C. Colgan,0,Ms Sheila Lavery,4th,1/2 l,3,9-2,53,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Givemefive (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,1 1/2 l,3,10-0v1,65,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Hialeah (IRE),C. D. Hayes,0,Charles Weld,2nd,3 3/4 l,3,9-12,63,True,61,20
Gowran Park Racing Results | 5th June 2023 17:07,N/A,17:07,Good,1m 1f 100y,Booyea (IRE),G. M. Ryan,0,T. Gibney,1st,N/A,3,9-13,64,True,61,20
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Forza Angelina (IRE),S. D. Torrens,0,P. J. Rothwell,18th,20 l,4,11-2,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Princess of Paris (IRE),S. Fitzgerald,3,Michael Winters,17th,19 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Take A Punt (IRE),A. M. McCurtin,0,Brendan Maurice Walsh,16th,3/4 l,10,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,The Coach Lady (IRE),M. M. McDonagh,5,Richard Anthony Foley,15th,8 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Annie Questions (IRE),J. P. Shinnick,7,Patrick Cronin,14th,19 l,5,11-7ht1,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Katie Tay (IRE),D. E. Mullins,0,W. P. Mullins,13th,12 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Velvet Reel (IRE),A. P. Kelly,7,Eoin Christopher McCarthy,12th,Head,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Fanta Magic (IRE),R. P. Geoghegan,7,Norman Lee,11th,9 l,7,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,County Graduate (IRE),D. King,5,W. J. Austin,10th,Neck,4,11-2,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Sunshine Theatre (IRE),Liam Quinlan,5,John Patrick Ryan,9th,1 3/4 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Katherine (IRE),Mr H. E. Sexton,7,Adrian Sexton,8th,15 l,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Toucan Do (IRE),Niall Moore,7,John Michael Burke,7th,2 1/2 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Castle Ruby (IRE),Phillip Enright,0,Paul Cashman,6th,4 3/4 l,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Silent Approach (IRE),M. P. O'Connor,5,Con O'Keeffe,5th,3/4 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Air Drop (IRE),Keith Donoghue,0,Gordon Elliott,4th,Neck,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Winning Mischief (IRE),D. J. O'Keeffe,0,M. Hourigan,3rd,1 1/4 l,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Our Girl Sal (IRE),E. A. Fitzgerald,7,Peter Fahey,2nd,2 1/4 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Call Her Now (IRE),K. E. Buckley,3,Mrs Lorna Fowler,1st,N/A,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Forza Angelina (IRE),S. D. Torrens,0,P. J. Rothwell,18th,20 l,4,11-2,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Princess of Paris (IRE),S. Fitzgerald,3,Michael Winters,17th,19 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Take A Punt (IRE),A. M. McCurtin,0,Brendan Maurice Walsh,16th,3/4 l,10,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,The Coach Lady (IRE),M. M. McDonagh,5,Richard Anthony Foley,15th,8 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Annie Questions (IRE),J. P. Shinnick,7,Patrick Cronin,14th,19 l,5,11-7ht1,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Katie Tay (IRE),D. E. Mullins,0,W. P. Mullins,13th,12 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Velvet Reel (IRE),A. P. Kelly,7,Eoin Christopher McCarthy,12th,Head,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Fanta Magic (IRE),R. P. Geoghegan,7,Norman Lee,11th,9 l,7,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,County Graduate (IRE),D. King,5,W. J. Austin,10th,Neck,4,11-2,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Sunshine Theatre (IRE),Liam Quinlan,5,John Patrick Ryan,9th,1 3/4 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Katherine (IRE),Mr H. E. Sexton,7,Adrian Sexton,8th,15 l,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Toucan Do (IRE),Niall Moore,7,John Michael Burke,7th,2 1/2 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Castle Ruby (IRE),Phillip Enright,0,Paul Cashman,6th,4 3/4 l,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Silent Approach (IRE),M. P. O'Connor,5,Con O'Keeffe,5th,3/4 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Air Drop (IRE),Keith Donoghue,0,Gordon Elliott,4th,Neck,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Winning Mischief (IRE),D. J. O'Keeffe,0,M. Hourigan,3rd,1 1/4 l,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Our Girl Sal (IRE),E. A. Fitzgerald,7,Peter Fahey,2nd,2 1/4 l,5,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:20,N/A,14:20,Good To Yielding,2m,Call Her Now (IRE),K. E. Buckley,3,Mrs Lorna Fowler,1st,N/A,6,11-7,-,True,61,21
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Jackevan (IRE),L. A. McKenna,5,Una Corcoran,PU,N/A,5,11-12t1,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Caradoc (IRE),Donagh Meyler,0,Eric McNamara,PU,N/A,8,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Callmedusty (IRE),S. Fitzgerald,3,Declan Queally,15th,10 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Truckers Call (IRE),D. J. O'Keeffe,0,W. J. Burke,14th,4 3/4 l,6,11-12h,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,One Cool Citizen (IRE),Jack G. Gilligan,7,Eugene M. O'Sullivan,13th,1 1/4 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Rushford,S. F. O'Keeffe,0,T. R. Hughes,12th,3 l,4,11-7,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Toppy's Boy (IRE),Phillip Enright,0,Una Corcoran,11th,2 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Got Arc Eye (IRE),A. M. McCurtin,0,Brendan Maurice Walsh,10th,7 1/2 l,7,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Fox Leicester (IRE),Niall Moore,7,John Michael Burke,9th,6 1/2 l,7,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Woodie Wango (IRE),J. J. Slevin,0,Rosemary Connors,8th,1 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Akaabir (IRE),D. King,5,Denis Hogan,7th,2 l,4,11-7,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Humanitarian (USA),Shane Fenelon,7,John Joseph Hanlon,6th,1/2 l,7,11-12t,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Morning Soldier (IRE),D. E. Mullins,0,Thomas Mullins,5th,4 3/4 l,4,11-7,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Champagne Saloon (IRE),M. P. O'Connor,5,Sean Aherne,4th,1 1/4 l,7,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Johnny M (IRE),Thomas Reilly,7,John McConnell,3rd,10 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Suttons Hill (IRE),Denis O'Regan,0,Richard John O'Brien,2nd,Neck,6,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Mister Wilson (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,1st,N/A,4,11-7h,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Jackevan (IRE),L. A. McKenna,5,Una Corcoran,PU,N/A,5,11-12t1,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Caradoc (IRE),Donagh Meyler,0,Eric McNamara,PU,N/A,8,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Callmedusty (IRE),S. Fitzgerald,3,Declan Queally,15th,10 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Truckers Call (IRE),D. J. O'Keeffe,0,W. J. Burke,14th,4 3/4 l,6,11-12h,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,One Cool Citizen (IRE),Jack G. Gilligan,7,Eugene M. O'Sullivan,13th,1 1/4 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Rushford,S. F. O'Keeffe,0,T. R. Hughes,12th,3 l,4,11-7,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Toppy's Boy (IRE),Phillip Enright,0,Una Corcoran,11th,2 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Got Arc Eye (IRE),A. M. McCurtin,0,Brendan Maurice Walsh,10th,7 1/2 l,7,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Fox Leicester (IRE),Niall Moore,7,John Michael Burke,9th,6 1/2 l,7,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Woodie Wango (IRE),J. J. Slevin,0,Rosemary Connors,8th,1 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Akaabir (IRE),D. King,5,Denis Hogan,7th,2 l,4,11-7,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Humanitarian (USA),Shane Fenelon,7,John Joseph Hanlon,6th,1/2 l,7,11-12t,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Morning Soldier (IRE),D. E. Mullins,0,Thomas Mullins,5th,4 3/4 l,4,11-7,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Champagne Saloon (IRE),M. P. O'Connor,5,Sean Aherne,4th,1 1/4 l,7,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Johnny M (IRE),Thomas Reilly,7,John McConnell,3rd,10 l,5,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Suttons Hill (IRE),Denis O'Regan,0,Richard John O'Brien,2nd,Neck,6,11-12,-,True,61,22
Listowel Racing Results | 5th June 2023 14:50,N/A,14:50,Good To Yielding  Hurdle (Turf),2m,Mister Wilson (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,1st,N/A,4,11-7h,-,True,61,22
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Bint Freya (IRE),Donagh Meyler,0,Thomas Cooper,F,N/A,6,11-3,97,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Forge Road (IRE),A. P. Kelly,7,Eoin Christopher McCarthy,10th,11 l,5,10-12t1,92,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Brogue Belle (IRE),J. J. Slevin,0,Norman Lee,9th,45 l,5,10-3ht,83,True,61,23
