track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,2025-10-02,15:45,Soft,5f 3y,Platino Bianco (IRE),R Whearty,0,C Timmons,12th,3/4 l,4,8-13,41,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,She's Smart (IRE),Adam Caffrey,0,A McGuinness,11th,1/2 l,4,10-0,56,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Livingston Range (IRE),K G Kennedy,5,R Donohoe,10th,Neck,7,8-12tb,40,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Dark Enigma,Wesley Joyce,3,J G Murray,9th,Neck,4,9-2b,44,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Lismacbryan (IRE),Colin Keane,0,P Cluskey,8th,1 3/4 l,4,9-1,43,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,El Fontenaro (IRE),Ronan Whelan,0,J P Fahey,7th,1/2 l,3,9-11b1,53,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Eruption (IRE),Dylan Browne McMonagle,0,J C McConnell,6th,3/4 l,6,9-2b,44,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Happy Henry (IRE),Nathan Crosse,0,W McCreery,5th,2 1/2 l,4,9-2h1,44,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Whatswrongnow (IRE),Seamie Heffernan,0,Batt Burke,4th,Neck,4,8-12,40,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Only Spoofing (IRE),C T Hayes,0,Kevin Coleman,3rd,1 1/4 l,11,10-2,58,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Steel Magnolia (IRE),Billy Lee,0,W McCreery,2nd,Head,3,9-5,47,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Art Of Unity,Nicola Burns,7,Aidan Melia,1st,N/A,10,9-7v,49,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Platino Bianco (IRE),R Whearty,0,C Timmons,12th,3/4 l,4,8-13,41,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,She's Smart (IRE),Adam Caffrey,0,A McGuinness,11th,1/2 l,4,10-0,56,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Livingston Range (IRE),K G Kennedy,5,R Donohoe,10th,Neck,7,8-12tb,40,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Dark Enigma,Wesley Joyce,3,J G Murray,9th,Neck,4,9-2b,44,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Lismacbryan (IRE),Colin Keane,0,P Cluskey,8th,1 3/4 l,4,9-1,43,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,El Fontenaro (IRE),Ronan Whelan,0,J P Fahey,7th,1/2 l,3,9-11b1,53,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Eruption (IRE),Dylan Browne McMonagle,0,J C McConnell,6th,3/4 l,6,9-2b,44,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Happy Henry (IRE),Nathan Crosse,0,W McCreery,5th,2 1/2 l,4,9-2h1,44,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Whatswrongnow (IRE),Seamie Heffernan,0,Batt Burke,4th,Neck,4,8-12,40,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Only Spoofing (IRE),C T Hayes,0,Kevin Coleman,3rd,1 1/4 l,11,10-2,58,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Steel Magnolia (IRE),Billy Lee,0,W McCreery,2nd,Head,3,9-5,47,True,21,1
N/A,2025-10-02,15:45,Soft,5f 3y,Art Of Unity,Nicola Burns,7,Aidan Melia,1st,N/A,10,9-7v,49,True,21,1
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Himalayan Heights (IRE),Colin Keane,0,G M Lyons,4th,13 l,4,10-2,90,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Kalixa (IRE),C T Hayes,0,D K Weld,3rd,3 l,3,9-5,83,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Sea Coral (FR),Shane Foley,0,Mrs J Harrington,2nd,5 l,3,9-5,88,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Snapretend (IRE),J M Sheridan,0,J P O'Brien,1st,N/A,3,9-5,83,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Himalayan Heights (IRE),Colin Keane,0,G M Lyons,4th,13 l,4,10-2,90,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Kalixa (IRE),C T Hayes,0,D K Weld,3rd,3 l,3,9-5,83,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Sea Coral (FR),Shane Foley,0,Mrs J Harrington,2nd,5 l,3,9-5,88,True,21,2
N/A,2025-10-02,16:15,Soft,1m 4f 77y,Snapretend (IRE),J M Sheridan,0,J P O'Brien,1st,N/A,3,9-5,83,True,21,2
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Waystar (IRE),Dylan Browne McMonagle,0,J C McConnell,13th,1 3/4 l,4,9-10p1,51,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,No Memory (IRE),Yudish Geerdharry,7,W C O'Brien,12th,Neck,11,9-4,45,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Portmagee (IRE),Nathan Crosse,0,J C McConnell,11th,18 l,5,8-13p,40,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Arcland (IRE),R Whearty,0,G P Cromwell,10th,3 3/4 l,9,9-13,54,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Highland Bells (IRE),Wesley Joyce,3,M Mulvany,9th,1 1/2 l,4,9-0,41,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Celtic Druid (IRE),Sadhbh Tormey,10,T G McCourt,8th,3 l,4,9-9,50,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Sopelana,Colin Keane,0,C Collins,7th,1 1/4 l,3,9-13t,60,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Viceregent,Nicola Burns,7,H D McGuigan,6th,1 1/4 l,8,9-8h,49,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Maxwell Smart (IRE),J J G Ryan,0,T G McCourt,5th,1 1/4 l,4,10-0,55,True,21,3
N/A,2025-10-02,16:45,Soft,1m 4f 77y,Daymer Bay (IRE),Patrick McGettigan,7,Ciaran Murphy,4th,Neck,4,9-2,43,True,21,3
