track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Lady Bodeen (IRE),Patrick O'Hanlon,2,Dermot Anthony McLoughlin,PU,N/A,6,10-13t,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Tangoonthespoons (IRE),Mr R. P. Geoghegan,4,P. Kiely,12th,1 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Fascinating Jane (IRE),T. N. Brett,4,Ray Hackett,11th,16 l,5,10-13t1,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Memorable Daise (IRE),Kieran Callaghan,4,W. P. Mullins,10th,23 l,7,11-7,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Maska Du Morvan (FR),Gearoid Patrick Brouder,2,Mary E Doyle,9th,14 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,One More Lass (IRE),C. Brassil,2,Ms M. Flynn,8th,3/4 l,8,10-13h,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,I Am Bella (IRE),S. O'Callaghan,0,Ciaran Murphy,7th,5 1/2 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Good Girl Robin (IRE),Corey McGivern,4,Miss D. M. O'Shea,6th,7 1/2 l,5,10-13t,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Ardera Ru (IRE),Jack Foley,0,Eoin Doyle,5th,3/4 l,7,10-13t,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Dinero Falso,R. J. Condon,4,Peter Croke,4th,2 1/2 l,6,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Talkingthetalk (IRE),S. Fitzgerald,0,Leonard Whitmore,3rd,1 1/4 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Rebel Rose (IRE),M. M. McDonagh,0,Mark Fahey,2nd,1 1/2 l,6,11-7,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Steak and Onions (IRE),G. B. Noonan,4,Eoin Christopher McCarthy,1st,N/A,7,10-13p,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Lady Bodeen (IRE),Patrick O'Hanlon,2,Dermot Anthony McLoughlin,PU,N/A,6,10-13t,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Tangoonthespoons (IRE),Mr R. P. Geoghegan,4,P. Kiely,12th,1 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Fascinating Jane (IRE),T. N. Brett,4,Ray Hackett,11th,16 l,5,10-13t1,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Memorable Daise (IRE),Kieran Callaghan,4,W. P. Mullins,10th,23 l,7,11-7,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Maska Du Morvan (FR),Gearoid Patrick Brouder,2,Mary E Doyle,9th,14 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,One More Lass (IRE),C. Brassil,2,Ms M. Flynn,8th,3/4 l,8,10-13h,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,I Am Bella (IRE),S. O'Callaghan,0,Ciaran Murphy,7th,5 1/2 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Good Girl Robin (IRE),Corey McGivern,4,Miss D. M. O'Shea,6th,7 1/2 l,5,10-13t,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Ardera Ru (IRE),Jack Foley,0,Eoin Doyle,5th,3/4 l,7,10-13t,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Dinero Falso,R. J. Condon,4,Peter Croke,4th,2 1/2 l,6,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Talkingthetalk (IRE),S. Fitzgerald,0,Leonard Whitmore,3rd,1 1/4 l,5,10-13,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Rebel Rose (IRE),M. M. McDonagh,0,Mark Fahey,2nd,1 1/2 l,6,11-7,-,True,4,1
Wexford Racing Results | 15th June 2022 17:20,N/A,17:20,Good (Yielding In Places),2m 4f 100y,Steak and Onions (IRE),G. B. Noonan,4,Eoin Christopher McCarthy,1st,N/A,7,10-13p,-,True,4,1
Wexford Racing Results | 15th June 2022 17:50,N/A,17:50,Good (Yielding In Places),2m 4f 100y,Goldwin Magic (FR),Miss T. Quail,7,David A. Kiely,PU,N/A,8,11-7,102,True,4,2
