track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Plains Indian (IRE),Philip Donovan,5,A. Slattery,PU,N/A,7,11-12,131,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Bois De Clamart (FR),T. P. Harney,7,Miss Elizabeth Doyle,PU,N/A,9,11-11tb,130,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Fully Charged,Daire McConville,7,Henry de Bromhead,PU,N/A,9,10-13b,118,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Ronald Pump,E. Walsh,3,Ciaran Murphy,PU,N/A,10,11-11tb,130,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Castle Field Boy (IRE),M. J. M. O'Sullivan,0,Patrick T. Foley,PU,N/A,7,11-5t,124,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Missiee (IRE),G. B. Noonan,5,Eoin Christopher McCarthy,F,N/A,7,10-7,112,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Ballyadam Destiny,D. King,3,Shane Kieran Ryder,5th,4 1/2 l,9,10-9tp,114,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,The Big Galloper (IRE),P. Byrnes,5,Charles Byrnes,4th,1/2 l,9,11-4,123,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Whatsavailable (IRE),D. J. O'Keeffe,0,M. F. Morris,3rd,15 l,6,11-3tp,122,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Angels Dawn (IRE),Phillip Enright,0,S. Curling,2nd,31 l,8,10-13,118,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Stuzzikini (IRE),J. W. Kennedy,0,Gordon Elliott,1st,N/A,5,11-7p,126,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Plains Indian (IRE),Philip Donovan,5,A. Slattery,PU,N/A,7,11-12,131,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Bois De Clamart (FR),T. P. Harney,7,Miss Elizabeth Doyle,PU,N/A,9,11-11tb,130,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Fully Charged,Daire McConville,7,Henry de Bromhead,PU,N/A,9,10-13b,118,True,90,1
Clonmel Racing Results | 9th November 2023 13:40,N/A,13:40,Heavy,3m,Ronald Pump,E. Walsh,3,Ciaran Murphy,PU,N/A,10,11-11tb,130,True,90,1
