track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Shaool (IRE),C Horgan,7,P O'Rourke,NR,N/A,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Jessie's Dreamgirl (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,5,9-8h1,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Expelliarmus (IRE),M P Sheehy,0,J P O'Brien,NR,N/A,4,9-8,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Lagoon Nebula,C T Keane,0,W McCreery,6th,3 1/2 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Atlantic City,W M Lordan,0,Ciaran Murphy,5th,1 1/2 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Winsome (FR),D P McDonogh,0,J P O'Brien,4th,3 1/4 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Santa Princess (IRE),N G McCullagh,0,D A McLoughlin,3rd,1 1/2 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Liltia,W J Lee,0,W McCreery,2nd,2 1/4 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Pearl Jewel (IRE),G F Carroll,0,C Timmons,1st,N/A,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Shaool (IRE),C Horgan,7,P O'Rourke,NR,N/A,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Jessie's Dreamgirl (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,5,9-8h1,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Expelliarmus (IRE),M P Sheehy,0,J P O'Brien,NR,N/A,4,9-8,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Lagoon Nebula,C T Keane,0,W McCreery,6th,3 1/2 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Atlantic City,W M Lordan,0,Ciaran Murphy,5th,1 1/2 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Winsome (FR),D P McDonogh,0,J P O'Brien,4th,3 1/4 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Santa Princess (IRE),N G McCullagh,0,D A McLoughlin,3rd,1 1/2 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Liltia,W J Lee,0,W McCreery,2nd,2 1/4 l,3,9-3,-,True,152,1
Dundalk Racing Results | 20th November 2024 17:15,N/A,17:15,Standard,1m 4f,Pearl Jewel (IRE),G F Carroll,0,C Timmons,1st,N/A,3,9-3,-,True,152,1
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Caesar Rock (IRE),G Brouder,5,M F Morris,F,N/A,8,11-12p,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Haveuseentherain (IRE),A McCurtin,0,S G Walsh,4th,79 l,9,11-5,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,That's About Right (IRE),J P O'Sullivan,0,P J Rothwell,3rd,32 l,6,11-12p,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Jigoro (FR),J W Kennedy,0,G Elliott,2nd,6 1/2 l,5,11-12,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Drumgill (IRE),D King,0,J P Ryan,1st,N/A,5,11-12,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Caesar Rock (IRE),G Brouder,5,M F Morris,F,N/A,8,11-12p,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Haveuseentherain (IRE),A McCurtin,0,S G Walsh,4th,79 l,9,11-5,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,That's About Right (IRE),J P O'Sullivan,0,P J Rothwell,3rd,32 l,6,11-12p,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Jigoro (FR),J W Kennedy,0,G Elliott,2nd,6 1/2 l,5,11-12,-,True,152,2
Thurles Racing Results | 21st November 2024 12:35,N/A,12:35,Good,2m 6f 79y,Drumgill (IRE),D King,0,J P Ryan,1st,N/A,5,11-12,-,True,152,2
Thurles Racing Results | 21st November 2024 13:05,N/A,13:05,Good,2m 121y,Itsalonglongroad,S W Flanagan,0,C Coakley,NR,N/A,10,11-11v,106,True,152,3
