track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Sligo Racing Results | 14th September 2022 16:20,N/A,16:20,Good To Yielding (Good In Places),2m 5f 47y,Secret Cargo (IRE),Niall Moore,0,Philip Fenton,1st,N/A,8,12-0b1,102,True,20,1
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Gladiatorial (IRE),J. S. McGarvey,0,Noel C. Kelly,F,N/A,7,11-4t,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Ashqar (IRE),J. J. Slevin,0,Paul John Gilligan,5th,49 l,7,11-4b1,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Ferdia (IRE),Philip Donovan,5,John Patrick Ryan,4th,8 1/2 l,6,11-10,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Railway Hurricane (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,3rd,4 1/4 l,7,11-4tb,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Grand Bornand (FR),P. Townend,0,W. P. Mullins,2nd,4 l,6,11-10t,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,The Little Yank (IRE),K. J. Brouder,0,John Patrick Ryan,1st,N/A,7,11-4,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Gladiatorial (IRE),J. S. McGarvey,0,Noel C. Kelly,F,N/A,7,11-4t,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Ashqar (IRE),J. J. Slevin,0,Paul John Gilligan,5th,49 l,7,11-4b1,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Ferdia (IRE),Philip Donovan,5,John Patrick Ryan,4th,8 1/2 l,6,11-10,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Railway Hurricane (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,3rd,4 1/4 l,7,11-4tb,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,Grand Bornand (FR),P. Townend,0,W. P. Mullins,2nd,4 l,6,11-10t,-,True,20,2
Sligo Racing Results | 14th September 2022 16:55,N/A,16:55,Good To Yielding (Good In Places),2m 5f 47y,The Little Yank (IRE),K. J. Brouder,0,John Patrick Ryan,1st,N/A,7,11-4,-,True,20,2
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Rudy Catrail (IRE),Kieran Callaghan,7,E. Sheehy,PU,N/A,11,11-0b,81,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Autumn Crusade (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,PU,N/A,8,11-9t,90,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Not So Simple (IRE),R. P. Geoghegan,7,Norman Lee,PU,N/A,8,12-0b,95,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Getaclan (IRE),S. F. O'Keeffe,0,D. McNamara,F,N/A,7,11-1t,82,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Wee Small Hours (IRE),Sean Flanagan,0,M. M. Rice,7th,12 l,13,10-10t,77,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Esthers Marvel (IRE),D. J. O'Keeffe,0,David Kenneth Budds,6th,6 1/2 l,9,11-11tb1,92,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Chief Seattle (IRE),K. J. Brouder,0,John Patrick Ryan,5th,2 3/4 l,7,12-1,96,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Crobally Boy (IRE),J. J. Slevin,0,John Joseph Hanlon,4th,2 3/4 l,7,11-8,89,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Sanibel Island (IRE),S. D. Torrens,0,M. Hourigan,3rd,1 1/2 l,10,10-2,69,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Diegos Way (IRE),Keith Donoghue,0,Cian Michael Collins,2nd,2 1/2 l,9,11-10p1,91,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Dangan Des Champs (IRE),M. J. M. O'Sullivan,7,Robert Tyner,1st,N/A,7,10-13p,80,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Rudy Catrail (IRE),Kieran Callaghan,7,E. Sheehy,PU,N/A,11,11-0b,81,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Autumn Crusade (IRE),Patrick O'Hanlon,5,Dermot Anthony McLoughlin,PU,N/A,8,11-9t,90,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Not So Simple (IRE),R. P. Geoghegan,7,Norman Lee,PU,N/A,8,12-0b,95,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Getaclan (IRE),S. F. O'Keeffe,0,D. McNamara,F,N/A,7,11-1t,82,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Wee Small Hours (IRE),Sean Flanagan,0,M. M. Rice,7th,12 l,13,10-10t,77,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Esthers Marvel (IRE),D. J. O'Keeffe,0,David Kenneth Budds,6th,6 1/2 l,9,11-11tb1,92,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Chief Seattle (IRE),K. J. Brouder,0,John Patrick Ryan,5th,2 3/4 l,7,12-1,96,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Crobally Boy (IRE),J. J. Slevin,0,John Joseph Hanlon,4th,2 3/4 l,7,11-8,89,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Sanibel Island (IRE),S. D. Torrens,0,M. Hourigan,3rd,1 1/2 l,10,10-2,69,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Diegos Way (IRE),Keith Donoghue,0,Cian Michael Collins,2nd,2 1/2 l,9,11-10p1,91,True,20,3
Sligo Racing Results | 14th September 2022 17:30,N/A,17:30,Good To Yielding (Good In Places),3m 1f 150y,Dangan Des Champs (IRE),M. J. M. O'Sullivan,7,Robert Tyner,1st,N/A,7,10-13p,80,True,20,3
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Paradis Sur Terre (IRE),Declan McDonogh,0,Padraig Roche,12th,1 3/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,One For Mum (IRE),C. T. Keane,0,G. M. Lyons,11th,3 1/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,My Girl Sioux (IRE),A. J. Slattery,0,A. Slattery,10th,1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Oasis Queen (IRE),L. F. Roche,0,M. D. O'Callaghan,9th,Neck,2,9-2b1,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Orchis (IRE),G. F. Carroll,0,Joseph G. Murphy,8th,1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Golden Spangle (IRE),K. J. Manning,0,J. S. Bolger,7th,2 3/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Lady Christa (IRE),R. C. Colgan,0,Ms Sheila Lavery,6th,3 1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Miss Yvonne (IRE),Shane Foley,0,Mrs J. Harrington,5th,1 1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Beginnings (USA),W. M. Lordan,0,Aidan O'Brien,4th,1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Small Oasis,William James Lee,0,M. C. Grassick,3rd,2 3/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,American Sonja,G. P. Halpin,0,Joseph Patrick O'Brien,2nd,2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Spirit Gal (FR),Seamie Heffernan,0,W. P. Browne,1st,N/A,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Paradis Sur Terre (IRE),Declan McDonogh,0,Padraig Roche,12th,1 3/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,One For Mum (IRE),C. T. Keane,0,G. M. Lyons,11th,3 1/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,My Girl Sioux (IRE),A. J. Slattery,0,A. Slattery,10th,1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Oasis Queen (IRE),L. F. Roche,0,M. D. O'Callaghan,9th,Neck,2,9-2b1,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Orchis (IRE),G. F. Carroll,0,Joseph G. Murphy,8th,1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Golden Spangle (IRE),K. J. Manning,0,J. S. Bolger,7th,2 3/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Lady Christa (IRE),R. C. Colgan,0,Ms Sheila Lavery,6th,3 1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Miss Yvonne (IRE),Shane Foley,0,Mrs J. Harrington,5th,1 1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Beginnings (USA),W. M. Lordan,0,Aidan O'Brien,4th,1/2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Small Oasis,William James Lee,0,M. C. Grassick,3rd,2 3/4 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,American Sonja,G. P. Halpin,0,Joseph Patrick O'Brien,2nd,2 l,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:00,N/A,14:00,Good To Yielding (Yielding In Places),5f 205y,Spirit Gal (FR),Seamie Heffernan,0,W. P. Browne,1st,N/A,2,9-2,-,True,20,4
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Trinity Road (IRE),D. N. Curran,7,Jack W. Davison,10th,21 l,2,9-5tv1,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Treviso (IRE),Jack Cleary,7,Ms Sheila Lavery,9th,1/2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Gosford (IRE),C. D. Hayes,0,Edward Lynam,8th,2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Barney's Joy (IRE),R. P. Whelan,0,M. Halford,7th,2 1/2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,The Snapper (IRE),Shane Foley,0,Jack W. Davison,6th,2 3/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Magnanimous Mehmus (IRE),William James Lee,0,Adrian Murray,5th,3 1/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Mount Ruapehu (IRE),A. J. Slattery,0,John F. Grogan,4th,1/2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Hispanic (IRE),W. M. Lordan,0,Aidan O'Brien,3rd,1 3/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Pier Pressure (FR),C. T. Keane,0,G. M. Lyons,2nd,1 1/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Bay of Plenty (IRE),Ben Martin Coen,0,John Patrick Murtagh,1st,N/A,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Trinity Road (IRE),D. N. Curran,7,Jack W. Davison,10th,21 l,2,9-5tv1,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Treviso (IRE),Jack Cleary,7,Ms Sheila Lavery,9th,1/2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Gosford (IRE),C. D. Hayes,0,Edward Lynam,8th,2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Barney's Joy (IRE),R. P. Whelan,0,M. Halford,7th,2 1/2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,The Snapper (IRE),Shane Foley,0,Jack W. Davison,6th,2 3/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Magnanimous Mehmus (IRE),William James Lee,0,Adrian Murray,5th,3 1/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Mount Ruapehu (IRE),A. J. Slattery,0,John F. Grogan,4th,1/2 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Hispanic (IRE),W. M. Lordan,0,Aidan O'Brien,3rd,1 3/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Pier Pressure (FR),C. T. Keane,0,G. M. Lyons,2nd,1 1/4 l,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 14:35,N/A,14:35,Good To Yielding (Yielding In Places)  (Turf),5f 205y,Bay of Plenty (IRE),Ben Martin Coen,0,John Patrick Murtagh,1st,N/A,2,9-5,-,True,20,5
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Laranjal (IRE),A. J. Slattery,0,M. C. Grassick,16th,3 1/2 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,The Stray Sod (IRE),Siobhan Rutledge,0,John McConnell,15th,Short Head,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Sugar Beauty (IRE),N. G. McCullagh,0,K. J. Condon,14th,2 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Angel Place (IRE),D. B. McMonagle,0,Mrs J. Harrington,13th,1 1/4 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Gentle Breath (IRE),R. C. Colgan,0,Ms Sheila Lavery,12th,1 1/4 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Grey Fable (IRE),R. P. Cleary,0,Ms Sheila Lavery,11th,1/2 l,2,9-5p1,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Master Garvey (IRE),G. F. Carroll,0,Gerard Keane,10th,Head,2,9-5t,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Parr Fire (IRE),Faye McManoman,0,Nigel Tinkler,9th,3 1/4 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Tooprofitable (IRE),W. M. Lordan,0,M. C. Grassick,8th,Neck,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Not Forgotten (IRE),R. P. Whelan,0,Tracey Collins,7th,Neck,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Dutch Gold (IRE),C. T. Keane,0,Noel Meade,6th,1 1/2 l,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Minnesota Lad (IRE),C. D. Hayes,0,Richard Fahey,5th,Short Head,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Polar Bear (IRE),Shane Foley,0,Mrs J. Harrington,4th,1 1/2 l,2,9-5v,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Signora Camacho (IRE),Ben Martin Coen,0,John Quinn,3rd,Neck,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Miami Girl (ARG),William James Lee,0,Richard Hannon,2nd,2 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Felix Natalis (IRE),Seamie Heffernan,0,Tom Dascombe,1st,N/A,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Laranjal (IRE),A. J. Slattery,0,M. C. Grassick,16th,3 1/2 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,The Stray Sod (IRE),Siobhan Rutledge,0,John McConnell,15th,Short Head,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Sugar Beauty (IRE),N. G. McCullagh,0,K. J. Condon,14th,2 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Angel Place (IRE),D. B. McMonagle,0,Mrs J. Harrington,13th,1 1/4 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Gentle Breath (IRE),R. C. Colgan,0,Ms Sheila Lavery,12th,1 1/4 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Grey Fable (IRE),R. P. Cleary,0,Ms Sheila Lavery,11th,1/2 l,2,9-5p1,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Master Garvey (IRE),G. F. Carroll,0,Gerard Keane,10th,Head,2,9-5t,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Parr Fire (IRE),Faye McManoman,0,Nigel Tinkler,9th,3 1/4 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Tooprofitable (IRE),W. M. Lordan,0,M. C. Grassick,8th,Neck,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Not Forgotten (IRE),R. P. Whelan,0,Tracey Collins,7th,Neck,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Dutch Gold (IRE),C. T. Keane,0,Noel Meade,6th,1 1/2 l,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Minnesota Lad (IRE),C. D. Hayes,0,Richard Fahey,5th,Short Head,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Polar Bear (IRE),Shane Foley,0,Mrs J. Harrington,4th,1 1/2 l,2,9-5v,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Signora Camacho (IRE),Ben Martin Coen,0,John Quinn,3rd,Neck,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Miami Girl (ARG),William James Lee,0,Richard Hannon,2nd,2 l,2,9-0,-,True,20,6
Naas Racing Results | 15th September 2022 15:10,N/A,15:10,Good To Yielding (Yielding In Places),5f 205y,Felix Natalis (IRE),Seamie Heffernan,0,Tom Dascombe,1st,N/A,2,9-5,-,True,20,6
Naas Racing Results | 15th September 2022 15:45,N/A,15:45,Good To Yielding (Yielding In Places),5f,Twenty to Three (IRE),M. P. Sheehy,0,David Marnane,14th,3 1/4 l,2,8-12,61,True,20,7
Naas Racing Results | 15th September 2022 15:45,N/A,15:45,Good To Yielding (Yielding In Places),5f,Autumnal Breeze (IRE),James J. Doyle,0,Denis Hogan,13th,2 l,2,9-0,63,True,20,7
