track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,15:35,Soft  Flat (Turf),2m,Better Days Ahead (IRE),Mr J. J. Codd,0,Gordon Elliott,1st,N/A,4,11-7,-,True,34,3
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Lucky Zebo,Rachael Blackmore,0,Henry de Bromhead,UR,N/A,5,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Emily's Fortune (IRE),Patrick O'Hanlon,5,P. J. Rothwell,S,N/A,4,11-5,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Night of Dreams,J. P. O'Sullivan,5,P. J. Rothwell,PU,N/A,4,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Darkest Dawn (IRE),B. P. Kennedy,7,J. F. O'Shea,7th,67 l,4,11-5,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Mahlers Cove (IRE),Phillip Enright,0,James Joseph Mangan,6th,4 1/2 l,5,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Jaariam (FR),Cian Cullinan,7,P. G. Fahey,5th,3 3/4 l,4,11-12b1,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Ballygriffin Girl (IRE),A. M. McCurtin,3,J. P. Flavin,4th,1 1/2 l,4,11-5,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Indulging,S. O'Callaghan,7,T. M. Walsh,3rd,Head,4,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Littel Flour (IRE),S. Fitzgerald,3,Declan Queally,2nd,86 l,5,11-5t,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Gaelic Warrior (GER),P. Townend,0,W. P. Mullins,1st,N/A,4,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Lucky Zebo,Rachael Blackmore,0,Henry de Bromhead,UR,N/A,5,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Emily's Fortune (IRE),Patrick O'Hanlon,5,P. J. Rothwell,S,N/A,4,11-5,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Night of Dreams,J. P. O'Sullivan,5,P. J. Rothwell,PU,N/A,4,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Darkest Dawn (IRE),B. P. Kennedy,7,J. F. O'Shea,7th,67 l,4,11-5,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Mahlers Cove (IRE),Phillip Enright,0,James Joseph Mangan,6th,4 1/2 l,5,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Jaariam (FR),Cian Cullinan,7,P. G. Fahey,5th,3 3/4 l,4,11-12b1,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Ballygriffin Girl (IRE),A. M. McCurtin,3,J. P. Flavin,4th,1 1/2 l,4,11-5,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Indulging,S. O'Callaghan,7,T. M. Walsh,3rd,Head,4,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Littel Flour (IRE),S. Fitzgerald,3,Declan Queally,2nd,86 l,5,11-5t,-,True,34,4
Tramore Racing Results | 6th December 2022 12:45,N/A,12:45,Soft,2m 50y,Gaelic Warrior (GER),P. Townend,0,W. P. Mullins,1st,N/A,4,11-12,-,True,34,4
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Stradbally Village (IRE),Derek Thomas McGrath,7,Ms M. Flynn,13th,Neck,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,One More Lass (IRE),C. Smithers,7,Ms M. Flynn,12th,17 l,8,10-13h,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Mansoline (FR),B. J. Cooper,0,Thomas Cooper,11th,9 l,6,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Ballinclay Court (IRE),M. J. M. O'Sullivan,5,N. Dooly,10th,6 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Maggie Walsh (IRE),C. M. Quirke,7,Michael J. Bowe,9th,3 3/4 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Gonedairy (IRE),N. T. Prendergast,7,T. Shanahan,8th,2 l,6,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Cool Legacy (IRE),Phillip Enright,0,Colin Motherway,7th,2 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Fortunefavorsdbold (IRE),Jordan Colin Gainford,0,Paul Nolan,6th,1/2 l,4,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Jenny Flex (IRE),J. W. Kennedy,0,Gordon Elliott,5th,8 1/2 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Glen Na Tara (IRE),J. P. O'Sullivan,5,P. J. Rothwell,4th,3 1/4 l,4,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Walk In the Brise,P. Townend,0,W. P. Mullins,3rd,2 3/4 l,5,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Knockanard Lady (IRE),Jack Doyle,0,P. M. J. Doyle,2nd,1/2 l,5,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Gaoth Chuil (IRE),Denis O'Regan,0,T. M. Walsh,1st,N/A,4,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Stradbally Village (IRE),Derek Thomas McGrath,7,Ms M. Flynn,13th,Neck,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,One More Lass (IRE),C. Smithers,7,Ms M. Flynn,12th,17 l,8,10-13h,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Mansoline (FR),B. J. Cooper,0,Thomas Cooper,11th,9 l,6,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Ballinclay Court (IRE),M. J. M. O'Sullivan,5,N. Dooly,10th,6 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Maggie Walsh (IRE),C. M. Quirke,7,Michael J. Bowe,9th,3 3/4 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Gonedairy (IRE),N. T. Prendergast,7,T. Shanahan,8th,2 l,6,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Cool Legacy (IRE),Phillip Enright,0,Colin Motherway,7th,2 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Fortunefavorsdbold (IRE),Jordan Colin Gainford,0,Paul Nolan,6th,1/2 l,4,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Jenny Flex (IRE),J. W. Kennedy,0,Gordon Elliott,5th,8 1/2 l,5,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Glen Na Tara (IRE),J. P. O'Sullivan,5,P. J. Rothwell,4th,3 1/4 l,4,10-13,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Walk In the Brise,P. Townend,0,W. P. Mullins,3rd,2 3/4 l,5,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Knockanard Lady (IRE),Jack Doyle,0,P. M. J. Doyle,2nd,1/2 l,5,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:15,N/A,13:15,Soft,2m 5f,Gaoth Chuil (IRE),Denis O'Regan,0,T. M. Walsh,1st,N/A,4,11-7,-,True,34,5
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Gracefromnaas (IRE),M. J. M. O'Sullivan,5,Bernard Martin Crowley,PU,N/A,5,10-4,85,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Ordered Lives (IRE),Mr J. L. Gleeson,7,Martin Paul Fitzgerald,PU,N/A,7,11-3v1,98,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Swift Sonnet (IRE),Jordan Colin Gainford,0,John Joseph Winston,PU,N/A,5,10-0tp1,81,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Paidi's Passion (IRE),Sam Ewing,0,David Christie,9th,66 l,6,11-8,103,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Clairmc (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,8th,37 l,5,11-12t1,107,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Game And Glory (IRE),Patrick O'Hanlon,5,P. J. Rothwell,7th,4 1/4 l,6,11-1p,96,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,What An Ocean (IRE),J. W. Kennedy,0,Gordon Elliott,6th,Neck,6,11-0b,95,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Knocknagappagh (IRE),Davy Russell,0,Gordon Elliott,5th,1 1/2 l,6,11-5,100,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Carrig Carol (IRE),Mr B. Lawless,7,Peter Croke,4th,1 1/4 l,5,11-8,103,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Karen's Gift (IRE),J. P. O'Sullivan,5,P. J. Rothwell,3rd,3 1/4 l,8,11-4p,99,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Fons Vivus (IRE),B. Hayes,0,P. Butler,2nd,2 1/4 l,6,10-11p1,92,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Wat Ua Doin (IRE),D. J. O'Keeffe,0,Matthew J. Smith,1st,N/A,6,12-0,109,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Gracefromnaas (IRE),M. J. M. O'Sullivan,5,Bernard Martin Crowley,PU,N/A,5,10-4,85,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Ordered Lives (IRE),Mr J. L. Gleeson,7,Martin Paul Fitzgerald,PU,N/A,7,11-3v1,98,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Swift Sonnet (IRE),Jordan Colin Gainford,0,John Joseph Winston,PU,N/A,5,10-0tp1,81,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Paidi's Passion (IRE),Sam Ewing,0,David Christie,9th,66 l,6,11-8,103,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Clairmc (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,8th,37 l,5,11-12t1,107,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Game And Glory (IRE),Patrick O'Hanlon,5,P. J. Rothwell,7th,4 1/4 l,6,11-1p,96,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,What An Ocean (IRE),J. W. Kennedy,0,Gordon Elliott,6th,Neck,6,11-0b,95,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Knocknagappagh (IRE),Davy Russell,0,Gordon Elliott,5th,1 1/2 l,6,11-5,100,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Carrig Carol (IRE),Mr B. Lawless,7,Peter Croke,4th,1 1/4 l,5,11-8,103,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Karen's Gift (IRE),J. P. O'Sullivan,5,P. J. Rothwell,3rd,3 1/4 l,8,11-4p,99,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Fons Vivus (IRE),B. Hayes,0,P. Butler,2nd,2 1/4 l,6,10-11p1,92,True,34,6
Tramore Racing Results | 6th December 2022 13:45,N/A,13:45,Soft,2m 5f,Wat Ua Doin (IRE),D. J. O'Keeffe,0,Matthew J. Smith,1st,N/A,6,12-0,109,True,34,6
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Kilkenny Star (IRE),Sarah Kavanagh,7,Colm A. Murphy,UR,N/A,7,11-12,93,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Arctic Ambition (IRE),J. W. Kennedy,0,Gordon Elliott,UR,N/A,7,11-5,86,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Mullins Cross (IRE),J. P. O'Sullivan,5,Paul Nolan,F,N/A,6,11-4,85,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Danegeld,B. Hayes,0,J. Morrison,9th,29 l,10,11-11,92,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Eclipseofardkilly (IRE),Donagh Meyler,0,Ruaidhri Tierney,8th,23 l,5,11-4h,85,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Nights of Doyen (IRE),D. King,5,Denis Hogan,7th,1/2 l,4,11-7t,88,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Ishan (FR),Phillip Enright,0,S. Curling,6th,2 1/4 l,4,11-5,86,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Queen Kulina (IRE),Shane Fenelon,7,Peter Croke,5th,1/2 l,6,11-4,85,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Getaway Abbey (IRE),K. E. Buckley,5,Shane Patrick O'Brien,4th,4 1/2 l,6,11-5,86,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Church Lane (IRE),A. M. McCurtin,3,Brendan Maurice Walsh,3rd,16 l,7,10-13,80,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Esthers Marvel (IRE),M. P. O'Connor,5,David Kenneth Budds,2nd,7 l,9,11-1tp,82,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Cheerful Chap (IRE),C. Brassil,5,N. Dooly,1st,N/A,5,12-0,95,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Kilkenny Star (IRE),Sarah Kavanagh,7,Colm A. Murphy,UR,N/A,7,11-12,93,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Arctic Ambition (IRE),J. W. Kennedy,0,Gordon Elliott,UR,N/A,7,11-5,86,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Mullins Cross (IRE),J. P. O'Sullivan,5,Paul Nolan,F,N/A,6,11-4,85,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Danegeld,B. Hayes,0,J. Morrison,9th,29 l,10,11-11,92,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Eclipseofardkilly (IRE),Donagh Meyler,0,Ruaidhri Tierney,8th,23 l,5,11-4h,85,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Nights of Doyen (IRE),D. King,5,Denis Hogan,7th,1/2 l,4,11-7t,88,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Ishan (FR),Phillip Enright,0,S. Curling,6th,2 1/4 l,4,11-5,86,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Queen Kulina (IRE),Shane Fenelon,7,Peter Croke,5th,1/2 l,6,11-4,85,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Getaway Abbey (IRE),K. E. Buckley,5,Shane Patrick O'Brien,4th,4 1/2 l,6,11-5,86,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Church Lane (IRE),A. M. McCurtin,3,Brendan Maurice Walsh,3rd,16 l,7,10-13,80,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Esthers Marvel (IRE),M. P. O'Connor,5,David Kenneth Budds,2nd,7 l,9,11-1tp,82,True,34,7
Tramore Racing Results | 6th December 2022 14:15,N/A,14:15,Soft,2m 5f,Cheerful Chap (IRE),C. Brassil,5,N. Dooly,1st,N/A,5,12-0,95,True,34,7
Tramore Racing Results | 6th December 2022 14:45,N/A,14:45,Soft,2m 5f 100y,Caddy Shack (IRE),Mr J. P. Berry,7,J. A. Berry,PU,N/A,8,11-5p,-,True,34,8
Tramore Racing Results | 6th December 2022 14:45,N/A,14:45,Soft,2m 5f 100y,Pictures Of Home,S. O'Callaghan,0,T. M. Walsh,11th,16 l,6,11-12,-,True,34,8
