track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,15:15,Good,2m 1f 40y,Arch Hall (IRE),B W Harvey,0,Joseph Murray,7th,1 l,5,11-4t,102,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Zero Fighter (IRE),J C Gainford,0,E D Delany,6th,6 1/2 l,5,10-11p,95,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Applejack Poet (IRE),R Deegan,0,Liz Doyle,5th,Nose,8,10-6,90,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Howdoyalikeherhome (IRE),D J Gilligan,0,G Elliott,4th,4 1/4 l,6,11-12p1,110,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Next Stop Paris (IRE),K M Donoghue,0,G P Cromwell,3rd,1 1/4 l,6,11-4h,102,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Cleopatra's Needle (IRE),K E Buckley,0,H Rogers,2nd,5 1/2 l,7,10-13ht,97,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Imadpour (IRE),C Stone-Walsh,3,Ian Donoghue,1st,N/A,5,10-11,95,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Arch Hall (IRE),B W Harvey,0,Joseph Murray,7th,1 l,5,11-4t,102,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Zero Fighter (IRE),J C Gainford,0,E D Delany,6th,6 1/2 l,5,10-11p,95,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Applejack Poet (IRE),R Deegan,0,Liz Doyle,5th,Nose,8,10-6,90,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Howdoyalikeherhome (IRE),D J Gilligan,0,G Elliott,4th,4 1/4 l,6,11-12p1,110,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Next Stop Paris (IRE),K M Donoghue,0,G P Cromwell,3rd,1 1/4 l,6,11-4h,102,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Cleopatra's Needle (IRE),K E Buckley,0,H Rogers,2nd,5 1/2 l,7,10-13ht,97,True,169,1
N/A,N/A,15:15,Good,2m 1f 40y,Imadpour (IRE),C Stone-Walsh,3,Ian Donoghue,1st,N/A,5,10-11,95,True,169,1
N/A,N/A,15:50,Good,2m 4f 110y,Newport,P T Enright,0,E Doyle,PU,N/A,5,11-3tb,88,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Fairy Tree (IRE),Sam Ewing,0,G Elliott,8th,36 l,8,11-3,88,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Awakino (IRE),S D Torrens,0,D Cullen,7th,7 l,5,10-11,82,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Adaliz (GER),Rachael Blackmore,0,H De Bromhead,6th,6 1/2 l,5,11-9,94,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Kingsofthemidlands (FR),H E Sexton,7,P A Fahy,5th,16 l,7,10-5,76,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Bal Kauto (FR),K C Sexton,0,D Queally,4th,1 l,8,11-6ht,91,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Tankardstown Diva (IRE),K M Donoghue,0,Ian Donoghue,3rd,4 l,6,12-0p,99,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Fremantle Doctor (IRE),B W Harvey,0,J C McConnell,2nd,3 l,7,12-0t,99,True,169,2
N/A,N/A,15:50,Good,2m 4f 110y,Dunany Point (IRE),K E Buckley,0,Conor Maxwell,1st,N/A,6,10-10,81,True,169,2
