track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Sequestered (IRE),J G Gilligan,2,P J Gilligan,NR,N/A,6,11-11,125,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Battle Of Ridgeway (IRE),L A McKenna,2,M Hassett,NR,N/A,6,11-1t,115,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Prince Zaltar (FR),T Power Roche,4,P J Rothwell,NR,N/A,7,10-3p1,103,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Emancipator (IRE),J P Shinnick,2,T O'Brien,PU,N/A,8,11-6b,120,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Getabelle (IRE),C G O'Dwyer,2,L P Cusack,PU,N/A,7,10-0t,100,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Kilashee (IRE),H E Sexton,4,J P Ryan,5th,3/4 l,9,10-3,103,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Caesar Rock (IRE),G Brouder,0,M F Morris,4th,15 l,8,11-8p,122,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Prince Of Air (FR),A Harvey,2,C Coakley,3rd,13 l,7,10-0p,100,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,That's About Right (IRE),P Hanlon,4,P J Rothwell,2nd,1 l,6,10-7p,107,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Prairie Dancer (IRE),A P Kelly,0,J P O'Brien,1st,N/A,6,12-0b,128,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Sequestered (IRE),J G Gilligan,2,P J Gilligan,NR,N/A,6,11-11,125,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Battle Of Ridgeway (IRE),L A McKenna,2,M Hassett,NR,N/A,6,11-1t,115,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Prince Zaltar (FR),T Power Roche,4,P J Rothwell,NR,N/A,7,10-3p1,103,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Emancipator (IRE),J P Shinnick,2,T O'Brien,PU,N/A,8,11-6b,120,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Getabelle (IRE),C G O'Dwyer,2,L P Cusack,PU,N/A,7,10-0t,100,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Kilashee (IRE),H E Sexton,4,J P Ryan,5th,3/4 l,9,10-3,103,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Caesar Rock (IRE),G Brouder,0,M F Morris,4th,15 l,8,11-8p,122,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Prince Of Air (FR),A Harvey,2,C Coakley,3rd,13 l,7,10-0p,100,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,That's About Right (IRE),P Hanlon,4,P J Rothwell,2nd,1 l,6,10-7p,107,True,156,1
Thurles Racing Results | 21st December 2024 12:45,N/A,12:45,Good,2m 4f 176y,Prairie Dancer (IRE),A P Kelly,0,J P O'Brien,1st,N/A,6,12-0b,128,True,156,1
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Bop Wont Stop (IRE),P T Enright,0,R Sweeney,NR,N/A,4,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Moonis (IRE),T P Harney,7,J Morrison,PU,N/A,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Cutthewire,K M Donoghue,0,Ian Donoghue,PU,N/A,5,11-12t1,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Somerset Hill (IRE),S W Flanagan,0,Leonard Flynn,16th,23 l,5,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Goodbye Picadilly (IRE),R P Treacy,0,Mrs J Cashin,15th,48 l,5,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,A Family Affair (IRE),J P Shinnick,5,T O'Brien,14th,4 l,4,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Zentopia (IRE),P T Smithers,7,S M Duffy,13th,Neck,4,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Dunany Point (IRE),K E Buckley,0,Conor Maxwell,12th,1/2 l,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Midnight Fairy (IRE),S F O'Keeffe,0,T O'Brien,11th,Head,6,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Ben Purple (IRE),D King,0,J P Ryan,10th,1 3/4 l,4,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Monslatt (IRE),M M McDonagh,0,E J O'Grady,9th,22 l,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,I'm Flattered (IRE),A P Kelly,5,P Roche,8th,Neck,4,11-5t,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Gold Fever (IRE),D Meyler,0,R O'Sullivan,7th,1 1/4 l,5,11-12h1,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Tumuch (FR),J S McGarvey,0,G Elliott,6th,3 1/2 l,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Colonel Nelson (IRE),D E Mullins,0,Ms M Mullins,5th,Neck,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Herja (IRE),E Walsh,0,P Griffin,4th,1 1/2 l,4,11-5ht1,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Magic Day (IRE),Rachael Blackmore,0,H De Bromhead,3rd,2 1/2 l,5,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Zoomtime (IRE),Miss A L Fitzgibbon,7,C Byrnes,2nd,3 1/2 l,6,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Bayrann (IRE),Mr D Doyle,7,T Doyle,1st,N/A,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Bop Wont Stop (IRE),P T Enright,0,R Sweeney,NR,N/A,4,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Moonis (IRE),T P Harney,7,J Morrison,PU,N/A,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Cutthewire,K M Donoghue,0,Ian Donoghue,PU,N/A,5,11-12t1,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Somerset Hill (IRE),S W Flanagan,0,Leonard Flynn,16th,23 l,5,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Goodbye Picadilly (IRE),R P Treacy,0,Mrs J Cashin,15th,48 l,5,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,A Family Affair (IRE),J P Shinnick,5,T O'Brien,14th,4 l,4,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Zentopia (IRE),P T Smithers,7,S M Duffy,13th,Neck,4,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Dunany Point (IRE),K E Buckley,0,Conor Maxwell,12th,1/2 l,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Midnight Fairy (IRE),S F O'Keeffe,0,T O'Brien,11th,Head,6,11-5,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Ben Purple (IRE),D King,0,J P Ryan,10th,1 3/4 l,4,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Monslatt (IRE),M M McDonagh,0,E J O'Grady,9th,22 l,5,11-12,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,I'm Flattered (IRE),A P Kelly,5,P Roche,8th,Neck,4,11-5t,-,True,156,2
Thurles Racing Results | 21st December 2024 13:20,N/A,13:20,Good,2m 15y,Gold Fever (IRE),D Meyler,0,R O'Sullivan,7th,1 1/4 l,5,11-12h1,-,True,156,2
