track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Venturing (IRE),P A Harnett,5,Donnacha O'Brien,9th,4 1/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Dawson Street (IRE),N G McCullagh,0,Charles Weld,8th,Neck,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Elm Creek (IRE),Gavin Ryan,0,Donnacha O'Brien,7th,3/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Circle Of Life (IRE),Ronan Whelan,0,A P O'Brien,6th,1 1/2 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Druids Glen (IRE),J Cleary,5,A P O'Brien,5th,4 1/2 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Never Ever (IRE),Declan McDonogh,0,J P O'Brien,4th,1 3/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Zenford (IRE),Seamie Heffernan,0,J P Murtagh,3rd,Neck,2,9-5h1,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Karrygrant (IRE),Ross Coakley,0,J P Murtagh,2nd,3/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Unauthorized (IRE),Rory Cleary,0,Aidan Melia,1st,N/A,2,9-5,78,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Venturing (IRE),P A Harnett,5,Donnacha O'Brien,9th,4 1/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Dawson Street (IRE),N G McCullagh,0,Charles Weld,8th,Neck,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Elm Creek (IRE),Gavin Ryan,0,Donnacha O'Brien,7th,3/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Circle Of Life (IRE),Ronan Whelan,0,A P O'Brien,6th,1 1/2 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Druids Glen (IRE),J Cleary,5,A P O'Brien,5th,4 1/2 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Never Ever (IRE),Declan McDonogh,0,J P O'Brien,4th,1 3/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Zenford (IRE),Seamie Heffernan,0,J P Murtagh,3rd,Neck,2,9-5h1,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Karrygrant (IRE),Ross Coakley,0,J P Murtagh,2nd,3/4 l,2,9-5,-,True,25,1
N/A,2025-10-18,16:50,Yielding To Soft  (Turf),7f 30y,Unauthorized (IRE),Rory Cleary,0,Aidan Melia,1st,N/A,2,9-5,78,True,25,1
N/A,2025-10-18,17:20,Yielding To Soft,1m,Clarity of Thought,Wayne Hassett,3,J P O'Brien,12th,1 l,2,8-7b,68,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Invincible Will (IRE),Robert Whearty,0,G P Cromwell,11th,8 l,2,9-7ht1,82,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Estoublon (IRE),Declan McDonogh,0,J P O'Brien,10th,Neck,2,9-0b,75,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Carwyn (IRE),James Ryan,0,G M Lyons,9th,Short Head,2,9-3p,78,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Bellamano (IRE),Yudish Geerdharry,7,J P Murtagh,8th,2 l,2,9-4b1,79,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Empty Wallet (IRE),Nicola Burns,7,G M Lyons,7th,3/4 l,2,9-7t,82,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Time Bender (IRE),Wesley Joyce,3,W Durkan,6th,Neck,2,9-12,87,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Nod Of Approval (IRE),Nathan Crosse,0,Mrs J Harrington,5th,3/4 l,2,8-12,73,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Hamiyan (FR),Chris Hayes,0,D K Weld,4th,2 1/4 l,2,9-7,82,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Cherry Hill Girl (IRE),Andrew Slattery,0,A Slattery,3rd,2 3/4 l,2,9-8,83,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Iamimmaculate (IRE),J M Sheridan,0,Gerard O'Leary,2nd,1/2 l,2,9-1,76,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,River Ara (IRE),J Cleary,5,A P O'Brien,1st,N/A,2,9-10,85,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Clarity of Thought,Wayne Hassett,3,J P O'Brien,12th,1 l,2,8-7b,68,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Invincible Will (IRE),Robert Whearty,0,G P Cromwell,11th,8 l,2,9-7ht1,82,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Estoublon (IRE),Declan McDonogh,0,J P O'Brien,10th,Neck,2,9-0b,75,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Carwyn (IRE),James Ryan,0,G M Lyons,9th,Short Head,2,9-3p,78,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Bellamano (IRE),Yudish Geerdharry,7,J P Murtagh,8th,2 l,2,9-4b1,79,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Empty Wallet (IRE),Nicola Burns,7,G M Lyons,7th,3/4 l,2,9-7t,82,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Time Bender (IRE),Wesley Joyce,3,W Durkan,6th,Neck,2,9-12,87,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Nod Of Approval (IRE),Nathan Crosse,0,Mrs J Harrington,5th,3/4 l,2,8-12,73,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Hamiyan (FR),Chris Hayes,0,D K Weld,4th,2 1/4 l,2,9-7,82,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Cherry Hill Girl (IRE),Andrew Slattery,0,A Slattery,3rd,2 3/4 l,2,9-8,83,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,Iamimmaculate (IRE),J M Sheridan,0,Gerard O'Leary,2nd,1/2 l,2,9-1,76,True,25,2
N/A,2025-10-18,17:20,Yielding To Soft,1m,River Ara (IRE),J Cleary,5,A P O'Brien,1st,N/A,2,9-10,85,True,25,2
N/A,2025-10-19,13:55,Heavy,1m 1f,Merepark (IRE),Leigh Roche,0,P Roche,13th,18 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Without Love,Eryka Snioch,10,Cian Hughes,12th,7 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Sarangpur (IRE),Rory Cleary,0,P Lawlor,11th,2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Glittering Gem (IRE),Chris Hayes,0,D K Weld,10th,Short Head,3,9-3,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Tara Na Ri (IRE),Ben Coen,0,N Meade,9th,1/2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,La Campanella (IRE),M Crehan,3,G Keane,8th,1/2 l,3,9-3,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Not So Profitable (IRE),Wayne Hassett,3,M Hassett,7th,4 1/4 l,3,9-3,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Dawn Coming (IRE),Declan McDonogh,0,J S Bolger,6th,5 l,3,9-8,75,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Loughrea (IRE),Andrew Slattery,0,A Slattery,5th,1/2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Take Me (IRE),Colin Keane,0,N Meade,4th,2 1/2 l,3,9-8,79,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Maestro Bernstein (IRE),Wayne Lordan,0,A P O'Brien,3rd,1 1/2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Shamrock Flame,P A Harnett,5,Sean Davis,2nd,Neck,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Playin Cool (IRE),Luke McAteer,0,J Feane,1st,N/A,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Merepark (IRE),Leigh Roche,0,P Roche,13th,18 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Without Love,Eryka Snioch,10,Cian Hughes,12th,7 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Sarangpur (IRE),Rory Cleary,0,P Lawlor,11th,2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Glittering Gem (IRE),Chris Hayes,0,D K Weld,10th,Short Head,3,9-3,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Tara Na Ri (IRE),Ben Coen,0,N Meade,9th,1/2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,La Campanella (IRE),M Crehan,3,G Keane,8th,1/2 l,3,9-3,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Not So Profitable (IRE),Wayne Hassett,3,M Hassett,7th,4 1/4 l,3,9-3,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Dawn Coming (IRE),Declan McDonogh,0,J S Bolger,6th,5 l,3,9-8,75,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Loughrea (IRE),Andrew Slattery,0,A Slattery,5th,1/2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Take Me (IRE),Colin Keane,0,N Meade,4th,2 1/2 l,3,9-8,79,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Maestro Bernstein (IRE),Wayne Lordan,0,A P O'Brien,3rd,1 1/2 l,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Shamrock Flame,P A Harnett,5,Sean Davis,2nd,Neck,3,9-8,-,True,25,3
N/A,2025-10-19,13:55,Heavy,1m 1f,Playin Cool (IRE),Luke McAteer,0,J Feane,1st,N/A,3,9-8,-,True,25,3
N/A,2025-10-19,14:25,Heavy,1m,Touted Plan (IRE),Ben Coen,0,J G Murphy,8th,1/2 l,3,9-1,74,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Fingerpaint,Colin Keane,0,D K Weld,7th,8 1/2 l,3,9-1,-,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Rock Of Cashel (IRE),Wayne Lordan,0,A P O'Brien,6th,5 1/2 l,3,9-6b,101,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Sallaal (IRE),Ray Dawson,0,R Varian,5th,1 3/4 l,3,9-6h1,103,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Mutasarref,Robert Whearty,0,G M Lyons,4th,Head,7,9-9p,111,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Soft Winds (IRE),Dylan Browne McMonagle,0,J P O'Brien,3rd,4 1/2 l,4,9-4p,97,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Queen Of Thunder (IRE),Billy Lee,0,K J Condon,2nd,3 l,4,9-4,101,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Norwalk Havoc,Seamie Heffernan,0,Mrs J Harrington,1st,N/A,4,9-9tp,97,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Touted Plan (IRE),Ben Coen,0,J G Murphy,8th,1/2 l,3,9-1,74,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Fingerpaint,Colin Keane,0,D K Weld,7th,8 1/2 l,3,9-1,-,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Rock Of Cashel (IRE),Wayne Lordan,0,A P O'Brien,6th,5 1/2 l,3,9-6b,101,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Sallaal (IRE),Ray Dawson,0,R Varian,5th,1 3/4 l,3,9-6h1,103,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Mutasarref,Robert Whearty,0,G M Lyons,4th,Head,7,9-9p,111,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Soft Winds (IRE),Dylan Browne McMonagle,0,J P O'Brien,3rd,4 1/2 l,4,9-4p,97,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Queen Of Thunder (IRE),Billy Lee,0,K J Condon,2nd,3 l,4,9-4,101,True,25,4
N/A,2025-10-19,14:25,Heavy,1m,Norwalk Havoc,Seamie Heffernan,0,Mrs J Harrington,1st,N/A,4,9-9tp,97,True,25,4
N/A,2025-10-19,14:55,Heavy,1m,Summer Snow (IRE),Robbie Colgan,0,P Lawlor,8th,6 1/2 l,5,9-11t,84,True,25,5
N/A,2025-10-19,14:55,Heavy,1m,Gloriously Glam (IRE),Sam Coen,7,A McGuinness,7th,1/2 l,3,9-9p,85,True,25,5
