track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Nibiru (IRE),P T Enright,0,A J Martin,NR,N/A,9,10-4tp,123,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Morning Soldier (IRE),Sarah Kavanagh,7,T Mullins,UR,N/A,5,10-1t,120,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Ataboycharlie (IRE),J J Slevin,0,E Cawley,F,N/A,6,10-4,123,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Bialystok (IRE),D E Mullins,0,W P Mullins,BD,N/A,6,11-5,138,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Palace Rock (IRE),Thomas Reilly,7,Francis Casey,BD,N/A,7,11-0p1,133,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Common Practice (IRE),S D Torrens,0,J P O'Brien,17th,9 l,5,11-7tp,140,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,An Tobar,Rachael Blackmore,0,H De Bromhead,16th,33 l,7,11-5,138,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Andy Dufresne (IRE),K C Sexton,0,G Elliott,15th,1 1/2 l,10,11-6v,139,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Fortunedefortunata (IRE),Sam Ewing,0,G Elliott,14th,Neck,7,10-12,131,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Brazil (IRE),A P Kelly,5,P Roche,13th,8 l,6,11-7t,140,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Magic Tricks (FR),C P Millar,7,G Elliott,12th,Neck,8,11-12p,145,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Conyers Hill (IRE),C Stone-Walsh,5,P Nolan,11th,5 1/2 l,6,10-4,123,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,One Last Tango (IRE),M P Walsh,0,E Griffin,10th,2 1/4 l,7,10-12,131,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Call Me Lyreen (IRE),D J Gilligan,5,G Elliott,9th,3/4 l,8,11-8p,141,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Doyen Ta Win (IRE),J Coen,5,D Queally,8th,Neck,6,10-1,120,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,By Your Side,J W Kennedy,0,G Elliott,7th,2 l,5,10-6,125,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Sir Allen,P K Donovan,5,A Slattery,6th,2 l,5,10-4t1,123,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,The Model Kingdom (IRE),L A McKenna,5,N Meade,5th,8 l,7,10-10t,129,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,So Scottish (FR),D Meyler,0,E Mullins,4th,2 1/4 l,7,10-9t,128,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Zenta (FR),J S McGarvey,0,W P Mullins,3rd,Nose,5,11-5,138,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Magical Zoe (IRE),A P Heskin,0,H De Bromhead,2nd,3 1/2 l,6,11-4,137,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Lord Erskine (IRE),D J O'Keeffe,0,H Rogers,1st,N/A,11,10-1b,120,True,101,1
N/A,N/A,15:50,Soft (Soft To Heavy In Places),2m,Nibiru (IRE),P T Enright,0,A J Martin,NR,N/A,9,10-4tp,123,True,101,1
