combo_index,indices,names,tracks,history_count,p_mean,d_mean,expected_net_profit,expected_gross_return,l15_std,l15_sharpe,classification
9,"(0, 2, 3, 4)",mon sheriffe|love sign d'aunou|vienna storm|argento boy,naas|naas|naas|naas,5|0|0|0,0.18696315272317915,6.025,1.8661587765371934,16.866158776537194,68.20214276024635,0.027362172228186057,L15_CANDIDATE
10,"(0, 2, 3, 5)",mon sheriffe|love sign d'aunou|vienna storm|mon creuset,naas|naas|naas|naas,5|0|0|0,0.18312607247317914,5.5875,-1.2222359201468442,13.777764079853155,48.55109294447395,-0.025174220517438593,NO_L15
11,"(0, 2, 3, 6)",mon sheriffe|love sign d'aunou|vienna storm|jacovec cavern,naas|naas|naas|naas,5|0|0|10,0.18161120147317913,13.4,37.90334818644935,52.90334818644935,370.8296132928614,0.10221230135823946,L15_STRONG
12,"(0, 2, 3, 9)",mon sheriffe|love sign d'aunou|vienna storm|karbau,naas|naas|naas|naas,5|0|0|0,0.17644150472317913,5.61875,-1.9123712717701598,13.08762872822984,45.975632282004774,-0.041595322931940994,NO_L15
13,"(0, 2, 3, 10)",mon sheriffe|love sign d'aunou|vienna storm|eagle fang,naas|naas|naas|naas,5|0|0|0,0.17642680097317914,8.15,8.484992148050772,23.48499214805077,136.17109902994545,0.06231125553436881,L15_CANDIDATE
14,"(0, 2, 3, 15)",mon sheriffe|love sign d'aunou|vienna storm|did i ask you that,naas|naas|naas|naas,5|0|0|0,0.17323944197317914,7.15,3.0992073098322592,18.099207309832256,92.61458555311147,0.03346349056493876,L15_CANDIDATE
15,"(0, 2, 3, 18)",mon sheriffe|love sign d'aunou|vienna storm|walkingmayotomilan,naas|naas|naas|naas,5|0|0|0,0.17237877647317912,36.4,101.83237414148363,116.83237414148363,1106.216825221288,0.09205462421086666,L15_CANDIDATE
17,"(0, 2, 4, 5)",mon sheriffe|love sign d'aunou|argento boy|mon creuset,naas|naas|naas|naas,5|0|0|0,0.1828811892231791,4.5875,-4.973356537446057,10.026643462553942,29.141413341001744,-0.17066284600714898,NO_L15
18,"(0, 2, 4, 6)",mon sheriffe|love sign d'aunou|argento boy|jacovec cavern,naas|naas|naas|naas,5|0|0|10,0.1813663182231791,12.4,24.220766732918836,39.22076673291883,226.51797701568614,0.10692646584620333,L15_STRONG
19,"(0, 2, 4, 9)",mon sheriffe|love sign d'aunou|argento boy|karbau,naas|naas|naas|naas,5|0|0|0,0.1761966214731791,4.61875,-5.488311061157076,9.511688938842925,27.586984765875645,-0.19894566614420175,NO_L15
20,"(0, 2, 4, 10)",mon sheriffe|love sign d'aunou|argento boy|eagle fang,naas|naas|naas|naas,5|0|0|0,0.17618191772317912,7.15,2.2698327799175084,17.269832779917508,82.95404905158625,0.027362531496274257,L15_CANDIDATE
21,"(0, 2, 4, 15)",mon sheriffe|love sign d'aunou|argento boy|did i ask you that,naas|naas|naas|naas,5|0|0|0,0.17299455872317912,6.15,-1.7488488593453673,13.251151140654633,56.280312814807985,-0.031073900834560134,NO_L15
22,"(0, 2, 4, 18)",mon sheriffe|love sign d'aunou|argento boy|walkingmayotomilan,naas|naas|naas|naas,5|0|0|0,0.17213389322317912,35.4,71.92233865580236,86.92233865580236,677.3139020189042,0.10618760140817983,L15_STRONG
24,"(0, 2, 5, 6)",mon sheriffe|love sign d'aunou|mon creuset|jacovec cavern,naas|naas|naas|naas,5|0|0|10,0.17752923797317913,11.9625,17.268091329762694,32.2680913297627,162.22822564906357,0.10644319914536629,L15_STRONG
25,"(0, 2, 5, 9)",mon sheriffe|love sign d'aunou|mon creuset|karbau,naas|naas|naas|naas,5|0|0|0,0.17235954122317912,4.18125,-7.305391317633278,7.694608682366722,19.390511491969573,-0.37675083097517814,NO_L15
26,"(0, 2, 5, 10)",mon sheriffe|love sign d'aunou|mon creuset|eagle fang,naas|naas|naas|naas,5|0|0|0,0.17234483747317914,6.7125,-0.8883421457918217,14.111657854208177,59.24679308761047,-0.014993927932575129,NO_L15
27,"(0, 2, 5, 15)",mon sheriffe|love sign d'aunou|mon creuset|did i ask you that,naas|naas|naas|naas,5|0|0|0,0.16915747847317913,5.7125,-4.212343119915856,10.787656880084143,40.093835373055384,-0.10506211443035739,NO_L15
28,"(0, 2, 5, 18)",mon sheriffe|love sign d'aunou|mon creuset|walkingmayotomilan,naas|naas|naas|naas,5|0|0|0,0.1682968129731791,34.9625,56.723834723259365,71.72383472325936,486.2311676513389,0.11666021945334085,L15_STRONG
30,"(0, 2, 6, 9)",mon sheriffe|love sign d'aunou|jacovec cavern|karbau,naas|naas|naas|naas,5|0|10|0,0.17084467022317912,11.99375,15.714440467315686,30.714440467315686,153.67041789084786,0.10226067373928571,L15_STRONG
31,"(0, 2, 6, 10)",mon sheriffe|love sign d'aunou|jacovec cavern|eagle fang,naas|naas|naas|naas,5|0|10|0,0.17082996647317913,14.525,39.12125857391343,54.12125857391342,448.09104759933376,0.0873064944803231,L15_CANDIDATE
32,"(0, 2, 6, 15)",mon sheriffe|love sign d'aunou|jacovec cavern|did i ask you that,naas|naas|naas|naas,5|0|10|0,0.16764260747317913,13.525,26.996638035101498,41.9966380351015,305.56149068642134,0.08835091743549078,L15_CANDIDATE
33,"(0, 2, 6, 18)",mon sheriffe|love sign d'aunou|jacovec cavern|walkingmayotomilan,naas|naas|naas|naas,5|0|10|0,0.16678194197317914,42.775,249.26734107806917,264.26734107806914,3620.4333122692083,0.06885014018441728,L15_CANDIDATE
35,"(0, 2, 9, 10)",mon sheriffe|love sign d'aunou|karbau|eagle fang,naas|naas|naas|naas,5|0|0|0,0.16566026972317913,6.74375,-1.5940706477810618,13.405929352218937,56.113487090884604,-0.02840797694855809,NO_L15
36,"(0, 2, 9, 15)",mon sheriffe|love sign d'aunou|karbau|did i ask you that,naas|naas|naas|naas,5|0|0|0,0.16247291072317913,5.74375,-4.762837679295281,10.23716232070472,37.968451943806734,-0.12544197710099625,NO_L15
