combo_index,indices,names,tracks,history_count,p_mean,d_mean,expected_net_profit,expected_gross_return,l15_std,l15_sharpe,classification
165,"(231, 232, 233, 234)",pookie holler|michonne|fighting fit|eliodam,thurles|thurles|thurles|thurles,0|1|6|0,0.14639350364793294,7.666666666666667,0.13013585139661646,15.13013585139662,84.40354990489885,0.0015418291238134673,L15_CANDIDATE
166,"(231, 232, 233, 235)",pookie holler|michonne|fighting fit|magic sadler,thurles|thurles|thurles|thurles,0|1|6|2,0.14559812639793293,7.681818181818182,0.143224294213492,15.143224294213494,84.77953502472693,0.001689373433951,L15_CANDIDATE
167,"(231, 232, 233, 236)",pookie holler|michonne|fighting fit|charme de faust,thurles|thurles|thurles|thurles,0|1|6|0,0.14424723764793293,7.875,1.0512393141803282,16.051239314180332,95.43807461556433,0.011014883927770364,L15_CANDIDATE
168,"(231, 232, 233, 173)",pookie holler|michonne|fighting fit|tilsworth max,thurles|thurles|thurles|lingfield (aw),0|1|6|0,0.14326916579793292,8.875,6.0650636210714834,21.065063621071484,164.94850495115847,0.036769436757655725,L15_CANDIDATE
169,"(231, 232, 233, 112)",pookie holler|michonne|fighting fit|seven fires,thurles|thurles|thurles|chelmsford (aw),0|1|6|0,0.14186546864793292,12.5,23.110548683663712,38.110548683663716,440.23816233222607,0.052495559588092496,L15_CANDIDATE
170,"(231, 232, 233, 113)",pookie holler|michonne|fighting fit|alex the great,thurles|thurles|thurles|chelmsford (aw),0|1|6|0,0.14046829289793294,12.5,21.50269548063386,36.50269548063386,426.4456422611859,0.05042306298785923,L15_CANDIDATE
171,"(231, 232, 233, 114)",pookie holler|michonne|fighting fit|shibuya song,thurles|thurles|thurles|chelmsford (aw),0|1|6|0,0.14001202439793292,10.5,12.109905605653083,27.109905605653083,272.5311313982102,0.044434944160410925,L15_CANDIDATE
172,"(231, 232, 233, 238)",pookie holler|michonne|fighting fit|roc dino,thurles|thurles|thurles|thurles,0|1|6|0,0.13969883114793294,8.333333333333334,2.4288351026608357,17.428835102660837,117.96346563729136,0.020589723178606044,L15_CANDIDATE
173,"(231, 232, 234, 235)",pookie holler|michonne|eliodam|magic sadler,thurles|thurles|thurles|thurles,0|1|0|2,0.1399890631479329,5.348484848484849,-8.138100357188895,6.861899642811106,23.893523293709087,-0.3405985905532639,NO_L15
174,"(231, 232, 234, 236)",pookie holler|michonne|eliodam|charme de faust,thurles|thurles|thurles|thurles,0|1|0|0,0.1386381743979329,5.541666666666667,-7.695888638449211,7.304111361550791,27.0089921101426,-0.2849380164600514,NO_L15
