combo_index,indices,names,tracks,history_count,p_mean,d_mean,expected_net_profit,expected_gross_return,l15_std,l15_sharpe,classification
29,"(0, 141, 145, 150)",unionville|ganthorpe|relevant range|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0914449006655349,14.375,8.517903694413977,23.517903694413974,279.3163686818017,0.030495540718265626,L15_CANDIDATE
30,"(0, 141, 146, 147)",unionville|ganthorpe|eutropia|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.09173859744053492,10.758333333333333,-1.7498911362442018,13.250108863755797,81.49445762129383,-0.021472517117372282,NO_L15
31,"(0, 141, 146, 148)",unionville|ganthorpe|eutropia|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.09146288154053492,17.625,19.186361514089946,34.186361514089946,525.1682851952364,0.03653373986008548,L15_CANDIDATE
32,"(0, 141, 146, 149)",unionville|ganthorpe|eutropia|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.09141796389053491,13.625,6.947123103355686,21.947123103355686,251.8665649003961,0.02758255390548966,L15_CANDIDATE
33,"(0, 141, 146, 1)",unionville|ganthorpe|eutropia|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|8|0,0.09127361559053493,16.875,16.640193368106733,31.640193368106733,470.54272076623477,0.03536383123940316,L15_CANDIDATE
34,"(0, 141, 146, 150)",unionville|ganthorpe|eutropia|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.09118881939053491,14.625,9.786455330201834,24.786455330201836,316.7893203815875,0.03089263021371299,L15_CANDIDATE
35,"(0, 141, 147, 148)",unionville|ganthorpe|hardstyle|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09071734471553491,17.133333333333333,15.504709177037835,30.504709177037835,406.5571711811939,0.03813660236761072,L15_CANDIDATE
36,"(0, 141, 147, 149)",unionville|ganthorpe|hardstyle|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09067242706553491,13.133333333333333,4.546098224205801,19.546098224205803,194.85664364822398,0.02333047587750153,L15_CANDIDATE
37,"(0, 141, 147, 1)",unionville|ganthorpe|hardstyle|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.09052807876553493,16.383333333333333,13.224954081504096,28.224954081504098,364.24921941807605,0.03630743286871626,L15_CANDIDATE
38,"(0, 141, 147, 150)",unionville|ganthorpe|hardstyle|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09044328256553491,14.133333333333333,7.088342781886455,22.088342781886457,245.1532298489997,0.028913927775915768,L15_CANDIDATE
39,"(0, 141, 148, 149)",unionville|ganthorpe|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09039671116553491,20.0,34.73241522102773,49.73241522102773,1245.544369739853,0.027885329551352728,L15_CANDIDATE
40,"(0, 141, 148, 1)",unionville|ganthorpe|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.09025236286553492,23.25,56.16224166258438,71.16224166258438,2323.7302454582186,0.024169002306681123,L15_CANDIDATE
41,"(0, 141, 148, 150)",unionville|ganthorpe|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09016756666553491,21.0,41.00972418189435,56.00972418189435,1565.5625310440369,0.02619488098922879,L15_CANDIDATE
42,"(0, 141, 149, 1)",unionville|ganthorpe|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.09020744521553492,19.25,31.06129794586278,46.06129794586278,1116.1016636957431,0.027830169021529474,L15_CANDIDATE
43,"(0, 141, 149, 150)",unionville|ganthorpe|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0901226490155349,17.0,21.179438356149074,36.17943835614907,751.8345242317547,0.028170345566121493,L15_CANDIDATE
44,"(0, 141, 1, 150)",unionville|ganthorpe|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.08997830071553492,20.25,36.8843660181893,51.8843660181893,1402.878779649442,0.02629191242553839,L15_CANDIDATE
45,"(0, 142, 143, 144)",unionville|racing country|daley t|trusty scout,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09166339411553491,17.125,22.007148091779598,37.0071480917796,750.6884876338377,0.029315952561289306,L15_CANDIDATE
46,"(0, 142, 143, 145)",unionville|racing country|daley t|relevant range,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09129018819053492,13.0,3.700704036004691,18.70070403600469,188.58044269133566,0.019624007575705624,L15_CANDIDATE
47,"(0, 142, 143, 146)",unionville|racing country|daley t|eutropia,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|8,0.09103410691553492,13.25,4.720014685174917,19.720014685174917,213.92799165285965,0.02206356750562157,L15_CANDIDATE
48,"(0, 142, 143, 147)",unionville|racing country|daley t|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09028857009053491,12.758333333333333,2.552018700171431,17.55201870017143,165.47536274728918,0.015422348425782424,L15_CANDIDATE
49,"(0, 142, 143, 148)",unionville|racing country|daley t|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.09001285419053491,19.625,29.80863508072464,44.808635080724635,1058.3817771170309,0.028164350261133172,L15_CANDIDATE
50,"(0, 142, 143, 149)",unionville|racing country|daley t|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08996793654053492,15.625,13.874540678869439,28.87454067886944,508.1524082303779,0.02730389633926368,L15_CANDIDATE
51,"(0, 142, 143, 1)",unionville|racing country|daley t|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08982358824053491,18.875,26.493814154815475,41.493814154815475,948.3825972106506,0.027935786920529906,L15_CANDIDATE
52,"(0, 142, 143, 150)",unionville|racing country|daley t|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08973879204053492,16.625,17.571027847639456,32.571027847639456,638.8271907305527,0.027505134569406016,L15_CANDIDATE
53,"(0, 142, 144, 145)",unionville|racing country|trusty scout|relevant range,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08868583614053491,15.375,9.65500750957007,24.655007509570073,322.7362270423205,0.029916094632611558,L15_CANDIDATE
54,"(0, 142, 144, 146)",unionville|racing country|trusty scout|eutropia,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|8,0.0884297548655349,15.625,10.98239267871199,25.98239267871199,365.9991081604478,0.030006610491240586,L15_CANDIDATE
55,"(0, 142, 144, 147)",unionville|racing country|trusty scout|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0876842180405349,15.133333333333333,8.159145693511249,23.159145693511253,283.2918576207267,0.028801200860614832,L15_CANDIDATE
56,"(0, 142, 144, 148)",unionville|racing country|trusty scout|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0874085021405349,22.0,43.65375018330973,58.65375018330974,1807.899734971025,0.02414611238604411,L15_CANDIDATE
57,"(0, 142, 144, 149)",unionville|racing country|trusty scout|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08736358449053491,18.0,22.90376526953727,37.903765269537274,868.2996461643723,0.0263777203764995,L15_CANDIDATE
58,"(0, 142, 144, 1)",unionville|racing country|trusty scout|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0872192361905349,21.25,39.33706405921698,54.33706405921698,1620.0475287093168,0.02428142592245834,L15_CANDIDATE
59,"(0, 142, 144, 150)",unionville|racing country|trusty scout|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08713443999053491,19.0,27.71747171883513,42.717471718835135,1091.4302831477567,0.02539554944260491,L15_CANDIDATE
60,"(0, 142, 145, 146)",unionville|racing country|relevant range|eutropia,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|8,0.08805654894053491,11.5,-2.0138905696653375,12.986109430334665,91.51268469625302,-0.022006682203126276,NO_L15
61,"(0, 142, 145, 147)",unionville|racing country|relevant range|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08731101211553491,11.008333333333333,-3.4772982723867134,11.522701727613288,70.61916943071603,-0.0492401468385757,NO_L15
62,"(0, 142, 145, 148)",unionville|racing country|relevant range|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08703529621553491,17.875,14.921048697503542,29.92104869750354,455.249191433553,0.03277556331405671,L15_CANDIDATE
63,"(0, 142, 145, 149)",unionville|racing country|relevant range|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0869903785655349,13.875,4.165458445094971,19.165458445094973,218.32245215313503,0.019079386494675537,L15_CANDIDATE
64,"(0, 142, 145, 1)",unionville|racing country|relevant range|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08684603026553492,17.125,12.68352865149217,27.68352865149217,407.89447212057297,0.03109512268100299,L15_CANDIDATE
65,"(0, 142, 145, 150)",unionville|racing country|relevant range|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0867612340655349,14.875,6.660605038173214,21.660605038173216,274.60499765142424,0.024255221482268857,L15_CANDIDATE
66,"(0, 142, 146, 147)",unionville|racing country|eutropia|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08705493084053491,11.258333333333333,-2.8293760862551713,12.17062391374483,80.2254322957802,-0.03526781975849814,NO_L15
67,"(0, 142, 146, 148)",unionville|racing country|eutropia|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08677921494053491,18.125,16.520897827934338,31.520897827934338,516.2142585234229,0.03200395486012077,L15_CANDIDATE
68,"(0, 142, 146, 149)",unionville|racing country|eutropia|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08673429729053492,14.125,5.208815398273866,20.208815398273867,247.62670822981082,0.02103494988690722,L15_CANDIDATE
69,"(0, 142, 146, 1)",unionville|racing country|eutropia|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|8|0,0.0865899489905349,17.375,14.16760892379165,29.167608923791654,462.5286611471262,0.030630769753066313,L15_CANDIDATE
70,"(0, 142, 146, 150)",unionville|racing country|eutropia|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08650515279053492,15.125,7.833060397628217,22.833060397628216,311.42649470035803,0.025152196524463568,L15_CANDIDATE
71,"(0, 142, 147, 148)",unionville|racing country|hardstyle|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0860336781155349,17.633333333333333,13.118140784035303,28.118140784035305,399.6603831149182,0.03282322025964559,L15_CANDIDATE
72,"(0, 142, 147, 149)",unionville|racing country|hardstyle|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08598876046553491,13.633333333333333,2.989674759197154,17.989674759197154,191.60759231095136,0.015603112189549071,L15_CANDIDATE
73,"(0, 142, 147, 1)",unionville|racing country|hardstyle|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0858444121655349,16.883333333333333,11.011083408839603,26.011083408839603,358.0790686943899,0.03075042461707597,L15_CANDIDATE
74,"(0, 142, 147, 150)",unionville|racing country|hardstyle|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08575961596553491,14.633333333333333,5.33933729764541,20.33933729764541,241.03429062865612,0.0221517746861642,L15_CANDIDATE
75,"(0, 142, 148, 149)",unionville|racing country|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08571304456553491,20.5,30.88929519770653,45.88929519770653,1224.1081961679852,0.02523412170133658,L15_CANDIDATE
76,"(0, 142, 148, 1)",unionville|racing country|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0855686962655349,23.75,50.69575333055887,65.69575333055887,2283.646653102587,0.02219947348758315,L15_CANDIDATE
77,"(0, 142, 148, 150)",unionville|racing country|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08548390006553491,21.5,36.6910807352357,51.6910807352357,1538.5891929316933,0.023847223744840527,L15_CANDIDATE
78,"(0, 142, 149, 1)",unionville|racing country|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08552377861553492,19.75,27.49627515577362,42.496275155773624,1096.9007627755152,0.02506724043677307,L15_CANDIDATE
79,"(0, 142, 149, 150)",unionville|racing country|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08543898241553491,17.5,18.362993616038825,33.36299361603882,738.9287649928434,0.02485083067001279,L15_CANDIDATE
80,"(0, 142, 1, 150)",unionville|racing country|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.0852946341155349,20.75,32.87822980173512,47.87822980173512,1378.7159063896725,0.023846993894362598,L15_CANDIDATE
81,"(0, 143, 144, 145)",unionville|daley t|trusty scout|relevant range,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0875072031155349,12.0,-0.512412731986808,14.487587268013192,142.58938068103402,-0.003593624781448852,NO_L15
82,"(0, 143, 144, 146)",unionville|daley t|trusty scout|eutropia,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|8,0.0872511218405349,12.25,0.288912063481802,15.288912063481803,161.76509245762412,0.0017859975789120586,L15_CANDIDATE
83,"(0, 143, 144, 147)",unionville|daley t|trusty scout|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0865055850155349,11.758333333333333,-1.415444641389197,13.584555358610801,125.11087606263077,-0.011313521940975159,NO_L15
84,"(0, 143, 144, 148)",unionville|daley t|trusty scout|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0862298691155349,18.625,20.012176628037558,35.01217662803756,800.5530357209865,0.024997939842941675,L15_CANDIDATE
85,"(0, 143, 144, 149)",unionville|daley t|trusty scout|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0861849514655349,14.625,7.485686349594695,22.485686349594694,384.3387919437983,0.019476791066901526,L15_CANDIDATE
86,"(0, 143, 144, 1)",unionville|daley t|trusty scout|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08604060316553491,17.875,17.40625055179029,32.406250551790286,717.3465202158728,0.02426477310652066,L15_CANDIDATE
87,"(0, 143, 144, 150)",unionville|daley t|trusty scout|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0859558069655349,15.625,10.39165699444008,25.39165699444008,483.1875152828972,0.021506468329083296,L15_CANDIDATE
88,"(0, 143, 145, 146)",unionville|daley t|relevant range|eutropia,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|8,0.08687791591553491,8.125,-7.5567715089739105,7.443228491026091,40.13372274768133,-0.18828982191567295,NO_L15
89,"(0, 143, 145, 147)",unionville|daley t|relevant range|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08613237909053491,7.633333333333333,-8.440211301229882,6.559788698770118,30.860984230805936,-0.2734913195932593,NO_L15
90,"(0, 143, 145, 148)",unionville|daley t|relevant range|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08585666319053491,14.5,2.6666263863859987,17.666626386386,201.28320017063197,0.013248131906316294,L15_CANDIDATE
91,"(0, 143, 145, 149)",unionville|daley t|relevant range|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08581174554053492,10.5,-3.8263805866593685,11.173619413340633,96.36594171605351,-0.039706773145370876,NO_L15
92,"(0, 143, 145, 1)",unionville|daley t|relevant range|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0856673972405349,13.75,1.3158652547198684,16.315865254719867,180.3201173730389,0.007297384639550007,L15_CANDIDATE
93,"(0, 143, 145, 150)",unionville|daley t|relevant range|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08558260104053492,11.5,-2.320093730482467,12.679906269517534,121.29868342791191,-0.019127113872273015,NO_L15
94,"(0, 143, 146, 147)",unionville|daley t|eutropia|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08587629781553491,7.883333333333333,-8.04906928356137,6.9509307164386325,35.128267062441566,-0.2291336851104526,NO_L15
95,"(0, 143, 146, 148)",unionville|daley t|eutropia|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.0856005819155349,14.75,3.6324340562515838,18.632434056251583,228.30146274799225,0.015910691120981566,L15_CANDIDATE
96,"(0, 143, 146, 149)",unionville|daley t|eutropia|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.0855556642655349,10.75,-3.196519852531006,11.803480147468996,109.35702088171547,-0.029230129229548766,NO_L15
97,"(0, 143, 146, 1)",unionville|daley t|eutropia|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|8|0,0.08541131596553492,14.0,2.2117848026444187,17.21178480264442,204.5333301083903,0.010813811135193988,L15_CANDIDATE
