track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims
Punchestown,12 Jan 2026,2m,Soft To Heavy,1:18,Jumble Light,111,Mr J Dunne,Mark Michael McNiff,11- 3,7,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,1:18,Where Are You Now,89,Mr J M Halford,E Bolger,11- 2,5,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,1:18,Kilt,100,Mr B J Walsh,P J Rothwell,10 -12,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Bambino Fever,132,Paul Townend,W P Mullins,11- 7,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Carrigmoorna Beech,-,Kevin Healy,Declan Queally,11- 7,5,7
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Doing It In Style,105,Keith Donoghue,Gavin Cromwell,11- 7,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Forceonmyown,107,Jack Kennedy,Gordon Elliott,11- 7,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Ill Raise A Glass,115,Darragh O'Keeffe,Martin Paul Fitzgerald,11- 7,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Kaleo Ametsa,115,Phillip Enright,Josh Halley,11- 7,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Lizzymac,69,Philip Donovan,Maike Magnussen,11- 7,5,3
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Nothing Da Now,74,John Shinnick,Maike Magnussen,11- 7,6,3
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Poetisa,-,Danny Mullins,W P Mullins,11- 7,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Susie Lenglen,107,Donagh Meyler,Noel Meade,11- 7,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Thecouncillorswife,55,Benjamin P Kennedy,D Deacon,11- 7,7,7
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,1:48,Wings Of Africa,22,Cian Quirke,W J Lanigan,11- 7,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Paul Collins,114,J J Slevin,Brian M McMahon,11 -12,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Mojoe,110,Simon Torrens,Patrick T Foley,11- 9,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,The Guinness Boys,110,Keith Donoghue,Gavin Cromwell,11- 8,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Miss Mini Bee,113,Alex Harvey,Patrick T Foley,11- 6,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Paradise Lost,113,Gavin Brouder,Charles O'Brien,11- 6,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Sarandon,113,Ross Berry,C A Murphy,11- 4,6,7
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Danny The Champ,107,Brian Hayes,John C McConnell,11- 1,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Hey Babbs,118,Patrick M O'Brien,Dermot A McLoughlin,10 -12,6,5
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Kasper Hauser,123,Phillip Enright,Kevin Thomas Coleman,10 -11,4,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Kazbek,114,Danny Mullins,Peter Fahey,10 -10,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Kinturk Nelson,113,James Smith,Thomas Gibney,10- 8,7,5
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Patsy's Pride,100,Jordan Gainford,Ms Claire O'Connell,10- 8,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Sean Mc,114,Eoin Staples,Paul Nolan,10- 7,6,5
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Dahoma,105,Kevin Healy,Declan Queally,10- 5,4,7
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Loi Des Jeux,111,Sean O'Keeffe,Donal Hassett,10- 2,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Vallon Du Plessis,105,Conor Stone-Walsh,Tom Dreaper,10- 1,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:18,Sunrise Strider,110,Cian Quirke,Michael J McDonagh,10- 0,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Albus,89,Sam Ewing,Gordon Elliott,11 -12,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Bergamasquo,103,Keith Donoghue,Gavin Cromwell,11 -12,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Double Power,104,James Smith,Ian Patrick Donoghue,11 -12,6,5
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Gerrymandering,29,Liam McKenna,William J McLernon,11 -12,8,5
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Jesse James Howard,80,Kieren Buckley,Ms Claire O'Connell,11 -12,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Lord Tobin,101,Jack Kennedy,Gordon Elliott,11 -12,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Lyreen Og,95,Daniel King,A J Martin,11 -12,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Michael's Jet,79,Mr R W Barron,V C Ward,11 -12,5,5
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Poet's Gale,-,Mr J Costello,A J Martin,11 -12,5,7
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Potters Pal,81,Gavin Brouder,Thomas Cooper,11 -12,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Royal Soldier,90,Donagh Meyler,Mrs Gillian Callaghan,11 -12,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Shabby Hill,102,Philip Byrnes,C Byrnes,11 -12,7,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Sticktothescript,98,Phillip Enright,Oliver McKiernan,11 -12,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Wise Man,85,Danny Mullins,Donal Hassett,11 -12,5,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Kimi De Mai,122,Paul Townend,W P Mullins,11- 5,6,0
Punchestown,12 Jan 2026,2m3½f,Soft To Heavy,2:48,Peppers Corner,58,Josh Younge,Edward F Power,11- 5,7,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Folly Master,123,Keith Donoghue,Tom Dreaper,11 -12,8,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Money Heist,110,Mr D McGill,Gary McGill,11 -11,9,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,The Man's Room,121,Brian Hayes,C A Murphy,11- 8,6,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Rockstown Girl,111,Alex Harvey,Anthony McCann,11- 6,8,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Cathryns Ruby,115,Sean O'Keeffe,Patrick T Foley,11- 5,9,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Cornmarket,110,Alan King,John J Cullen,11- 5,7,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Rocky's Howya,113,Kevin Healy,Declan Queally,11- 4,10,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Westernersunrise,116,Mr S Connor,James Andrew Fahey,11- 4,7,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Siege Ofjadotville,108,Liam McKenna,Martin Hassett,11- 3,6,5
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Empire Walk,104,Eoin Staples,J Motherway,11- 2,5,5
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Accustomed,116,Jordan Gainford,E D Delany,11- 0,6,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Pictures Of Home,115,Jack Kennedy,T M Walsh,11- 0,10,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Fighting Falcon,108,Ryan Treacy,Josh Halley,10 -12,5,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Difficult Decision,109,Phillip Enright,Oliver McKiernan,10 -11,13,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Lough Nigara,114,Ricky Doyle,Eoin Griffin,10 -10,9,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Dalmatic,110,G B Noonan,W J O'Doherty,10- 7,6,0
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Nettuno Italia,115,Shane Markey,Ross O'Sullivan,10- 6,6,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Sock It To Me,101,Tiernan Power Roche,P J Rothwell,10- 6,5,3
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,B Da Powders,101,Kevin A Murphy,Declan Queally,10- 3,7,7
Punchestown,12 Jan 2026,2m6f,Soft To Heavy,3:18,Mahler Appeal,116,Cian Quirke,Garrett James Power,10- 2,10,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Aint Over Yet,-,Mr J C Barry,Nigel Thomas Slevin,11 -11,5,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Ballinaboola Hanna,71,Ms E C Costello,R Donohoe,11 -11,5,7
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Ealu,-,Mr Derek O'Connor,S Curling,11 -11,5,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Easily Distracted,91,Mr Alan O'Sullivan,Patrick T Foley,11 -11,5,7
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Fancy Fox,-,Mr H C Swan,Gordon Elliott,11 -11,5,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Fastnet Crystal,107,Mr Finian Maguire,Joseph Patrick O'Brien,11 -11,5,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,How's Hannah,-,Mr P W Mullins,W P Mullins,11 -11,7,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Jenina,73,Mr J H Williamson,P A Fahy,11 -11,5,5
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Lake Isle,-,Mr J P O'Rourke,C A Murphy,11 -11,5,7
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Nells Princess,101,Mr E P O'Brien,Garrett James Power,11 -11,6,5
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Simply Natural,104,Mr D G Lavery,Gavin Cromwell,11 -11,6,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Smart Answer,-,Miss J Townend,J G Coogan,11 -11,7,0
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Speisialta,-,Mr R W Barron,Anthony John Black,11 -11,6,5
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Think It Through,101,Miss M O'Sullivan,Emmet Mullins,11 -11,7,5
Punchestown,12 Jan 2026,2m,Soft To Heavy,3:48,Tountinna,102,Mr A P Ryan,Maike Magnussen,11 -11,5,5
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Born At Midnight,109,Freddie Gordon,Kathy Turner,12- 0,11,0
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Ithaka,105,Freddie Mitchell,Ryan Potter,12- 0,10,0
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Heva Rose,-,Ned Fox,Venetia Williams,11 -12,9,3
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Innisfree Lass,110,NON-RUNNER,Stuart Edmunds,11 -10,8,0
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Mary's Fortune,109,Rian Corcoran,Tim Vaughan,11- 5,8,5
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Just In A Bit,-,Shane Quinlan,Mel Rowley,11- 4,8,0
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Illogical Logic,110,Toby McCain-Mitchell,Christian Williams,11- 4,8,0
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Lightonthewing,110,Ciaran O'Shea,Sue Gardner,11- 1,11,5
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Tongaknoxie,-,Callum Pritchard,Philip Hobbs & Johnson White,10 -12,6,0
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Tuscan Rose,108,Bradley Harris,Neil Mulholland,10- 9,8,3
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Lynsey Larue,100,Ellis Collier,Evan Williams,10- 6,7,3
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Martalmix'jac,109,Tabitha Worsley,Mel Rowley,10- 6,9,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Looping d'Arc,121,James Bowen,Warren Greatrex,11 -10,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Race To Base,124,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,11 -10,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Ahanaglogh,82,Tom Broughton,Fergal O'Brien,11- 3,7,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Boston Savr,103,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Glancing Jack,-,Ben Poste,Tom Symonds,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Guardami Ancora,119,Conor Ring,Evan Williams,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Loaded And Locked,128,Harry Cobden,Emma Lavelle,11- 3,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Lootenay,88,Shane Fenelon,Sarah-Jayne Davies,11- 3,5,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Triple Haych,99,Richard Patrick,Sheila Lewis,11- 3,7,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Western Cross,-,Sean Houlihan,Philip Hobbs & Johnson White,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Ciao Bellisima,88,Nick Slatter,Henry Oliver,10 -10,6,3
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Glancing Back,90,Lilly Pinchin,Emma-Jane Bishop,10 -10,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Lady Magic,-,Ned Fox,Tom Symonds,10 -10,5,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Donegal,119,Sean Bowen,Charlie Longsdon,10- 4,4,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Vol Royale,120,Harry Cobden,Kayley Woollacott,11 -10,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Aguellid,109,Sean Houlihan,Philip Hobbs & Johnson White,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Cooler Than Me,89,Tom Broughton,Fergal O'Brien,11- 3,8,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Cote d'Ange,78,Dylan Johnston,Sam Thomas,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Could Be You,93,Harry Kimber,Ryan Potter,11- 3,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Harbour Light,102,Toby McCain-Mitchell,Nigel & Willy Twiston-Davies,11- 3,5,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Kenobi,-,Conor Ring,Evan Williams,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Lord Virginia,-,Beau Morgan,Martin Keighley,11- 3,5,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Lovis De Sceaux,68,Shane Fenelon,Sarah-Jayne Davies,11- 3,5,5
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Lyric,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Peter's Last Deal,107,Ben Poste,Tom Symonds,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Raging Al,94,James Davies,Tim Vaughan,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Daring To Dream,104,James Best,Harriet Dickin,10 -10,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Both Of Us,-,NON-RUNNER,Kerry Lee,10- 4,4,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Noahsgreatrainbow,129,Paul O'Brien,Harry Derham,12- 0,7,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Soldierofthestorm,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11 -10,8,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Rodney,131,Charlie Deutsch,Kerry Lee,11- 8,7,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,The Winslow Boy,128,Ben Poste,Tom Symonds,11- 7,7,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Gold For Alec,-,Callum Pritchard,Tom Symonds,11- 6,6,3
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Pepe Le Moko,131,Ciaran Gethings,Jane Williams,11- 6,8,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Zestful Hope,127,David Bass,Charlie Longsdon,11- 4,9,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Ede'iffs Rock,125,Harry Kimber,Kathy Turner,11- 1,8,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Just Forty,-,James Bowen,Warren Greatrex,10 -10,5,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,The Magus,126,Conor Ring,Evan Williams,10- 9,6,0
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,I Ain't Your Mate,-,Jack Tudor,Christian Williams,10- 8,6,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Briery Butterfly,95,Sam Twiston-Davies,Henry Daly,11 -12,7,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Mr Griffiths,93,Jonjo O'Neill Jr,Jonjo & A J O'Neill,12- 0,6,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Vengeance,91,NON-RUNNER,Jimmy Frost,11- 6,8,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Bredon Hill Dart,92,Lucy Gardner,Sue Gardner,11- 5,7,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Happy Returns,95,Bradley Harris,Neil Mulholland,11- 3,9,3
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Shorten Sassy,98,Shane Quinlan,Mel Rowley,11- 3,6,3
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Bollin Thou,99,Sean Bowen,Nick Scholfield,11- 2,8,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Jewel Eyed Judy,97,James Turner,Nigel & Willy Twiston-Davies,11- 2,6,5
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Getaway Sam,90,Ned Fox,Matt Sheppard,11- 1,6,5
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Harksman,89,James Best,Martin Keighley,11- 0,6,0
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Smart Bucks,96,Joe Williamson,Philip Kirby,10- 6,6,3
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Dontworrywegotthis,-,Tabitha Worsley,Georgie Howell,10- 5,7,3
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Sweet Honey B,98,Richard Patrick,Clive Boultbee-Brooks,12- 0,8,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Gower Spirit,103,Stan Sheppard,Matt Sheppard,11 -11,6,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Ballerina Boxer,94,Mr Jack Stenhouse,Nikki Evans,11- 9,8,7
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Feet On The Ground,101,Jonathan Burke,Fergal O'Brien,11- 9,8,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Noble Grace,97,James Bowen,Warren Greatrex,11- 3,5,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Jessie Jump Jet,102,Robert Dunne,Samuel Drinkwater,11- 2,6,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Fay Ce Que Voudras,102,Liam Harrison,Kerry Lee,11- 1,10,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Make Sunshine,103,Ned Fox,Ryan Potter,11- 0,7,5
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Jamaicaine,104,Conor O'Farrell,Neil Mulholland,11- 0,7,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Harthill,-,Tom Bellamy,David Dennis,10 -10,8,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Time Was,103,Joe Williamson,Philip Kirby,10- 9,9,3
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Formel Park,100,Conor Ring,Evan Williams,10- 3,6,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Lady Fortune,100,James Best,David Killahena & Graeme McPherson,10- 3,6,0
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Prairie Queen,102,Sean Houlihan,Sue Gardner,10- 2,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Arizona Moon,-,Charlie Hammond,Stuart Edmunds,11- 2,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Cool Customer,112,Jonathan Burke,Fergal O'Brien,11- 2,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Loch Ness Pineau,-,Ben Jones,Ben Pauling,11- 2,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Roi Du Roume,-,James Bowen,Mickey Bowen,11- 2,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,That'll Be Oxo,110,Tom Bellamy,Kim Bailey & Mat Nicholls,11- 2,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Britway Belle,-,Freddie Keighley,Henry Oliver,10- 9,5,7
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Don't Call Me Sue,97,Conor O'Farrell,Neil Mulholland,10- 9,6,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Faith's Song,-,Ben Poste,Tom Symonds,10- 9,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Mysti Meadow,101,Charlie Deutsch,Mel Rowley,10- 9,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Pigeon Forge,-,Harry Cobden,Emma Lavelle,10- 9,5,0
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Simply A Dancer,96,Lilly Pinchin,Emma-Jane Bishop,10- 9,5,0
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Michaela's Boy,88,Luke Morris,Robert Cowell,9- 9,6,0
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Master Of My Fate,87,Jason Hart,John & Sean Quinn,9- 9,5,0
