track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,Ivane,136,Jonathan Burke,James Owen,11- 1,8,0
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,My Silver Lining,143,James Best,Emma Lavelle,11- 0,10,0
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,Ken Roy,142,NON-RUNNER,Paul Nicholls,10- 9,7,0
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,Sporting Ace,142,Jack Quinlan,Neil King,10- 8,10,0
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,Catch Catchfire,135,Charlie Todd,Ian Williams,10- 2,7,0
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,Ali Star Bert,135,Murray Dodd,Shaun Harris,10- 2,10,7
Lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,Special John,139,Dylan Johnston,Sam Thomas,10- 2,7,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Canty Bay,-,Ben Jones,Emma Lavelle,12- 2,9,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Casa Loupi,116,Ben Pollard,Gary & Josh Moore,12- 0,9,10
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Galactic Charm,114,Tom Cannon,Gary & Josh Moore,12- 0,5,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Chief Sunday,113,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,12- 0,6,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Sunday Soldier,120,Oscar Palmer,David Killahena & Graeme McPherson,11 -13,8,7
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Confinentic,114,Freddie Gordon,Chris Gordon,11 -13,6,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Sea Warrior,105,Brendan Powell,Joe Tizzard,11- 6,7,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Karton Plein,112,Sean Bowen,Olly Murphy,11- 6,6,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Godot,117,Freddie Mitchell,Andy Irvine,11- 5,9,3
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Blue Sky Dreaming,117,Tom Bellamy,Alan King,11- 5,5,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Risk It All,113,Caoilin Quinn,Gary & Josh Moore,10 -13,5,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Raffles Nobu,123,Freddie Keighley,Nick Scholfield,10 -12,6,7
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,Luwdvig,113,Jack Quinlan,Neil King,10 -10,7,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Directly,86,Sam Twiston-Davies,Samuel Drinkwater,11 -12,7,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Bollin Thou,116,Sean Bowen,Nick Scholfield,11- 7,8,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Mild Magic,83,Conor O'Farrell,Neil Mulholland,11- 4,6,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Inion Tiogair,97,Joe Anderson,Grace Harris,11- 2,9,3
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Flagon Dry,105,James Bowen,Warren Greatrex,10- 8,4,0
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Mac's Xpress,77,Charlie Maggs,Clare Ellam,10- 5,8,5
Lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,Court One,94,James Davies,Richard Rowe,10- 5,6,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Koenigsstern,110,James Davies,Nick Gifford,12- 0,9,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Better Off Alone,107,Freddie Keighley,Martin Keighley,12- 0,7,7
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Icaque de L'Isle,-,Harry Bannister,Richard J Bandey,12- 0,8,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Thruthelookinglass,110,Tom Bellamy,Kim Bailey & Mat Nicholls,11 -13,9,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Star Of Diamonds,103,NON-RUNNER,Emma Lavelle,11 -11,7,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Montmartin,108,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 6,8,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,One Last Glance,111,Freddie Mitchell,Tom Gretton,11- 5,9,3
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Givehimthehonour,86,Jack Tudor,David Pipe,11- 3,8,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Felton Bellevue,124,Ciaran Gethings,Ben Case,10 -11,11,0
Lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,Endersen,95,Harry Kimber,Richard Rowe,10- 3,9,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Desert Halo,97,Harry Bannister,Richard J Bandey,12- 0,7,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Lady Pretender,103,Charlie Deutsch,Venetia Williams,11 -12,7,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Begin The Luck,108,Robbie David,Daisy Hitchins,11 -10,10,7
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Jack The Nipper,-,James Bowen,Warren Greatrex,11- 9,7,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Jackeline,101,Daniel Sansom,Seamus Mullins,11- 7,7,3
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Gwennie May Jem,109,Sean Bowen,Olly Murphy,11- 4,6,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Diamond Days,103,Brendan Powell,Joe Tizzard,11- 4,6,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Stardhem,110,Ben Jones,Ben Pauling,11- 3,7,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Arctic Stream,-,Ned Fox,Richard J Bandey,11- 1,9,5
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Ronnies Reflection,108,Jack Quinlan,Ben Case,10 -12,8,0
Lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,Constant Friday,103,James Davies,Richard Rowe,10- 2,11,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Apache Green,73,Kieran O'Neill,S Woods,9- 9,4,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Super Hit,75,Oisin Murphy,Darryll Holland,9- 8,5,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Token Gesture,77,Hollie Doyle,Mark Usher,9- 7,4,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Equion,75,Luke Morris,Tony Carroll,9- 7,8,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Purple Sky,76,Charles Bishop,Joe Ponting,9- 5,5,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Mbappe,79,Edward Greatrex,Mark Loughnane,9- 3,5,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Villalobos,75,Alistair Rawlinson,Simon Hodgson,9- 2,7,0
Kempton (AW),19 Jan 2026Polytrack,1m,Standard To Slow,1:08,Hopjes,70,Tyrese Cameron,Harriet Dickin,9- 1,6,7
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Magna,64,Oisin Murphy,Tony Carroll,9- 9,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Respectable Jack,68,Saffie Osborne,Matt Crawley,9- 9,5,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Smasher,67,William Carson,Michael Attwater,9- 7,6,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Horus,64,Hollie Doyle,Mike Murphy,9- 6,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Conquest Of Power,73,Paddy Bradley,Mark Usher,9- 4,6,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Dr Ali,63,Jonny Peate,J R Jenkins,9- 2,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Straight Back Up,65,Lloyd Applegate,Dr Richard Newland & Jamie Insole,9- 1,4,7
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,1:38,Miraflores,62,Kieran O'Neill,Rachel Cook & John Bridger,9- 0,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Al Amirah,67,Sean D Bowen,Ismail Mohammed,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Distorted Truth,-,Pierre-Louis Jamin,K R Burke,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Echo Valley,-,Callum Hutchinson,Tom Symonds,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Five Moons,48,Harry Davies,Simon & Ed Crisford,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Galistra,-,Hector Crouch,Ralph Beckett,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Glamerous,-,William Carson,Michael Attwater,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Helga,65,Oisin Murphy,Andrew Balding,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Misty Cove,77,Saffie Osborne,Gavin Cromwell,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:08,Peas And Queues,48,Kieran O'Neill,J S Moore,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Siouxfonic,87,Pat Cosgrave,James Owen,9 -13,5,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Lion City,57,Ben Ffrench Davis,Clare Ellam,9- 6,6,5
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Abando,107,Saffie Osborne,Jamie Osborne,9- 4,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Caliban,93,Oisin Murphy,Andrew Balding,9- 4,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Imperial Decision,73,Georgia Dobie,Keiran Burke,9- 4,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,John Galt,72,Daniel Muscutt,Jamie Osborne,9- 4,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,King's Cruiser,67,Luke Morris,Marco Botti,9- 4,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Imperial Jade,-,Callum Hutchinson,Charlie Longsdon,9- 1,7,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Aethelthryth,89,Harry Davies,Tom Clover,8 -13,4,0
Kempton (AW),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,Summer Appeal,-,Lewis Edmunds,William Muir & Chris Grassick,8 -13,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Up The Agenda,80,Daniel Muscutt,Jack Morland,9- 9,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Unionville,74,William Carson,Michael Attwater,9- 6,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Mighty Vega,78,George Wood,Lemos De Souza,9- 5,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Space Bear,77,Luke Morris,Marco Botti,9- 5,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Uniter,82,Oisin Murphy,Andrew Balding,9- 3,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Saxon Prince,78,Hector Crouch,Clive Cox,9- 2,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,Canyouhearthedrums,80,Charles Bishop,Eve Johnson Houghton,9- 1,3,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Shallow,92,Saffie Osborne,Richard Spencer,9- 9,5,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Cressida Wildes,86,Hector Crouch,Phil McEntee,9- 7,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Your Love,86,George Wood,Richard Spencer,9- 6,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Gogo Yubari,83,Oisin Murphy,Tony Carroll,9- 6,5,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Handle With Care,88,Hollie Doyle,Marco Botti,9- 5,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Searchingtheblues,87,Tyler Heard,Mark Usher,9- 1,4,0
Kempton (AW),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,Court Drive,88,Luke Morris,Gay Kelleway,8 -12,5,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,I'm Workin On It,79,Lewis Edmunds,Rod Millman,9- 9,4,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Riot,86,Saffie Osborne,Charlie Wallis,9- 9,9,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Lerwick,80,Edward Greatrex,Mark Loughnane,9- 9,6,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Kev,77,Alec Voikhansky,Tom Ward,9- 7,4,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Party Bear,84,Pierre-Louis Jamin,K R Burke,9- 7,4,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Neyva's Angel,80,Darragh Keenan,Martin Dunne,9- 7,4,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,King David,80,Luke Morris,Gay Kelleway,9- 5,5,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Exposay,79,Alexandra Egan,David Loughnane,9- 2,4,7
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Saturn Seven,80,George Wood,Ross Burdon,9- 1,6,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Dayman,69,Hollie Doyle,Dominic Ffrench Davis,8 -11,7,0
Kempton (AW),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,Danehill Star,81,William Carson,Tony Carroll,8 -10,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Galactic Glow,65,Taylor Fisher,Joe Tickle,9- 9,9,3
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Eutropia,64,Finley Marsh,Adrian Wintle,9- 7,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Tenadaay,60,Gina Mangan,Fergal O'Brien,9- 7,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Ice Opera,65,Billy Loughnane,Grace Harris,9- 7,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Staffordshire,61,Paul Mulrennan,Jennie Candlish,9- 5,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Blue Siam,63,Jason Hart,Hugo Palmer,9- 4,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Pomeriggio,57,Jack Dace,Nikki Evans,9- 4,5,5
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Late Claim,67,Marco Ghiani,John Mackie,9- 3,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Rampant,64,Faye McManoman,Patrick Morris,9- 0,6,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Al Baahy,59,Billy Loughnane,Kevin Frost,9- 9,7,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Al Shabab,62,Sean Levey,David Evans,9- 9,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Bondi Man,57,Jason Hart,Sarah Hollinshead,9- 9,7,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Boujee Gold,59,Marco Ghiani,Tony Carroll,9- 9,7,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Dors Delight,60,Callum Shepherd,Dean Ivory,9- 9,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Port Noir,59,Robert Havlin,Robert Stephens,9- 9,9,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Racing Country,41,Paul Mulrennan,Damien Wingrove,9- 9,11,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Relevant Range,60,Jordan Nason,Ivan Furtado,9 -13,7,3
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Star Of St Louis,57,Kyle McHugh,Wayne Lukas,9- 9,9,7
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Trusty Scout,54,Cam Hardie,Derek Shaw,9- 9,8,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Lady Margret,62,Gina Mangan,Tony Carroll,9- 8,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Spinning Dancer,55,Taylor Fisher,J S Moore,9- 8,4,3
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Jubilee Time,-,Taylor Fisher,Mark Usher,9 -12,4,3
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Appetiser,61,Callum Shepherd,Eve Johnson Houghton,9 -11,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Alasrae,70,Billy Loughnane,George Boughey,9- 0,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Fuseboard,32,Joey Haynes,Chelsea Banham,8 -12,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Lucky Sevens,-,Mason Paetel,James Owen,8 -12,3,5
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Arishka's Dream,67,Dylan Hogan,Daniel & Claire Kubler,8 -10,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Adalida,73,Marco Ghiani,Stuart Williams,8- 9,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Exhibition Match,34,Nicola Currie,Ollie Sangster,8- 9,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Coul Britannia,-,Jack Dace,Jamie Osborne,8- 5,3,5
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Brave Empire,80,Jason Hart,Ivan Furtado,9- 9,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Zoulu Warrior,80,Billy Loughnane,Heather Main,9- 8,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Wodao,80,Callum Shepherd,Jamie Osborne,9- 8,6,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Lucky Man,80,Paul Mulrennan,Jennie Candlish,9- 7,7,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Phoenix Of Dreams,80,Sean Levey,John & Sean Quinn,9- 6,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Addarella,80,Marco Ghiani,Marco Botti,9- 5,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Brian The Snail,81,James Sullivan,Patrick Morris,9- 5,12,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Early Release,82,Ryan Kavanagh,David Evans,9- 3,4,5
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Water Of Leith,78,Robert Havlin,Jim Goldie,9- 2,8,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Amerjeet,81,Dylan Hogan,Michael Herrington,8 -11,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Ash Wednesday,90,Marco Ghiani,Heather Main,9- 8,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,He's A Gentleman,88,Jason Hart,Hugo Palmer,9- 8,7,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Lodge,79,Billy Loughnane,Brian Meehan,9- 7,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Star Of Mali,88,Robert Havlin,James Tate,9- 6,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Arantes Nascimento,86,Sean Levey,Michael Attwater,9- 5,5,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Chifa,86,Callum Shepherd,Ed de Giles,9- 5,9,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Beauty Choice,86,Joanna Mason,Michael & David Easterby,9- 5,9,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Vince Lombardi,87,Dale Swift,Seb Spencer,9- 4,7,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Anthropologist,87,Dylan Hogan,Michael Herrington,9- 4,4,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Hardstyle,61,Billy Loughnane,George Boughey,10- 1,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Ganthorpe,53,Billy Garritty,Michael & David Easterby,9- 9,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Maynora,64,Sean Kirrane,Craig Lidster,9- 8,3,0
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Resalah,66,Jack Dace,Nikki Evans,9- 7,3,5
