track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Arcabulle,71,Jack Kearney,Gavin Cromwell,10- 3,3,3
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Divelment,68,James Ryan,Jack W Davison,10- 2,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,No More Hiding,65,Scott McCullagh,A Oliver,9 -10,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Another Day Done,66,Declan McDonogh,Joseph Patrick O'Brien,9- 7,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Dawn Flame,68,Leigh Roche,Paul W Flynn,9- 7,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Guildhall Graduate,71,Hugh Horgan,Gavin Cromwell,9- 7,3,5
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Apiary,68,Nicola Burns,Kevin Thomas Coleman,9- 5,3,5
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Iryna's Star,63,Donagh O'Connor,Michael Mulvany,9- 4,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Stolen Treasure,72,Killian Leonard,J G Coogan,9- 4,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Grey Sands,59,Nathan Crosse,Joseph Patrick O'Brien,8- 9,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m,Standard,2:30,Sapphire Dream,66,Jimmy Dalton,Andrew Slattery,8- 7,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Ballymagreehan,60,Donagh O'Connor,David Marnane,10- 1,4,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Greek Gift,22,Jack Kearney,Denis Gerard Hogan,10- 1,4,3
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Mount Ruapehu,60,Leigh Roche,Mark Fahey,10- 0,6,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Sovereign Banter,58,Jimmy Dalton,Andrew Slattery,9 -12,4,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Platino Bianco,61,James Ryan,Conor David Maxwell,9 -10,5,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Star Allure,60,Sadhbh Tormey,Ms Claire O'Connell,9 -10,4,10
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Winemaker,64,Declan McDonogh,H D McGuigan,9 -10,6,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Charanda,71,Paddy Harnett,Robson De Aguiar,9- 8,4,5
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Jackie Brown,62,Rory Cleary,A J Martin,9- 7,6,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Moonhall Lass,62,Conor Cusack,P J F Murphy,9- 5,4,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,An Laochmor,62,Patrick McGettigan,Daniel James Murphy,9- 1,5,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Carmina Burana,65,Julian Pietropaolo,Andrew Kinirons,8 -12,4,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Fort Star,54,Siobhan Rutledge,Ms Sheila Lavery,8 -12,4,3
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Spirit Of Eagles,62,Nicola Burns,Thomas Dowling,8 -12,6,5
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Gimmieminnie,62,Nathan Crosse,M M Rice,8 -12,5,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Rattletheonionbag,45,,W P Browne,8 -12,6,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:00,Hezahunk,51,,Patrick J McKenna,8 -12,7,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Cash On Black,62,Rory Cleary,Miss Jennifer Anne Lynch,9- 5,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Chirac,51,Donagh O'Connor,John James Feane,9- 5,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Passage Of Power,-,Scott McCullagh,Joseph Patrick O'Brien,9- 5,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,This Guy,81,Patrick McGettigan,Daniel James Murphy,9- 5,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Double Clutching,37,James Ryan,Thomas Coyle,9- 0,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Electric Night,72,Declan McDonogh,Joseph Patrick O'Brien,9- 0,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Lock'd Up Lane,41,Adam Grant,Diego Dias,9- 0,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Princess Chloe,-,Jessica O'Gorman,Daniel James Murphy,9- 0,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Raysagold,-,Yudish Geerdharry,Diego Dias,9- 0,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Sunflower Lady,-,Killian Leonard,Diego Dias,9- 0,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,3:30,Two And Two,66,Nathan Crosse,Daniel McLoughlin,9- 0,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Friendly Invoice,64,Nicola Burns,Conor David Maxwell,10- 1,3,5
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Oh Cecelia,74,Jack Kearney,Jack W Davison,10- 0,3,3
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,The Love Machine,69,Sean Davis,Sean Davis,9 -12,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Battleforsupremacy,66,Scott McCullagh,Daniel McLoughlin,9- 6,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Practical Move,71,Julian Pietropaolo,Michael Butler,9- 5,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Plushy,78,Donagh O'Connor,Gavin Cromwell,9- 4,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Cause I Like You,67,Rory Cleary,Michael Mulvany,9- 1,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Dakota Dancer,74,Conor Cusack,Henry De Bromhead,8 -13,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Commander Kabaw,64,Jimmy Dalton,Daniel James Murphy,8 -11,3,7
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Mr Kobe,68,Killian Leonard,Diego Dias,8 -10,3,0
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Stone Bear,69,Siobhan Rutledge,Ross O'Sullivan,8- 8,3,3
Dundalk (AW),13 Jan 2026Polytrack,6f,Standard,4:00,Mini Cotai,71,Nathan Crosse,Michael Mulvany,8- 7,3,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Limestone Red,62,Hugh Horgan,Tracey Collins,10- 1,6,5
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Timandi,62,Reese Holohan,James M Barrett,10- 0,4,10
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Mythical Rock,62,Conor Cusack,P J F Murphy,9 -13,5,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Mapa,61,Rory Cleary,Ms Sheila Lavery,9 -12,5,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Chou Chou,60,Killian Leonard,Eamonn O'Connell,9 -10,5,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Roderick,63,Patrick McGettigan,P Sweeney,9- 9,10,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Aingeal Dorcha,63,Adam Browne-Souza,Andrew Slattery,9- 8,8,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,General Grant,61,Adam Caffrey,Noel Meade,9- 8,4,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Promo Queen,20,Milo Malone,Chris Timmons,9- 5,5,10
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Surf On Jamie,67,James Ryan,Paul Mulligan,9- 4,4,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Master Garvey,66,Declan McDonogh,Joseph Anthony Murray,8 -13,6,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Don't Look Now,47,Rory Mulligan,Shane Crawley,8 -12,6,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Vocology,65,Jimmy Dalton,Thomas Coyle,8 -12,5,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Quick Blessing,-,Siobhan Rutledge,C Moore,8 -10,6,3
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Not Even Maybe,60,,William Delahunty,8 -10,6,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Imperial Fighter,58,,Patrick J McKenna,10- 1,7,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,4:35,Man Is King,64,,Thomas Dowling,8 -10,7,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Church Mountain,66,Jack Kearney,Denis Gerard Hogan,10- 2,8,3
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Jazz Forever,64,Leigh Roche,Paul W Flynn,10- 0,6,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Thompson Gunner,62,Patrick McGettigan,Cian Hughes,9 -13,5,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Barretstown,62,Charlie O'Dwyer,Conor O'Dwyer,9 -11,8,5
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Captain Hanley,61,Killian Leonard,Eamonn O'Connell,9 -11,6,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Nibras Rainbow,59,Donagh O'Connor,Gavin Cromwell,9 -11,6,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Rising Sky,65,Declan McDonogh,Anthony McCann,9 -10,4,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Givehertilxmas,68,Nicola Burns,Gerard Keane,9- 9,4,5
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Storm Eric,65,Adam Caffrey,Jamie Flynn,9- 9,7,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Guest Star,67,James Ryan,T G McCourt,9- 5,5,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Waystar,61,Adam Grant,John C McConnell,9- 2,5,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Harbanaker,61,Siobhan Rutledge,William Harvey,8 -11,9,3
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Haeret In Pectore,57,Rory Cleary,A J Martin,8 -10,5,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Yquem,67,Rory Mulligan,John S O'Donoghue,8 -10,4,7
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Si Senior,64,,M K Flannery,10- 2,5,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Boyne Valley,65,,Michael Mulvany,10- 0,4,0
Dundalk (AW),13 Jan 2026Polytrack,1m2½f,Standard,5:10,Methgal,63,,P J F Murphy,9 -10,4,0
Ayr,13 Jan 2026,2m,Soft,12:48,Next Twist,119,Sean Bowen,Olly Murphy,11- 8,6,0
Ayr,13 Jan 2026,2m,Soft,12:48,Triple Crown Ted,111,Derek Fox,Lucinda Russell & Michael Scudamore,11- 8,6,0
Ayr,13 Jan 2026,2m,Soft,12:48,Belvedere Bhoy,85,Patrick Wadge,Lucinda Russell & Michael Scudamore,11- 1,5,0
Ayr,13 Jan 2026,2m,Soft,12:48,Bras d'Or,124,Jack Tudor,David Pipe,11- 1,6,0
Ayr,13 Jan 2026,2m,Soft,12:48,Ck O'Mara,88,Ben Smith,R Mike Smith,11- 1,5,7
Ayr,13 Jan 2026,2m,Soft,12:48,Coylton King,102,Ryan Mania,Ian Duncan,11- 1,6,0
Ayr,13 Jan 2026,2m,Soft,12:48,Kilnesare Flight,-,Brian Hughes,Donald McCain,11- 1,6,0
Ayr,13 Jan 2026,2m,Soft,12:48,Luckie Devil,-,Callum Bewley,Nicky Richards,11- 1,6,0
Ayr,13 Jan 2026,2m,Soft,12:48,Bennys Jenny,90,Bruce Lynn,N W Alexander,10- 8,7,0
Ayr,13 Jan 2026,2m,Soft,12:48,Breaking Ground,77,Nathan Moscrop,R Mike Smith,10- 8,5,0
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Just Her Type,113,Tom Broughton,Max Comley,11 -12,6,5
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Dream Shadow,117,Jonathan Burke,Fergal O'Brien,11- 7,7,0
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Just An Artist,110,Bruce Lynn,N W Alexander,11- 7,5,0
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Lets Mingle,116,Conner McCann,Lucinda Russell & Michael Scudamore,11- 7,6,7
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Park Princess,120,Sam Twiston-Davies,Anthony Honeyball,11 -12,6,0
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Largy Rose,-,Ben Smith,R Mike Smith,11- 0,6,7
Ayr,13 Jan 2026,2m4½f,Soft,1:18,Roses All The Way,116,Brian Hughes,Donald McCain,11- 0,7,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Kelvin Forlonge,108,Patrick Wadge,Lucinda Russell & Michael Scudamore,12- 0,6,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Piaff Bubbles,105,Nathan Moscrop,Rebecca Menzies,11 -12,10,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Monsieur Le Fuzz,107,Ross Chapman,Rebecca Menzies,11- 8,7,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Shoeshine Boy,111,Craig Nichol,Donald Whillans,11- 5,10,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Gather Yourself,102,Sean Bowen,Cian Collins,11- 3,6,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Maura Jeanne,110,Alan Doyle,Ian Duncan,11- 2,9,3
Ayr,13 Jan 2026,3m½f,Soft,1:48,Holly Bird,105,Brian Hughes,Sandy Thomson,10 -13,7,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Better Be Definite,97,Jamie Hamilton,N W Alexander,10 -10,8,0
Ayr,13 Jan 2026,3m½f,Soft,1:48,Blue Indigo,109,Edward Austin,Gary Rutherford,10- 6,6,5
Ayr,13 Jan 2026,3m½f,Soft,1:48,Nae Bother At A',87,Bruce Lynn,N W Alexander,10- 2,8,0
Ayr,13 Jan 2026,2m½f,Soft,2:18,Fingle Bridge,150,Sean Bowen,Olly Murphy,11- 8,8,0
Ayr,13 Jan 2026,2m½f,Soft,2:18,Meetmebythesea,143,Ben Jones,Ben Pauling,11- 8,6,0
Ayr,13 Jan 2026,2m½f,Soft,2:18,Big John Wayne,-,Derek Fox,Lucinda Russell & Michael Scudamore,11- 2,8,0
Ayr,13 Jan 2026,2m½f,Soft,2:18,Dedicated Hero,-,Callum Bewley,Sandy Thomson,11- 2,7,0
Ayr,13 Jan 2026,2m½f,Soft,2:18,From The Clouds,133,Jack Power,Lucinda Russell & Michael Scudamore,11- 2,9,5
Ayr,13 Jan 2026,3m,Soft,2:48,I See The Sea,109,Ryan Mania,Christopher Kellett,12- 0,7,0
Ayr,13 Jan 2026,3m,Soft,2:48,Big Zouk,-,Brian Hughes,Nicky Richards,11 -12,7,0
Ayr,13 Jan 2026,3m,Soft,2:48,Torosay,102,Derek Fox,Lucinda Russell & Michael Scudamore,11- 8,8,0
Ayr,13 Jan 2026,3m,Soft,2:48,Jirko,106,Bruce Lynn,N W Alexander,11- 5,7,0
Ayr,13 Jan 2026,3m,Soft,2:48,Rob Roy Macgregor,101,Patrick Wadge,Sandy Thomson,10 -13,8,0
Ayr,13 Jan 2026,3m,Soft,2:48,Maid Of Houxty,-,Craig Nichol,Donald Whillans,10- 9,11,0
Ayr,13 Jan 2026,3m,Soft,2:48,Kingston Rock,-,Edward Austin,Gary Rutherford,10- 7,8,5
Ayr,13 Jan 2026,3m,Soft,2:48,Euchan Falls,106,Nathan Moscrop,R Mike Smith,10- 2,9,0
Ayr,13 Jan 2026,3m,Soft,2:48,Muroor,102,Sean Quinlan,Lizzie Quinlan,10- 2,13,0
Ayr,13 Jan 2026,2m,Soft,3:18,Thereisnodoubt,110,Derek Fox,Lucinda Russell & Michael Scudamore,12- 0,13,0
Ayr,13 Jan 2026,2m,Soft,3:18,He's Bresilian,115,Sean Quinlan,Jedd O'Keeffe,11 -13,6,0
Ayr,13 Jan 2026,2m,Soft,3:18,Dance Thief,106,Ben Smith,R Mike Smith,11 -10,8,7
Ayr,13 Jan 2026,2m,Soft,3:18,Jiair Madrik,78,Theo Gillard,Donald McCain,11 -10,7,0
Ayr,13 Jan 2026,2m,Soft,3:18,Two Auld Pals,113,Gregor Walkingshaw,Lucinda Russell & Michael Scudamore,11- 9,8,10
Ayr,13 Jan 2026,2m,Soft,3:18,Mr Lincoln,86,Brian Hughes,Iain Jardine,11- 8,6,0
Ayr,13 Jan 2026,2m,Soft,3:18,Tread Softly Now,108,Alan Doyle,Ian Duncan,11- 5,7,3
Ayr,13 Jan 2026,2m,Soft,3:18,Sao Carlos,117,Peter Kavanagh,Lizzie Quinlan,11- 5,8,0
Ayr,13 Jan 2026,2m,Soft,3:18,Don Occhetti,-,Conor Rabbitt,William Young Jnr,11- 2,8,3
Ayr,13 Jan 2026,2m,Soft,3:18,Platin Moon,112,Bruce Lynn,N W Alexander,11- 0,5,0
Ayr,13 Jan 2026,2m,Soft,3:48,Coconut Man,111,Jack Power,Lucinda Russell & Michael Scudamore,11 -11,5,5
Ayr,13 Jan 2026,2m,Soft,3:48,Diamant Dore,-,Brian Hughes,Adrian Paul Keatley,11- 4,5,0
Ayr,13 Jan 2026,2m,Soft,3:48,Dublinofficecallin,109,Craig Nichol,Ewan Whillans,11- 4,5,0
Ayr,13 Jan 2026,2m,Soft,3:48,Kingsman Mail,114,Bruce Lynn,N W Alexander,11- 4,6,0
Ayr,13 Jan 2026,2m,Soft,3:48,McElhattan,-,Theo Gillard,Donald McCain,11- 4,5,0
Ayr,13 Jan 2026,2m,Soft,3:48,Melbourne Ghost,-,Sean Quinlan,Donald Whillans,11- 4,5,0
Ayr,13 Jan 2026,2m,Soft,3:48,Oor Wish,-,Jamie Hamilton,N W Alexander,10 -11,6,0
Ayr,13 Jan 2026,2m,Soft,3:48,Brewdog,-,Nathan Moscrop,R Mike Smith,10- 5,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Tarbat Ness,67,Gina Mangan,John Berry,9 -12,7,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Billy Bathgate,67,P J McDonald,Ewan Whillans,9 -10,10,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Inspire Hope,67,Andrew Mullen,Rebecca Menzies,9- 7,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Dollar's Dream,66,Cam Hardie,Philip Kirby,9- 7,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Young Merlin,74,Hollie Doyle,Rebecca Menzies,9- 7,10,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Tupero,70,Paul Mulrennan,David O'Meara,9- 5,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Khangai,67,Tom Eaves,Tony Coyle & Kaine Wood,9- 2,6,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,2m½f,Standard,1:38,Arcimboldo,69,Rhys Elliott,Mike Sowersby,8- 8,4,5
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Sibyl Charm,71,Andrew Mullen,Iain Jardine,9- 9,6,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Spun To Gold,73,Paul Mulrennan,Jim Goldie,9- 7,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Profit Street,72,P J McDonald,James Owen,9- 6,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Teardrops,71,George Wood,Richard Spencer,9- 4,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Penny Mountain,71,Hollie Doyle,Gary Rutherford,9- 4,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Court Of Session,69,Grace McEntee,Phil McEntee,9- 4,7,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,6f,Standard,2:08,Bad Habits,70,James Sullivan,Ruth Carr,9- 3,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Chin Chin Ginny,-,Dale Swift,Katie Scott,9- 9,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Clonquest,50,Sam James,David & Nicola Barron,8 -12,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Evolve,59,Billy Garritty,Richard Fahey,8 -12,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Lakota Chief,-,Hollie Doyle,Archie Watson,8 -12,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Somebody,69,George Wood,Richard Spencer,8 -12,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Star Of Emerald,-,P J McDonald,Edward Bethell,8 -10,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Evelyn's Garden,-,Greg Fairley,Katie Scott,8- 7,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Maria Da Silva,59,Nicola Currie,Andrew Balding,8- 7,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Populus,58,Andrew Mullen,Stephen Hanlon,8- 5,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Spirit Of Tokyo,-,Cam Hardie,Philip Kirby,8- 5,3,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,2:38,Thependleburyfox,14,Rhys Elliott,Gemma Tutty,8- 5,3,5
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,3:08,Em Jay Kay,70,Grace McEntee,Phil McEntee,9- 9,7,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,3:08,Digital,70,James Sullivan,Ruth Carr,9- 9,8,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,3:08,La Rochette,69,Rhys Elliott,Tracy Waggott,9- 8,5,5
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,3:08,He's An Angel,70,Cam Hardie,Kevin Frost,9- 6,6,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,3:08,Azucena,69,Paul Mulrennan,Stephen Hanlon,9- 2,6,0
