track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,Splinterwood,57,Alistair Rawlinson,Michael Appleby,9- 5,4,0,True,0,0.05190491
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Lhebayeb,68,Callum Shepherd,Richard Price,9- 5,8,0,True,0,0.050483525
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Newfire,54,Donovan Goucher,Kevin Frost,9- 9,5,7,True,0,0.049017936
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,How's The Guvnor,69,George Wood,Jennie Candlish,9- 7,5,0,True,0,0.046954133
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,That Lucas Fella,62,NON-RUNNER,Iain Jardine,9- 8,4,0,True,0,0.046667762
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Desiderata,63,Robert Havlin,Thomas Faulkner,9- 9,6,0,True,0,0.045197263
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,The Pug,59,Aiden Brookes,Micky Hammond,9- 9,6,3,True,0,0.044923313
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Gemini Man,59,NON-RUNNER,Iain Jardine,9- 9,8,0,True,0,0.04191386
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Pyrrhic Dancer,61,Taylor Fisher,Gary Brown,9- 9,7,3,True,0,0.040186267
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Faster Bee,65,Gina Mangan,Fergal O'Brien,9- 2,5,0,True,0,0.03933586
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Wrist Art,62,George Wood,James Owen,9- 9,9,0,True,0,0.038994472
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Racing Country,61,Rob Hornby,Damien Wingrove,9- 9,11,0,True,0,0.038894936
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m1½f,Standard,8:00,Trusty Scout,62,Ben Ffrench Davis,Derek Shaw,9- 9,8,5,True,0,0.037450608
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Dash Power,64,Sean Kirrane,Lawrence Mullaney,9- 0,5,0,True,0,0.03654321
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Flowstate,82,Mark Winn,David O'Meara,9- 7,5,0,True,0,0.036411006
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Volendam,66,Rowan Scott,Tony Carroll,9- 6,4,0,True,0,0.0346011
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Scenario,67,Neil Callan,Tony Carroll,9- 7,4,0,True,0,0.033437356
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Pacific Prince,59,Laura Coughlan,James Bennett,9- 9,5,3,True,0,0.03279386
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Lina Codina,64,Faye McManoman,Nigel Tinkler,8 -13,3,0,True,0,0.031974196
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Prancy Peer,67,Jason Watson,Ollie Sangster,9- 8,3,0,True,0,0.031663086
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,Arlecchino's Rex,67,Jason Watson,Mark Usher,8 -13,4,0,True,0,0.031508364
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Blindfold Games,66,Billy Loughnane,George Boughey,9- 6,3,0,True,0,0.030497734
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,River Wharfe,80,Myla Coppins,Tony Carroll,8 -10,8,7,True,0,0.029033411
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Bear Rock,79,Faye McManoman,Michael Mullineaux,9- 9,5,0,True,0,0.02786133
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Spirit Of Mara,67,Warren Fentiman,Richard Fahey,9- 1,3,5,True,0,0.027179044
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m½f,Standard,7:30,R P McMurphy,68,Edward Greatrex,Michael Appleby,9- 8,4,0,True,0,0.026963819
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Bella Bisbee,81,Kieran O'Neill,Scott Dixon,9- 8,5,0,True,0,0.025426919
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,Hammal,-,Kieran O'Neill,Max Young,9- 5,5,0,True,0,0.024844378
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Slack Bob,67,Robert Havlin,Ed Dunlop,9- 9,3,0,True,0,0.023560451
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Because We Can,68,Georgia Dobie,Clive Cox,9- 9,3,0,True,0,0.023335828
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Moon Over The Sea,68,Tyrese Cameron,Tony Carroll,9- 8,7,3,True,0,0.023280216
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Harbour Vision,79,Mikkel Mortensen,Scott Dixon,9- 1,11,5,True,0,0.022800958
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,Miss Helena,-,Faye McManoman,Michael Mullineaux,9- 0,4,0,True,0,0.02271157
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Sailor Batt,69,Callum Rodriguez,David & Nicola Barron,9- 7,3,0,True,0,0.022642972
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Pimentel,66,Rob Hornby,Marcus Tregoning,9- 3,3,0,True,0,0.022066772
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,They All Know Me,84,Warren Fentiman,Richard Fahey,9- 5,4,5,True,0,0.02182707
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Adelaide Bay,78,Stevie Donohoe,Thomas Faulkner,9- 2,4,0,True,0,0.021373605
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Tafah,69,George Wood,Tony Carroll,9- 2,3,0,True,0,0.021038786
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Fascinating Shadow,69,Conor Whiteley,James Owen,9 -10,8,5,True,0,0.020980524
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Mart,79,Neil Callan,Dylan Cunha,9- 7,5,0,True,0,0.020961946
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Faithful Dream,65,Alistair Rawlinson,Michael Appleby,9- 2,3,0,True,0,0.02095247
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Zooks,73,Jack Nicholls,Ian Williams,9- 6,6,0,True,0,0.02083313
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,Counting Cards,89,Callum Rodriguez,Edward Bethell,9- 5,4,0,True,0,0.020545086
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Life After Love,61,Jason Watson,Ollie Sangster,9- 1,3,0,True,0,0.02045719
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Crown The Future,70,Neil Callan,Jack Morland,9- 2,3,0,True,0,0.020291021
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Golden Havana,66,Sean Kirrane,Michael Dods,9- 6,3,0,True,0,0.020166814
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Espona Bay,68,Saffie Osborne,Michael Bell,9- 9,3,0,True,0,0.020085191
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Grand Duchess Olga,69,Chloe Lyons,Julia & Shelley Birkett,9 -12,6,5,True,0,0.020034524
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Far Too Fizzy,67,Rowan Scott,David Loughnane,9- 1,3,0,True,0,0.019650126
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Arnaz,80,Billy Loughnane,Mark Loughnane,9- 7,5,0,True,0,0.01954924
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Alex The Great,66,Myla Coppins,Tony Carroll,9- 7,6,5,True,0,0.019384665
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,The Caribbean,81,Saffie Osborne,Heather Main,9- 7,5,0,True,0,0.01935851
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,7:00,Surgeon Commander,66,Billy Loughnane,Craig Lidster,9- 1,3,0,True,0,0.019123478
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:30,Nacho Nacho Nacho,80,Callum Shepherd,Jack Morland,9- 5,4,0,True,0,0.019020453
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Grey Horizon,71,Kieran O'Neill,Scott Dixon,9- 9,3,0,True,0,0.018881317
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Havachoc,66,Tom Kiely-Marshall,Patrick Morris,8 -11,4,0,True,0,0.018396514
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,6f,Standard,5:30,Black Rock Beauty,64,Warren Fentiman,Richard Fahey,9- 6,3,5,True,0,0.018321497
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Legacy Power,73,Poppy Scott,Michael Mullineaux,9 -10,6,5,True,0,0.017795336
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Urban Warrior,59,Harry Vigors,Stuart Williams,9- 8,4,5,True,0,0.017714273
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,Oceans Five,83,Billy Loughnane,Brian Meehan,9- 5,4,0,True,0,0.017687028
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,1m6f,Standard,5:00,Blue Siam,66,Liam Wright,Hugo Palmer,9- 1,4,0,True,0,0.017100716
Wolverhampton (AW),12 Jan 2026 SKY Tapeta,7f,Standard,6:00,All Moonshine,85,Jason Watson,Andrew Balding,9- 7,4,0,True,0,0.015526642
