track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Langdale Lane,120,Gavin Sheehan,R Mike Smith,10 -13,9,0,True,0,0.0181728,0,False
Ayr,29 Jan 2026,2m,Soft,4:13,Katagat,112,Sean Bowen,David Killahena & Graeme McPherson,11- 2,6,0,True,0,0.018153207,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Diamond Geezer,122,Sean Bowen,Olly Murphy,11- 0,7,0,True,0,0.018147184,0,False
Ayr,29 Jan 2026,3m½f,Soft,3:13,Grand Voyage,118,Joshua Thompson,Stuart Coltherd,10- 2,10,5,True,0,0.017955385,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Valtteri Its James,-,Patrick Wadge,Lucinda Russell & Michael Scudamore,11- 5,5,0,True,0,0.017820934,0,False
Ayr,29 Jan 2026,3m,Soft,2:13,Wendigo,155,Gavin Sheehan,Jamie Snowden,11 -10,7,0,True,0,0.017347803,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Am I Bovvered,-,Patrick Wadge,Sandy Forster,11- 4,6,0,True,0,0.01699133,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Royal Maggs,-,Jamie Hamilton,Mark Walford,11- 4,6,0,True,0,0.01699133,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Society Soldier,-,Derek Fox,Lucinda Russell & Michael Scudamore,11- 4,6,0,True,0,0.01699133,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Wolfspear,122,Callum Bewley,Daragh Bourke,11- 1,10,0,True,0,0.015713388,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Eloi Du Puy,122,Bruce Lynn,N W Alexander,11- 3,8,0,True,0,0.015674481,0,False
Ayr,29 Jan 2026,2m,Soft,4:13,L'Appel Du Large,86,NON-RUNNER,N W Alexander,11- 2,5,0,True,0,0.015518539,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Kool Raoul,122,Gregor Walkingshaw,Lucinda Russell & Michael Scudamore,11- 1,6,10,True,0,0.015233163,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Saracen Beau,119,Danny McMenamin,Nicky Richards,12- 0,7,0,True,0,0.015147834,0,False
Ayr,29 Jan 2026,3m½f,Soft,3:13,Gaillimh A Stor,123,Dominic Hislop,N W Alexander,11- 3,10,10,True,0,0.015045978,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,Coconut Splash,115,Mr Kit Alexander,N W Alexander,11- 0,11,5,True,0,0.015023191,0,False
Ayr,29 Jan 2026,2m4½f,Soft,1:43,One Mill Harbour,118,Charlotte Jones,James Moffatt,11- 4,9,0,True,0,0.013297935,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Changemyluck,77,NON-RUNNER,Stuart Coltherd,11- 4,6,0,True,0,0.0132243335,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Cavalier du Luy,109,Bruce Lynn,N W Alexander,11 -12,5,0,True,0,0.0120397,0,False
Ayr,29 Jan 2026,3m,Soft,2:13,Maximilian,148,Brian Hughes,Donald McCain,11- 4,10,0,True,0,0.011682224,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Belvedere Bhoy,81,Derek Fox,Lucinda Russell & Michael Scudamore,11- 5,5,0,True,0,0.011473231,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Irandando Has,111,Toby Wynne,Sam Allwood,11 -12,7,0,True,0,0.010634434,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Stede Bonnet,133,Sean Bowen,Gordon Elliott,11 -12,5,0,True,0,0.010094297,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Sanilam,114,Brian Hughes,Sandy Thomson,11 -12,6,0,True,0,0.009979885,0,False
Ayr,29 Jan 2026,2m,Soft,2:43,Le Beau Madrik,122,NON-RUNNER,Dan Skelton,11 -12,5,0,True,0,0.009324405,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Coolkatie,118,Harry Skelton,Dan Skelton,11- 4,6,0,True,0,0.0081130965,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Klassy Pearl,105,Richard Patrick,Clive Boultbee-Brooks,11- 4,6,0,True,0,0.0076722,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Berwick Law,80,Danny McMenamin,Iain Jardine,11- 4,5,0,True,0,0.0070092757,0,False
Ayr,29 Jan 2026,2m,Soft,1:13,Apples Jane,111,Sean Bowen,Gordon Elliott,11- 4,5,0,True,0,0.006732083,0,False
Bahrain,29 Jan 2026,6f,,6:20,Commanche Falls,107,Connor Beasley,Michael Dods,9 -10,9,0,True,0,0.4678169,2,True
Bahrain,29 Jan 2026,6f,,6:20,Blue Day,96,Callum Shepherd,George Scott,9- 5,5,0,True,0,0.11024894,1,True
Bahrain,29 Jan 2026,1m2f,,5:40,Urban Sprawl,110,Sandro Paiva,Jaffar Marzooq,8- 7,6,0,True,0,0.07042856,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Max Mayhem,111,Lee Newman,George Baker,9- 5,8,0,True,0,0.06702288,0,False
Bahrain,29 Jan 2026,6f,,6:20,Maystar,60,Ahmed Maki,Jaber Ramadhan,8 -13,9,0,True,0,0.030425036,0,False
Bahrain,29 Jan 2026,6f,,6:20,Kaasib,88,Neil Callan,Ali Abdulmajeed,9- 6,6,0,True,0,0.029069245,0,False
Bahrain,29 Jan 2026,6f,,6:20,Spangled Mac,104,Billy Loughnane,George Boughey,9- 3,7,0,True,0,0.027869642,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Malakye,-,Marcialis Jaures,Ahmed Al Sadah,8 -13,7,0,True,0,0.025663856,0,False
Bahrain,29 Jan 2026,6f,,6:20,Inveigle,88,Qais Bin Saif Al Busaidi,Mahmood Jawad,9- 7,8,0,True,0,0.024435995,0,False
Bahrain,29 Jan 2026,6f,,6:20,Nationwide,103,Stephane Ladjadj,Fawzi Abdulla Nass,9- 5,8,0,True,0,0.024010763,0,False
Bahrain,29 Jan 2026,6f,,6:20,Buffer Zone,90,Mark Lawson,Ali Jan,9- 5,11,0,True,0,0.023367338,0,False
Bahrain,29 Jan 2026,6f,,6:20,Desert Cop,107,Lee Newman,George Baker,9- 3,6,0,True,0,0.023086248,0,False
Bahrain,29 Jan 2026,6f,,6:20,Dairerin,86,Ray Dawson,Ali Jan,9 -11,7,0,True,0,0.022505423,0,False
Bahrain,29 Jan 2026,6f,,6:20,Redemption Time,91,Mirko Sanna,Jaber Ramadhan,9- 8,6,0,True,0,0.022502119,0,False
Bahrain,29 Jan 2026,6f,,6:20,Up The Pace,105,Tom Marquand,Daniel & Claire Kubler,9- 3,4,0,True,0,0.02227858,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Slieve Binnian,106,Luke McAteer,David Marnane,9- 5,6,0,True,0,0.021677539,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Azka,86,Stephane Ladjadj,Fawzi Abdulla Nass,9- 3,6,0,True,0,0.02131153,0,False
Bahrain,29 Jan 2026,6f,,6:20,Another Baar,97,Benoit De La Sayette,Adrian Paul Keatley,10- 3,6,0,True,0,0.019128231,0,False
Bahrain,29 Jan 2026,6f,,6:20,Grand City Hall,101,Jason Hart,Reyadh Ahmed,9- 2,5,0,True,0,0.018664466,0,False
Bahrain,29 Jan 2026,6f,,6:20,Partisan Hero,106,Luke McAteer,David Loughnane,9- 5,6,0,True,0,0.018355217,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Rollajam,98,Husain Makki,Fawzi Abdulla Nass,9- 8,7,0,True,0,0.017831894,0,False
Bahrain,29 Jan 2026,6f,,6:20,Roman Dragon,104,Paul Mulrennan,Hugo Palmer,10- 3,7,0,True,0,0.01742032,0,False
Bahrain,29 Jan 2026,6f,,6:20,Dream Out Loud,91,,Jaber Ramadhan,9- 8,4,0,True,0,0.017335784,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Hot Dancer,97,Jason Hart,Ali Abdulmajeed,9- 5,4,0,True,0,0.017309729,0,False
Bahrain,29 Jan 2026,6f,,6:20,Burdett,98,Oisin Orr,Ali Jan,9 -10,5,0,True,0,0.017290296,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Salamanca Lad,95,Connor Beasley,Jaber Ramadhan,9- 8,5,0,True,0,0.017247748,0,False
Bahrain,29 Jan 2026,6f,,6:20,Ramazan,94,NON-RUNNER,Jaber Ramadhan,9 -11,6,0,True,0,0.017134652,0,False
Bahrain,29 Jan 2026,6f,,6:20,Dubai Bling,102,Ebrahim Nader,Hugo Palmer,9- 8,4,0,True,0,0.016699912,0,False
Bahrain,29 Jan 2026,6f,,6:20,Arctic Grey,104,,Paul Smith,8 -13,4,0,True,0,0.016632143,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Wave Rider,99,Callum Shepherd,George Scott,9 -13,4,0,True,0,0.016432917,0,False
Bahrain,29 Jan 2026,6f,,6:20,Chief Mankato,106,Edward Greatrex,Jack Channon,9- 0,5,0,True,0,0.015999738,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Tartan Chief,90,Jason Hart,Ali Abdulmajeed,9 -11,7,0,True,0,0.01584081,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Phoenix Passion,97,Oisin Orr,Fawzi Abdulla Nass,9- 5,5,0,True,0,0.014640427,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Nepal,105,Rosie Jessop,George Scott,8- 7,4,0,True,0,0.013689612,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Refreshment,103,Ray Dawson,Jaber Ramadhan,8- 7,4,0,True,0,0.013666396,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Merlin's Beard,103,Hussain Asghar,Osama Hashim,9 -11,8,0,True,0,0.013495401,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Dain Ma Nut In,108,Lewis Edmunds,Lucinda Russell & Michael Scudamore,9- 3,5,0,True,0,0.013394147,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Westridge,107,Tom Marquand,Daniel & Claire Kubler,10- 0,5,0,True,0,0.0133915385,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Athan,102,Rosie Jessop,Fawzi Abdulla Nass,9- 2,5,0,True,0,0.01338203,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Soldier's Empire,107,Neil Callan,Osama Hashim,9- 3,5,0,True,0,0.013207904,0,False
Bahrain,29 Jan 2026,1m2f,,5:40,Vestigia,104,Billy Loughnane,Jaber Ramadhan,9- 7,5,0,True,0,0.0131068425,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Bleak,99,Stephane Ladjadj,Fawzi Abdulla Nass,9- 8,6,0,True,0,0.012918083,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Knight Of Honour,104,Neil Callan,Ali Abdulmajeed,9- 5,7,0,True,0,0.012813691,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Young Ireland,103,Connor Beasley,Jaber Ramadhan,8 -11,6,0,True,0,0.012570179,0,False
Bahrain,29 Jan 2026,1m4f,Good To Firm,3:30,Signalman,101,Husain Makki,Fawzi Abdulla Nass,9- 4,5,0,True,0,0.011815264,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Seven Fires,53,George Bass,Jack Channon,10- 2,4,0,True,0,0.08077053,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Alex The Great,56,Nicola Currie,Tony Carroll,9- 5,6,0,True,0,0.07456086,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Shibuya Song,36,Mason Paetel,James Owen,9- 5,7,5,True,0,0.072533,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Bishop's Glory,58,Finley Marsh,Joey Ramsden,9- 9,6,0,True,0,0.06957253,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Poetic Jack,58,Sean Levey,Robert Cowell,9- 9,6,0,True,0,0.051842127,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Tommytwohoots,55,Alistair Rawlinson,Shaun Harris,9- 9,8,0,True,0,0.04621811,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Amaysmont,65,Oliver Stammers,Kevin Frost,9- 6,9,0,True,0,0.044886485,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Sullivan Bay,69,Finley Marsh,Jim & Suzi Best,9- 6,6,0,True,0,0.044782788,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Under Curfew,56,Gina Mangan,Tony Carroll,9- 9,10,0,True,0,0.04369111,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Master Dandy,65,Hector Crouch,Michael Keady,9 -11,6,0,True,0,0.04337108,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Lion Ring,57,Ryan Kavanagh,Andrew J Martin,9- 9,8,5,True,0,0.041451056,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Smasher,67,Sean Levey,Michael Attwater,9- 7,6,0,True,0,0.040792704,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Up The Monk,53,Mason Paetel,Michael Appleby,9- 9,4,5,True,0,0.04066361,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Edergole's Gift,72,Ryan Kavanagh,Conrad Allen,9- 8,5,5,True,0,0.039093602,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Arenas Del Tiempo,67,Dylan Hogan,Jim & Suzi Best,9- 5,8,0,True,0,0.03890773,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,My Boy Harry,69,Finley Marsh,Jim & Suzi Best,9- 9,4,0,True,0,0.038406845,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Thomas Equinas,71,Robert Havlin,Dean Ivory,9- 5,7,0,True,0,0.037408225,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Bullington Bry,71,Hollie Doyle,Jane Chapple-Hyam,9- 6,4,0,True,0,0.037195366,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,It's Showtime,61,Ryan Kavanagh,Conrad Allen,9- 5,5,5,True,0,0.03675222,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Hiconic,67,Hollie Doyle,Alex Hales,8 -12,9,0,True,0,0.036143366,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,He's An Angel,66,Oliver Stammers,Kevin Frost,10- 0,6,0,True,0,0.036107503,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Forever Noah,66,Finley Marsh,Joey Ramsden,9- 5,5,0,True,0,0.035277676,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,The Defiant,63,Jack Dace,Luke Dace,9- 2,10,5,True,0,0.03524099,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Top Star,62,J F Egan,Dean Ivory,9- 8,4,0,True,0,0.034113135,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,You Are Everything,68,Nicola Currie,Tony Carroll,9- 4,7,0,True,0,0.03368567,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Second Collection,64,Matthew Lloyd Slater,Tony Carroll,9- 0,10,7,True,0,0.03313149,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Charlatan,71,Jack Dace,David Simcock,9- 2,6,5,True,0,0.033017583,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Desdemona,66,Hollie Doyle,Michael Attwater,9- 9,4,0,True,0,0.03278872,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,H Key Lails,83,Ryan Kavanagh,Michael Attwater,9- 6,6,5,True,0,0.032243636,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:00,Dubai Magic,59,Hollie Doyle,Matt Crawley,9- 9,4,0,True,0,0.03161449,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Snow Boots,62,Myla Coppins,Tony Carroll,9- 0,5,7,True,0,0.029854247,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Rogue Justice,69,Hector Crouch,Jack Jones,9- 6,4,0,True,0,0.029840995,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Marcus,66,Sean D Bowen,Charlie Wallis,9- 0,5,0,True,0,0.029234407,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Potters Prince,64,Hector Crouch,Matt Crawley,9- 7,4,0,True,0,0.029145721,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Burano Murano,64,Robert Havlin,Denis Quinn,9- 9,4,0,True,0,0.028384851,0,False
Chelmsford (AW),29 Jan 2026Polytrack,5f,Standard,5:00,Commendation,65,Dylan Hogan,Martin Dunne,9- 0,4,0,True,0,0.028362675,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Anaba Girl,33,Finley Marsh,Jim & Suzi Best,9- 0,3,0,True,0,0.02800334,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Sequential,16,Hollie Doyle,Martin Dunne,9- 0,3,0,True,0,0.02800334,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Intervention,95,Mason Paetel,Michael Appleby,9- 9,9,5,True,0,0.02769676,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Impulse Buy,71,Sean D Bowen,Clare Hobson,9- 5,4,0,True,0,0.027160365,0,False
Chelmsford (AW),29 Jan 2026Polytrack,7f,Standard,7:00,Lowestoft,64,Gina Mangan,Christine Dunnett,8- 9,4,0,True,0,0.027083697,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,Straight A,82,Robert Havlin,Michael Appleby,9- 6,5,0,True,0,0.02615613,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Rebel Path,93,Jack Dace,Stuart Williams,8 -13,7,5,True,0,0.025405481,0,False
Chelmsford (AW),29 Jan 2026Polytrack,2m,Standard,7:30,Taranjerine,70,Pat Cosgrave,Jim Boyle,9- 8,4,0,True,0,0.024693267,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,Gennadius,82,Sean Levey,Richard Hannon,9- 6,4,0,True,0,0.024349315,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,Lady Justice,81,Grace McEntee,Stuart Williams,9- 4,4,0,True,0,0.024098642,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,Luminous Warrior,81,Hollie Doyle,Dylan Cunha,9- 4,4,0,True,0,0.024098642,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,Lexington Jet,84,Conor Whiteley,David Loughnane,9- 7,4,7,True,0,0.023842951,0,False
Chelmsford (AW),29 Jan 2026Polytrack,1m,Standard,8:00,Mandana,83,Hector Crouch,James Owen,9- 4,4,0,True,0,0.023764597,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Justcallmepete,95,Dougie Costello,Tony Carroll,9 -10,7,0,True,0,0.023569383,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Secret History,79,Hector Crouch,Ed Walker,9- 0,3,0,True,0,0.02218967,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Knebworth,96,Finley Marsh,Richard Hughes,9- 7,6,0,True,0,0.02211515,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Aberama Gold,95,Billy Garritty,David O'Meara,9- 7,9,0,True,0,0.02149193,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Media Shooter,92,Sean D Bowen,James Owen,9- 3,5,0,True,0,0.021106485,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Jesse Luc,95,Hollie Doyle,Mike Murphy,8 -10,6,0,True,0,0.020360045,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Stanley Spencer,95,Hector Crouch,James Tate,9- 7,5,0,True,0,0.020070795,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,6:30,Twilight Fun,94,Joey Haynes,Chelsea Banham,9- 1,6,0,True,0,0.019374538,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Welcome Retreat,74,Pat Cosgrave,James Owen,9- 0,3,0,True,0,0.019061048,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Adalida,72,Jack Dace,Stuart Williams,9- 0,3,5,True,0,0.018853314,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Militzie,-,Sean Levey,Stuart Williams,9- 0,3,0,True,0,0.018654622,0,False
Chelmsford (AW),29 Jan 2026Polytrack,6f,Standard,5:30,Tabby Kat,68,Alexandra Egan,Jane Chapple-Hyam,9- 0,3,7,True,0,0.017876696,0,False
Lingfield (AW),29 Jan 2026 SKY Polytrack,7f,Standard,2:50,Tilsworth Max,58,Jonny Peate,J R Jenkins,9- 9,6,0,True,0,0.087009184,0,False
