track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Champ Kiely,164,J J Slevin,W P Mullins,11 -10,10,0,True,0,0.04803617,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Monty's Star,168,Darragh O'Keeffe,Henry De Bromhead,11 -10,9,0,True,0,0.04566587,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,More Coko,148,Sean Cleary-Farrell,W P Mullins,10- 9,6,7,True,0,0.041859783,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Stellar Story,158,Danny Gilligan,Gordon Elliott,11 -10,9,0,True,0,0.041500743,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Grangeclare West,173,Brian Hayes,W P Mullins,11 -10,10,0,True,0,0.040818766,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Spindleberry,171,Danny Mullins,W P Mullins,11- 3,8,0,True,0,0.033749487,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Road To Home,146,Brian Hayes,W P Mullins,10- 3,7,0,True,0,0.030733453,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,Charismatic Kid,118,Mr H C Swan,Gordon Elliott,11 -10,5,0,True,0,0.024995824,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Hartur d'Arc,148,Simon Torrens,John C McConnell,10- 0,9,0,True,0,0.024906162,0,False
Leopardstown,2 Feb 2026 RTE2,2m1f,Soft,2:55,Downmexicoway,149,Darragh O'Keeffe,Henry De Bromhead,11 -12,7,0,True,0,0.024485849,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Saint Le Fort,151,Niall Moore,Philip Fenton,10- 0,6,5,True,0,0.024478585,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Son Of Anarchy,150,Jack Kennedy,Gordon Elliott,10- 9,7,0,True,0,0.02369958,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,He Can't Dance,149,Danny Gilligan,Gordon Elliott,10- 4,6,0,True,0,0.023435688,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Kazansky,131,Jack Kennedy,Gordon Elliott,11 -10,6,0,True,0,0.022031277,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Jasko Des Dames,153,Darragh O'Keeffe,Henry De Bromhead,10 -13,7,0,True,0,0.021855121,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Champagne Kid,151,Eoghan Finegan,P E Collins,10- 8,7,7,True,0,0.021756625,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Western Diego,151,Brian Hayes,W P Mullins,11- 3,9,0,True,0,0.021531455,0,False
Leopardstown,2 Feb 2026 RTE2,2m,Heavy,1:50,Mange Tout,148,Jack Kennedy,Gordon Elliott,10- 7,4,0,True,0,0.02072587,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Firefox,160,Sean Bowen,Gordon Elliott,11 -10,8,0,True,0,0.020499408,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Lecky Watson,164,Sean O'Keeffe,W P Mullins,11 -10,8,0,True,0,0.020475037,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Sysko,149,Danny Mullins,W P Mullins,10- 6,6,0,True,0,0.020298842,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Grann's Boy,150,Darragh O'Keeffe,H Rogers,10- 9,6,0,True,0,0.019878805,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Jacob's Ladder,149,Jack Kennedy,Gordon Elliott,11- 8,7,0,True,0,0.019349303,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Yeshil,127,J J Slevin,Henry De Bromhead,11 -10,6,0,True,0,0.019284228,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Fact To File,181,Mark Walsh,W P Mullins,11 -10,9,0,True,0,0.019227972,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Riskaway,138,Danny Gilligan,Gordon Elliott,11 -10,6,0,True,0,0.01919289,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Timmy Tuesday,150,Paddy Cleary,Gordon Elliott,10- 8,8,7,True,0,0.019038081,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Grange Walk,147,Daniel King,John Patrick Ryan,10- 0,11,0,True,0,0.018547935,0,False
Leopardstown,2 Feb 2026 RTE2,2m,Heavy,1:50,Barbizon,135,Danny Gilligan,Gordon Elliott,11- 0,4,0,True,0,0.018091494,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Golden Joy,153,Danny Gilligan,Gordon Elliott,10- 9,7,0,True,0,0.016759966,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,I Am Maximus,176,Jack Kennedy,W P Mullins,11 -10,10,0,True,0,0.016751762,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Drumgill,150,Michael Kenneally,John Patrick Ryan,11- 1,7,7,True,0,0.0163437,0,False
Leopardstown,2 Feb 2026 RTE2,3m½f,Soft,3:30,Inothewayurthinkin,186,Keith Donoghue,Gavin Cromwell,11 -10,8,0,True,0,0.016096009,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,Generous Risk,117,Mr P W Mullins,Gordon Elliott,11 -10,6,0,True,0,0.015468236,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,I Love My Baie,151,J J Slevin,S R B Crawford,10- 6,8,0,True,0,0.014530792,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,An Peann Dearg,146,Sean O'Keeffe,Paul Nolan,10- 7,9,0,True,0,0.014091073,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Small Town Hero,143,Conor Stone-Walsh,Ian Patrick Donoghue,10- 0,6,0,True,0,0.01142752,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Dippedinmoonlight,148,Michael Kenneally,Emmet Mullins,10- 0,6,7,True,0,0.010908582,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Savante,144,Calum Hogan,C A Murphy,10- 0,7,7,True,0,0.010890553,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Eclipse Chaser,144,Sean O'Keeffe,W P Mullins,10- 4,6,0,True,0,0.010637385,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Milan Forth,155,Jordan Gainford,Simon Cavanagh,10- 0,7,0,True,0,0.009961425,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Littlefoot,153,Patrick M O'Brien,M A Molloy,10- 0,8,5,True,0,0.009884157,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Dont Go Yet,153,Philip Donovan,Edward Cawley,10- 2,12,3,True,0,0.009741986,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,County Final,148,Mark Walsh,E McNamara,10- 7,6,0,True,0,0.008874475,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Minella Sixo,149,Kevin Sexton,Gordon Elliott,10- 9,7,0,True,0,0.008851944,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Jalon d'Oudairies,128,Jordan Gainford,Gordon Elliott,11 -10,7,0,True,0,0.008615963,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Yeats Star,153,Jordan Gainford,Gordon Elliott,10 -10,7,0,True,0,0.008083324,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Frankie John,130,D G Hogan,Denis Gerard Hogan,11 -10,6,0,True,0,0.008010766,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Duke Silver,147,Hugh Horgan,Joseph Patrick O'Brien,10- 6,6,5,True,0,0.007907737,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Tackletommywoowoo,138,Sean O'Keeffe,Declan Queally,11 -10,6,0,True,0,0.007713605,0,False
Leopardstown,2 Feb 2026 RTE2,2m,Heavy,1:50,Immediate Effect,125,Sean Bowen,Gordon Elliott,11- 0,4,0,True,0,0.007542685,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,D Art D Art,151,Daniel King,Thomas Cooper,10 -10,7,0,True,0,0.007523534,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Daily Present,123,Eoin Staples,Paul Nolan,10 -10,9,5,True,0,0.007182725,0,False
Leopardstown,2 Feb 2026 RTE2,2m,Heavy,1:50,Bertutea,132,Sean O'Keeffe,W P Mullins,11- 0,4,0,True,0,0.0071705994,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Ballysax Hank,149,Keith Donoghue,Gavin Cromwell,11- 4,7,0,True,0,0.007133475,0,False
Leopardstown,2 Feb 2026 RTE2,2m,Heavy,1:50,Narciso Has,147,Mark Walsh,W P Mullins,11- 0,4,0,True,0,0.0071025896,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,Rojuco Mac,119,Mr Derek O'Connor,C Byrnes,11 -10,6,0,True,0,0.0070783314,0,False
Leopardstown,2 Feb 2026 RTE2,2m,Heavy,1:50,North Shore,133,Sean Flanagan,Gavin Cromwell,11- 0,4,0,True,0,0.0070223445,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,Mossy Way,124,Mr Finn Buckley,Edward Buckley,11 -10,6,0,True,0,0.0069533046,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Wendrock,151,Josh Williamson,Gordon Elliott,10- 9,5,5,True,0,0.0069275447,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Love Me Tender,146,Mark Walsh,W P Mullins,11 -10,5,0,True,0,0.0067591597,0,False
Leopardstown,2 Feb 2026 RTE2,2m6f,Heavy,1:15,Santo Sospir,142,Sean Bowen,Gordon Elliott,11 -10,5,0,True,0,0.0067393915,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Battle Of Ridgeway,152,Liam McKenna,Martin Hassett,10- 6,8,5,True,0,0.006516017,0,False
Leopardstown,2 Feb 2026 RTE2,3m,Heavy,2:25,Staffordshire Knot,155,Carl Millar,Gordon Elliott,11 -12,8,5,True,0,0.0063715023,0,False
Leopardstown,2 Feb 2026,2m1f,Soft,4:05,Addragoole,148,Eoin Staples,Gavin Cromwell,11- 7,7,5,True,0,0.006344138,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,Broadway Ted,109,Mr B O'Neill,Gordon Elliott,11 -10,5,0,True,0,0.006135864,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,With Nolimit,110,Mr D G Lavery,Gordon Elliott,11 -10,5,0,True,0,0.005911313,0,False
Leopardstown,2 Feb 2026,2m,Heavy,4:40,It's Only A Game,124,Mr J L Gleeson,Martin Brassil,11 -10,5,0,True,0,0.005752799,0,False
Southwell,2 Feb 2026 SKY,3m½f,Good To Soft,4:27,Bombay Pete,98,Jack Tudor,Christian Williams,11- 4,5,0,True,0,0.04705047,0,False
Southwell,2 Feb 2026 SKY,3m½f,Good To Soft,4:27,La Higuera,102,Kevin Brogan,Toby Lawes,11 -10,7,0,True,0,0.031641275,0,False
Southwell,2 Feb 2026 SKY,3m½f,Good To Soft,4:27,Moveonbuy,100,William Maggs,Andrew Crook,10 -11,6,5,True,0,0.030054217,0,False
Southwell,2 Feb 2026 SKY,2m4½f,Good To Soft,1:02,Roger Rarebit,122,Stan Sheppard,Tom Lacey,11- 9,9,0,True,0,0.029022135,0,False
Southwell,2 Feb 2026 SKY,3m½f,Good To Soft,4:27,Check The Score,103,Jack Hogan,Fergal O'Brien,11 -11,8,0,True,0,0.02887502,0,False
