track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,horse_name_norm,kelly_stake,odds_live,edge,ev,action,bet_roi,was_bet
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,New Future Folks,91,Dylan Browne McMonagle,C W Chang,9- 3,5,0,True,0,0.022374282,0,False,9,Sha Tin_2026-01-18_9:15,10,new future folks,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,Sunny Da Best,92,C Y Ho,W Y So,8 -13,5,0,True,0,0.020951316,0,False,8,Sha Tin_2026-01-18_9:15,11,sunny da best,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,Armor Golden Eagle,83,Andrea Atzeni,Mark Newnham,8- 8,4,0,True,0,0.020907244,0,False,4,Sha Tin_2026-01-18_9:15,12,armor golden eagle,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,Riding Together,84,Lyle Hewitson,David Eustace,8 -13,5,0,True,0,0.02040845,0,False,6,Sha Tin_2026-01-18_9:15,13,riding together,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,Do Your Part,86,L J Ferraris,K W Lui,8 -12,5,0,True,0,0.02040845,0,False,3,Sha Tin_2026-01-18_9:15,14,do your part,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,Happy Index,89,,K L Man,8 -13,4,0,True,0,0.01901382,0,False,,Sha Tin_2026-01-18_9:15,15,happy index,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,7f,Good,9:15,Super Express,90,Maxime Guyon,J Size,8 -12,4,0,True,0,0.018916173,0,False,2,Sha Tin_2026-01-18_9:15,16,super express,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Fivefortwo,85,C Y Ho,K W Lui,8 -11,4,0,True,0,0.40881002,1,True,10,Sha Tin_2026-01-18_9:50,1,fivefortwo,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Loch Tay,85,Richard Kingscote,David Eustace,9- 5,4,0,True,0,0.11429491,0,False,13,Sha Tin_2026-01-18_9:50,2,loch tay,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Lucky Candy,69,K C Leung,W K Mo,8 -11,4,0,True,0,0.039125625,0,False,12,Sha Tin_2026-01-18_9:50,3,lucky candy,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Shamz,84,Matthew Chadwick,A S Cruz,9- 1,4,0,True,0,0.036985092,0,False,14,Sha Tin_2026-01-18_9:50,4,shamz,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,King Lotus,87,Lyle Hewitson,Mark Newnham,9- 3,4,0,True,0,0.032825086,0,False,11,Sha Tin_2026-01-18_9:50,5,king lotus,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Ka Ying Attack,87,Matthew Poon,D J Hall,9- 5,4,0,True,0,0.031036219,0,False,9,Sha Tin_2026-01-18_9:50,6,ka ying attack,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Aerodynamics,80,Andrea Atzeni,Mark Newnham,9- 4,4,0,True,0,0.030044308,0,False,2,Sha Tin_2026-01-18_9:50,7,aerodynamics,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Endued,82,Maxime Guyon,J Size,8 -12,4,0,True,0,0.027486376,0,False,6,Sha Tin_2026-01-18_9:50,8,endued,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Supreme Mastermind,87,M L Yeung,David A Hayes,8- 7,4,0,True,0,0.022662781,0,False,8,Sha Tin_2026-01-18_9:50,9,supreme mastermind,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Patch Of Cosmo,86,Zac Purton,K L Man,9- 9,4,0,True,0,0.022103144,0,False,1,Sha Tin_2026-01-18_9:50,10,patch of cosmo,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Pope Cody,87,James Orman,Y S Tsui,9- 8,4,0,True,0,0.021965632,0,False,3,Sha Tin_2026-01-18_9:50,11,pope cody,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Flying Luck,89,,C Fownes,8 -13,5,0,True,0,0.020724457,0,False,,Sha Tin_2026-01-18_9:50,12,flying luck,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Silo,87,,Jamie Richards,9- 0,5,0,True,0,0.020707885,0,False,,Sha Tin_2026-01-18_9:50,13,silo,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Fortune Boy,86,Karis Teetan,David A Hayes,9- 1,4,0,True,0,0.019962717,0,False,7,Sha Tin_2026-01-18_9:50,14,fortune boy,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Stormy Grove,88,Harry Bentley,F C Lor,9- 0,4,0,True,0,0.019236624,0,False,4,Sha Tin_2026-01-18_9:50,15,stormy grove,,,,,,0.0,False
Sha Tin,18 Jan 2026 SKY,1m,Good,9:50,Violet Star,108,Brenton Avdulla,Douglas Whyte,9- 0,4,0,True,0,0.017402608,0,False,5,Sha Tin_2026-01-18_9:50,16,violet star,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Gabooll,-,Silvestre De Sousa,Michael Costa,9- 0,5,0,True,0,0.024025528,0,False,9,Sharjah_2026-01-18_12:30,1,gabooll,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Rawy,109,Pat Dobbs,Doug Watson,9- 0,7,0,True,0,0.019840108,0,False,6,Sharjah_2026-01-18_12:30,2,rawy,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Mozahim,96,Ray Dawson,Michael Costa,9- 0,6,0,True,0,0.01983865,0,False,2,Sharjah_2026-01-18_12:30,3,mozahim,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Strobe,106,Adrie de Vries,Simon & Ed Crisford,9- 0,7,0,True,0,0.019335717,0,False,5,Sharjah_2026-01-18_12:30,4,strobe,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Morning,118,Tadhg O'Shea,Bhupat Seemar,9- 0,6,0,True,0,0.01886774,0,False,1,Sharjah_2026-01-18_12:30,5,morning,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Indicate,98,Bernardo Pinheiro,Salem bin Ghadayer,9- 0,5,0,True,0,0.018008724,0,False,8,Sharjah_2026-01-18_12:30,6,indicate,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Rasas,108,Connor Beasley,A bin Harmash,9- 0,5,0,True,0,0.017046075,0,False,3,Sharjah_2026-01-18_12:30,7,rasas,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Danyah,111,Richard Mullen,Musabbeh Al Mheiri,9- 0,9,0,True,0,0.016332068,0,False,4,Sharjah_2026-01-18_12:30,8,danyah,,,,,,0.0,False
Sharjah,18 Jan 2026 Dirt,6f,,12:30,Donde Firmo,82,Sam Hitchcott,Antonio Cintra & Julio Olascoaga,8- 9,3,0,True,0,0.01511859,0,False,7,Sharjah_2026-01-18_12:30,9,donde firmo,,,,,,0.0,False
Thurles,18 Jan 2026,2m4f,Yielding,12:40,King Of Westeros,65,Jack Kennedy,Gordon Elliott,11- 8,5,0,True,0,0.037387177,0,False,F,Thurles_2026-01-18_12:40,1,king of westeros,0.1743438318811663,20/1,0.0016604174464873,0.0348687663762332,STRONG BET,-0.1743438318811663,True
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Forty Coats,152,Darragh O'Keeffe,Henry De Bromhead,11- 6,7,0,True,0,0.026174555,0,False,3,Thurles_2026-01-18_12:40,2,forty coats,,,,,,0.0,False
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Diamond Secret,-,Brian Hayes,Philip Fenton,11- 6,5,0,True,0,0.023240086,0,False,6,Thurles_2026-01-18_12:40,3,diamond secret,1.7278024828845613,50/1,0.01693924002828,0.8639012414422806,STRONG BET,-1.7278024828845613,True
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Ifallgoeswell,114,Philip Byrnes,C Byrnes,11 -12,6,0,True,0,0.021419143,0,False,2,Thurles_2026-01-18_12:40,4,ifallgoeswell,,,,,,0.0,False
Thurles,18 Jan 2026,2m4f,Yielding,12:40,La Tene,-,Brian Barry,John Patrick Ryan,10 -11,8,7,True,0,0.01749184,0,False,10,Thurles_2026-01-18_12:40,5,la tene,2.168739838319026,100/1,0.021472671666525,2.168739838319026,STRONG BET,-2.168739838319026,True
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Campbell Black,107,Ben Harvey,William Harvey,11- 8,6,0,True,0,0.015471641,0,False,4,Thurles_2026-01-18_12:40,6,campbell black,,,,,,0.0,False
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Its All Yellow,83,Danny Gilligan,Cian Collins,10 -11,5,0,True,0,0.015134302,0,False,8,Thurles_2026-01-18_12:40,7,its all yellow,1.9544396341190269,100/1,0.019350887466525,1.9544396341190264,STRONG BET,-1.9544396341190269,True
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Green Chef,-,Sam Ewing,W R Crawford,11 -10,5,0,True,0,0.013702889,0,False,9,Thurles_2026-01-18_12:40,8,green chef,0.3662696012173289,40/1,0.0035733619630958,0.1465078404869315,STRONG BET,-0.3662696012173289,True
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Written In My Soul,106,Jordan Gainford,E D Delany,10 -11,6,0,True,0,0.009286399,0,False,7,Thurles_2026-01-18_12:40,9,written in my soul,0.9200715848346048,66/1,0.0090633917312065,0.6072472459908391,STRONG BET,-0.9200715848346048,True
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Loyal Praetorian,114,Mr L M Kelleher,Gerard Kelleher,11- 6,6,7,True,0,0.008203495,0,False,5,Thurles_2026-01-18_12:40,10,loyal praetorian,,,,,,0.0,False
Thurles,18 Jan 2026,2m4f,Yielding,12:40,Hillberry Hill,108,Danny Mullins,Ms Margaret Mullins,11- 6,5,0,True,0,0.0078070965,0,False,1,Thurles_2026-01-18_12:40,11,hillberry hill,,,,,,0.0,False
Thurles,18 Jan 2026,2m6f,Yielding,1:10,Espresso Milan,128,Paul Townend,W P Mullins,11- 5,6,0,True,0,0.0847042,0,False,1,Thurles_2026-01-18_1:10,1,espresso milan,,,,,,0.0,False
Thurles,18 Jan 2026,2m6f,Yielding,1:10,Sept Etoiles,130,Jack Kennedy,Gordon Elliott,11- 5,5,0,True,0,0.022648908,0,False,6,Thurles_2026-01-18_1:10,2,sept etoiles,,,,,,0.0,False
Thurles,18 Jan 2026,2m6f,Yielding,1:10,American Jukebox,128,Danny Gilligan,Gordon Elliott,11- 5,6,0,True,0,0.022543732,0,False,4,Thurles_2026-01-18_1:10,3,american jukebox,,,,,,0.0,False
Thurles,18 Jan 2026,2m6f,Yielding,1:10,Minella Emperor,138,Mr M J O'Neill,Emmet Mullins,11- 0,7,7,True,0,0.018054731,0,False,2,Thurles_2026-01-18_1:10,4,minella emperor,,,,,,0.0,False
Thurles,18 Jan 2026,2m6f,Yielding,1:10,Daydream Nation,130,Ben Harvey,William Harvey,11- 5,6,0,True,0,0.014002066,0,False,5,Thurles_2026-01-18_1:10,5,daydream nation,,,,,,0.0,False
Thurles,18 Jan 2026,2m6f,Yielding,1:10,Long Branch,119,Darragh O'Keeffe,Seamus Neville,11- 5,6,0,True,0,0.009190164,0,False,3,Thurles_2026-01-18_1:10,6,long branch,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Feud,134,Sean O'Keeffe,Richard John O'Brien,11 -12,6,0,True,0,0.056385648,9,True,F,Thurles_2026-01-18_1:40,1,feud,3.8086515903884464,33/1,0.0369663242596525,1.2568550248281871,STRONG BET,-3.8086515903884464,True
Thurles,18 Jan 2026,2m,Yielding,1:40,Chichester Park,125,Daniel King,A J Martin,11- 4,6,0,True,0,0.034795236,0,False,5,Thurles_2026-01-18_1:40,2,chichester park,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Someone's Wish,127,Sam Ewing,Gordon Elliott,10- 6,6,0,True,0,0.024147248,0,False,8,Thurles_2026-01-18_1:40,3,someone's wish,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Shinnhill,-,Alex Harvey,Miss Natalia Lupini,10- 5,9,0,True,0,0.023673784,0,False,7,Thurles_2026-01-18_1:40,4,shinnhill,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Eachtotheirown,128,Sean Flanagan,Barry Connell,11 -10,7,0,True,0,0.01892905,0,False,1,Thurles_2026-01-18_1:40,5,eachtotheirown,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Garrybello,-,Jack Kennedy,Thomas Cooper,11- 3,8,0,True,0,0.018366054,0,False,12,Thurles_2026-01-18_1:40,6,garrybello,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Jazzy Matty,131,Danny Gilligan,Cian Collins,11 -11,7,0,True,0,0.01794471,0,False,6,Thurles_2026-01-18_1:40,7,jazzy matty,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Harry's Dream,128,Caragh Monaghan,P J Rothwell,10- 0,6,7,True,0,0.010732434,0,False,4,Thurles_2026-01-18_1:40,8,harry's dream,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Free Flow,138,Donagh Meyler,Ross O'Sullivan,10- 9,6,0,True,0,0.010504137,0,False,11,Thurles_2026-01-18_1:40,9,free flow,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Immutable,112,Danny Mullins,Joseph G Murphy,11- 8,6,0,True,0,0.008524479,0,False,10,Thurles_2026-01-18_1:40,10,immutable,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Black Bamboo,129,Ricky Doyle,John Joseph Murphy,11- 6,9,0,True,0,0.0077509517,0,False,9,Thurles_2026-01-18_1:40,11,black bamboo,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Piccolo Player,126,Darragh O'Keeffe,John Patrick Ryan,10- 9,5,0,True,0,0.0075216326,0,False,3,Thurles_2026-01-18_1:40,12,piccolo player,,,,,,0.0,False
Thurles,18 Jan 2026,2m,Yielding,1:40,Fiver Friday,127,Eoin Staples,Gavin Cromwell,11- 0,6,5,True,0,0.0070927804,0,False,2,Thurles_2026-01-18_1:40,13,fiver friday,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m5f,Yielding,2:15,Jade De Grugy,152,Paul Townend,W P Mullins,10 -12,7,0,True,0,0.07034305,0,False,1,Thurles_2026-01-18_2:15,1,jade de grugy,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m5f,Yielding,2:15,Tareze,141,Darragh O'Keeffe,Henry De Bromhead,10 -12,7,0,True,0,0.020925183,0,False,2,Thurles_2026-01-18_2:15,2,tareze,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m5f,Yielding,2:15,Ad Caelum,138,Daniel King,John Patrick Ryan,10 -12,7,0,True,0,0.013804988,0,False,5,Thurles_2026-01-18_2:15,3,ad caelum,0.8616604864845617,50/1,0.00844765182828,0.4308302432422808,STRONG BET,-0.8616604864845617,True
Thurles,18 Jan 2026 ITV4,2m5f,Yielding,2:15,Cottesloe Sunshine,116,Danny Mullins,Joseph Patrick O'Brien,10 -12,7,0,True,0,0.008724208,0,False,3,Thurles_2026-01-18_2:15,4,cottesloe sunshine,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m5f,Yielding,2:15,Stormalong,130,Donagh Meyler,David Kenneth Budds,10 -12,8,0,True,0,0.00741936,0,False,4,Thurles_2026-01-18_2:15,5,stormalong,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m5f,Yielding,2:15,Femme Magnifique,130,Cian Quirke,Paul Stephen Kiely,10 -12,8,0,True,0,0.007419016,0,False,6,Thurles_2026-01-18_2:15,6,femme magnifique,1.2531201367190263,100/1,0.012407130066525,1.2531201367190263,STRONG BET,-1.2531201367190263,True
Thurles,18 Jan 2026,2m5f,Yielding,2:50,That's About Right,136,Tiernan Power Roche,P J Rothwell,10- 7,8,3,True,0,0.021971133,0,False,10,Thurles_2026-01-18_2:50,1,that's about right,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Rising Dust,131,Donagh Meyler,Emmet Mullins,10 -12,8,0,True,0,0.020882009,0,False,1,Thurles_2026-01-18_2:50,2,rising dust,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Mount Frisco,136,Daniel King,John Patrick Ryan,10- 2,7,0,True,0,0.017034663,0,False,6,Thurles_2026-01-18_2:50,3,mount frisco,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Meet And Greet,113,Phillip Enright,Oliver McKiernan,12- 1,10,0,True,0,0.0136960205,0,False,8,Thurles_2026-01-18_2:50,4,meet and greet,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Littlebiggie,142,Liam Quinlan,Ray Hackett,10 -10,9,0,True,0,0.013675359,0,False,PU,Thurles_2026-01-18_2:50,5,littlebiggie,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Hascoeur Clermont,138,Alex Harvey,David O'Sullivan,10- 0,9,0,True,0,0.011202751,0,False,12,Thurles_2026-01-18_2:50,6,hascoeur clermont,1.5970616482190267,100/1,0.015812491566525,1.5970616482190263,STRONG BET,-1.5970616482190267,True
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Midweek Voices,133,Cian Quirke,Eoin Doyle,10- 8,7,0,True,0,0.008528769,0,False,11,Thurles_2026-01-18_2:50,7,midweek voices,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Jigoro,129,James Smith,Gordon Elliott,11 -10,7,5,True,0,0.007913751,0,False,3,Thurles_2026-01-18_2:50,8,jigoro,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Brave Fortune,131,Danny Mullins,Joseph Patrick O'Brien,11 -11,7,0,True,0,0.007661774,0,False,2,Thurles_2026-01-18_2:50,9,brave fortune,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Battle Of Mirbat,133,Sean O'Keeffe,Michael J McDonagh,10 -11,9,0,True,0,0.0074734646,0,False,5,Thurles_2026-01-18_2:50,10,battle of mirbat,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Grange Walk,140,Danny Gilligan,John Patrick Ryan,10 -11,11,0,True,0,0.007021796,0,False,9,Thurles_2026-01-18_2:50,11,grange walk,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Lisleigh Lad,142,John Shinnick,Ms Eleanor Broderick,10 -13,8,3,True,0,0.006874825,0,False,7,Thurles_2026-01-18_2:50,12,lisleigh lad,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,A Wave Of The Sea,133,Charlie O'Dwyer,J P Broderick,11- 8,10,5,True,0,0.006174713,0,False,4,Thurles_2026-01-18_2:50,13,a wave of the sea,,,,,,0.0,False
Thurles,18 Jan 2026,2m5f,Yielding,2:50,Individualiste,132,Eoin Staples,Gavin Cromwell,11- 1,8,5,True,0,0.0061043366,0,False,PU,Thurles_2026-01-18_2:50,14,individualiste,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m4½f,Yielding,3:20,Appreciate It,169,Paul Townend,W P Mullins,11- 8,12,0,True,0,0.068442136,0,False,1,Thurles_2026-01-18_3:20,1,appreciate it,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m4½f,Yielding,3:20,James Du Berlais,170,Danny Mullins,W P Mullins,11- 3,10,0,True,0,0.03693695,0,False,2,Thurles_2026-01-18_3:20,2,james du berlais,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m4½f,Yielding,3:20,Hercule Du Seuil,165,Simon Torrens,W P Mullins,11- 6,9,0,True,0,0.01815609,0,False,5,Thurles_2026-01-18_3:20,3,hercule du seuil,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m4½f,Yielding,3:20,Gentleman De Mee,173,Mark Walsh,W P Mullins,11- 3,10,0,True,0,0.017624596,0,False,3,Thurles_2026-01-18_3:20,4,gentleman de mee,,,,,,0.0,False
Thurles,18 Jan 2026 ITV4,2m4½f,Yielding,3:20,Monbeg Park,158,Jordan Gainford,Jack Foley,11- 3,9,0,True,0,0.016301667,0,False,4,Thurles_2026-01-18_3:20,5,monbeg park,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Bartlemy Boy,126,Mr Alan O'Sullivan,Michael Barry,11 -11,8,7,True,0,0.12777719,1,True,5,Thurles_2026-01-18_3:55,1,bartlemy boy,2.1959286361226797,8/1,0.0195193656544238,0.1756742908898143,STRONG BET,-2.1959286361226797,True
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Last Round,128,Mr H C Swan,Gordon Elliott,11 -11,7,0,True,0,0.028801754,0,False,3,Thurles_2026-01-18_3:55,2,last round,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Willitgoahead,141,Mr J H Williamson,Gordon Elliott,11 -11,8,5,True,0,0.01855521,0,False,UR,Thurles_2026-01-18_3:55,3,willitgoahead,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Catalani,-,Mr A Harney,Jack Foley,11- 7,7,7,True,0,0.017028132,0,False,F,Thurles_2026-01-18_3:55,4,catalani,0.1591364703884458,33/1,0.0015445598596525,0.0525150352281871,STRONG BET,-0.1591364703884458,True
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Solitary Man,137,Mr J M Halford,E Bolger,12- 0,8,7,True,0,0.014658915,0,False,4,Thurles_2026-01-18_3:55,5,solitary man,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,The Rebel County,124,Mr J Ahern,G Ahern,11 -11,6,7,True,0,0.0127896825,0,False,PU,Thurles_2026-01-18_3:55,6,the rebel county,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Fakiera,76,Ms N M Bradley,Eoin Griffin,11- 7,11,7,True,0,0.01183684,0,False,PU,Thurles_2026-01-18_3:55,7,fakiera,1.6547003383190262,100/1,0.016383171666525,1.6547003383190262,STRONG BET,-1.6547003383190262,True
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Panda Boy,144,Mr Finian Maguire,Martin Brassil,11- 7,10,0,True,0,0.007169791,0,False,1,Thurles_2026-01-18_3:55,8,panda boy,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Bold Fury,139,Mr T C Kileff,W R Crawford,11- 7,7,7,True,0,0.007004406,0,False,6,Thurles_2026-01-18_3:55,9,bold fury,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Big Interest,139,Mr D Doyle,D M Christie,12- 0,7,7,True,0,0.006678933,0,False,PU,Thurles_2026-01-18_3:55,10,big interest,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Lifetime Ambition,138,Ms E C Costello,P M J Doyle,11 -11,11,7,True,0,0.0065560606,0,False,2,Thurles_2026-01-18_3:55,11,lifetime ambition,,,,,,0.0,False
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Sampoet,127,Miss Georgie Benson,D M Christie,11- 7,9,7,True,0,0.00635682,0,False,PU,Thurles_2026-01-18_3:55,12,sampoet,1.3522960915659197,125/1,0.0134156358290269,1.6903701144573993,STRONG BET,-1.3522960915659197,True
Thurles,18 Jan 2026,3m1f,Yielding,3:55,Temptationinmilan,93,Ms A T O'Reilly,Eamon Courtney,11- 7,10,7,True,0,0.0063195457,0,False,PU,Thurles_2026-01-18_3:55,13,temptationinmilan,1.3489145670699192,125/1,0.0133820889590269,1.6861432088373989,STRONG BET,-1.3489145670699192,True
Windsor,18 Jan 2026 SKY,2m,Soft,12:20,Yasmina,97,Caoilin Quinn,Andy Irvine,11- 2,6,0,True,0,0.008246933,0,False,5,Windsor_2026-01-18_12:20,1,yasmina,1.0841411033854098,80/1,0.0107075664531892,0.8673128827083278,STRONG BET,-1.0841411033854098,True
Windsor,18 Jan 2026 SKY,2m,Soft,12:20,Anariza,116,Jack Andrews,T Ellis,11- 7,6,0,True,0,0.007884461,0,False,3,Windsor_2026-01-18_12:20,2,anariza,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,12:20,Lau And Shaz,118,Harry Cobden,Kayley Woollacott,11- 7,6,0,True,0,0.007884461,0,False,F,Windsor_2026-01-18_12:20,3,lau and shaz,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,12:20,Getawhisky,107,Harry Skelton,Dan Skelton,11- 2,6,0,True,0,0.007855778,0,False,1,Windsor_2026-01-18_12:20,4,getawhisky,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,12:20,Hornica,113,Kielan Woods,Ben Pauling,11- 2,6,0,True,0,0.0078525115,0,False,2,Windsor_2026-01-18_12:20,5,hornica,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,12:20,Penn Avenue,110,Jack Tudor,David Pipe,10- 3,4,0,True,0,0.007761554,0,False,4,Windsor_2026-01-18_12:20,6,penn avenue,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Tyson,125,Charlie Todd,Dan Skelton,10- 5,6,0,True,0,0.009229271,0,False,8,Windsor_2026-01-18_12:50,1,tyson,0.4416096658845614,50/1,0.00432950652828,0.2208048329422807,STRONG BET,-0.4416096658845614,True
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Top Jimmy,125,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,12- 0,6,0,True,0,0.007821397,0,False,2,Windsor_2026-01-18_12:50,2,top jimmy,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Kel Du Large,125,Ciaran Gethings,Jane Williams,11- 2,6,0,True,0,0.007786841,0,False,7,Windsor_2026-01-18_12:50,3,kel du large,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Maldini Milano,122,Harry Cobden,Paul Nicholls,11- 3,6,0,True,0,0.0074611413,0,False,6,Windsor_2026-01-18_12:50,4,maldini milano,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Fresh Kicks,118,James Bowen,Nicky Henderson,11- 8,6,0,True,0,0.0074513946,0,False,4,Windsor_2026-01-18_12:50,5,fresh kicks,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Scorpio Rising,124,Sean Bowen,Olly Murphy,11 -10,6,0,True,0,0.007226484,0,False,1,Windsor_2026-01-18_12:50,6,scorpio rising,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Sixty Plus,125,Jonathan Burke,James Owen,11- 9,6,0,True,0,0.006969674,0,False,,Windsor_2026-01-18_12:50,7,sixty plus,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Fashion Hunter,122,Caoilin Quinn,Gary & Josh Moore,11- 5,5,0,True,0,0.00653496,0,False,9,Windsor_2026-01-18_12:50,8,fashion hunter,,,,,,0.0,False
