track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,was_bet,bet_roi,kelly_stake,action
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Eutropia,64,Finley Marsh,Adrian Wintle,9- 7,4,0,True,0,0.052098945,8,True,,Wolverhampton (AW)_2026-01-19_5:30,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Blue Siam,63,Jason Hart,Hugo Palmer,9- 4,4,0,True,0,0.02789133,0,False,,Wolverhampton (AW)_2026-01-19_5:30,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Pomeriggio,57,Jack Dace,Nikki Evans,9- 4,5,5,True,0,0.02572473,0,False,,Wolverhampton (AW)_2026-01-19_5:30,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Tenadaay,60,Gina Mangan,Fergal O'Brien,9- 7,4,0,True,0,0.024678383,0,False,,Wolverhampton (AW)_2026-01-19_5:30,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Galactic Glow,65,Taylor Fisher,Joe Tickle,9- 9,9,3,True,0,0.024508001,0,False,,Wolverhampton (AW)_2026-01-19_5:30,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Rampant,64,Faye McManoman,Patrick Morris,9- 0,6,0,True,0,0.024486708,0,False,,Wolverhampton (AW)_2026-01-19_5:30,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Staffordshire,61,Paul Mulrennan,Jennie Candlish,9- 5,4,0,True,0,0.024127614,0,False,,Wolverhampton (AW)_2026-01-19_5:30,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Ice Opera,65,Billy Loughnane,Grace Harris,9- 7,5,0,True,0,0.022462372,0,False,,Wolverhampton (AW)_2026-01-19_5:30,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,Late Claim,67,Marco Ghiani,John Mackie,9- 3,5,0,True,0,0.022253372,0,False,,Wolverhampton (AW)_2026-01-19_5:30,9,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Racing Country,41,Paul Mulrennan,Damien Wingrove,9- 9,11,0,True,0,0.071709044,0,False,,Wolverhampton (AW)_2026-01-19_6:00,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Trusty Scout,54,Cam Hardie,Derek Shaw,9- 9,8,0,True,0,0.054895777,0,False,,Wolverhampton (AW)_2026-01-19_6:00,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Relevant Range,60,Jordan Nason,Ivan Furtado,9 -13,7,3,True,0,0.053237084,0,False,,Wolverhampton (AW)_2026-01-19_6:00,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Star Of St Louis,57,Kyle McHugh,Wayne Lukas,9- 9,9,7,True,0,0.04736041,0,False,,Wolverhampton (AW)_2026-01-19_6:00,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Spinning Dancer,55,Taylor Fisher,J S Moore,9- 8,4,3,True,0,0.04634199,0,False,,Wolverhampton (AW)_2026-01-19_6:00,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Bondi Man,57,Jason Hart,Sarah Hollinshead,9- 9,7,0,True,0,0.045003746,0,False,,Wolverhampton (AW)_2026-01-19_6:00,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Port Noir,59,Robert Havlin,Robert Stephens,9- 9,9,0,True,0,0.04194862,0,False,,Wolverhampton (AW)_2026-01-19_6:00,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Boujee Gold,59,Marco Ghiani,Tony Carroll,9- 9,7,0,True,0,0.039676595,0,False,,Wolverhampton (AW)_2026-01-19_6:00,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Al Baahy,59,Billy Loughnane,Kevin Frost,9- 9,7,0,True,0,0.03489827,0,False,,Wolverhampton (AW)_2026-01-19_6:00,9,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Lady Margret,62,Gina Mangan,Tony Carroll,9- 8,4,0,True,0,0.034113135,0,False,,Wolverhampton (AW)_2026-01-19_6:00,10,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Dors Delight,60,Callum Shepherd,Dean Ivory,9- 9,5,0,True,0,0.03349011,0,False,,Wolverhampton (AW)_2026-01-19_6:00,11,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,Al Shabab,62,Sean Levey,David Evans,9- 9,5,0,True,0,0.02995988,0,False,,Wolverhampton (AW)_2026-01-19_6:00,12,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Appetiser,61,Callum Shepherd,Eve Johnson Houghton,9 -11,4,0,True,0,0.030556953,0,False,,Wolverhampton (AW)_2026-01-19_6:30,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Alasrae,70,Billy Loughnane,George Boughey,9- 0,3,0,True,0,0.029304681,0,False,,Wolverhampton (AW)_2026-01-19_6:30,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Jubilee Time,-,Taylor Fisher,Mark Usher,9 -12,4,3,True,0,0.027789097,0,False,,Wolverhampton (AW)_2026-01-19_6:30,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Exhibition Match,34,Nicola Currie,Ollie Sangster,8- 9,3,0,True,0,0.02630527,0,False,,Wolverhampton (AW)_2026-01-19_6:30,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Fuseboard,32,Joey Haynes,Chelsea Banham,8 -12,3,0,True,0,0.025936263,0,False,,Wolverhampton (AW)_2026-01-19_6:30,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Lucky Sevens,-,Mason Paetel,James Owen,8 -12,3,5,True,0,0.0243857,0,False,,Wolverhampton (AW)_2026-01-19_6:30,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Adalida,73,Marco Ghiani,Stuart Williams,8- 9,3,0,True,0,0.019946398,0,False,,Wolverhampton (AW)_2026-01-19_6:30,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Coul Britannia,-,Jack Dace,Jamie Osborne,8- 5,3,5,True,0,0.01949291,0,False,,Wolverhampton (AW)_2026-01-19_6:30,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,6:30,Arishka's Dream,67,Dylan Hogan,Daniel & Claire Kubler,8 -10,3,0,True,0,0.01925553,0,False,,Wolverhampton (AW)_2026-01-19_6:30,9,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Lucky Man,80,Paul Mulrennan,Jennie Candlish,9- 7,7,0,True,0,0.038470168,0,False,,Wolverhampton (AW)_2026-01-19_7:00,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Water Of Leith,78,Robert Havlin,Jim Goldie,9- 2,8,0,True,0,0.03069967,0,False,,Wolverhampton (AW)_2026-01-19_7:00,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Brian The Snail,81,James Sullivan,Patrick Morris,9- 5,12,0,True,0,0.027511492,0,False,,Wolverhampton (AW)_2026-01-19_7:00,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Wodao,80,Callum Shepherd,Jamie Osborne,9- 8,6,0,True,0,0.026747322,0,False,,Wolverhampton (AW)_2026-01-19_7:00,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Brave Empire,80,Jason Hart,Ivan Furtado,9- 9,5,0,True,0,0.022178443,0,False,,Wolverhampton (AW)_2026-01-19_7:00,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Phoenix Of Dreams,80,Sean Levey,John & Sean Quinn,9- 6,5,0,True,0,0.022020852,0,False,,Wolverhampton (AW)_2026-01-19_7:00,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Addarella,80,Marco Ghiani,Marco Botti,9- 5,4,0,True,0,0.020782625,0,False,,Wolverhampton (AW)_2026-01-19_7:00,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Zoulu Warrior,80,Billy Loughnane,Heather Main,9- 8,4,0,True,0,0.020709913,0,False,,Wolverhampton (AW)_2026-01-19_7:00,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Early Release,82,Ryan Kavanagh,David Evans,9- 3,4,5,True,0,0.019267876,0,False,,Wolverhampton (AW)_2026-01-19_7:00,9,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,Amerjeet,81,Dylan Hogan,Michael Herrington,8 -11,4,0,True,0,0.018228432,0,False,,Wolverhampton (AW)_2026-01-19_7:00,10,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,He's A Gentleman,88,Jason Hart,Hugo Palmer,9- 8,7,0,True,0,0.033582464,0,False,,Wolverhampton (AW)_2026-01-19_7:30,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Beauty Choice,86,Joanna Mason,Michael & David Easterby,9- 5,9,0,True,0,0.032759555,0,False,,Wolverhampton (AW)_2026-01-19_7:30,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Anthropologist,87,Dylan Hogan,Michael Herrington,9- 4,4,0,True,0,0.024976864,0,False,,Wolverhampton (AW)_2026-01-19_7:30,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Chifa,86,Callum Shepherd,Ed de Giles,9- 5,9,0,True,0,0.024815347,0,False,,Wolverhampton (AW)_2026-01-19_7:30,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Vince Lombardi,87,Dale Swift,Seb Spencer,9- 4,7,0,True,0,0.02452281,0,False,,Wolverhampton (AW)_2026-01-19_7:30,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Lodge,79,Billy Loughnane,Brian Meehan,9- 7,4,0,True,0,0.020189086,0,False,,Wolverhampton (AW)_2026-01-19_7:30,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Arantes Nascimento,86,Sean Levey,Michael Attwater,9- 5,5,0,True,0,0.019410837,0,False,,Wolverhampton (AW)_2026-01-19_7:30,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Ash Wednesday,90,Marco Ghiani,Heather Main,9- 8,5,0,True,0,0.0188621,0,False,,Wolverhampton (AW)_2026-01-19_7:30,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,7:30,Star Of Mali,88,Robert Havlin,James Tate,9- 6,4,0,True,0,0.017883763,0,False,,Wolverhampton (AW)_2026-01-19_7:30,9,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Ganthorpe,53,Billy Garritty,Michael & David Easterby,9- 9,3,0,True,0,0.09252534,0,False,,Wolverhampton (AW)_2026-01-19_8:00,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Hardstyle,61,Billy Loughnane,George Boughey,10- 1,3,0,True,0,0.048785448,0,False,,Wolverhampton (AW)_2026-01-19_8:00,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Electrocution,56,Joey Haynes,Chelsea Banham,9- 5,3,0,True,0,0.047560044,0,False,,Wolverhampton (AW)_2026-01-19_8:00,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Sorted,55,Jason Hart,Mark Loughnane,9- 4,3,0,True,0,0.033987053,0,False,,Wolverhampton (AW)_2026-01-19_8:00,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Fallacious Promise,45,Paul Mulrennan,John Butler,9- 4,3,0,True,0,0.033582035,0,False,,Wolverhampton (AW)_2026-01-19_8:00,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Backfire,58,Mikkel Mortensen,Scott Dixon,9- 5,3,5,True,0,0.03268208,0,False,,Wolverhampton (AW)_2026-01-19_8:00,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Miss Ayala,58,George Bass,Mark Usher,9- 4,3,0,True,0,0.032137148,0,False,,Wolverhampton (AW)_2026-01-19_8:00,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Resalah,66,Jack Dace,Nikki Evans,9- 7,3,5,True,0,0.029856747,0,False,,Wolverhampton (AW)_2026-01-19_8:00,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Blue Mountains,55,Jack Nicholls,Marco Botti,9- 0,3,5,True,0,0.026598211,0,False,,Wolverhampton (AW)_2026-01-19_8:00,9,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,Maynora,64,Sean Kirrane,Craig Lidster,9- 8,3,0,True,0,0.02285628,0,False,,Wolverhampton (AW)_2026-01-19_8:00,10,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Daley T,56,Marco Ghiani,Tony Carroll,9- 0,6,0,True,0,0.066470675,0,False,,Wolverhampton (AW)_2026-01-19_8:30,1,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Master Dandy,64,Billy Loughnane,Michael Keady,9- 9,6,0,True,0,0.043700326,0,False,,Wolverhampton (AW)_2026-01-19_8:30,2,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Colors Of Freedom,65,Gina Mangan,Joe Ponting,9- 3,6,0,True,0,0.040861286,0,False,,Wolverhampton (AW)_2026-01-19_8:30,3,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,She Went Whoosh,57,Joey Haynes,Scott Dixon,9- 0,4,0,True,0,0.0401492,0,False,,Wolverhampton (AW)_2026-01-19_8:30,4,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Mister McGregor,63,Faye McManoman,Michael Mullineaux,9- 8,4,0,True,0,0.034238882,0,False,,Wolverhampton (AW)_2026-01-19_8:30,5,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Second Collection,59,Matthew Lloyd Slater,Tony Carroll,9- 0,10,7,True,0,0.032864958,0,False,,Wolverhampton (AW)_2026-01-19_8:30,6,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Sultan Of Oj,62,Robert Havlin,Thomas Faulkner,9- 1,4,0,True,0,0.0300533,0,False,,Wolverhampton (AW)_2026-01-19_8:30,7,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Rogue Endeavour,63,Finley Marsh,Grace Harris,9- 0,4,0,True,0,0.029482089,0,False,,Wolverhampton (AW)_2026-01-19_8:30,8,False,0.0,,
Wolverhampton (AW),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,Blue Dandy,-,NON-RUNNER,Gary Harrison,9- 1,4,0,True,0,0.027346142,0,False,,Wolverhampton (AW)_2026-01-19_8:30,9,False,0.0,,
