track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,actual_position,Race_id,inferred_position,horse_name_norm,kelly_stake,decimal_odds,edge,ev,action,bet_roi,was_bet
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Win Beauty Viva,92,Karis Teetan,J Size,8- 5,4,0,True,0,0.023898572,7,Sha Tin_2026-01-11_9:15,7,win beauty viva,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Supreme Mastermind,91,M L Yeung,David A Hayes,8- 3,4,0,True,0,0.023346236,4,Sha Tin_2026-01-11_9:15,8,supreme mastermind,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,The Red Hare,89,Maxime Guyon,F C Lor,8- 7,4,0,True,0,0.022130758,3,Sha Tin_2026-01-11_9:15,9,the red hare,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Invincible Ibis,88,Hugh Bowman,Mark Newnham,9- 9,4,0,True,0,0.021846626,1,Sha Tin_2026-01-11_9:15,10,invincible ibis,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Legend Winner,92,Lyle Hewitson,Mark Newnham,8- 8,4,0,True,0,0.021741929,8,Sha Tin_2026-01-11_9:15,11,legend winner,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Beauty Bolt,96,Zac Purton,A S Cruz,9- 8,4,0,True,0,0.020893412,2,Sha Tin_2026-01-11_9:15,12,beauty bolt,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,California Waves,87,Harry Bentley,W K Mo,8- 9,4,0,True,0,0.02052694,5,Sha Tin_2026-01-11_9:15,13,california waves,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Daryl Flash,94,Dylan Browne McMonagle,Y S Tsui,9- 4,4,0,True,0,0.019750718,9,Sha Tin_2026-01-11_9:15,14,daryl flash,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Uranus Star,95,L J Ferraris,K W Lui,8 -11,4,0,True,0,0.01898202,10,Sha Tin_2026-01-11_9:15,15,uranus star,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,1m,Good,9:15,Hott Shott,93,Matthew Poon,P C Ng,8 -10,4,0,True,0,0.018329054,14,Sha Tin_2026-01-11_9:15,16,hott shott,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Golden Empire,87,Karis Teetan,B Crawford,8- 7,8,0,True,0,0.05453893,9,Sha Tin_2026-01-11_9:50,1,golden empire,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,So You Will,-,,C Fownes,8 -10,4,0,True,0,0.04178625,,Sha Tin_2026-01-11_9:50,2,so you will,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,King Of Selection,76,Matthew Chadwick,W K Mo,8- 5,4,0,True,0,0.04058318,13,Sha Tin_2026-01-11_9:50,3,king of selection,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Circuit Grand Slam,91,C Y Ho,K L Man,9- 9,4,0,True,0,0.03299758,11,Sha Tin_2026-01-11_9:50,4,circuit grand slam,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Without Compare,-,H T Mo,C S Shum,8- 8,4,2,True,0,0.032602556,3,Sha Tin_2026-01-11_9:50,5,without compare,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Helene Supafeeling,90,Hugh Bowman,David Eustace,9- 8,4,0,True,0,0.032277934,5,Sha Tin_2026-01-11_9:50,6,helene supafeeling,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Tourbillon Prince,88,,C W Chang,9- 3,7,0,True,0,0.03143119,,Sha Tin_2026-01-11_9:50,7,tourbillon prince,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Cheaha,89,Brenton Avdulla,A S Cruz,8 -12,4,0,True,0,0.028703853,12,Sha Tin_2026-01-11_9:50,8,cheaha,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Master Of All,89,M L Yeung,W Y So,9- 1,6,0,True,0,0.026508639,14,Sha Tin_2026-01-11_9:50,9,master of all,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Ivy League,94,Richard Kingscote,Douglas Whyte,8- 5,7,0,True,0,0.02525524,6,Sha Tin_2026-01-11_9:50,10,ivy league,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Mighty Steed,87,Maxime Guyon,K W Lui,8- 7,5,0,True,0,0.025022509,8,Sha Tin_2026-01-11_9:50,11,mighty steed,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Lucky Sam Gor,87,Matthew Poon,Mark Newnham,8- 4,4,0,True,0,0.023366025,1,Sha Tin_2026-01-11_9:50,12,lucky sam gor,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Blazing Wukong,89,Andrea Atzeni,P F Yiu,8- 5,4,0,True,0,0.0228899,4,Sha Tin_2026-01-11_9:50,13,blazing wukong,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Akashvani,91,Lyle Hewitson,David A Hayes,9- 2,4,0,True,0,0.022049243,7,Sha Tin_2026-01-11_9:50,14,akashvani,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Stormy Grove,89,Harry Bentley,F C Lor,8- 8,4,0,True,0,0.02171523,2,Sha Tin_2026-01-11_9:50,15,stormy grove,,,,,,0.0,False
Sha Tin,11 Jan 2026 SKY,7f,Good,9:50,Tin Fook,89,Zac Purton,D J Hall,8- 8,4,0,True,0,0.02171523,10,Sha Tin_2026-01-11_9:50,16,tin fook,,,,,,0.0,False
