track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,actual_position,Race_id,inferred_position,horse_name_norm,kelly_stake,decimal_odds,edge,ev,action,bet_roi,was_bet
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Mary's Fortune,109,Rian Corcoran,Tim Vaughan,11- 5,8,5,True,0,0.0073585357,PU,Hereford_2026-01-12_1:00,11,mary's fortune,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1f,Good To Soft,1:00,Lightonthewing,110,Ciaran O'Shea,Sue Gardner,11- 1,11,5,True,0,0.006849335,UR,Hereford_2026-01-12_1:00,12,lightonthewing,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Glancing Jack,-,Ben Poste,Tom Symonds,11- 3,5,0,True,0,0.013968355,2,Hereford_2026-01-12_1:30,1,glancing jack,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Western Cross,-,Sean Houlihan,Philip Hobbs & Johnson White,11- 3,5,0,True,0,0.013968355,3,Hereford_2026-01-12_1:30,2,western cross,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Lady Magic,-,Ned Fox,Tom Symonds,10 -10,5,5,True,0,0.011941171,5,Hereford_2026-01-12_1:30,3,lady magic,0.2367755981875,401.0,0.029447405413965,3.788409571,BET,-0.2367755981875,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Glancing Back,90,Lilly Pinchin,Emma-Jane Bishop,10 -10,6,0,True,0,0.009702454,10,Hereford_2026-01-12_1:30,4,glancing back,0.1875448196666666,451.0,0.0274851590997782,3.375806754,BET,-0.1875448196666666,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Donegal,119,Sean Bowen,Charlie Longsdon,10- 4,4,0,True,0,0.009609107,7,Hereford_2026-01-12_1:30,5,donegal,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Triple Haych,99,Richard Patrick,Sheila Lewis,11- 3,7,0,True,0,0.009557007,12,Hereford_2026-01-12_1:30,6,triple haych,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Loaded And Locked,128,Harry Cobden,Emma Lavelle,11- 3,6,0,True,0,0.009378939,1,Hereford_2026-01-12_1:30,7,loaded and locked,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Ahanaglogh,82,Tom Broughton,Fergal O'Brien,11- 3,7,5,True,0,0.008953436,8,Hereford_2026-01-12_1:30,8,ahanaglogh,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Ciao Bellisima,88,Nick Slatter,Henry Oliver,10 -10,6,3,True,0,0.008797202,11,Hereford_2026-01-12_1:30,9,ciao bellisima,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Race To Base,124,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,11 -10,6,0,True,0,0.008312697,4,Hereford_2026-01-12_1:30,10,race to base,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Guardami Ancora,119,Conor Ring,Evan Williams,11- 3,5,0,True,0,0.0077433162,6,Hereford_2026-01-12_1:30,11,guardami ancora,0.1315668622625,401.0,0.025249550613965,2.1050697962,BET,-0.1315668622625,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Boston Savr,103,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 3,5,0,True,0,0.0076984656,9,Hereford_2026-01-12_1:30,12,boston savr,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Looping d'Arc,121,James Bowen,Warren Greatrex,11 -10,5,0,True,0,0.0072192694,RO,Hereford_2026-01-12_1:30,13,looping d'arc,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,1:30,Lootenay,88,Shane Fenelon,Sarah-Jayne Davies,11- 3,5,5,True,0,0.0062755616,13,Hereford_2026-01-12_1:30,14,lootenay,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Both Of Us,-,NON-RUNNER,Kerry Lee,10- 4,4,0,True,0,0.01708415,,Hereford_2026-01-12_2:00,1,both of us,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Lovis De Sceaux,68,Shane Fenelon,Sarah-Jayne Davies,11- 3,5,5,True,0,0.014261239,9,Hereford_2026-01-12_2:00,2,lovis de sceaux,0.27438607825,301.0,0.0109389798637873,3.292632939,BET,-0.27438607825,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Lyric,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 3,5,0,True,0,0.013597005,,Hereford_2026-01-12_2:00,3,lyric,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Kenobi,-,Conor Ring,Evan Williams,11- 3,5,0,True,0,0.013510701,PU,Hereford_2026-01-12_2:00,4,kenobi,0.1733526418333333,151.0,0.0268881844437086,1.040115851,BET,-0.1733526418333333,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Lord Virginia,-,Beau Morgan,Martin Keighley,11- 3,5,5,True,0,0.011730396,3,Hereford_2026-01-12_2:00,5,lord virginia,0.046192499,101.0,0.02182940590099,0.184769996,BET,-0.046192499,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Cote d'Ange,78,Dylan Johnston,Sam Thomas,11- 3,5,0,True,0,0.008690598,8,Hereford_2026-01-12_2:00,6,cote d'ange,0.1621922054444445,451.0,0.0264733030997782,2.9194596980000003,BET,-0.1621922054444445,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Vol Royale,120,Harry Cobden,Kayley Woollacott,11 -10,6,0,True,0,0.008590268,1,Hereford_2026-01-12_2:00,7,vol royale,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Cooler Than Me,89,Tom Broughton,Fergal O'Brien,11- 3,8,5,True,0,0.0079799695,10,Hereford_2026-01-12_2:00,8,cooler than me,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Aguellid,109,Sean Houlihan,Philip Hobbs & Johnson White,11- 3,5,0,True,0,0.0077912556,2,Hereford_2026-01-12_2:00,9,aguellid,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Could Be You,93,Harry Kimber,Ryan Potter,11- 3,6,0,True,0,0.007776624,11,Hereford_2026-01-12_2:00,10,could be you,0.1392920791111111,451.0,0.0255593290997782,2.507257424,BET,-0.1392920791111111,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Peter's Last Deal,107,Ben Poste,Tom Symonds,11- 3,5,0,True,0,0.007209819,6,Hereford_2026-01-12_2:00,11,peter's last deal,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Daring To Dream,104,James Best,Harriet Dickin,10 -10,5,0,True,0,0.0070733633,4,Hereford_2026-01-12_2:00,12,daring to dream,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Raging Al,94,James Davies,Tim Vaughan,11- 3,5,0,True,0,0.006607344,5,Hereford_2026-01-12_2:00,13,raging al,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,2:00,Harbour Light,102,Toby McCain-Mitchell,Nigel & Willy Twiston-Davies,11- 3,5,5,True,0,0.0061981105,7,Hereford_2026-01-12_2:00,14,harbour light,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,I Ain't Your Mate,-,Jack Tudor,Christian Williams,10- 8,6,0,True,0,0.019860923,4,Hereford_2026-01-12_2:30,1,i ain't your mate,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Soldierofthestorm,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11 -10,8,0,True,0,0.018008087,2,Hereford_2026-01-12_2:30,2,soldierofthestorm,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Gold For Alec,-,Callum Pritchard,Tom Symonds,11- 6,6,3,True,0,0.016996946,PU,Hereford_2026-01-12_2:30,3,gold for alec,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Just Forty,-,James Bowen,Warren Greatrex,10 -10,5,0,True,0,0.015094007,PU,Hereford_2026-01-12_2:30,4,just forty,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,The Magus,126,Conor Ring,Evan Williams,10- 9,6,0,True,0,0.009122306,PU,Hereford_2026-01-12_2:30,5,the magus,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Noahsgreatrainbow,129,Paul O'Brien,Harry Derham,12- 0,7,0,True,0,0.0088107595,PU,Hereford_2026-01-12_2:30,6,noahsgreatrainbow,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,The Winslow Boy,128,Ben Poste,Tom Symonds,11- 7,7,0,True,0,0.008611146,PU,Hereford_2026-01-12_2:30,7,the winslow boy,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Ede'iffs Rock,125,Harry Kimber,Kathy Turner,11- 1,8,0,True,0,0.007834077,5,Hereford_2026-01-12_2:30,8,ede'iffs rock,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Rodney,131,Charlie Deutsch,Kerry Lee,11- 8,7,0,True,0,0.007786904,1,Hereford_2026-01-12_2:30,9,rodney,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Pepe Le Moko,131,Ciaran Gethings,Jane Williams,11- 6,8,0,True,0,0.0076522585,3,Hereford_2026-01-12_2:30,10,pepe le moko,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m5f,Good To Soft,2:30,Zestful Hope,127,David Bass,Charlie Longsdon,11- 4,9,0,True,0,0.0076225623,6,Hereford_2026-01-12_2:30,11,zestful hope,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Dontworrywegotthis,-,Tabitha Worsley,Georgie Howell,10- 5,7,3,True,0,0.02889953,5,Hereford_2026-01-12_3:00,1,dontworrywegotthis,0.6685382238888888,451.0,0.0466822350997782,12.03368803,BET,-0.6685382238888888,True
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Vengeance,91,NON-RUNNER,Jimmy Frost,11- 6,8,0,True,0,0.023192285,,Hereford_2026-01-12_3:00,2,vengeance,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Bredon Hill Dart,92,Lucy Gardner,Sue Gardner,11- 5,7,0,True,0,0.02255765,4,Hereford_2026-01-12_3:00,3,bredon hill dart,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Mr Griffiths,93,Jonjo O'Neill Jr,Jonjo & A J O'Neill,12- 0,6,0,True,0,0.019787919,,Hereford_2026-01-12_3:00,4,mr griffiths,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Briery Butterfly,95,Sam Twiston-Davies,Henry Daly,11 -12,7,0,True,0,0.019276576,,Hereford_2026-01-12_3:00,5,briery butterfly,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Harksman,89,James Best,Martin Keighley,11- 0,6,0,True,0,0.018719705,6,Hereford_2026-01-12_3:00,6,harksman,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Bollin Thou,99,Sean Bowen,Nick Scholfield,11- 2,8,0,True,0,0.018116826,1,Hereford_2026-01-12_3:00,7,bollin thou,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Shorten Sassy,98,Shane Quinlan,Mel Rowley,11- 3,6,3,True,0,0.016827116,3,Hereford_2026-01-12_3:00,8,shorten sassy,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Happy Returns,95,Bradley Harris,Neil Mulholland,11- 3,9,3,True,0,0.01665148,,Hereford_2026-01-12_3:00,9,happy returns,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Getaway Sam,90,Ned Fox,Matt Sheppard,11- 1,6,5,True,0,0.014929572,PU,Hereford_2026-01-12_3:00,10,getaway sam,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Jewel Eyed Judy,97,James Turner,Nigel & Willy Twiston-Davies,11- 2,6,5,True,0,0.014633948,,Hereford_2026-01-12_3:00,11,jewel eyed judy,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,3m1½f,Good To Soft,3:00,Smart Bucks,96,Joe Williamson,Philip Kirby,10- 6,6,3,True,0,0.014587362,2,Hereford_2026-01-12_3:00,12,smart bucks,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Harthill,-,Tom Bellamy,David Dennis,10 -10,8,0,True,0,0.033268306,PU,Hereford_2026-01-12_3:30,1,harthill,0.4655214022727272,67.0,0.0183429328656716,1.2289765019999996,BET,-0.4655214022727272,True
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Formel Park,100,Conor Ring,Evan Williams,10- 3,6,0,True,0,0.022827454,7,Hereford_2026-01-12_3:30,2,formel park,0.3263932135,101.0,0.0329264639009901,1.3055728540000002,BET,-0.3263932135,True
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Prairie Queen,102,Sean Houlihan,Sue Gardner,10- 2,6,0,True,0,0.018525818,,Hereford_2026-01-12_3:30,3,prairie queen,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Lady Fortune,100,James Best,David Killahena & Graeme McPherson,10- 3,6,0,True,0,0.018487643,PU,Hereford_2026-01-12_3:30,4,lady fortune,0.0904060912878788,67.0,0.0235622698656716,0.238672081,BET,-0.0904060912878788,True
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Noble Grace,97,James Bowen,Warren Greatrex,11- 3,5,0,True,0,0.018475296,PU,Hereford_2026-01-12_3:30,5,noble grace,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Time Was,103,Joe Williamson,Philip Kirby,10- 9,9,3,True,0,0.016897185,4,Hereford_2026-01-12_3:30,6,time was,0.1766539212499999,101.0,0.02699619490099,0.7066156849999998,BET,-0.1766539212499999,True
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Sweet Honey B,98,Richard Patrick,Clive Boultbee-Brooks,12- 0,8,0,True,0,0.016287688,6,Hereford_2026-01-12_3:30,7,sweet honey b,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Jamaicaine,104,Conor O'Farrell,Neil Mulholland,11- 0,7,0,True,0,0.016036775,1,Hereford_2026-01-12_3:30,8,jamaicaine,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Gower Spirit,103,Stan Sheppard,Matt Sheppard,11 -11,6,0,True,0,0.014103757,2,Hereford_2026-01-12_3:30,9,gower spirit,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Jessie Jump Jet,102,Robert Dunne,Samuel Drinkwater,11- 2,6,0,True,0,0.014103539,3,Hereford_2026-01-12_3:30,10,jessie jump jet,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Feet On The Ground,101,Jonathan Burke,Fergal O'Brien,11- 9,8,0,True,0,0.014096917,PU,Hereford_2026-01-12_3:30,11,feet on the ground,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Make Sunshine,103,Ned Fox,Ryan Potter,11- 0,7,5,True,0,0.013597805,PU,Hereford_2026-01-12_3:30,12,make sunshine,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Fay Ce Que Voudras,102,Liam Harrison,Kerry Lee,11- 1,10,0,True,0,0.0131287575,5,Hereford_2026-01-12_3:30,13,fay ce que voudras,0.0815011268749999,101.0,0.0232277674009901,0.3260045075,BET,-0.0815011268749999,True
Hereford,12 Jan 2026 SKY,2m3½f,Good To Soft,3:30,Ballerina Boxer,94,Mr Jack Stenhouse,Nikki Evans,11- 9,8,7,True,0,0.011022659,PU,Hereford_2026-01-12_3:30,14,ballerina boxer,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Roi Du Roume,-,James Bowen,Mickey Bowen,11- 2,6,0,True,0,0.021357467,4,Hereford_2026-01-12_4:00,1,roi du roume,0.4727715166875,401.0,0.018863701413965,7.564344267000001,BET,-0.4727715166875,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Faith's Song,-,Ben Poste,Tom Symonds,10- 9,5,0,True,0,0.020126954,6,Hereford_2026-01-12_4:00,2,faith's song,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Loch Ness Pineau,-,Ben Jones,Ben Pauling,11- 2,5,0,True,0,0.018985162,2,Hereford_2026-01-12_4:00,3,loch ness pineau,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Pigeon Forge,-,Harry Cobden,Emma Lavelle,10- 9,5,0,True,0,0.018558247,5,Hereford_2026-01-12_4:00,4,pigeon forge,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Arizona Moon,-,Charlie Hammond,Stuart Edmunds,11- 2,5,0,True,0,0.01636808,10,Hereford_2026-01-12_4:00,5,arizona moon,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Britway Belle,-,Freddie Keighley,Henry Oliver,10- 9,5,7,True,0,0.015161405,7,Hereford_2026-01-12_4:00,6,britway belle,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Don't Call Me Sue,97,Conor O'Farrell,Neil Mulholland,10- 9,6,0,True,0,0.0110361185,9,Hereford_2026-01-12_4:00,7,don't call me sue,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Simply A Dancer,96,Lilly Pinchin,Emma-Jane Bishop,10- 9,5,0,True,0,0.010007801,8,Hereford_2026-01-12_4:00,8,simply a dancer,0.1951954583888888,451.0,0.0277905060997782,3.513518251,BET,-0.1951954583888888,True
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Cool Customer,112,Jonathan Burke,Fergal O'Brien,11- 2,5,0,True,0,0.009586865,3,Hereford_2026-01-12_4:00,9,cool customer,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,Mysti Meadow,101,Charlie Deutsch,Mel Rowley,10- 9,5,0,True,0,0.008938107,,Hereford_2026-01-12_4:00,10,mysti meadow,,,,,,0.0,False
Hereford,12 Jan 2026 SKY,2m,Good To Soft,4:00,That'll Be Oxo,110,Tom Bellamy,Kim Bailey & Mat Nicholls,11- 2,5,0,True,0,0.008664145,1,Hereford_2026-01-12_4:00,11,that'll be oxo,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Coronado King,90,Hollie Doyle,Archie Watson,9- 4,5,0,True,0,0.04503468,6,Lingfield (AW)_2026-01-12_12:40,1,coronado king,1.0576551914285717,351.0,0.0621856771509971,14.80717268,BET,-1.0576551914285717,True
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Master Of My Fate,87,Jason Hart,John & Sean Quinn,9- 9,5,0,True,0,0.03796408,4,Lingfield (AW)_2026-01-12_12:40,2,master of my fate,0.220286909090909,34.0,0.0285523152941176,0.2907787199999998,BET,-0.220286909090909,True
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Almaty Star,92,Jack Mitchell,Robert Cowell,9- 7,6,0,True,0,0.029006679,2,Lingfield (AW)_2026-01-12_12:40,3,almaty star,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Diomed Spirit,91,Marco Ghiani,Stuart Williams,9- 7,6,0,True,0,0.028339714,3,Lingfield (AW)_2026-01-12_12:40,4,diomed spirit,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Michaela's Boy,88,Luke Morris,Robert Cowell,9- 9,6,0,True,0,0.021745812,1,Lingfield (AW)_2026-01-12_12:40,5,michaela's boy,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Bint Havana Gold,88,Nicola Currie,Richard Hughes,8- 9,5,0,True,0,0.021156566,7,Lingfield (AW)_2026-01-12_12:40,6,bint havana gold,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,5f,Standard,12:40,Toolatetonegotiate,89,Millie Wonnacott,Daisy Hitchins,9- 1,4,5,True,0,0.018939076,5,Lingfield (AW)_2026-01-12_12:40,7,toolatetonegotiate,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,2m,Standard,1:10,Prince Quattro,77,Pat Cosgrave,James Owen,9 -12,7,0,True,0,0.03646204,3,Lingfield (AW)_2026-01-12_1:10,1,prince quattro,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,2m,Standard,1:10,Young Endless,75,Alec Voikhansky,Kevin Frost,9 -13,7,0,True,0,0.031516388,2,Lingfield (AW)_2026-01-12_1:10,2,young endless,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,2m,Standard,1:10,A Tickatickatiming,70,Charles Bishop,Sheena West,9- 0,8,0,True,0,0.024558725,4,Lingfield (AW)_2026-01-12_1:10,3,a tickatickatiming,0.3701078062499999,101.0,0.01465773490099,1.4804312249999998,BET,-0.3701078062499999,True
Lingfield (AW),12 Jan 2026 SKY Polytrack,2m,Standard,1:10,Nunc Est Bibendum,77,Lewis Edmunds,Gary & Josh Moore,10- 2,5,0,True,0,0.022666289,1,Lingfield (AW)_2026-01-12_1:10,4,nunc est bibendum,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,Tactical Blitz,53,Hollie Doyle,Archie Watson,9- 0,3,0,True,0,0.05524239,4,Lingfield (AW)_2026-01-12_1:40,1,tactical blitz,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,Tenbob Tommy,75,Charles Bishop,Sheena West,10- 2,5,0,True,0,0.037432957,1,Lingfield (AW)_2026-01-12_1:40,2,tenbob tommy,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,Charging Bull,66,Callum Hutchinson,Andrew Balding,10- 2,4,0,True,0,0.035549548,5,Lingfield (AW)_2026-01-12_1:40,3,charging bull,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,Pedros Dream,38,William Carson,Tony Carroll,9- 0,3,0,True,0,0.025700726,,Lingfield (AW)_2026-01-12_1:40,4,pedros dream,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,No Drama Mama,60,Nicola Currie,Ollie Sangster,8- 9,3,0,True,0,0.024743779,6,Lingfield (AW)_2026-01-12_1:40,5,no drama mama,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,Comprador,-,Jack Doughty,Ed Walker,9- 0,3,0,True,0,0.019008663,3,Lingfield (AW)_2026-01-12_1:40,6,comprador,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,1:40,Alasrae,76,Pat Cosgrave,George Boughey,9- 0,3,0,True,0,0.018141909,2,Lingfield (AW)_2026-01-12_1:40,7,alasrae,,,,,,0.0,False
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,2:10,Miss Moonshine,55,Oliver Searle,Rod Millman,9- 9,6,5,True,0,0.067061804,4,Lingfield (AW)_2026-01-12_2:10,1,miss moonshine,1.0934587275,41.0,0.0626715600975609,1.7495339640000005,BET,-1.0934587275,True
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,2:10,World Of Darcy,55,Darragh Keenan,John Ryan,9- 9,5,0,True,0,0.062151317,6,Lingfield (AW)_2026-01-12_2:10,2,world of darcy,1.501680220388889,451.0,0.0799340220997782,27.030243967,BET,-1.501680220388889,True
Lingfield (AW),12 Jan 2026 SKY Polytrack,6f,Standard,2:10,Lynwood Lad,57,Tom Queally,Gary & Josh Moore,9- 9,6,0,True,0,0.060454886,5,Lingfield (AW)_2026-01-12_2:10,3,lynwood lad,1.217764301875,81.0,0.0681092069876543,3.896845766,BET,-1.217764301875,True
