URL,horse_name,odds_live,odds_1,odds_2,odds_3,odds_4,trend
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Kingdom Calling,9/1,10/1,11/1,10/1,11/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Opposite Ends,9/1,10/1,12/1,14/1,12/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Promo Queen,40/1,50/1,66/1,50/1,66/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Lejolicoeur Du Mou,33/1,28/1,25/1,28/1,33/1,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Might Be The One,11/2,5/1,9/2,4/1,9/2,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Euro Maker,40/1,50/1,66/1,50/1,66/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Boston Bobby,-,13/2,7/1,15/2,8/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Centaq,14/1,16/1,14/1,16/1,18/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Copper Rocker,33/1,50/1,66/1,50/1,22/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Creative Dancer,14/1,16/1,18/1,16/1,18/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Go Gill Go,20/1,22/1,25/1,22/1,25/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Sekifi,18/1,16/1,18/1,16/1,18/1,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Avandra,18/1,20/1,18/1,20/1,18/1,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Jaynemax,-,18/1,20/1,22/1,20/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911835,Ballyedward,-,18/1,20/1,22/1,20/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,He's Gorgeous,10/3,3/1,10/3,3/1,10/3,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,McLaurey,11/2,5/1,9/2,4/1,9/2,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,Sky Lord,5/2,11/4,3/1,11/4,3/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,Karafon,13/2,6/1,11/2,5/1,4/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,Anotherway,9/1,17/2,8/1,15/2,7/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,Koori Star,6/1,13/2,7/1,8/1,15/2,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911836,Splashing Out,20/1,18/1,20/1,18/1,16/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Bocelli's Voice,50/1,40/1,33/1,40/1,50/1,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Elusive Guy,22/1,20/1,22/1,20/1,22/1,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Person Of Interest,-,33/1,28/1,25/1,,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Tell Nobody Nothin,4/1,9/2,4/1,9/2,5/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Luimneach,33/1,25/1,22/1,20/1,,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Oneforgonzo,9/2,5/1,9/2,5/1,9/2,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Kazbek,12/1,10/1,9/1,11/2,,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Warm In Gorey,18/1,20/1,22/1,20/1,14/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Toon Town,12/1,9/1,7/1,13/2,5/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Harley Street,16/1,18/1,20/1,33/1,18/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Royal Time,16/1,14/1,16/1,18/1,20/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Shanroe Nancy,18/1,20/1,22/1,28/1,25/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Shanroe Act,13/8,6/4,13/8,7/4,13/8,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911837,Baltinglass Hill,-,20/1,25/1,22/1,25/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Born Braver,9/2,4/1,9/2,5/1,11/2,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Al Kalila,4/1,7/2,15/4,4/1,5/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Whatcouldhavebeen,50/1,40/1,50/1,40/1,35/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Lucky Lyreen,10/3,3/1,11/4,3/1,11/4,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Where's Frankie,-,33/1,40/1,33/1,28/1,shortening
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Stormy Judge,40/1,50/1,40/1,33/1,40/1,stable
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Diamond Dollar,9/2,5/1,13/2,7/1,13/2,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Shantou Show,11/1,12/1,14/1,16/1,14/1,drifting
https://www.racingpost.com/racecards/180/down-royal/2026-01-20/911838,Duffys Hodey,7/2,10/3,3/1,11/4,3/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Sword Of Wessex,10/1,11/1,10/1,11/1,12/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Haveyoumissedme,18/1,16/1,18/1,16/1,18/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Lightening Company,66/1,50/1,40/1,33/1,40/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Selenic,7/2,10/3,3/1,11/4,3/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Imperial Trooper,28/1,25/1,28/1,33/1,40/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Golspie,3/1,10/3,7/2,10/3,7/2,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Cavalry Call,28/1,25/1,28/1,33/1,40/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Prince Achille,18/1,16/1,14/1,16/1,14/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Jack Sparowe,5/1,11/2,6/1,11/2,6/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,Maui Breeze,80/1,100/1,80/1,66/1,50/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,King Chaos,7/2,10/3,3/1,11/4,3/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Catherine Chroi,13/2,6/1,11/2,6/1,13/2,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Chris's Mate,12/1,14/1,16/1,18/1,20/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Dash Power,8/1,9/1,17/2,9/1,10/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Green Valentine,20/1,22/1,25/1,22/1,20/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Ring Of Gold,6/1,11/2,5/1,11/2,5/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Rock Master,25/1,28/1,33/1,28/1,25/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Rory,13/2,6/1,13/2,6/1,11/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,She'sashambles,40/1,33/1,28/1,25/1,22/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Sir Maxi,9/2,5/1,9/2,5/1,9/2,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Superior Council,3/1,11/4,5/2,11/4,5/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,The Gay Blade,-,,,,,no_data
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,Wee Nan,-,,,,,no_data
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Mr Dreamseller,22/1,20/1,22/1,20/1,18/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Dandy Breeze,5/4,11/8,6/4,11/8,5/4,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Starryfield,9/4,5/2,9/4,11/5,2/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Battenburg Belle,150/1,125/1,150/1,125/1,100/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Caileag Aisling,50/1,40/1,33/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Country Artiste,40/1,33/1,40/1,33/1,28/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Egotistical,17/2,9/1,17/2,9/1,17/2,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Harmonised,11/1,14/1,12/1,11/1,10/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Havin A Flyer,50/1,40/1,50/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,Mad Dash,8/1,17/2,8/1,17/2,8/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Joseph,17/2,9/1,17/2,9/1,10/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Tasever,5/1,11/2,5/1,11/2,5/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Sea Legend,6/1,11/2,6/1,11/2,6/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Samra Star,20/1,22/1,20/1,22/1,20/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Rogue Officer,25/1,22/1,20/1,18/1,16/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Falcon Nine,16/1,14/1,12/1,11/1,10/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Mali And Me,25/1,22/1,25/1,22/1,25/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Aisling Oscar,5/4,11/8,5/4,11/8,5/4,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Little Ted,9/1,17/2,8/1,15/2,7/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,Chiefman,50/1,40/1,,,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,Badri,6/1,11/2,5/1,4/1,7/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,Coachello,9/2,5/1,9/2,4/1,7/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,Betsen,5/2,11/4,5/2,11/4,3/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,Aberama Gold,10/1,11/1,10/1,11/1,10/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,The Bell Conductor,20/1,22/1,25/1,28/1,33/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,Northern Spirit,8/1,15/2,8/1,15/2,8/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,Silky Wilkie,10/3,3/1,10/3,3/1,10/3,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Teardrops,13/8,7/4,13/8,7/4,9/5,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Ana Emaraaty,6/1,11/2,5/1,9/2,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Spartan Fighter,3/1,11/4,3/1,11/4,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Cordelin,125/1,100/1,,,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Tickets,10/1,9/1,10/1,9/1,10/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Auntie Jo,20/1,18/1,16/1,14/1,12/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Fircombe Hall,15/2,8/1,15/2,7/1,13/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Yaahobby,10/1,17/2,8/1,15/2,8/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,Wee Nan,66/1,80/1,66/1,80/1,66/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Instant Bond,4/1,9/2,5/1,11/2,6/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Asadjumeirah,9/2,5/1,9/2,5/1,,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Eco Power Boy,9/2,4/1,7/2,4/1,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Ramon Di Loria,5/1,9/2,4/1,7/2,10/3,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Yorkshire Glory,3/1,11/4,3/1,11/4,3/1,stable
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,The Gay Blade,12/1,11/1,10/1,11/1,10/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Bernie The Bear,33/1,28/1,33/1,40/1,,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,Badosa,50/1,40/1,,,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Dark Kestrel,12/1,14/1,16/1,18/1,16/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Ganesha,4/1,7/2,4/1,9/2,5/1,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Darlo Pride,9/1,10/1,9/1,7/1,13/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Our Absent Friends,15/2,7/1,17/2,9/1,17/2,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Dandy Dinmont,7/2,4/1,9/2,5/1,11/2,drifting
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Harb,11/1,10/1,9/1,17/2,8/1,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Bibendum,17/2,9/1,17/2,8/1,15/2,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Mersea,33/1,28/1,25/1,20/1,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Thunderstorm Katie,16/1,14/1,12/1,,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Digital,5/1,9/2,4/1,,,shortening
https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,Doon The Glen,80/1,66/1,50/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Hot To Go,14/1,12/1,14/1,12/1,14/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Skuna Bay,9/1,8/1,9/1,8/1,9/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Starzand,5/6,4/5,8/11,4/6,8/11,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Ubatuba,13/8,7/4,13/8,7/4,13/8,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Bresiliant,50/1,40/1,33/1,40/1,50/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Could Be You,150/1,200/1,250/1,66/1,50/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Tombereau,40/1,33/1,40/1,33/1,40/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910491,Fine As Wine,100/1,125/1,150/1,200/1,250/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,Lac De Constance,12/1,14/1,12/1,11/1,10/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,Jipcot,10/3,3/1,10/3,3/1,10/3,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,Happy And Fine,11/1,10/1,11/1,10/1,9/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,Taras Halls,4/1,9/2,4/1,9/2,5/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,Landen Calling,28/1,33/1,28/1,22/1,20/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,Heeztheboy,9/4,2/1,9/4,85/40,9/4,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910490,No Tackle,5/1,11/2,5/1,9/2,5/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Ayyadieh,40/1,50/1,40/1,33/1,28/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Francky Blue,125/1,100/1,125/1,100/1,125/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Garavogue,25/1,22/1,25/1,28/1,25/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Josh Central,300/1,250/1,300/1,250/1,300/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Kastellion,-,22/1,28/1,40/1,50/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Le Fabuleux Buck's,50/1,40/1,50/1,40/1,50/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Mister Ursus,10/3,4/1,9/2,4/1,9/2,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Saint Polo,80/1,100/1,80/1,66/1,80/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Seaview Rock,4/5,8/11,4/5,5/6,10/11,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Sutherland,5/1,11/2,6/1,11/2,5/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Three Dons,15/2,7/1,17/2,10/1,11/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Annie McGrath,125/1,100/1,80/1,66/1,80/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910495,Celtic Queen,66/1,50/1,66/1,50/1,66/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Razzle Dazzle Boy,9/2,4/1,7/2,10/3,7/2,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Ilot de L'Isle,40/1,33/1,20/1,,,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Carrigmoorna Rowan,14/1,16/1,14/1,16/1,18/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,At The Oche,5/2,11/4,3/1,10/3,7/2,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Tigers Moon,7/4,13/8,7/4,15/8,2/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Morning Air,9/1,17/2,9/1,10/1,9/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Best Women,33/1,28/1,33/1,28/1,25/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Snapius,18/1,16/1,18/1,16/1,18/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Zarakerjack,-,12/1,11/1,12/1,11/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Comedaygoday,100/1,80/1,100/1,80/1,100/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910492,Bossofthebus,80/1,66/1,50/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Hall Lane,6/1,13/2,7/1,13/2,7/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Devon Dude,33/1,40/1,33/1,40/1,33/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Jeu d'Opale,11/2,6/1,13/2,6/1,13/2,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Another Day Out,11/1,10/1,11/1,10/1,11/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Le Galli Bier,8/1,15/2,7/1,15/2,7/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Mixedwave,9/1,10/1,11/1,10/1,11/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Streamsforth Lad,-,9/2,11/2,6/1,13/2,drifting
