URL,horse_name,odds_live,odds_1,odds_2,odds_3,odds_4,trend
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910558,Melosa,100/1,,,,,no_data
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,My My My Delilah,7/1,15/2,7/1,15/2,7/1,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,Kazar Forez,4/6,8/13,,,,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,Saviour,9/1,8/1,,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,Expelliarmus,11/2,6/1,11/2,,,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,The Coffey Boy,8/1,15/2,8/1,9/1,11/1,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,Delayed Charm,50/1,40/1,50/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910562,Macho Sun,33/1,40/1,50/1,,,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Fromheretoeternity,10/1,11/1,14/1,12/1,11/1,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Chase A Fortune,11/2,6/1,13/2,6/1,11/2,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Celestial Reign,9/1,8/1,15/2,5/1,9/2,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Russian Virtue,22/1,20/1,18/1,14/1,12/1,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Indian River,5/4,11/8,7/5,6/4,7/4,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Ghasham,11/2,6/1,11/2,6/1,11/2,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910559,Inca Prince,9/2,4/1,9/2,6/1,11/2,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Tom Creen,4/1,7/2,3/1,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Slaney Opera,8/1,15/2,6/1,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Similar Story,16/1,14/1,,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Scottish King,9/2,7/2,,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Nights In Venice,7/1,8/1,9/1,11/1,12/1,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Carrhill,9/1,8/1,9/1,8/1,9/1,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Uncle Al,11/1,12/1,11/1,8/1,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Eveque,40/1,50/1,40/1,33/1,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Delgany Deadline,10/3,3/1,11/4,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Aill Dubh,18/1,20/1,22/1,25/1,,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910560,Iturgeon Du Breuil,25/1,33/1,40/1,33/1,25/1,stable
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,Secret Vino,6/1,5/1,11/2,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,Livano Bello,7/2,10/3,3/1,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,Nellie Bluesky,10/1,11/1,16/1,18/1,22/1,drifting
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,Kates Choice,-,Evs,40/1,,,no_data
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,Imperial Rule,7/1,13/2,,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,Kaviar Wood,10/3,9/4,,,,shortening
https://www.racingpost.com/racecards/57/sedgefield/2026-01-25/910563,National Question,3/1,11/4,5/2,,,shortening
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Forza Leader,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Sparkling Fellow,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Top Throne,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Yee Cheong Glory,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Sky Cap,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Spicy Speedy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Beauty Gemini,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Gold Patch,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Kwai Chung Talents,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Leading Dragon,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Live Wire,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Viva Boss,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Bullish Pride,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Enjoy Golf,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Spicy Bonus,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912084,Master Lucky,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Lucky Eight,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Quartz Legend,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Full Of Laughter,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Gallant Design,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Stormy Knight,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Super Rubick Kid,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Supreme Voyager,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Watch This One,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Winning Champion,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Invictus Dragon,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Better And Better,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Sea Sapphire,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Happy Buddies,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Dash,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Warriors Dream,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912085,Same To You,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Ka Ying Generation,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Winning Wing,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,La City Blanche,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Karma,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Gentlemen Legacy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Noisy Boy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Bravehearts,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Prestige Good,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Le Zonda,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912086,Excellence Value,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Packing Glory,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Master Phoenix,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Golden Win,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Multisuperstar,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Russet Glow,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Supreme Feeling,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Little Monster,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Sunny Q,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Peridot,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Noble Fans,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Good Fortune,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Elegant Life,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Island Buddy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Circuit Duffy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Ace Power,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912087,Thunder Prince,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Eternal Richness,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Monarch County,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Gallant Epoch,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Holmes A Court,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Turin Champions,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Jolly Brilliant,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Super Dragon,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Derrynblue,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Top Peak,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Loveisintheair,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Lucky McQueen,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Golden Luck,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Tai Victory,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Fight Time,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Rainbow Warrior,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912088,Celestial Strider,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Ka Ying Rising,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Helios Express,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Fast Network,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Raging Blizzard,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Tomodachi Kokoroe,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Beauty Waves,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912089,Lucky With You,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Bigtime Generation,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Forza Toro,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,All's Well,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Positive Smile,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Meaningful Dragon,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Lucky Balerion,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Aeroinvincible,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Big Return,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Aquaman,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Time To Fire,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Proud Box,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Smiling Falcon,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Up With Charm,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Sterling Wongchoy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Light Years Glory,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912090,Lunar Dash,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Romantic Warrior,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Voyage Bubble,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Lucky Sweynesse,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Beauty Joy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Red Lion,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Galaxy Patch,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Straight Arron,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,My Wish,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912091,Sunlight Power,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Invincible Shield,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Mugen,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Lady's Choice,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Patch Of Stars,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Packing Angel,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Chateauneuf,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Masterofmyuniverse,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Gustosisimo,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Harmony N Blessed,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Swift Ascend,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912094,Young Champion,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Mickley,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Heaving,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Rising Force,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Happy Index,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Cheaha,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Giant Spirit,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Origin Of Form,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,A Time For Us,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Mount Everest,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Winning Buddies,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Golden Empire,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Ryui Kokoroe,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Wolf Coming,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Jubilant Winner,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Flying Fortune,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912092,Riding Together,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912093,Beauty Alliance,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912093,Dazzling Fit,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912093,Embraces,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912093,Forever Bear,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-25/912093,Chill Easy,,,,,,no_data
