URL,horse_name,odds_live,odds_1,odds_2,odds_3,odds_4,trend
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910478,Highlands Legacy,13/8,7/4,15/8,2/1,11/5,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910478,Torneo,4/1,9/2,4/1,9/2,4/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910478,Dr T J Eckleburg,28/1,33/1,28/1,33/1,25/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Botox Has,33/1,40/1,33/1,30/1,25/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Captain Teague,16/1,18/1,16/1,18/1,16/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Lud'or,9/2,4/1,9/2,5/1,9/2,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Long Draw,-,11/1,12/1,14/1,12/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Nab Wood,15/2,7/1,15/2,8/1,17/2,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Green Book,50/1,66/1,50/1,40/1,28/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Royal Rambler,4/1,7/2,4/1,9/2,5/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Doughmore Bay,18/1,16/1,14/1,16/1,18/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Keable,25/1,22/1,25/1,22/1,20/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Lord Snootie,33/1,18/1,20/1,18/1,20/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Tranquil Sea,16/1,14/1,12/1,9/1,10/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Minella Missile,12/1,11/1,12/1,11/1,12/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Kap Boy,9/1,10/1,9/1,10/1,9/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Go To War,18/1,16/1,14/1,16/1,20/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Love Of Neymore,10/1,9/1,10/1,11/1,10/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910477,Spike Jones,33/1,28/1,33/1,28/1,22/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910476,Handstands,7/2,15/4,4/1,15/4,4/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910476,Matata,3/1,10/3,7/2,10/3,7/2,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910476,Resplendent Grey,9/1,10/1,11/1,10/1,12/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910476,Eldorado Allen,33/1,28/1,33/1,28/1,33/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910476,Jungle Boogie,-,40/1,33/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910476,Protektorat,11/10,6/5,11/10,6/5,11/10,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Holokea,8/1,17/2,8/1,15/2,8/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Yes Day,25/1,22/1,20/1,22/1,25/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Jupiter Des Bordes,9/1,10/1,17/2,8/1,9/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Hudson De Grugy,66/1,50/1,40/1,33/1,28/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Jacks Parrot,-,14/1,12/1,11/1,12/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,De Legislator,14/1,16/1,14/1,12/1,14/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Enjoy d'Allen,33/1,28/1,33/1,28/1,33/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Latenightrumble,50/1,66/1,80/1,66/1,50/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Rockinastorm,28/1,22/1,25/1,22/1,25/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Havaila,33/1,28/1,33/1,28/1,33/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Morfee,80/1,66/1,80/1,66/1,50/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Gold Clermont,12/1,11/1,10/1,11/1,10/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Neo King,14/1,16/1,18/1,20/1,18/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Express Surprise,12/1,11/1,10/1,11/1,12/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Special John,9/4,2/1,85/40,2/1,9/4,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Gingerbred,50/1,40/1,33/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910481,Planned Paradise,7/2,15/4,7/2,19/5,9/2,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Bass Hunter,-,6/4,,,,no_data
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Canty's Cove,9/2,5/1,9/2,5/1,11/2,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Old Clayesmorian,5/1,9/2,5/1,9/2,4/1,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Eustace Grenier,7/1,15/2,7/1,15/2,7/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Lil Fortune,125/1,150/1,200/1,150/1,125/1,stable
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Sassella Storm,-,33/1,40/1,33/1,40/1,drifting
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,St James's Finest,12/1,11/1,17/2,9/1,17/2,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Tally Ho Back,9/4,2/1,9/4,2/1,15/8,shortening
https://www.racingpost.com/racecards/93/windsor/2026-01-18/910479,Ti'mamzel,3/1,10/3,7/2,15/4,4/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Ifallgoeswell,7/2,10/3,3/1,11/4,3/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Green Chef,40/1,33/1,20/1,,,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Campbell Black,16/1,14/1,12/1,11/1,12/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,King Of Westeros,20/1,25/1,33/1,14/1,,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Diamond Secret,50/1,90/1,100/1,25/1,,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Forty Coats,4/9,1/2,8/15,4/7,8/13,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Hillberry Hill,12/1,14/1,12/1,14/1,16/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Loyal Praetorian,12/1,11/1,10/1,9/1,17/2,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Its All Yellow,100/1,66/1,,,,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,La Tene,100/1,33/1,,,,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911404,Written In My Soul,66/1,80/1,100/1,40/1,,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911405,American Jukebox,15/2,8/1,15/2,8/1,15/2,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911405,Daydream Nation,17/2,9/1,17/2,8/1,15/2,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911405,Espresso Milan,5/4,6/5,11/10,Evs,5/4,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911405,Long Branch,16/1,14/1,16/1,18/1,20/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911405,Sept Etoiles,11/4,3/1,11/4,3/1,11/4,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911405,Minella Emperor,9/1,17/2,8/1,15/2,8/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Feud,33/1,,,,,no_data
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Jazzy Matty,5/1,9/2,5/1,11/2,6/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Eachtotheirown,5/2,11/4,3/1,10/3,7/2,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Immutable,16/1,18/1,16/1,14/1,16/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Black Bamboo,33/1,35/1,40/1,33/1,28/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Chichester Park,13/2,7/1,13/2,7/1,13/2,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Garrybello,11/1,10/1,9/1,10/1,9/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Fiver Friday,8/1,17/2,8/1,17/2,8/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Free Flow,12/1,11/1,10/1,9/1,10/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Piccolo Player,20/1,22/1,20/1,18/1,20/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Someone's Wish,25/1,22/1,18/1,16/1,10/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Shinnhill,16/1,14/1,12/1,11/1,10/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911406,Harry's Dream,13/2,7/1,13/2,7/1,15/2,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911407,Ad Caelum,50/1,66/1,50/1,66/1,50/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911407,Cottesloe Sunshine,22/1,20/1,18/1,20/1,22/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911407,Femme Magnifique,100/1,80/1,100/1,80/1,100/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911407,Jade De Grugy,2/11,1/5,2/11,1/5,2/11,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911407,Stormalong,22/1,20/1,18/1,20/1,18/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911407,Tareze,6/1,11/2,6/1,13/2,7/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Meet And Greet,9/1,17/2,9/1,10/1,12/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Brave Fortune,11/4,3/1,10/3,7/2,4/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Jigoro,10/1,11/1,10/1,9/1,8/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,A Wave Of The Sea,10/1,9/1,10/1,9/1,10/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Individualiste,40/1,33/1,28/1,22/1,20/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Lisleigh Lad,11/1,12/1,11/1,12/1,14/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Rising Dust,4/1,7/2,10/3,16/5,5/2,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Battle Of Mirbat,12/1,11/1,10/1,17/2,8/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Grange Walk,25/1,20/1,16/1,12/1,11/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Littlebiggie,12/1,14/1,11/1,10/1,9/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Midweek Voices,28/1,25/1,20/1,16/1,14/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,That's About Right,18/1,16/1,14/1,16/1,18/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Mount Frisco,8/1,9/1,8/1,9/1,8/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911408,Hascoeur Clermont,100/1,80/1,66/1,40/1,33/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911409,Appreciate It,5/4,6/5,11/10,Evs,10/11,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911409,Hercule Du Seuil,11/2,6/1,11/2,6/1,13/2,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911409,Gentleman De Mee,9/2,4/1,9/2,5/1,4/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911409,James Du Berlais,7/2,4/1,7/2,4/1,7/2,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911409,Monbeg Park,12/1,11/1,12/1,11/1,12/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Big Interest,12/1,14/1,16/1,18/1,20/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Solitary Man,5/1,11/2,5/1,11/2,5/1,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Bartlemy Boy,8/1,15/2,8/1,15/2,7/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Last Round,11/1,10/1,9/1,8/1,7/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Lifetime Ambition,9/2,5/1,11/2,5/1,7/2,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,The Rebel County,14/1,12/1,11/1,12/1,11/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Willitgoahead,5/2,11/4,5/2,11/4,3/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Bold Fury,12/1,14/1,16/1,18/1,16/1,drifting
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Catalani,33/1,28/1,25/1,22/1,20/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Fakiera,100/1,90/1,80/1,66/1,80/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Panda Boy,11/2,5/1,11/2,5/1,11/2,stable
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Sampoet,125/1,100/1,80/1,66/1,50/1,shortening
https://www.racingpost.com/racecards/198/thurles/2026-01-18/911410,Temptationinmilan,125/1,110/1,100/1,80/1,66/1,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910474,Belcamo,5/1,11/2,5/1,9/2,4/1,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910474,Castle Quarter,7/2,10/3,16/5,11/4,5/2,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910474,Lusso Milan,11/8,5/4,11/8,5/4,6/4,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910474,Lord Of The Glance,7/1,15/2,7/1,15/2,7/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910474,Path Of Stars,11/2,6/1,11/2,6/1,11/2,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,Lelantos,3/1,11/4,3/1,11/4,3/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,Getaway With You,7/2,4/1,7/2,4/1,7/2,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,Castanea Breeze,-,6/4,13/8,15/8,13/8,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,Jack The Savage,11/4,3/1,10/3,7/2,15/4,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,Apieceovfortune,2/1,9/4,5/2,4/1,13/2,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,Clay Pigeons,2/7,2/9,1/4,2/9,1/4,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,Kampari,200/1,150/1,125/1,100/1,66/1,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,King Jon Oliver,9/2,5/1,9/2,5/1,9/2,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,Lawsky,50/1,40/1,50/1,40/1,50/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,Oneinthewell,20/1,22/1,20/1,18/1,20/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,Callmesusie,125/1,150/1,125/1,150/1,125/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,Masked Mistress,10/1,11/1,12/1,14/1,12/1,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Mermaids Cave,14/1,16/1,18/1,16/1,14/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Pretending,8/1,15/2,8/1,15/2,8/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Looking As You Are,13/2,6/1,13/2,6/1,13/2,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Miss Cynthia,4/1,9/2,4/1,9/2,4/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Audacious Annie,9/2,5/1,11/2,5/1,11/2,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Apples Moon,9/2,4/1,9/2,4/1,9/2,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910470,Princess Keri,4/1,19/5,15/4,19/5,15/4,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Sainte Doctor,2/1,15/8,7/4,13/8,6/4,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Gazette Bourgeoise,13/2,6/1,13/2,6/1,13/2,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,It's Easy,9/2,5/1,11/2,6/1,11/2,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Jacks Touch,11/1,10/1,11/1,12/1,14/1,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Overabottleofred,5/1,11/2,5/1,11/2,5/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Moviddy,9/1,10/1,9/1,10/1,11/1,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Gata Ban,12/1,11/1,12/1,14/1,12/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910469,Belle Montrose,33/1,28/1,33/1,28/1,25/1,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,As Tears Go By,8/1,15/2,7/1,13/2,6/1,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,Flash In The Park,4/1,9/2,4/1,7/2,3/1,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,Brother Boris,3/1,11/4,3/1,11/4,3/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,Crac De Megaudais,4/1,7/2,4/1,7/2,4/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,Miss Fedora,20/1,18/1,20/1,28/1,30/1,drifting
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,Annie Nail,9/1,10/1,9/1,10/1,9/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,Little Wren,5/1,9/2,4/1,15/4,7/2,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910475,All Good To Go,40/1,50/1,40/1,20/1,,shortening
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910475,Current Edition,3/1,10/3,3/1,10/3,3/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910475,Eastern Fire,6/1,11/2,6/1,11/2,6/1,stable
https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910475,Lultimatom,8/15,8/13,4/7,8/13,4/7,stable
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Iron Legion,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Fury And Gold,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,On The Lash,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Perfect Pairing,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Romantic Fantasy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,All Are Mine,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Meepmeep,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Golden Fairy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Smart Beauty,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Super Hong Kong,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Chateau Le Peche,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Cool Blue,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Gold Tack,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Leather Master,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Mr Aladdin,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911813,Sterling Wongchoy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Cool Boy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Genius Baby,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Sea Chariot,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Circuit Champion,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Exceptional Santos,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Here Comes Plutus,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,I Excelle,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Tycoon Express,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Vigor Eye,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Young Legacy,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Ruby Sailing,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Patch Of Time,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Bowser,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Everyone's Gallop,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Peridot,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911814,Supreme Voyager,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Whizz Kid,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Fast Responder,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,The Unique Star,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Sight Hermoso,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Casa Of Honor,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Bundle Of Charm,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Tactical Victory,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,City Gold Banner,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,E Ho Ho,,,,,,no_data
https://www.racingpost.com/racecards/416/sha-tin/2026-01-18/911815,Fun N Fun Together,,,,,,no_data
