track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification
windsor,18 Jan 2026 ITV4,2m,Soft,1:50,hardy du seuil,-,Jonathan Burke,Jamie Snowden,11- 0,9,0,True,0,0.020115687,0,False,50/1,9/1,10/1,9/1,10/1,shortening,10.0,11.0,10.0,11.0,51.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,51.0,6.971812940422804,343.0126584044705,0.3764355687419339,0.1394362588084561,0.05,5.0,STRONG_BET_SINGLE
