track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,URL,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,race_id,threshold,precision,recall,f1,pred_plus,p_est,d,edge,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification,action
naas,25 Jan 2026,2m2½f,Heavy,2:25,mon sheriffe,127,Simon Torrens,P J Rothwell,10- 2,5,0,True,0,0.32993227,5,True,https://www.racingpost.com/racecards/192/naas/2026-01-25/912008,8/1,15/2,,,,shortening,8.5,,,,9.0,naas_2:25,0.3,0.2525773195876288,0.2044100119189511,,,0.32219677495876287,9.0,0.21108566384765176,1.8997709746288658,17.68926706635975,0.45169608736755357,0.23747137182860822,0.05,5.0,STRONG_BET_SINGLE,STRONG BET
naas,25 Jan 2026,2m2½f,Heavy,2:25,club manager,123,Michael Kenneally,Ross O'Sullivan,11- 4,6,7,True,0,0.18888554,16,True,https://www.racingpost.com/racecards/192/naas/2026-01-25/912008,11/2,6/1,11/2,9/2,,shortening,7.0,6.5,5.5,,6.5,naas_2:25,0.15,0.181509754028838,0.5101311084624554,,,0.18814796140288378,6.5,0.03430180755672993,0.22296174911874456,6.453615929464261,0.08776650507307579,0.04053849983977174,0.04053849983977174,4.053849983977174,STRONG_BET_SINGLE,STRONG BET
naas,25 Jan 2026,2m2½f,Heavy,2:55,love sign d'aunou,-,Mr P W Mullins,W P Mullins,12- 0,5,0,True,0,0.1530227,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912009,Evs,11/10,6/5,5/4,6/5,stable,2.1,2.2,2.25,2.2,2.1,naas_2:55,0.15,0.181509754028838,0.5101311084624554,,,0.1558714054028838,2.1,-0.32031907078759236,-0.6726700486539441,0.5802480007785062,-0.8830702710540675,0.0,0.0,0.0,NO_BET,PASS
naas,25 Jan 2026,2m2½f,Heavy,2:55,vienna storm,-,Miss J Townend,W P Mullins,12- 0,5,0,True,0,0.13305664,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912009,15/2,7/1,13/2,7/1,15/2,stable,8.0,7.5,8.0,8.5,8.5,naas_2:55,0.1,0.1563100576553491,0.7270560190703218,,,0.13538198176553493,8.5,0.017734922942005515,0.15074684500704683,8.457129881266226,0.05183662664453241,0.02009957933427291,0.02009957933427291,2.009957933427291,STRONG_BET_SINGLE,STRONG BET
naas,25 Jan 2026,3m½f,Heavy,3:25,argento boy,153,Paul Townend,W P Mullins,11- 0,7,0,True,0,0.13196827,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912006,7/2,10/3,7/2,10/3,,stable,4.333333333333334,4.5,4.333333333333334,,4.5,naas_3:25,0.1,0.1563100576553491,0.7270560190703218,,,0.13440244876553492,4.5,-0.08781977345668729,-0.3951889805550929,2.355853218260094,-0.25747241830132317,0.0,0.0,0.0,NO_BET,PASS
naas,25 Jan 2026,2m,Heavy,12:55,mon creuset,-,Paul Townend,W P Mullins,11- 7,4,0,True,0,0.11491458,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912003,7/4,13/8,6/4,,,shortening,2.625,2.5,,,2.75,naas_12:55,0.1,0.1563100576553491,0.7270560190703218,,,0.11905412776553492,2.75,-0.24458223587082872,-0.6726011486447789,0.7931568333581397,-0.755227976592584,0.0,0.0,0.0,NO_BET,PASS
naas,25 Jan 2026,2m4f,Heavy,3:55,jacovec cavern,134,Richard Condon,Paul Hennessy,11- 0,7,5,True,0,0.10818182,10,True,https://www.racingpost.com/racecards/192/naas/2026-01-25/912004,33/1,25/1,,,,shortening,26.0,,,,34.0,naas_3:55,0.1,0.1563100576553491,0.7270560190703218,,,0.11299464376553492,34.0,0.08358287905965256,2.8418178880281872,115.862243508185,0.2640129785405907,0.08611569357661174,0.05,5.0,STRONG_BET_SINGLE,STRONG BET
naas,25 Jan 2026,2m2½f,Heavy,2:55,fly away home,-,Mr A D Bustin,C Byrnes,11- 7,6,7,True,0,0.08595811,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912009,18/1,16/1,14/1,12/1,10/1,shortening,17.0,15.0,13.0,11.0,19.0,naas_2:55,0.1,0.1563100576553491,0.7270560190703218,,,0.09299330476553493,19.0,0.04036172581816651,0.7668727905451636,30.448743562389254,0.13897562650265063,0.04260404391917575,0.04260404391917575,4.260404391917575,STRONG_BET_SINGLE,STRONG BET
naas,25 Jan 2026,2m2½f,Heavy,2:25,justatan,112,Donagh Meyler,Emmet Mullins,10 -10,7,0,True,0,0.08589714,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912008,8/1,7/1,,,,shortening,8.0,,,,9.0,naas_2:25,0.1,0.1563100576553491,0.7270560190703218,,,0.09293843176553492,9.0,-0.01817267934557619,-0.16355411411018572,6.828371252986332,-0.0625897058273191,0.0,0.0,0.0,NO_BET,PASS
naas,25 Jan 2026,2m,Heavy,1:25,karbau,160,Paul Townend,W P Mullins,11- 3,6,0,True,0,0.08520539,0,False,https://www.racingpost.com/racecards/192/naas/2026-01-25/912005,15/8,2/1,9/4,2/1,9/4,drifting,3.0,3.25,3.0,3.25,2.875,naas_1:25,0.1,0.1563100576553491,0.7270560190703218,,,0.09231585676553493,2.875,-0.2555102301909868,-0.7345919117990871,0.6926068002951611,-0.8826789436467962,0.0,0.0,0.0,NO_BET,PASS
