track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,URL,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,race_id,threshold,precision,recall,f1,pred_plus,p_est,d,edge,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification,action
ayr,29 Jan 2026,3m½f,Soft,3:13,adveram,121,Callum Bewley,Ian Duncan,10- 7,7,0,True,0,0.020738224,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,6/1,11/2,5/1,,,shortening,6.5,6.0,,,7.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.034295407365534915,7.0,-0.10856173549160794,-0.7599321484412556,1.6228423875591795,-0.596535983980559,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,carismatic soldier,122,Sean Bowen,Olly Murphy,11- 8,7,0,True,0,0.020631777,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,3/1,7/2,4/1,,,drifting,4.5,5.0,,,4.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03419960506553492,4.0,-0.21580039493446507,-0.8632015797378603,0.5284798732623417,-1.187402613206752,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,canunclecani,120,Sean Quinlan,Jackie Stephen,10 -13,7,0,True,0,0.020548398,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,12/1,,,,,no_data,,,,,13.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03412456396553491,13.0,-0.042798512957542015,-0.5563806684480461,5.570253198848798,-0.23574069718088636,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m,Soft,2:13,donny boy,137,Bruce Lynn,N W Alexander,11- 4,10,0,True,0,0.02042738,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803257,25/1,28/1,25/1,,,stable,29.0,26.0,,,26.0,ayr_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03401564776553491,26.0,-0.004445890696003554,-0.11559315809609239,22.212402427495153,-0.02452643138507444,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,2:43,irish champ,119,J J Slevin,S R B Crawford,11- 5,6,0,True,0,0.020348797,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/912044,5/1,,,,,no_data,,,,,6.0,ayr_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03394492306553491,6.0,-0.13272174360113176,-0.7963304616067906,1.1805359494899537,-0.7329151862924862,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,rocheval,120,Patrick Wadge,Lucinda Russell & Michael Scudamore,11 -10,6,0,True,0,0.020331323,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,11/1,10/1,12/1,,,drifting,11.0,13.0,,,12.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03392919646553491,12.0,-0.04940413686779842,-0.5928496424135811,4.720032877354278,-0.2728802161404863,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,shoeshine boy,122,Craig Nichol,Donald Whillans,10- 8,10,0,True,0,0.020240223,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,13/2,7/1,,,,drifting,8.0,,,,7.5,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.033847206465534914,7.5,-0.09948612686779842,-0.7461459515084882,1.8394634857508083,-0.5501463060687425,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,4:13,el gangster,112,Craig Nichol,Donald Whillans,11- 2,5,0,True,0,0.019627592,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803262,12/1,11/1,10/1,,,shortening,12.0,11.0,,,13.0,ayr_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03329583856553491,13.0,-0.043627238357542016,-0.5671540986480461,5.439641143258214,-0.2431733344461899,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,president scottie,121,Danny McMenamin,Nicky Richards,11 -10,8,0,True,0,0.019247288,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,7/1,15/2,7/1,,,stable,8.5,8.0,,,8.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.032953564965534914,8.0,-0.09204643503446508,-0.7363714802757206,2.03952816138222,-0.5156227926713212,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,1:13,sagonige,-,Brian Hughes,Ruth Jefferson,11- 4,7,0,True,0,0.018528735,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803261,11/2,6/1,13/2,7/1,15/2,drifting,7.0,7.5,8.0,8.5,6.5,ayr_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.032306867265534917,6.5,-0.12153928658061894,-0.7900053627740231,1.3208673943051807,-0.6873855994639626,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,felicie du maquis,121,Richard Patrick,Clive Boultbee-Brooks,12- 1,11,0,True,0,0.01829384,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,10/1,9/1,,,,shortening,10.0,,,,11.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03209546176553491,11.0,-0.058813629143556,-0.646949920579116,3.7589065150506316,-0.3336874717765457,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,langdale lane,120,Gavin Sheehan,R Mike Smith,10 -13,9,0,True,0,0.0181728,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,18/1,,,,,no_data,,,,,19.0,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.031986525765534915,19.0,-0.020645053181833503,-0.3922560104548366,11.17778304452983,-0.117325325821472,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,4:13,katagat,112,Sean Bowen,David Killahena & Graeme McPherson,11- 2,6,0,True,0,0.018153207,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803262,5/2,11/4,5/2,7/2,,drifting,3.75,3.5,4.5,,3.5,ayr_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03196889206553491,3.5,-0.2537453936487508,-0.8881088777706279,0.3790993045690543,-1.4424132977386592,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,diamond geezer,122,Sean Bowen,Olly Murphy,11- 0,7,0,True,0,0.018147184,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,9/2,4/1,,,,shortening,5.0,,,,5.5,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.031963471365534915,5.5,-0.14985471045264692,-0.824200907489558,0.9359896878799363,-0.8519175329674432,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,grand voyage,118,Joshua Thompson,Stuart Coltherd,10- 2,10,5,True,0,0.017955385,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,40/1,33/1,,,,shortening,34.0,,,,41.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.031790852265534915,41.0,0.00740060836309589,0.30342494288693156,51.74150607662439,0.04218244470846315,0.007585623572173289,0.007585623572173289,0.7585623572173289,STRONG_BET_SINGLE,STRONG BET
ayr,29 Jan 2026,2m,Soft,2:43,valtteri its james,-,Patrick Wadge,Lucinda Russell & Michael Scudamore,11- 5,5,0,True,0,0.017820934,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/912044,33/1,,,,,no_data,,,,,34.0,ayr_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03166984636553491,34.0,0.002258081659652557,0.07677477642818697,35.45089847940638,0.012894512786246114,0.0023265083766117263,0.0023265083766117263,0.23265083766117264,STRONG_BET_SINGLE,STRONG BET
ayr,29 Jan 2026,3m,Soft,2:13,wendigo,155,Gavin Sheehan,Jamie Snowden,11 -10,7,0,True,0,0.017347803,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803257,2/9,1/5,,,,stable,1.2,,,,1.2222222222222223,ayr_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.031244028465534913,1.2222222222222223,-0.7869377897162833,-0.9618128540976796,0.045214920212893195,-4.523240632743525,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,1:13,am i bovvered,-,Patrick Wadge,Sandy Forster,11- 4,6,0,True,0,0.01699133,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803261,125/1,150/1,,,,drifting,151.0,,,,126.0,ayr_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03092320276553491,126.0,0.022986694829026974,2.896323548457399,475.7554299113686,0.13278688970360236,0.023170588387659192,0.023170588387659192,2.3170588387659192,STRONG_BET_SINGLE,STRONG BET
ayr,29 Jan 2026,2m,Soft,1:13,royal maggs,-,Jamie Hamilton,Mark Walford,11- 4,6,0,True,0,0.01699133,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803261,28/1,33/1,25/1,,,shortening,34.0,26.0,,,29.0,ayr_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03092320276553491,29.0,-0.0035595558551547446,-0.10322711979948762,25.202211927151737,-0.020562432061149567,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,1:13,society soldier,-,Derek Fox,Lucinda Russell & Michael Scudamore,11- 4,6,0,True,0,0.01699133,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803261,22/1,33/1,,,,drifting,34.0,,,,23.0,ayr_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03092320276553491,23.0,-0.012555058104030306,-0.2887663363926971,15.8525209387197,-0.07252661281155408,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,wolfspear,122,Callum Bewley,Daragh Bourke,11- 1,10,0,True,0,0.015713388,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,10/1,12/1,14/1,16/1,22/1,drifting,13.0,15.0,17.0,23.0,11.0,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.029773054965534913,11.0,-0.061136035943556,-0.672496395379116,3.495281039790052,-0.3597070172845294,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,eloi du puy,122,Bruce Lynn,N W Alexander,11- 3,8,0,True,0,0.015674481,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,14/1,16/1,14/1,12/1,,shortening,17.0,15.0,13.0,,15.0,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.029738038665534913,15.0,-0.03692862800113175,-0.5539294200169763,6.492079737418964,-0.21740148642500562,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m,Soft,4:13,l'appel du large,86,NON-RUNNER,N W Alexander,11- 2,5,0,True,0,0.015518539,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803262,-,,,,,no_data,,,,,,ayr_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.02959769086553491,0.0,0.02959769086553491,-1.0,0.0,0.0,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,kool raoul,122,Gregor Walkingshaw,Lucinda Russell & Michael Scudamore,11- 1,6,10,True,0,0.015233163,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,12/1,14/1,12/1,,,stable,15.0,13.0,,,13.0,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.029340852465534913,13.0,-0.04758222445754201,-0.6185689179480461,4.813114396320075,-0.2819518845090071,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,saracen beau,119,Danny McMenamin,Nicky Richards,12- 0,7,0,True,0,0.015147834,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,11/4,5/2,11/4,5/2,11/4,stable,3.5,3.75,3.5,3.75,3.75,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.02926405636553491,3.75,-0.23740261030113174,-0.890259788629244,0.3994828786486364,-1.4085350945867865,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,3m½f,Soft,3:13,gaillimh a stor,123,Dominic Hislop,N W Alexander,11- 3,10,10,True,0,0.015045978,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803259,20/1,22/1,25/1,28/1,33/1,drifting,23.0,26.0,29.0,34.0,21.0,ayr_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.02917238596553491,21.0,-0.018446661653512705,-0.3873798947237669,12.489718817412234,-0.10961266736858763,0.0,0.0,0.0,NO_BET,PASS
ayr,29 Jan 2026,2m4½f,Soft,1:43,coconut splash,115,Mr Kit Alexander,N W Alexander,11- 0,11,5,True,0,0.015023191,0,False,https://www.racingpost.com/racecards/3/ayr/2026-01-29/4803260,25/1,18/1,,,,shortening,19.0,,,,26.0,ayr_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.02915187766553491,26.0,-0.009309660796003552,-0.24205118069609233,19.132182889217415,-0.05533818915886646,0.0,0.0,0.0,NO_BET,PASS
