track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,URL,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,edge,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification,action
kempton (aw),19 Jan 2026Polytrack,6f,Standard To Slow,3:38,searchingtheblues,87,Tyler Heard,Mark Usher,9- 1,4,0,True,0,0.01815927,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910647,14/1,,,,,no_data,,,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03197434876553491,15.0,-0.03469231790113175,-0.5203847685169762,6.964197701974841,-0.19719188142747665,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,mighty vega,78,George Wood,Lemos De Souza,9- 5,3,0,True,0,0.018088821,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910650,5/1,9/2,11/2,6/1,11/2,drifting,5.5,6.5,7.0,6.5,6.0,0.1,0.1563100576553491,0.7270560190703218,,,0.031910944665534915,6.0,-0.13475572200113173,-0.8085343320067905,1.112134905939171,-0.7666898780940048,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,saxon prince,78,Hector Crouch,Clive Cox,9- 2,3,0,True,0,0.01796902,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910650,6/1,11/2,9/2,4/1,,shortening,6.5,5.5,5.0,,7.0,0.1,0.1563100576553491,0.7270560190703218,,,0.031803123765534916,7.0,-0.11105401909160793,-0.7773781336412555,1.5087925691301602,-0.6328744343670312,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,caliban,93,Oisin Murphy,Andrew Balding,9- 4,4,0,True,0,0.017827936,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910646,Evs,6/5,5/4,11/8,7/4,drifting,2.2,2.25,2.375,2.75,2.2,0.1,0.1563100576553491,0.7270560190703218,,,0.03167614816553491,2.2,-0.4228693063799196,-0.9303124740358232,0.14845620584618124,-2.4145136544410994,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,6f,Standard To Slow,3:08,up the agenda,80,Daniel Muscutt,Jack Morland,9- 9,3,0,True,0,0.01744699,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910650,11/8,6/4,15/8,,,drifting,2.5,2.875,,,2.375,0.1,0.1563100576553491,0.7270560190703218,,,0.03133329676553491,2.375,-0.3897193348134124,-0.9255834201818546,0.17120154971626478,-2.2369780402334283,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,neyva's angel,80,Darragh Keenan,Martin Dunne,9- 7,4,0,True,0,0.016879063,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910649,15/2,8/1,16/1,12/1,,drifting,9.0,17.0,13.0,,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.030822162465534913,8.5,-0.0868248963579945,-0.7380116190429533,2.158263326378403,-0.5023552943751916,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,exposay,79,Alexandra Egan,David Loughnane,9- 2,4,7,True,0,0.016512318,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910649,33/1,,,,,no_data,,,,,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.030492091965534915,34.0,0.0010803272596525623,0.03673112682818713,34.17404688282392,0.00628327468727971,0.001113064449339004,0.001113064449339004,0.11130644493390039,STRONG_BET_SINGLE,STRONG BET
kempton (aw),19 Jan 2026Polytrack,7f,Standard To Slow,4:08,danehill star,81,William Carson,Tony Carroll,8 -10,5,0,True,0,0.016401002,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910649,17/2,9/1,17/2,8/1,15/2,shortening,10.0,9.5,9.0,8.5,9.5,0.1,0.1563100576553491,0.7270560190703218,,,0.030391907565534913,9.5,-0.07487125032920192,-0.7112768781274184,2.659508616685676,-0.43615212242156504,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,aethelthryth,89,Harry Davies,Tom Clover,8 -13,4,0,True,0,0.016130434,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910646,10/3,3/1,11/4,5/2,,shortening,4.0,3.75,3.5,,4.333333333333334,0.1,0.1563100576553491,0.7270560190703218,,,0.030148396365534912,4.333333333333334,-0.20062083440369582,-0.869356949082682,0.549052280555393,-1.1732519374419952,0.0,0.0,0.0,NO_BET,PASS
kempton (aw),19 Jan 2026Polytrack,1m3f,Standard To Slow,2:38,abando,107,Saffie Osborne,Jamie Osborne,9- 4,4,0,True,0,0.015148466,0,False,https://www.racingpost.com/racecards/1079/kempton-aw/2026-01-19/910646,11/1,10/1,9/1,7/1,,shortening,11.0,10.0,8.0,,12.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029264625165534915,12.0,-0.054068708167798414,-0.648824498013581,4.090781790641614,-0.32079240859335306,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,canty bay,-,Ben Jones,Emma Lavelle,12- 2,9,0,True,0,0.039356876,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,17/2,9/1,17/2,8/1,13/2,shortening,10.0,9.5,9.0,7.5,9.5,0.1,0.1563100576553491,0.7270560190703218,,,0.051052194165534914,9.5,-0.05421096372920192,-0.5150041554274183,4.372239554186854,-0.24629679405241323,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,icaque de l'isle,-,Harry Bannister,Richard J Bandey,12- 0,8,0,True,0,0.03593665,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,9/1,17/2,8/1,,,shortening,9.5,9.0,,,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.04797399076553492,10.0,-0.052026009234465084,-0.5202600923446508,4.567248697556329,-0.24344069733326434,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,connies hill,61,Harry Reed,Nick Scholfield,11- 1,6,0,True,0,0.022982508,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,80/1,100/1,150/1,100/1,,drifting,101.0,151.0,101.0,,81.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03631526296553492,81.0,0.02396958395318924,1.9415363002083281,229.61180451143127,0.12812928685808767,0.0242692037526041,0.0242692037526041,2.42692037526041,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,jack the nipper,-,James Bowen,Warren Greatrex,11- 9,7,0,True,0,0.022677224,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,11/1,14/1,,,,drifting,15.0,,,,12.0,0.1,0.1563100576553491,0.7270560190703218,,,0.036040507365534914,12.0,-0.047292825967798414,-0.567513911613581,5.002788843989242,-0.25372918566185626,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,chief sunday,113,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,12- 0,6,0,True,0,0.020996807,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,9/1,17/2,8/1,,,shortening,9.5,9.0,,,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.034528132065534914,10.0,-0.06547186793446509,-0.6547186793446509,3.3335940161599895,-0.35859016802639654,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,mac's xpress,77,Charlie Maggs,Clare Ellam,10- 5,8,5,True,0,0.020635506,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,66/1,,,,,no_data,,,,,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.034202961165534916,67.0,0.019277588031206556,1.2915983980908394,148.28566945395372,0.10606641902543086,0.01956967269834605,0.01956967269834605,1.956967269834605,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,regal blue,-,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 7,9,0,True,0,0.020074856,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,25/1,22/1,25/1,22/1,20/1,shortening,23.0,26.0,23.0,21.0,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03369837616553491,26.0,-0.004763162296003556,-0.12384221969609244,22.012449831914527,-0.026395782304865962,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,givehimthehonour,86,Jack Tudor,David Pipe,11- 3,8,0,True,0,0.019338533,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,18/1,25/1,,,,drifting,26.0,,,,19.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03303568546553491,19.0,-0.019595893481833507,-0.37232197615483664,11.531902751439933,-0.10963978755943296,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,confinentic,114,Freddie Gordon,Chris Gordon,11 -13,6,0,True,0,0.019055972,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,14/1,12/1,14/1,,,stable,13.0,15.0,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03278138056553491,15.0,-0.033885286101131756,-0.5082792915169764,7.134021372094308,-0.19029843331979698,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,sea warrior,105,Brendan Powell,Joe Tizzard,11- 6,7,0,True,0,0.018911118,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,8/1,10/1,11/1,10/1,7/1,shortening,11.0,12.0,11.0,8.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03265101196553491,9.0,-0.0784600991455762,-0.7061408923101858,2.558378794036074,-0.44147787017559137,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,karton plein,112,Sean Bowen,Olly Murphy,11- 6,6,0,True,0,0.018845739,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,15/2,8/1,,,,drifting,9.0,,,,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.03259217086553491,8.5,-0.0850548879579945,-0.7229665476429532,2.2780368113100335,-0.4790025591442045,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,somkiyr,53,Freddie Mitchell,Andy Irvine,11- 8,5,3,True,0,0.018536378,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,150/1,100/1,,,,shortening,101.0,,,,151.0,0.1,0.1563100576553491,0.7270560190703218,,,0.032313745965534914,151.0,0.025691229409243524,3.8793756407957716,712.9774151161704,0.1452860605492688,0.02586250427197181,0.02586250427197181,2.586250427197181,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,galactic charm,114,Tom Cannon,Gary & Josh Moore,12- 0,5,0,True,0,0.018512202,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,14/1,12/1,,,,shortening,13.0,,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03229198756553491,15.0,-0.034374679101131754,-0.5156201865169763,7.031073398535506,-0.1944549915927557,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,mild magic,83,Conor O'Farrell,Neil Mulholland,11- 4,6,0,True,0,0.018271461,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,12/1,11/1,10/1,16/1,9/1,shortening,12.0,11.0,17.0,10.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03207532066553491,13.0,-0.04484775625754202,-0.5830208313480462,5.246857565385725,-0.2545273377740971,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,montmartin,108,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 6,8,0,True,0,0.017470047,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,7/1,13/2,6/1,11/2,4/1,shortening,7.5,7.0,6.5,5.0,8.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03135404806553491,8.0,-0.0936459519344651,-0.7491676154757207,1.9437421910680985,-0.5373529839856148,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,endersen,95,Harry Kimber,Richard Rowe,10- 3,9,0,True,0,0.017390529,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,12/1,11/1,16/1,,,drifting,12.0,17.0,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03128248186553491,13.0,-0.04564059505754202,-0.5933277357480462,5.121357104763588,-0.2621815463276772,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,risk it all,113,Caoilin Quinn,Gary & Josh Moore,10 -13,5,0,True,0,0.017169176,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,9/1,,,,,no_data,,,,,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.031083264165534915,10.0,-0.06891673583446509,-0.6891673583446509,3.0117094854350484,-0.39711670924042247,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,luwdvig,113,Jack Quinlan,Neil King,10 -10,7,0,True,0,0.017148357,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,14/1,16/1,,,,drifting,17.0,,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.031064527065534912,15.0,-0.03560213960113175,-0.5340320940169763,6.772392500339151,-0.2052089498023916,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,directly,86,Sam Twiston-Davies,Samuel Drinkwater,11 -12,7,0,True,0,0.016910125,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,12/1,16/1,9/1,,,shortening,17.0,10.0,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.030850118265534916,13.0,-0.04607295865754201,-0.5989484625480461,5.052827651182825,-0.26645398019677735,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,casa loupi,116,Ben Pollard,Gary & Josh Moore,12- 0,9,10,True,0,0.016110333,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,5/1,13/2,5/1,,,stable,7.5,6.0,,,6.0,0.1,0.1563100576553491,0.7270560190703218,,,0.030130305465534912,6.0,-0.13653636120113175,-0.8192181672067905,1.0520089256911849,-0.7987113619826142,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,sunday soldier,120,Oscar Palmer,David Killahena & Graeme McPherson,11 -13,8,7,True,0,0.015929898,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,10/1,11/1,10/1,12/1,10/1,stable,12.0,11.0,13.0,11.0,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029967913965534915,11.0,-0.060941176943556,-0.6703529463791159,3.5174504098687946,-0.35742878998074795,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,bluey bay,-,James Best,Martin Keighley,11- 8,6,0,True,0,0.015814219,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,100/1,80/1,100/1,,,stable,81.0,101.0,,,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029863802865534916,101.0,0.019962812766525014,2.0162440894190263,295.5429246243665,0.11728239443380137,0.020162440894190264,0.020162440894190264,2.0162440894190263,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,knight templar,-,Harry Bannister,Richard J Bandey,11- 8,6,0,True,0,0.015814219,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,33/1,,,,,no_data,,,,,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029863802865534916,34.0,0.00045203815965256383,0.015369297428187156,33.49158130239855,0.002655743875352206,0.0004657362857026411,0.0004657362857026411,0.046573628570264106,BET_SINGLE,BET
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,star of diamonds,103,NON-RUNNER,Emma Lavelle,11 -11,7,0,True,0,0.015797203,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,-,,,,,no_data,,,,,,0.1,0.1563100576553491,0.7270560190703218,,,0.029848488465534912,0.0,0.029848488465534912,-1.0,0.0,0.0,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,arctic stream,-,Ned Fox,Richard J Bandey,11- 1,9,5,True,0,0.015682694,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,50/1,33/1,,,,shortening,34.0,,,,51.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029745430365534915,51.0,0.010137587228280013,0.5170169486422806,75.06652395828837,0.05967351597080226,0.010340338972845612,0.010340338972845612,1.0340338972845613,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,godot,117,Freddie Mitchell,Andy Irvine,11- 5,9,3,True,0,0.015610693,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,16/1,14/1,10/1,,,shortening,15.0,11.0,,,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029680629465534913,17.0,-0.029142899946229792,-0.4954292990859065,8.32311032331865,-0.1717271099176447,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,flagon dry,105,James Bowen,Warren Greatrex,10- 8,4,0,True,0,0.015454924,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,16/1,,,,,no_data,,,,,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.029540437365534914,17.0,-0.02928309204622979,-0.4978125647859064,8.28499417855268,-0.17294967498362765,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,blue sky dreaming,117,Tom Bellamy,Alan King,11- 5,5,0,True,0,0.015436375,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,13/2,,,,,no_data,,,,,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.02952374326553491,7.5,-0.10380959006779841,-0.7785719255084882,1.6116801665133198,-0.6132807156815514,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,bollin thou,116,Sean Bowen,Nick Scholfield,11- 7,8,0,True,0,0.015302741,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,4/9,8/15,4/7,8/13,4/7,drifting,1.5333333333333332,1.5714285714285714,1.6153846153846154,1.5714285714285714,1.4444444444444444,0.1,0.1563100576553491,0.7270560190703218,,,0.029403472665534912,1.4444444444444444,-0.6629042196421574,-0.957528317260894,0.05954414234401739,-3.9240280597392303,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,koenigsstern,110,James Davies,Nick Gifford,12- 0,9,0,True,0,0.014608358,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,9/2,4/1,9/2,,,stable,5.0,5.5,,,5.5,0.1,0.1563100576553491,0.7270560190703218,,,0.028778527965534914,5.5,-0.1530396538526469,-0.841718096189558,0.8454973098835732,-0.915399243428133,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY Polytrack,2m,Standard To Slow,12:50,broken vow,-,Sean Bowen,Olly Murphy,10- 2,4,0,True,0,0.014580414,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910489,10/1,15/2,,,,shortening,8.5,,,,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.02875337836553491,11.0,-0.062155712543556,-0.683712837979116,3.379121213370499,-0.3719391115069127,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,shifra,-,Sean Houlihan,Pat Phelan,10- 2,4,0,True,0,0.014580414,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,200/1,,,,,no_data,,,,,201.0,0.1,0.1563100576553491,0.7270560190703218,,,0.02875337836553491,201.0,0.02377825398742546,4.779429051472517,1128.2634391849715,0.14228881464549534,0.023897145257362588,0.023897145257362588,2.3897145257362586,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,one last glance,111,Freddie Mitchell,Tom Gretton,11- 5,9,3,True,0,0.014523221,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,9/2,4/1,,,,shortening,5.0,,,,5.5,0.1,0.1563100576553491,0.7270560190703218,,,0.028701904665534912,5.5,-0.15311627715264692,-0.842139524339558,0.8433126863566902,-0.9170430711528651,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,thruthelookinglass,110,Tom Bellamy,Kim Bailey & Mat Nicholls,11 -13,9,0,True,0,0.014507301,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,9/2,11/2,13/2,7/1,13/2,drifting,6.5,7.5,8.0,7.5,5.5,0.1,0.1563100576553491,0.7270560190703218,,,0.02868757666553491,5.5,-0.15313060515264693,-0.842218328339558,0.8429041382204675,-0.9173511195024189,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,court one,94,James Davies,Richard Rowe,10- 5,6,0,True,0,0.01442118,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,13/2,6/1,13/2,,,stable,7.0,7.5,,,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.028610067765534916,7.5,-0.10472326556779842,-0.7854244917584882,1.5632736630742359,-0.6281840917459572,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY Polytrack,2m,Standard To Slow,12:50,kings wardrobe,-,Robert Dunne,Jim Boyle,10- 3,4,0,True,0,0.014405924,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910489,33/1,28/1,33/1,40/1,33/1,stable,29.0,34.0,41.0,34.0,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.028596337365534914,34.0,-0.0008154273403474382,-0.027724529571812928,32.11204640416201,-0.0048924927913394705,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY Polytrack,2m,Standard To Slow,12:50,moscow star,-,Gavin Sheehan,Oliver Signy,10- 3,4,0,True,0,0.014405924,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910489,12/1,11/1,10/1,11/1,10/1,shortening,12.0,11.0,12.0,11.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.028596337365534914,13.0,-0.04832673955754201,-0.6282476142480461,4.694581178463131,-0.2899562146315479,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,better off alone,107,Freddie Keighley,Martin Keighley,12- 0,7,7,True,0,0.014281652,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,9/2,4/1,,,,shortening,5.0,,,,5.5,0.1,0.1563100576553491,0.7270560190703218,,,0.028484492565534914,5.5,-0.1533336892526469,-0.8433352908895579,0.8371120690267715,-0.9217400811267926,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m7½f,Soft,3:20,felton bellevue,124,Ciaran Gethings,Ben Case,10 -11,11,0,True,0,0.014212382,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910486,10/1,9/1,10/1,11/1,12/1,drifting,10.0,11.0,12.0,13.0,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.028422149565534915,11.0,-0.06248694134355599,-0.6873563547791159,3.3413340485327225,-0.3760295751916122,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:20,raffles nobu,123,Freddie Keighley,Nick Scholfield,10 -12,6,7,True,0,0.013229194,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910485,10/1,12/1,14/1,,,drifting,13.0,15.0,,,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.027537280365534912,11.0,-0.063371810543556,-0.697089915979116,3.2402564052281853,-0.38725685259376,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m3½f,Soft,2:50,inion tiogair,97,Joe Anderson,Grace Harris,11- 2,9,3,True,0,0.0129470695,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910488,7/1,13/2,6/1,7/1,,stable,7.5,7.0,8.0,,8.0,0.1,0.1563100576553491,0.7270560190703218,,,0.027283368315534913,8.0,-0.0977166316844651,-0.7817330534757208,1.6984951122492018,-0.5998274334681424,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY Polytrack,2m,Standard To Slow,12:50,itsinthename,-,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,11- 2,5,0,True,0,0.01251611,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910489,7/2,10/3,7/2,10/3,7/2,stable,4.333333333333334,4.5,4.333333333333334,4.5,4.5,0.1,0.1563100576553491,0.7270560190703218,,,0.026895504765534914,4.5,-0.19532671745668728,-0.8789702285550929,0.5299857659260756,-1.2073746760690585,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY Polytrack,2m,Standard To Slow,12:50,le cold grey,-,Harry Cobden,Paul Nicholls,11- 2,5,0,True,0,0.0124376705,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910489,10/3,7/2,4/1,7/2,10/3,stable,4.5,5.0,4.5,4.333333333333334,4.333333333333334,0.1,0.1563100576553491,0.7270560190703218,,,0.02682490921553491,4.333333333333334,-0.20394432155369582,-0.8837587267326821,0.4902001505475705,-1.2622546961744596,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,stardhem,110,Ben Jones,Ben Pauling,11- 3,7,0,True,0,0.012321283,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,12/1,11/1,10/1,,,shortening,12.0,11.0,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.026720160465534916,13.0,-0.05020291645754201,-0.652637913948046,4.395046699849036,-0.31130819458513936,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,holeheartedly,-,Harry Skelton,Dan Skelton,11- 8,5,0,True,0,0.011686161,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,12/1,10/1,7/1,,,shortening,11.0,8.0,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.02614855066553491,13.0,-0.050774526257542016,-0.6600688413480462,4.3035518698529405,-0.31818207622240735,0.0,0.0,0.0,NO_BET,PASS
