track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,URL,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,race_id,threshold,precision,recall,f1,pred_plus,p_est,d,edge,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification,action
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,mr dreamseller,62,David Nolan,David & Nicola Barron,10- 2,4,0,True,0,0.04156946,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,22/1,20/1,22/1,20/1,18/1,shortening,21.0,23.0,21.0,19.0,23.0,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.05304351976553491,23.0,0.009565258895969694,0.22000095460730296,26.57161962672524,0.042679129404780296,0.010000043391241043,0.010000043391241043,1.0000043391241042,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:13,yaahobby,63,Alex Jary,Antony Brittain,9- 0,7,3,True,0,0.040948596,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,10/1,17/2,8/1,15/2,8/1,shortening,9.5,9.0,8.5,9.0,11.0,newcastle (aw)_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.052484742165534906,11.0,-0.038424348743556005,-0.4226678361791161,6.01734137464762,-0.17230460132424377,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,dash power,55,Sean Kirrane,Lawrence Mullaney,9- 9,5,0,True,0,0.040512547,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,8/1,9/1,17/2,9/1,10/1,drifting,10.0,9.5,10.0,11.0,9.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.05209229806553492,9.0,-0.059018813045576185,-0.5311693174101857,3.9996739343706973,-0.2655954841205433,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:43,ramon di loria,66,Rowan Scott,Ewan Whillans,9- 6,8,0,True,0,0.040448952,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,5/1,9/2,4/1,7/2,10/3,shortening,5.5,5.0,4.5,4.333333333333334,6.0,newcastle (aw)_3:43,0.1,0.1563100576553491,0.7270560190703218,,,0.05203506256553492,6.0,-0.11463160410113174,-0.6877896246067905,1.775786933856088,-0.5161312941470864,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,little ted,76,Sean Kirrane,Tim Easterby,9- 2,9,0,True,0,0.039748196,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,9/1,17/2,8/1,15/2,7/1,shortening,9.5,9.0,8.5,8.0,10.0,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.05140438216553492,10.0,-0.04859561783446509,-0.4859561783446509,4.876197165971456,-0.22006778849558623,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,our absent friends,80,Oisin McSweeney,Tristan Davidson,9- 4,8,0,True,0,0.039470006,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,15/2,7/1,17/2,9/1,17/2,drifting,8.0,9.5,10.0,9.5,8.5,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.05115401116553492,8.5,-0.06649304765799449,-0.5651909050929532,3.506818357696013,-0.3018134077811261,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,chiefman,74,Amie Waugh,R Mike Smith,8- 4,5,3,True,0,0.03908051,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,50/1,40/1,,,,shortening,41.0,,,,51.0,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.05080346476553492,51.0,0.031195621628280018,1.5909767030422808,125.42665157944847,0.1420590499941762,0.03181953406084562,0.03181953406084562,3.1819534060845616,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,harb,79,Luke Morris,Tristan Davidson,9- 3,7,0,True,0,0.038910884,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,11/1,10/1,9/1,17/2,8/1,shortening,11.0,10.0,9.5,9.0,12.0,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.05065080136553492,12.0,-0.03268253196779841,-0.39219038361358094,6.924282866865222,-0.14904229870490382,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:13,auntie jo,64,Ben Robinson,David O'Meara,9- 5,4,0,True,0,0.03852484,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,20/1,18/1,16/1,14/1,12/1,shortening,19.0,17.0,15.0,13.0,21.0,newcastle (aw)_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.05030336176553492,21.0,0.0026843141464873016,0.056370597076233375,21.0678637002337,0.012281244707002861,0.0028185298538116687,0.0028185298538116687,0.2818529853811669,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,chris's mate,53,George Wood,Gary Harrison,9- 9,5,0,True,0,0.037649397,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,12/1,14/1,16/1,18/1,20/1,drifting,15.0,17.0,19.0,21.0,13.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04951546306553492,13.0,-0.027407613857542007,-0.35629898014804606,7.9537622551169544,-0.12633633576560693,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:13,fircombe hall,65,Rhys Elliott,Philip Kirby,9- 1,8,5,True,0,0.037387375,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,15/2,8/1,15/2,7/1,13/2,shortening,9.0,8.5,8.0,7.5,8.5,newcastle (aw)_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04927964326553491,8.5,-0.0683674155579945,-0.5811230322429533,3.3849963118175594,-0.3158558963886498,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,rogue officer,73,Cam Hardie,Antony Brittain,9- 6,4,0,True,0,0.037064143,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,25/1,22/1,20/1,18/1,16/1,shortening,23.0,21.0,19.0,17.0,26.0,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04898873446553491,26.0,0.010527196003996445,0.27370709610390764,31.494054732036147,0.048772135094354234,0.010948283844156305,0.010948283844156305,1.0948283844156306,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,the gay blade,-,NON-RUNNER,Iain Jardine,9- 9,7,0,True,0,0.036676735,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,-,,,,,no_data,,,,,,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04864006726553492,0.0,0.04864006726553492,-1.0,0.0,0.0,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,the gay blade,-,NON-RUNNER,Iain Jardine,9- 9,7,0,True,0,0.036676735,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,12/1,11/1,10/1,11/1,10/1,shortening,12.0,11.0,12.0,11.0,13.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04864006726553492,13.0,-0.028283009657542005,-0.36767912554804605,7.8203416796077185,-0.13147891453738447,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,darlo pride,79,Rhys Elliott,Michael Dods,9- 5,6,5,True,0,0.036219057,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,9/1,10/1,9/1,7/1,13/2,shortening,11.0,10.0,8.0,7.5,10.0,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04822815706553492,10.0,-0.05177184293446509,-0.5177184293446508,4.590220193159701,-0.24164447252283822,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,rock master,54,Ryan Kavanagh,Tony Carroll,9- 9,4,5,True,0,0.03595853,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,25/1,28/1,33/1,28/1,25/1,stable,29.0,34.0,29.0,26.0,26.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04799368276553492,26.0,0.00953214430399646,0.24783575190390805,30.886635485772015,0.04459422851444315,0.009913430076156322,0.009913430076156322,0.9913430076156322,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,mali and me,73,Joanna Mason,Michael Dods,9- 4,4,0,True,0,0.035902213,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,25/1,22/1,25/1,22/1,25/1,stable,23.0,26.0,23.0,26.0,26.0,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04794299746553492,26.0,0.009481459003996454,0.24651793410390788,30.85565932665893,0.04437936706889411,0.009860717364156314,0.009860717364156314,0.9860717364156314,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,mersea,76,Sean Kirrane,Grant Tuer,9- 0,6,0,True,0,0.035544526,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,33/1,28/1,25/1,20/1,,shortening,29.0,26.0,21.0,,34.0,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.047621079165534916,34.0,0.018209314459652563,0.6191166916281872,52.42842865424935,0.08550452370641054,0.018761111867520823,0.018761111867520823,1.8761111867520823,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:43,instant bond,66,Paul Mulrennan,Michael Wigham,9- 9,5,0,True,0,0.035042524,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,4/1,9/2,5/1,11/2,6/1,drifting,5.5,6.0,6.5,7.0,5.0,newcastle (aw)_3:43,0.1,0.1563100576553491,0.7270560190703218,,,0.04716927736553492,5.0,-0.1528307226344651,-0.7641536131723254,1.1236084159587039,-0.7208969352518039,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,doon the glen,80,Amie Waugh,Jim Goldie,8- 4,6,3,True,0,0.034543715,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,80/1,66/1,50/1,40/1,33/1,shortening,67.0,51.0,41.0,34.0,81.0,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.046720349265534915,81.0,0.034374670253189236,2.784348290508328,292.21091954730133,0.1628828423215767,0.034804353631354104,0.034804353631354104,3.4804353631354106,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:43,eco power boy,65,Gianluca Sanna,Seb Spencer,9- 7,5,5,True,0,0.034520965,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,9/2,4/1,7/2,4/1,,shortening,5.0,4.5,5.0,,5.5,newcastle (aw)_3:43,0.1,0.1563100576553491,0.7270560190703218,,,0.046699874265534916,5.5,-0.13511830755264692,-0.743150691539558,1.346699629275824,-0.6403855386046913,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,harmonised,71,Shane Gray,Kevin Ryan,8 -10,3,0,True,0,0.034383196,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,11/1,14/1,12/1,11/1,10/1,shortening,15.0,13.0,12.0,11.0,12.0,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.04657588216553491,12.0,-0.03675745116779842,-0.44108941401358104,6.3945459887093445,-0.17443023963900592,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,sir maxi,61,Shane Gray,Sam England,9- 9,8,0,True,0,0.034207918,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,9/2,5/1,9/2,5/1,9/2,stable,6.0,5.5,6.0,5.5,5.5,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04641813196553491,5.5,-0.13540004985264692,-0.744700274189558,1.3389705419585443,-0.6435703130695942,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,samra star,75,Kaiya Fraser,Linda Perratt,9- 7,5,0,True,0,0.03307752,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,20/1,22/1,20/1,22/1,20/1,stable,23.0,21.0,23.0,21.0,21.0,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04540077376553491,21.0,-0.0022182738535127047,-0.046583750923766876,19.1127386865983,-0.010655479403829245,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,green valentine,59,Barry McHugh,Alan Brown,9- 9,5,0,True,0,0.032917462,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,20/1,22/1,25/1,22/1,20/1,stable,23.0,26.0,23.0,21.0,21.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04525672156553491,21.0,-0.002362326053512706,-0.0496088471237669,19.05497086693548,-0.011364621861323683,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,digital,82,James Sullivan,Ruth Carr,8 -12,8,0,True,0,0.032451645,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,5/1,9/2,4/1,,,shortening,5.5,5.0,,,6.0,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.044837486265534916,6.0,-0.12182918040113175,-0.7309750824067904,1.5417750992732242,-0.5886973207714431,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:13,wee nan,61,Sean Kirrane,Alan Brown,9- 0,4,0,True,0,0.032294873,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,-,,,,,no_data,,,,,,newcastle (aw)_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04469639146553492,0.0,0.04469639146553492,-1.0,0.0,0.0,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:13,wee nan,61,Sean Kirrane,Alan Brown,9- 0,4,0,True,0,0.032294873,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,66/1,80/1,66/1,80/1,66/1,stable,81.0,67.0,81.0,67.0,67.0,newcastle (aw)_3:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04469639146553492,67.0,0.02977101833120656,1.9946582281908394,191.67412338511517,0.14407437689714184,0.03022209436652787,0.03022209436652787,3.022209436652787,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,superior council,62,Cara Tuke,Iain Jardine,9- 9,7,7,True,0,0.032221902,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,3/1,11/4,5/2,11/4,5/2,shortening,3.75,3.5,3.75,3.5,4.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04463071756553491,4.0,-0.2053692824344651,-0.8214771297378604,0.6822210658419259,-0.9945644101399366,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,3:43,badosa,62,James Sullivan,Patrick Morris,9- 0,5,0,True,0,0.03098323,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/911873,50/1,40/1,,,,shortening,41.0,,,,51.0,newcastle (aw)_3:43,0.1,0.1563100576553491,0.7270560190703218,,,0.04351591276553492,51.0,0.023908069628280015,1.219311551042281,108.25954534256662,0.11718758074456175,0.024386231020845618,0.024386231020845618,2.438623102084562,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,joseph,76,Jack Nicholls,John Butler,9- 9,4,5,True,0,0.030251782,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,17/2,9/1,17/2,9/1,10/1,drifting,10.0,9.5,10.0,11.0,9.5,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.042857609565534915,9.5,-0.06240554832920192,-0.5928527091274183,3.702130346824644,-0.3081207568641632,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,wee nan,-,NON-RUNNER,Alan Brown,9- 9,4,0,True,0,0.027885221,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910666,-,,,,,no_data,,,,,,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.040727704665534915,0.0,0.040727704665534915,-1.0,0.0,0.0,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,7f,Standard,1:13,wee nan,-,NON-RUNNER,Alan Brown,9- 9,4,0,True,0,0.027885221,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910663,66/1,80/1,66/1,80/1,66/1,stable,81.0,67.0,81.0,67.0,67.0,newcastle (aw)_1:13,0.1,0.1563100576553491,0.7270560190703218,,,0.040727704665534915,67.0,0.025802331531206556,1.7287562125908393,175.38055577583313,0.13053982700740593,0.02619327594834605,0.02619327594834605,2.619327594834605,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,2:43,coachello,98,George Wood,Mark Loughnane,9- 7,8,0,True,0,0.027349072,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,9/2,5/1,9/2,4/1,7/2,shortening,6.0,5.5,5.0,4.5,5.5,newcastle (aw)_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.04024517056553491,5.5,-0.14157301125264693,-0.778651561889558,1.1684212785534989,-0.7203497841053154,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,bibendum,79,George Wood,Julie Camacho,9- 0,5,0,True,0,0.02722647,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,17/2,9/1,17/2,8/1,15/2,shortening,10.0,9.5,9.0,8.5,9.5,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.04013482876553491,9.5,-0.06512832912920193,-0.6187191267274184,3.4767931917660233,-0.3318211869423449,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m,Standard,2:13,aisling oscar,81,Oisin McSweeney,Adrian Paul Keatley,9- 4,5,0,True,0,0.02588735,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910662,5/4,11/8,5/4,11/8,5/4,stable,2.375,2.25,2.375,2.25,2.25,newcastle (aw)_2:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03892962076553491,2.25,-0.4055148236789095,-0.9124083532775464,0.18940890854996928,-2.096471929911232,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,dandy breeze,76,Paul Mulrennan,Bryan Smart,9- 1,3,0,True,0,0.025797427,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,5/4,11/8,6/4,11/8,5/4,stable,2.375,2.5,2.375,2.25,2.25,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.038848690065534916,2.25,-0.4055957543789095,-0.9125904473525465,0.18903106356274246,-2.0989849734947774,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,egotistical,62,Rowan Scott,Roger Varian,8 -10,3,0,True,0,0.02575496,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,17/2,9/1,17/2,9/1,17/2,stable,10.0,9.5,10.0,9.5,9.5,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03881046976553491,9.5,-0.06645268812920192,-0.6313005372274183,3.3667056024907356,-0.3440595270850424,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,4:13,thunderstorm katie,79,Shay Farmer,Jim Goldie,9- 0,5,7,True,0,0.025734281,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910665,16/1,14/1,12/1,,,shortening,15.0,13.0,,,17.0,newcastle (aw)_4:13,0.1,0.1563100576553491,0.7270560190703218,,,0.03879185866553492,17.0,-0.020031670746229788,-0.3405384026859064,10.775957556007535,-0.1037380687268278,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,havin a flyer,59,Tom Kiely-Marshall,Rebecca Menzies,8 -10,3,5,True,0,0.025420858,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,50/1,40/1,50/1,40/1,33/1,shortening,41.0,51.0,41.0,34.0,51.0,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03850977796553491,51.0,0.01890193482828001,0.9639986762422805,96.30664168807488,0.09823094410834042,0.01927997352484561,0.01927997352484561,1.927997352484561,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,2:43,the bell conductor,99,Barry McHugh,Ivan Furtado,9- 2,9,0,True,0,0.025326425,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,20/1,22/1,25/1,28/1,33/1,drifting,23.0,26.0,29.0,34.0,21.0,newcastle (aw)_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.038424788265534915,21.0,-0.009194259353512702,-0.19307944642376684,16.294210845317124,-0.04783209237303876,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,2:43,silky wilkie,101,Jack Nicholls,K R Burke,8 -13,7,5,True,0,0.024994692,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,10/3,3/1,10/3,3/1,10/3,stable,4.0,4.333333333333334,4.0,4.333333333333334,4.333333333333334,newcastle (aw)_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03812622856553491,4.333333333333334,-0.19264300220369582,-0.834786342882682,0.6886302950102992,-1.0059636152938136,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,mad dash,75,P J McDonald,Andrew Balding,8 -10,3,0,True,0,0.024799053,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,8/1,17/2,8/1,17/2,8/1,stable,9.5,9.0,9.5,9.0,9.0,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.037950153465534917,9.0,-0.07316095764557619,-0.6584486188101857,2.9573050847156583,-0.38288982548441713,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,2:43,aberama gold,100,Billy Garritty,David O'Meara,9- 2,9,0,True,0,0.024732,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,10/1,11/1,10/1,11/1,10/1,stable,12.0,11.0,12.0,11.0,11.0,newcastle (aw)_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03788980576553491,11.0,-0.053019285143556,-0.583212136579116,4.4109543745347795,-0.27769001901206175,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,battenburg belle,54,Andrew Mullen,Rebecca Menzies,8 -10,3,0,True,0,0.02375158,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,150/1,125/1,150/1,125/1,100/1,shortening,126.0,151.0,126.0,101.0,151.0,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.037007427765534916,151.0,0.030384911209243526,4.588121592595773,812.5792575483265,0.16095410328965287,0.030587477283971817,0.030587477283971817,3.0587477283971816,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,5f,Standard,1:43,caileag aisling,66,Oisin McSweeney,Lucinda Russell & Michael Scudamore,8 -10,3,0,True,0,0.02371016,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910661,50/1,40/1,33/1,40/1,33/1,shortening,41.0,34.0,41.0,34.0,51.0,newcastle (aw)_1:43,0.1,0.1563100576553491,0.7270560190703218,,,0.036970149765534914,51.0,0.017362306628280012,0.8854776380422806,92.60433361659882,0.09201570173200724,0.017709552760845612,0.017709552760845612,1.7709552760845613,STRONG_BET_SINGLE,STRONG BET
newcastle (aw),20 Jan 2026 SKY Tapeta,6f,Standard,2:43,badri,99,Luke Morris,Michael Herrington,9- 9,9,0,True,0,0.023158524,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910660,6/1,11/2,5/1,4/1,7/2,shortening,6.5,6.0,5.0,4.5,7.0,newcastle (aw)_2:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03647367736553492,7.0,-0.10638346549160793,-0.7446842584412556,1.7220240630235195,-0.5674826206478574,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m2f,Standard,12:43,haveyoumissedme,81,Andrew Mullen,Iain Jardine,9 -11,8,0,True,0,0.02226333,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,18/1,16/1,18/1,16/1,18/1,stable,17.0,19.0,17.0,19.0,19.0,newcastle (aw)_12:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03566800276553492,19.0,-0.0169635761818335,-0.3223079474548366,12.416882480275229,-0.09146706193272745,0.0,0.0,0.0,NO_BET,PASS
newcastle (aw),20 Jan 2026 SKY Tapeta,1m2f,Standard,12:43,lightening company,83,Paul Mulrennan,Ben Haslam,9 -10,8,0,True,0,0.021201706,0,False,https://www.racingpost.com/racecards/1353/newcastle-aw/2026-01-20/910664,66/1,50/1,40/1,33/1,40/1,shortening,51.0,41.0,34.0,41.0,67.0,newcastle (aw)_12:43,0.1,0.1563100576553491,0.7270560190703218,,,0.03471254116553492,67.0,0.01978716803120656,1.3257402580908395,150.4155295439818,0.10809661788001587,0.020086973607436963,0.020086973607436963,2.0086973607436964,STRONG_BET_SINGLE,STRONG BET
