track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,URL,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,edge,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification,action
fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,clay pigeons,-,Mr P W Mullins,W P Mullins,11- 8,6,0,True,0,0.1783884,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,1/2,4/9,2/5,4/11,,shortening,1.4444444444444444,1.4,1.3636363636363638,,1.5,0.15,0.181509754028838,0.5101311084624554,,,0.1787005354028838,1.5,-0.48796613126378285,-0.7319491968956743,0.3302249716116147,-1.2737259087590123,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m,Good To Soft,3:45,lultimatom,113,Mr P W Mullins,W P Mullins,11- 8,5,0,True,0,0.06861908,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910475,4/11,2/5,,,,stable,1.4,,,,1.3636363636363638,0.1,0.1563100576553491,0.7270560190703218,,,0.07738817776553492,1.3636363636363638,-0.6559451555677984,-0.8944706666833615,0.1327671961506166,-2.4548259807990007,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,lawsky,61,Alex Chadwick,James Owen,11- 8,6,3,True,0,0.022512285,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,25/1,16/1,,,,shortening,17.0,,,,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.035892062265534916,26.0,-0.002569476196003548,-0.06680638109609216,23.392183761138632,-0.01381282670349225,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,kampari,-,Kevin Brogan,Laura Horsfall,11- 8,6,0,True,0,0.021264153,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,100/1,66/1,,,,shortening,67.0,,,,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.034768743465534914,101.0,0.02486775336652501,2.5116430900190263,342.3443149002433,0.13574578869553477,0.025116430900190265,0.025116430900190265,2.5116430900190263,STRONG_BET_SINGLE,STRONG BET
fakenham,18 Jan 2026,2m5f,Good To Soft,3:10,little wren,-,Tristan Durrell,Dan Skelton,10- 4,6,0,True,0,0.020999229,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910472,11/4,3/1,11/4,,,stable,4.0,3.75,,,3.75,0.1,0.1563100576553491,0.7270560190703218,,,0.034530311865534916,3.75,-0.23213635480113176,-0.870511330504244,0.4688151950813034,-1.2713747692831208,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,apieceovfortune,96,Paul O'Brien,Pam Sly,11- 2,6,0,True,0,0.020779131,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,10/1,,,,,no_data,,,,,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.034332223665534914,11.0,-0.056576867243556,-0.622345539679116,4.011576172129466,-0.3107234711288485,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m4f,Good To Soft,1:30,callmesusie,-,Charlie Hammond,Louise Allan,11- 1,8,0,True,0,0.019379504,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910471,100/1,,,,,no_data,,,,,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.03307255936553491,101.0,0.023171569266525006,2.340328495919026,326.21538362717297,0.12957600974345582,0.02340328495919026,0.02340328495919026,2.340328495919026,STRONG_BET_SINGLE,STRONG BET
fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,castanea breeze,101,Tom Cannon,Lucy Wadham,11- 5,6,0,True,0,0.017684743,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,13/8,15/8,2/1,15/8,,drifting,2.875,3.0,2.875,,2.625,0.1,0.1563100576553491,0.7270560190703218,,,0.031547274465534916,2.625,-0.34940510648684603,-0.9171884045279708,0.21052267776945366,-1.9989830556453745,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,lelantos,99,Robert Dunne,Nicky Henderson,12- 0,10,0,True,0,0.014872225,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,5/4,6/4,Evs,,,drifting,2.5,,,,2.25,0.1,0.1563100576553491,0.7270560190703218,,,0.029016008265534913,2.25,-0.4154284361789095,-0.9347139814025465,0.14263127761996364,-2.474978055998117,0.0,0.0,0.0,NO_BET,PASS
fakenham,18 Jan 2026,2m7½f,Good To Soft,1:00,getaway with you,103,Nick Slatter,David Killahena & Graeme McPherson,11 -10,8,3,True,0,0.014414438,0,False,https://www.racingpost.com/racecards/18/fakenham/2026-01-18/910473,15/2,7/1,,,,shortening,8.0,,,,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.028603999965534914,8.5,-0.08904305885799449,-0.7568660002929533,2.007524855696351,-0.5341811157541039,0.0,0.0,0.0,NO_BET,PASS
